dataset,config_id,relative_threshold,anchor_rule,normalization,standardize,screen,feature,kind,raw_block_dimension,empirical_rank,singular_values,relative_rank_threshold,anchor_count,anchor_indices,pivot_rank,anchor_gram_condition_number,anchor_gram_effective_condition_number,coordinate_dimension,reconstruction_error,global_rms_scale,standardized,constant_coordinates
steel-plates-fault,eps0.0001__rank_plus_one__N0_raw_inner_product__std0,0.0001,rank_plus_one,N0_raw_inner_product,False,normalization,V7,continuous,8,8,"[37.34431882161775, 13.389452988235403, 6.4936963800595455, 6.381819567673927, 4.6587124081328195, 1.005118773722673, 1.0, 0.07200923698359943]",0.0001,9,"[32, 212, 308, 181, 13, 336, 15, 62, 0]",8,4.525451924562325e+16,200897.5515793624,9,2.534886247883576e-14,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N0_raw_inner_product__std0,0.0001,rank_plus_one,N0_raw_inner_product,False,normalization,V8,continuous,8,8,"[38.45662740618848, 12.875753035163294, 6.261894339047953, 4.287022154257495, 1.061173303737055, 1.0, 0.7674673967093895, 0.05776726714779716]",0.0001,9,"[845, 212, 480, 79, 361, 355, 445, 433, 0]",8,9.848074950520294e+16,288084.22660816583,9,6.625361380532192e-14,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N0_raw_inner_product__std0,0.0001,rank_plus_one,N0_raw_inner_product,False,normalization,V9,continuous,8,8,"[36.96632496793356, 17.512811348833303, 12.707651106676488, 5.951835912818251, 3.2508603362129267, 2.433154629367199, 1.5664631684345829, 0.2015094219584045]",0.0001,9,"[3, 24, 212, 200, 116, 188, 114, 207, 0]",8,7.924385719075685e+16,22577.021839061596,9,2.758863691015561e-14,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N0_raw_inner_product__std0,0.0001,rank_plus_one,N0_raw_inner_product,False,normalization,V10,continuous,8,8,"[34.97113242960436, 19.39291504040935, 9.731127214744877, 5.679962548527896, 1.8202787335620843, 1.3765316257952016, 0.8295185692677293, 0.2060830044812224]",0.0001,9,"[45, 468, 765, 879, 85, 41, 476, 462, 0]",8,3.798238833025457e+22,26408.87588983078,9,2.0764007852472556e-14,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N0_raw_inner_product__std0,0.0001,rank_plus_one,N0_raw_inner_product,False,normalization,V11,continuous,8,7,"[48.40626655604268, 20.138370497971113, 4.937967177419695, 3.2979163856559977, 1.4944387632989724, 1.0208539593868857, 0.08400449881927555, 0.0009387706591547866]",0.0001,8,"[46, 571, 600, 463, 56, 215, 631, 843]",8,168994787.19540408,168994782.77525702,8,3.1045446239982987e-12,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N0_raw_inner_product__std0,0.0001,rank_plus_one,N0_raw_inner_product,False,normalization,V14,continuous,8,6,"[45.538479831815, 23.458540668796623, 8.219561254084727, 4.690827424518135, 1.4872175943473542, 0.13784323801449777, 8.134845404176074e-15, 3.4942328087628036e-17]",0.0001,7,"[16, 564, 776, 32, 10, 427, 0]",6,7.937209597759944e+17,38038.336052799015,7,9.7809919536642e-14,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N0_raw_inner_product__std0,0.0001,rank_plus_one,N0_raw_inner_product,False,normalization,V15,continuous,8,7,"[40.44401434571029, 16.429519350233054, 13.442332617360288, 8.94712811005249, 5.342949993020605, 2.6456734350519904, 0.38149597349261666, 0.0038749056137019665]",0.0001,8,"[283, 155, 465, 618, 835, 132, 91, 483]",8,78169033.08111723,78169033.14319436,8,8.767594331204964e-13,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N0_raw_inner_product__std0,0.0001,rank_plus_one,N0_raw_inner_product,False,normalization,V16,continuous,8,8,"[32.92702810182371, 19.88510411212426, 12.489852006494333, 5.969375587716887, 2.2551233129610866, 2.1112758811843695, 1.732473891266145, 0.4450040534429979]",0.0001,9,"[438, 21, 1014, 212, 336, 47, 439, 44, 0]",8,4.781794736816845e+16,11035.161181604592,9,1.0627021729998693e-14,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N0_raw_inner_product__std0,0.0001,rank_plus_one,N0_raw_inner_product,False,normalization,V17,continuous,8,8,"[27.198551769404663, 23.48533677410676, 14.574582561614692, 9.266509384120013, 6.420022549603966, 4.072760537923809, 1.616246401808343, 0.8042669431715449]",0.0001,9,"[326, 245, 25, 212, 429, 624, 105, 611, 0]",8,3.247901202122665e+17,888.6592422663912,9,7.007975421285684e-15,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N0_raw_inner_product__std0,0.0001,rank_plus_one,N0_raw_inner_product,False,normalization,V18,continuous,8,8,"[40.54868306743958, 13.029473496907386, 8.029362432572503, 4.535089215316597, 3.2982570720999074, 1.0000000000266533, 0.5422895490615997, 0.031110025252120897]",0.0001,9,"[1, 582, 216, 387, 336, 438, 38, 995, 0]",8,1.2983162191699067e+17,754438.4538446727,9,4.608500728146272e-14,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N0_raw_inner_product__std0,0.0001,rank_plus_one,N0_raw_inner_product,False,normalization,V19,continuous,8,8,"[30.688431115711193, 19.49637554914373, 14.996533287900824, 9.67999516343299, 5.276856088358574, 3.3378031377367794, 1.992972311610481, 0.4623979523317383]",0.0001,9,"[147, 985, 794, 212, 253, 855, 98, 10, 0]",8,5.170029428303741e+16,4713.9595859639085,9,1.4098273703158218e-14,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N0_raw_inner_product__std0,0.0001,rank_plus_one,N0_raw_inner_product,False,normalization,V20,continuous,8,6,"[55.13532825201263, 20.341886902800496, 7.3328268206723, 3.579839178857451, 1.2304780189283155, 0.023774459479216664, 1.0046257123004893e-14, 5.9578244367007765e-15]",0.0001,7,"[194, 804, 728, 139, 713, 996, 0]",6,4.221849294640587e+16,2433034.2891243817,7,3.956669609893131e-12,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N0_raw_inner_product__std0,0.0001,rank_plus_one,N0_raw_inner_product,False,normalization,V22,continuous,8,8,"[41.17120585678695, 15.239856835103446, 12.13300494253512, 5.2380803846899475, 1.5770973228298908, 1.1079473546453342, 0.9887832302580939, 0.0975317382982088]",0.0001,9,"[606, 480, 212, 336, 393, 399, 42, 401, 0]",8,2.6204199437167044e+16,71898.33208196163,9,1.4434538285452084e-14,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N0_raw_inner_product__std0,0.0001,rank_plus_one,N0_raw_inner_product,False,normalization,V23,continuous,8,8,"[40.96784100791186, 15.157708409086133, 12.605475558445136, 5.066806836859389, 2.3909503286127505, 1.9666050546262592, 0.9448615584547747, 0.07072861911131441]",0.0001,9,"[2, 156, 336, 216, 284, 7, 121, 402, 0]",8,3.3114315790422696e+16,107582.24059665197,9,2.5140039501873428e-14,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N0_raw_inner_product__std0,0.0001,rank_plus_one,N0_raw_inner_product,False,normalization,V24,continuous,8,8,"[34.75573287873272, 20.561709606481102, 11.251383002431897, 4.5008524196938104, 1.652796035103249, 1.5820384616738685, 1.0, 0.3257517010336745]",0.0001,9,"[32, 386, 336, 212, 49, 285, 131, 141, 0]",8,8407202247436143.0,14410.227715058541,9,1.3890418866272803e-14,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N0_raw_inner_product__std0,0.0001,rank_plus_one,N0_raw_inner_product,False,normalization,V25,continuous,8,8,"[29.413000807013837, 21.400396210984912, 16.02862511460314, 9.453446255828228, 5.511769718008225, 3.470729066115495, 1.677586400891775, 0.495144978496351]",0.0001,9,"[275, 68, 367, 715, 212, 468, 106, 230, 0]",8,2.0656407677233427e+17,5007.052882963575,9,7.5343471290756e-15,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N0_raw_inner_product__std0,0.0001,rank_plus_one,N0_raw_inner_product,False,normalization,V26,continuous,8,8,"[36.245727311721105, 18.819362355500864, 10.576940921729753, 5.3496115831114235, 2.067975048960162, 1.4227374821324863, 1.3509533559550428, 0.22302525406865498]",0.0001,9,"[129, 286, 828, 201, 883, 903, 181, 816, 0]",8,1.870965062300978e+19,13372.726847490558,9,6.5011393431155374e-15,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N0_raw_inner_product__std0,0.0001,rank_plus_one,N0_raw_inner_product,False,normalization,V27,continuous,8,7,"[33.402216002625096, 26.87900430291512, 11.811947284310095, 8.068784083874535, 4.302747065505656, 0.8120929554434994, 0.049377871071537606, 1.2387194191074803e-15]",0.0001,8,"[69, 12, 164, 1011, 336, 637, 1022, 0]",7,3.644646282024404e+16,168661.1286123892,8,7.675125197292612e-14,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N1_anchor_norm__std0,0.0001,rank_plus_one,N1_anchor_norm,False,normalization,V1,continuous,8,7,"[43.93706731186612, 22.16979507483453, 12.437898618853042, 6.934360384288078, 2.920403396552183, 0.9938916662191766, 0.05814347371120844, 0.0008065055408117658]",0.0001,8,"[813, 407, 972, 49, 432, 589, 91, 25]",8,1320613000.984304,1320612993.565752,8,3.38443688981597e-12,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N1_anchor_norm__std0,0.0001,rank_plus_one,N1_anchor_norm,False,normalization,V2,continuous,8,7,"[43.93887130305502, 22.37922251500703, 12.162036789807498, 6.656719424721911, 3.0524416534225787, 1.166243841980208, 0.10016246111093254, 0.0030997526611918464]",0.0001,8,"[273, 472, 978, 629, 590, 187, 471, 591]",8,160189004.7304128,160189004.82707393,8,1.4582068014248245e-12,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N1_anchor_norm__std0,0.0001,rank_plus_one,N1_anchor_norm,False,normalization,V3,continuous,8,8,"[31.723618181540765, 19.482667494872853, 12.346315984620063, 7.797658874001304, 4.672010168513998, 1.6419265072031526, 1.4150847503815027, 0.22403020454102474]",0.0001,9,"[410, 679, 369, 79, 447, 766, 118, 333, 0]",8,2.4425110210526022e+17,27579.037466562673,9,1.066853487962914e-14,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N1_anchor_norm__std0,0.0001,rank_plus_one,N1_anchor_norm,False,normalization,V4,continuous,8,8,"[31.724731471086294, 19.482858048196633, 12.34611016061402, 7.797633514979985, 4.671446559655016, 1.6419428603015316, 1.4147402886600942, 0.22396305575527442]",0.0001,9,"[410, 679, 369, 79, 447, 766, 118, 333, 0]",8,4.59261338108948e+16,27595.915837752982,9,1.368214051566211e-14,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N1_anchor_norm__std0,0.0001,rank_plus_one,N1_anchor_norm,False,normalization,V5,continuous,8,8,"[39.631062722894555, 12.460372705666607, 5.277109790556888, 3.906771288481482, 1.9986314762081938, 1.0, 0.6011254376757824, 0.04122724240397012]",0.0001,9,"[753, 212, 491, 268, 128, 336, 729, 888, 0]",8,3.5239160389335796e+16,599142.9968675654,9,6.317092848782206e-14,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N1_anchor_norm__std0,0.0001,rank_plus_one,N1_anchor_norm,False,normalization,V6,continuous,8,8,"[39.674304921440104, 12.910178271485908, 7.6850058585806345, 4.228835040400289, 3.7079308866936196, 1.0, 0.5737775434057726, 0.037860312818404934]",0.0001,9,"[17, 614, 212, 317, 66, 336, 95, 158, 0]",8,7.012580127676929e+16,439021.35709229443,9,4.7811533069203355e-14,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N1_anchor_norm__std0,0.0001,rank_plus_one,N1_anchor_norm,False,normalization,V7,continuous,8,8,"[37.34431882161775, 13.389452988235403, 6.4936963800595455, 6.381819567673927, 4.6587124081328195, 1.005118773722673, 1.0, 0.07200923698359943]",0.0001,9,"[32, 212, 308, 181, 13, 336, 15, 62, 0]",8,4.525451924562325e+16,200897.5515793624,9,8.254306107806266e-14,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N1_anchor_norm__std0,0.0001,rank_plus_one,N1_anchor_norm,False,normalization,V8,continuous,8,8,"[38.45662740618848, 12.875753035163294, 6.261894339047953, 4.287022154257495, 1.061173303737055, 1.0, 0.7674673967093895, 0.05776726714779716]",0.0001,9,"[845, 212, 480, 79, 361, 355, 445, 433, 0]",8,9.848074950520294e+16,288084.22660816583,9,4.1310034788283304e-14,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N1_anchor_norm__std0,0.0001,rank_plus_one,N1_anchor_norm,False,normalization,V9,continuous,8,8,"[36.96632496793356, 17.512811348833303, 12.707651106676488, 5.951835912818251, 3.2508603362129267, 2.433154629367199, 1.5664631684345829, 0.2015094219584045]",0.0001,9,"[3, 24, 212, 200, 116, 188, 114, 207, 0]",8,7.924385719075685e+16,22577.021839061596,9,7.605117771328513e-15,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N1_anchor_norm__std0,0.0001,rank_plus_one,N1_anchor_norm,False,normalization,V10,continuous,8,8,"[34.97113242960436, 19.39291504040935, 9.731127214744877, 5.679962548527896, 1.8202787335620843, 1.3765316257952016, 0.8295185692677293, 0.2060830044812224]",0.0001,9,"[45, 468, 765, 879, 85, 41, 476, 462, 0]",8,3.798238833025457e+22,26408.87588983078,9,1.5727225709532422e-14,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N1_anchor_norm__std0,0.0001,rank_plus_one,N1_anchor_norm,False,normalization,V11,continuous,8,7,"[48.40626655604268, 20.138370497971113, 4.937967177419695, 3.2979163856559977, 1.4944387632989724, 1.0208539593868857, 0.08400449881927555, 0.0009387706591547866]",0.0001,8,"[46, 571, 600, 463, 56, 215, 631, 843]",8,168994787.19540408,168994782.77525702,8,5.678289540298938e-13,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N1_anchor_norm__std0,0.0001,rank_plus_one,N1_anchor_norm,False,normalization,V14,continuous,8,6,"[45.538479831815, 23.458540668796623, 8.219561254084727, 4.690827424518135, 1.4872175943473542, 0.13784323801449777, 8.134845404176074e-15, 3.4942328087628036e-17]",0.0001,7,"[16, 564, 776, 32, 10, 427, 0]",6,7.937209597759944e+17,38038.336052799015,7,2.6461413053786398e-14,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N1_anchor_norm__std0,0.0001,rank_plus_one,N1_anchor_norm,False,normalization,V15,continuous,8,7,"[40.44401434571029, 16.429519350233054, 13.442332617360288, 8.94712811005249, 5.342949993020605, 2.6456734350519904, 0.38149597349261666, 0.0038749056137019665]",0.0001,8,"[283, 155, 465, 618, 835, 132, 91, 483]",8,78169033.08111723,78169033.14319436,8,7.946119303897827e-13,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N1_anchor_norm__std0,0.0001,rank_plus_one,N1_anchor_norm,False,normalization,V16,continuous,8,8,"[32.92702810182371, 19.88510411212426, 12.489852006494333, 5.969375587716887, 2.2551233129610866, 2.1112758811843695, 1.732473891266145, 0.4450040534429979]",0.0001,9,"[438, 21, 1014, 212, 336, 47, 439, 44, 0]",8,4.781794736816845e+16,11035.161181604592,9,1.422281196824975e-14,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N1_anchor_norm__std0,0.0001,rank_plus_one,N1_anchor_norm,False,normalization,V17,continuous,8,8,"[27.198551769404663, 23.48533677410676, 14.574582561614692, 9.266509384120013, 6.420022549603966, 4.072760537923809, 1.616246401808343, 0.8042669431715449]",0.0001,9,"[326, 245, 25, 212, 429, 624, 105, 611, 0]",8,3.247901202122665e+17,888.6592422663912,9,5.5291646962311855e-15,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N1_anchor_norm__std0,0.0001,rank_plus_one,N1_anchor_norm,False,normalization,V18,continuous,8,8,"[40.54868306743958, 13.029473496907386, 8.029362432572503, 4.535089215316597, 3.2982570720999074, 1.0000000000266533, 0.5422895490615997, 0.031110025252120897]",0.0001,9,"[1, 582, 216, 387, 336, 438, 38, 995, 0]",8,1.2983162191699067e+17,754438.4538446727,9,1.410005566881731e-13,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N1_anchor_norm__std0,0.0001,rank_plus_one,N1_anchor_norm,False,normalization,V19,continuous,8,8,"[30.688431115711193, 19.49637554914373, 14.996533287900824, 9.67999516343299, 5.276856088358574, 3.3378031377367794, 1.992972311610481, 0.4623979523317383]",0.0001,9,"[147, 985, 794, 212, 253, 855, 98, 10, 0]",8,5.170029428303741e+16,4713.9595859639085,9,4.156458317652815e-15,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N1_anchor_norm__std0,0.0001,rank_plus_one,N1_anchor_norm,False,normalization,V20,continuous,8,6,"[55.13532825201263, 20.341886902800496, 7.3328268206723, 3.579839178857451, 1.2304780189283155, 0.023774459479216664, 1.0046257123004893e-14, 5.9578244367007765e-15]",0.0001,7,"[194, 804, 728, 139, 713, 996, 0]",6,4.221849294640587e+16,2433034.2891243817,7,1.2421450934735685e-12,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N1_anchor_norm__std0,0.0001,rank_plus_one,N1_anchor_norm,False,normalization,V22,continuous,8,8,"[41.17120585678695, 15.239856835103446, 12.13300494253512, 5.2380803846899475, 1.5770973228298908, 1.1079473546453342, 0.9887832302580939, 0.0975317382982088]",0.0001,9,"[606, 480, 212, 336, 393, 399, 42, 401, 0]",8,2.6204199437167044e+16,71898.33208196163,9,2.4458584940643868e-14,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N1_anchor_norm__std0,0.0001,rank_plus_one,N1_anchor_norm,False,normalization,V23,continuous,8,8,"[40.96784100791186, 15.157708409086133, 12.605475558445136, 5.066806836859389, 2.3909503286127505, 1.9666050546262592, 0.9448615584547747, 0.07072861911131441]",0.0001,9,"[2, 156, 336, 216, 284, 7, 121, 402, 0]",8,3.3114315790422696e+16,107582.24059665197,9,6.736355457626137e-14,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N1_anchor_norm__std0,0.0001,rank_plus_one,N1_anchor_norm,False,normalization,V24,continuous,8,8,"[34.75573287873272, 20.561709606481102, 11.251383002431897, 4.5008524196938104, 1.652796035103249, 1.5820384616738685, 1.0, 0.3257517010336745]",0.0001,9,"[32, 386, 336, 212, 49, 285, 131, 141, 0]",8,8407202247436143.0,14410.227715058541,9,2.0770633571408887e-14,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N1_anchor_norm__std0,0.0001,rank_plus_one,N1_anchor_norm,False,normalization,V25,continuous,8,8,"[29.413000807013837, 21.400396210984912, 16.02862511460314, 9.453446255828228, 5.511769718008225, 3.470729066115495, 1.677586400891775, 0.495144978496351]",0.0001,9,"[275, 68, 367, 715, 212, 468, 106, 230, 0]",8,2.0656407677233427e+17,5007.052882963575,9,6.0863007659627576e-15,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N1_anchor_norm__std0,0.0001,rank_plus_one,N1_anchor_norm,False,normalization,V26,continuous,8,8,"[36.245727311721105, 18.819362355500864, 10.576940921729753, 5.3496115831114235, 2.067975048960162, 1.4227374821324863, 1.3509533559550428, 0.22302525406865498]",0.0001,9,"[129, 286, 828, 201, 883, 903, 181, 816, 0]",8,1.870965062300978e+19,13372.726847490558,9,6.102831931119182e-15,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N1_anchor_norm__std0,0.0001,rank_plus_one,N1_anchor_norm,False,normalization,V27,continuous,8,7,"[33.402216002625096, 26.87900430291512, 11.811947284310095, 8.068784083874535, 4.302747065505656, 0.8120929554434994, 0.049377871071537606, 1.2387194191074803e-15]",0.0001,8,"[69, 12, 164, 1011, 336, 637, 1022, 0]",7,3.644646282024404e+16,168661.1286123892,8,1.0872523986341023e-13,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N2_cosine__std0,0.0001,rank_plus_one,N2_cosine,False,normalization,V1,continuous,8,7,"[43.93706731186612, 22.16979507483453, 12.437898618853042, 6.934360384288078, 2.920403396552183, 0.9938916662191766, 0.05814347371120844, 0.0008065055408117658]",0.0001,8,"[813, 407, 972, 49, 432, 589, 91, 25]",8,1320613000.984304,1320612993.565752,8,0.0024523191224059757,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N2_cosine__std0,0.0001,rank_plus_one,N2_cosine,False,normalization,V2,continuous,8,7,"[43.93887130305502, 22.37922251500703, 12.162036789807498, 6.656719424721911, 3.0524416534225787, 1.166243841980208, 0.10016246111093254, 0.0030997526611918464]",0.0001,8,"[273, 472, 978, 629, 590, 187, 471, 591]",8,160189004.7304128,160189004.82707393,8,0.0026776879379017482,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N2_cosine__std0,0.0001,rank_plus_one,N2_cosine,False,normalization,V3,continuous,8,8,"[31.723618181540765, 19.482667494872853, 12.346315984620063, 7.797658874001304, 4.672010168513998, 1.6419265072031526, 1.4150847503815027, 0.22403020454102474]",0.0001,9,"[410, 679, 369, 79, 447, 766, 118, 333, 0]",8,2.4425110210526022e+17,27579.037466562673,9,0.12527083065671343,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N2_cosine__std0,0.0001,rank_plus_one,N2_cosine,False,normalization,V4,continuous,8,8,"[31.724731471086294, 19.482858048196633, 12.34611016061402, 7.797633514979985, 4.671446559655016, 1.6419428603015316, 1.4147402886600942, 0.22396305575527442]",0.0001,9,"[410, 679, 369, 79, 447, 766, 118, 333, 0]",8,4.59261338108948e+16,27595.915837752982,9,0.12526810996916946,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N2_cosine__std0,0.0001,rank_plus_one,N2_cosine,False,normalization,V5,continuous,8,8,"[39.631062722894555, 12.460372705666607, 5.277109790556888, 3.906771288481482, 1.9986314762081938, 1.0, 0.6011254376757824, 0.04122724240397012]",0.0001,9,"[753, 212, 491, 268, 128, 336, 729, 888, 0]",8,3.5239160389335796e+16,599142.9968675654,9,0.09634884628432691,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N2_cosine__std0,0.0001,rank_plus_one,N2_cosine,False,normalization,V6,continuous,8,8,"[39.674304921440104, 12.910178271485908, 7.6850058585806345, 4.228835040400289, 3.7079308866936196, 1.0, 0.5737775434057726, 0.037860312818404934]",0.0001,9,"[17, 614, 212, 317, 66, 336, 95, 158, 0]",8,7.012580127676929e+16,439021.35709229443,9,0.12768674156254584,1.0,False,
steel-plates-fault,eps0.0001__rank_plus_one__N2_cosine__std0,0.0001,rank_plus_one,N2_cosine,False,normalization,V7,continuous,8,8,"[37.34431882161775, 13.389452988235403, 6.4936963800595455, 6.381819567673927, 4.6587124081328195, 1.005118773722673, 1.0, 0.07200923698359943]",0.0001,9,"[32, 212, 308, 181, 13, 336, 15, 62, 0]",8,4.525451924562325e+16,200897.5515793624,9,0.13739220395733726,1.0,False,
