scope,dataset,model,method,seed,split,n_rows,training_classes,probability_columns,class_ordering,row_sum_min,row_sum_max,maximum_row_sum_deviation,minimum_probability,maximum_probability,entries_clipped_at_epsilon,entries_clipped_at_one,clipping_epsilon,renormalized_after_clipping,sample_weights_used
general,mfeat-fourier,catboost,GuardedGram-G2-g0p0-t01,0,validation,256,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999997,1.0000000000000002,3.3306690738754696e-16,0.0006486890038989133,0.9837983615574015,0,0,1e-08,True,False
general,mfeat-fourier,catboost,GuardedGram-G2-g0p0-t01,0,test,400,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999996,1.0000000000000004,4.440892098500626e-16,0.0006831880211376081,0.9837365278042588,0,0,1e-08,True,False
general,mfeat-fourier,catboost,SafeGram-t01,0,validation,256,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999996,1.0000000000000002,4.440892098500626e-16,0.0006539902076290136,0.9839612587008248,0,0,1e-08,True,False
general,mfeat-fourier,catboost,SafeGram-t01,0,test,400,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999994,1.0000000000000004,5.551115123125783e-16,0.0006503129455416992,0.9835324464559001,0,0,1e-08,True,False
general,mfeat-fourier,catboost,SafeRankGram-t01,0,validation,256,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999994,1.0000000000000004,5.551115123125783e-16,0.0006672744227200719,0.9863690140365071,0,0,1e-08,True,False
general,mfeat-fourier,catboost,SafeRankGram-t01,0,test,400,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999997,1.0000000000000004,4.440892098500626e-16,0.000697746886596596,0.9864941880143571,0,0,1e-08,True,False
general,mfeat-fourier,catboost,BlockGuard-Greedy-t01,0,validation,256,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999996,1.0000000000000002,4.440892098500626e-16,0.0006539902076290136,0.9839612587008248,0,0,1e-08,True,False
general,mfeat-fourier,catboost,BlockGuard-Greedy-t01,0,test,400,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999994,1.0000000000000004,5.551115123125783e-16,0.0006503129455416992,0.9835324464559001,0,0,1e-08,True,False
general,mfeat-fourier,catboost,Raw,1,validation,256,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999997,1.0000000000000004,4.440892098500626e-16,0.0006694756982022357,0.9868125950653426,0,0,1e-08,True,False
general,mfeat-fourier,catboost,Raw,1,test,400,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999996,1.0000000000000004,4.440892098500626e-16,0.0006322226150845488,0.9862672084567432,0,0,1e-08,True,False
general,mfeat-fourier,catboost,Raw+Gram@0.5,1,validation,256,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999997,1.0000000000000004,4.440892098500626e-16,0.0006194601982779549,0.9874077739442565,0,0,1e-08,True,False
general,mfeat-fourier,catboost,Raw+Gram@0.5,1,test,400,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999997,1.0000000000000004,4.440892098500626e-16,0.0007118208394881004,0.9858318615888914,0,0,1e-08,True,False
general,mfeat-fourier,catboost,Raw+Gram@0.75,1,validation,256,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999997,1.0000000000000004,4.440892098500626e-16,0.0005403058278127608,0.9888666689858947,0,0,1e-08,True,False
general,mfeat-fourier,catboost,Raw+Gram@0.75,1,test,400,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999997,1.0000000000000004,4.440892098500626e-16,0.0006956973350504569,0.9856141881549654,0,0,1e-08,True,False
general,mfeat-fourier,catboost,PureGram,1,validation,256,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999996,1.0000000000000004,4.440892098500626e-16,0.00046115145734756653,0.9903255640275329,0,0,1e-08,True,False
general,mfeat-fourier,catboost,PureGram,1,test,400,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999996,1.0000000000000004,4.440892098500626e-16,0.0006795738306128134,0.9853965147210395,0,0,1e-08,True,False
general,mfeat-fourier,catboost,GuardedGram-G2-g0p0-t01,1,validation,256,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999997,1.0000000000000004,4.440892098500626e-16,0.0005403058278127608,0.9888666689858947,0,0,1e-08,True,False
general,mfeat-fourier,catboost,GuardedGram-G2-g0p0-t01,1,test,400,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999997,1.0000000000000004,4.440892098500626e-16,0.0006956973350504569,0.9856141881549654,0,0,1e-08,True,False
general,mfeat-fourier,catboost,SafeGram-t01,1,validation,256,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999997,1.0000000000000004,4.440892098500626e-16,0.0005403058278127608,0.9888666689858947,0,0,1e-08,True,False
general,mfeat-fourier,catboost,SafeGram-t01,1,test,400,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999997,1.0000000000000004,4.440892098500626e-16,0.0006956973350504569,0.9856141881549654,0,0,1e-08,True,False
general,mfeat-fourier,catboost,SafeRankGram-t01,1,validation,256,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999996,1.0000000000000002,4.440892098500626e-16,0.0005855134795751478,0.987784674580759,0,0,1e-08,True,False
general,mfeat-fourier,catboost,SafeRankGram-t01,1,test,400,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999997,1.0000000000000002,3.3306690738754696e-16,0.0005509518189051885,0.9870025689388505,0,0,1e-08,True,False
general,mfeat-fourier,catboost,BlockGuard-Greedy-t01,1,validation,256,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999996,1.0000000000000004,4.440892098500626e-16,0.00046115145734756653,0.9903255640275329,0,0,1e-08,True,False
general,mfeat-fourier,catboost,BlockGuard-Greedy-t01,1,test,400,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999996,1.0000000000000004,4.440892098500626e-16,0.0006795738306128134,0.9853965147210395,0,0,1e-08,True,False
general,mfeat-fourier,catboost,Raw,2,validation,256,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999993,1.0000000000000004,6.661338147750939e-16,0.0005727132693717925,0.9889757750844079,0,0,1e-08,True,False
general,mfeat-fourier,catboost,Raw,2,test,400,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999996,1.0000000000000007,6.661338147750939e-16,0.0006927477557032337,0.9884976097444325,0,0,1e-08,True,False
general,mfeat-fourier,catboost,Raw+Gram@0.5,2,validation,256,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999993,1.0000000000000002,6.661338147750939e-16,0.0006574891095671618,0.9872575144685463,0,0,1e-08,True,False
general,mfeat-fourier,catboost,Raw+Gram@0.5,2,test,400,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999997,1.0000000000000004,4.440892098500626e-16,0.000676107218998415,0.9866076054310391,0,0,1e-08,True,False
general,mfeat-fourier,catboost,Raw+Gram@0.75,2,validation,256,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999996,1.0000000000000004,4.440892098500626e-16,0.0006682994619042767,0.9863983841606154,0,0,1e-08,True,False
general,mfeat-fourier,catboost,Raw+Gram@0.75,2,test,400,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999997,1.0000000000000004,4.440892098500626e-16,0.0006560627282059504,0.9856626032743423,0,0,1e-08,True,False
general,mfeat-fourier,catboost,PureGram,2,validation,256,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999994,1.0000000000000004,5.551115123125783e-16,0.0006452553361686483,0.9865899605616472,0,0,1e-08,True,False
general,mfeat-fourier,catboost,PureGram,2,test,400,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999996,1.0000000000000004,4.440892098500626e-16,0.0006360182374134858,0.9847176011176456,0,0,1e-08,True,False
general,mfeat-fourier,catboost,GuardedGram-G2-g0p0-t01,2,validation,256,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999996,1.0000000000000004,4.440892098500626e-16,0.0006682994619042767,0.9863983841606154,0,0,1e-08,True,False
general,mfeat-fourier,catboost,GuardedGram-G2-g0p0-t01,2,test,400,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999997,1.0000000000000004,4.440892098500626e-16,0.0006560627282059504,0.9856626032743423,0,0,1e-08,True,False
general,mfeat-fourier,catboost,SafeGram-t01,2,validation,256,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999994,1.0000000000000004,5.551115123125783e-16,0.0006452553361686483,0.9865899605616472,0,0,1e-08,True,False
general,mfeat-fourier,catboost,SafeGram-t01,2,test,400,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999996,1.0000000000000004,4.440892098500626e-16,0.0006360182374134858,0.9847176011176456,0,0,1e-08,True,False
general,mfeat-fourier,catboost,SafeRankGram-t01,2,validation,256,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999996,1.0000000000000004,4.440892098500626e-16,0.0005728425222095018,0.9874098129486713,0,0,1e-08,True,False
general,mfeat-fourier,catboost,SafeRankGram-t01,2,test,400,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999996,1.0000000000000007,6.661338147750939e-16,0.000583258639017947,0.9845980243017218,0,0,1e-08,True,False
general,mfeat-fourier,catboost,BlockGuard-Greedy-t01,2,validation,256,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999994,1.0000000000000004,5.551115123125783e-16,0.0006452553361686483,0.9865899605616472,0,0,1e-08,True,False
general,mfeat-fourier,catboost,BlockGuard-Greedy-t01,2,test,400,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999996,1.0000000000000004,4.440892098500626e-16,0.0006360182374134858,0.9847176011176456,0,0,1e-08,True,False
general,mfeat-fourier,tabicl_v2,Raw,0,validation,256,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999866096914,1.000000105203526,1.3390308595262468e-07,2.1852149245660257e-07,0.9999911785125732,0,0,1e-08,True,False
general,mfeat-fourier,tabicl_v2,Raw,0,test,400,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998637258614,1.000000130790795,1.362741386401467e-07,1.7475095148711262e-07,0.9999924302101135,0,0,1e-08,True,False
general,mfeat-fourier,tabicl_v2,Raw+Gram@0.5,0,validation,256,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999223218765,1.0000000774414275,7.767812348902225e-08,2.1405201522384232e-07,0.9999898672103882,0,0,1e-08,True,False
general,mfeat-fourier,tabicl_v2,Raw+Gram@0.5,0,test,400,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998925159161,1.0000000807449396,1.0748408385552466e-07,1.8022473824430563e-07,0.9999916255474091,0,0,1e-08,True,False
general,mfeat-fourier,tabicl_v2,Raw+Gram@0.75,0,validation,256,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999095803247,1.0000000990293074,9.90293074210058e-08,2.0917757481697663e-07,0.9999892115592957,0,0,1e-08,True,False
general,mfeat-fourier,tabicl_v2,Raw+Gram@0.75,0,test,400,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998964290171,1.0000000836398613,1.0357098290114664e-07,1.8296163162290213e-07,0.9999912232160568,0,0,1e-08,True,False
general,mfeat-fourier,tabicl_v2,PureGram,0,validation,256,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998604638449,1.0000001234984666,1.3953615507489303e-07,2.0430313441011094e-07,0.9999898672103882,0,0,1e-08,True,False
general,mfeat-fourier,tabicl_v2,PureGram,0,test,400,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998540733941,1.000000099727913,1.459266059100628e-07,1.8569852500149864e-07,0.9999908208847046,0,0,1e-08,True,False
general,mfeat-fourier,tabicl_v2,GuardedGram-G2-g0p0-t01,0,validation,256,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999095803247,1.0000000990293074,9.90293074210058e-08,2.0917757481697663e-07,0.9999892115592957,0,0,1e-08,True,False
general,mfeat-fourier,tabicl_v2,GuardedGram-G2-g0p0-t01,0,test,400,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998964290171,1.0000000836398613,1.0357098290114664e-07,1.8296163162290213e-07,0.9999912232160568,0,0,1e-08,True,False
general,mfeat-fourier,tabicl_v2,SafeGram-t01,0,validation,256,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998604638449,1.0000001234984666,1.3953615507489303e-07,2.0430313441011094e-07,0.9999898672103882,0,0,1e-08,True,False
general,mfeat-fourier,tabicl_v2,SafeGram-t01,0,test,400,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998540733941,1.000000099727913,1.459266059100628e-07,1.8569852500149864e-07,0.9999908208847046,0,0,1e-08,True,False
general,mfeat-fourier,tabicl_v2,SafeRankGram-t01,0,validation,256,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998705552571,1.0000001056469046,1.2944474292453378e-07,2.2234833352285932e-07,0.9999905228614807,0,0,1e-08,True,False
general,mfeat-fourier,tabicl_v2,SafeRankGram-t01,0,test,400,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998571584001,1.0000001104579042,1.4284159988164902e-07,1.0290943919244455e-07,0.9999942779541016,0,0,1e-08,True,False
general,mfeat-fourier,tabicl_v2,BlockGuard-Greedy-t01,0,validation,256,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998604638449,1.0000001234984666,1.3953615507489303e-07,2.0430313441011094e-07,0.9999898672103882,0,0,1e-08,True,False
general,mfeat-fourier,tabicl_v2,BlockGuard-Greedy-t01,0,test,400,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998540733941,1.000000099727913,1.459266059100628e-07,1.8569852500149864e-07,0.9999908208847046,0,0,1e-08,True,False
general,mfeat-fourier,tabicl_v2,Raw,1,validation,256,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999866096914,1.000000105203526,1.3390308595262468e-07,2.1852149245660257e-07,0.9999911785125732,0,0,1e-08,True,False
general,mfeat-fourier,tabicl_v2,Raw,1,test,400,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998637258614,1.000000130790795,1.362741386401467e-07,1.7475095148711262e-07,0.9999924302101135,0,0,1e-08,True,False
general,mfeat-fourier,tabicl_v2,Raw+Gram@0.5,1,validation,256,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999223218765,1.0000000774414275,7.767812348902225e-08,2.1405201522384232e-07,0.9999898672103882,0,0,1e-08,True,False
general,mfeat-fourier,tabicl_v2,Raw+Gram@0.5,1,test,400,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998925159161,1.0000000807449396,1.0748408385552466e-07,1.8022473824430563e-07,0.9999916255474091,0,0,1e-08,True,False
general,mfeat-fourier,tabicl_v2,Raw+Gram@0.75,1,validation,256,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999095803247,1.0000000990293074,9.90293074210058e-08,2.0917757481697663e-07,0.9999892115592957,0,0,1e-08,True,False
general,mfeat-fourier,tabicl_v2,Raw+Gram@0.75,1,test,400,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998964290171,1.0000000836398613,1.0357098290114664e-07,1.8296163162290213e-07,0.9999912232160568,0,0,1e-08,True,False
general,mfeat-fourier,tabicl_v2,PureGram,1,validation,256,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998604638449,1.0000001234984666,1.3953615507489303e-07,2.0430313441011094e-07,0.9999898672103882,0,0,1e-08,True,False
general,mfeat-fourier,tabicl_v2,PureGram,1,test,400,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998540733941,1.000000099727913,1.459266059100628e-07,1.8569852500149864e-07,0.9999908208847046,0,0,1e-08,True,False
general,mfeat-fourier,tabicl_v2,GuardedGram-G2-g0p0-t01,1,validation,256,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999095803247,1.0000000990293074,9.90293074210058e-08,2.0917757481697663e-07,0.9999892115592957,0,0,1e-08,True,False
general,mfeat-fourier,tabicl_v2,GuardedGram-G2-g0p0-t01,1,test,400,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998964290171,1.0000000836398613,1.0357098290114664e-07,1.8296163162290213e-07,0.9999912232160568,0,0,1e-08,True,False
general,mfeat-fourier,tabicl_v2,SafeGram-t01,1,validation,256,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998604638449,1.0000001234984666,1.3953615507489303e-07,2.0430313441011094e-07,0.9999898672103882,0,0,1e-08,True,False
general,mfeat-fourier,tabicl_v2,SafeGram-t01,1,test,400,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998540733941,1.000000099727913,1.459266059100628e-07,1.8569852500149864e-07,0.9999908208847046,0,0,1e-08,True,False
general,mfeat-fourier,tabicl_v2,SafeRankGram-t01,1,validation,256,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998705552571,1.0000001056469046,1.2944474292453378e-07,2.2234833352285932e-07,0.9999905228614807,0,0,1e-08,True,False
general,mfeat-fourier,tabicl_v2,SafeRankGram-t01,1,test,400,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998571584001,1.0000001104579042,1.4284159988164902e-07,1.0290943919244455e-07,0.9999942779541016,0,0,1e-08,True,False
general,mfeat-fourier,tabicl_v2,BlockGuard-Greedy-t01,1,validation,256,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998604638449,1.0000001234984666,1.3953615507489303e-07,2.0430313441011094e-07,0.9999898672103882,0,0,1e-08,True,False
general,mfeat-fourier,tabicl_v2,BlockGuard-Greedy-t01,1,test,400,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998540733941,1.000000099727913,1.459266059100628e-07,1.8569852500149864e-07,0.9999908208847046,0,0,1e-08,True,False
general,mfeat-fourier,tabicl_v2,Raw,2,validation,256,10,10,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999866096914,1.000000105203526,1.3390308595262468e-07,2.1852149245660257e-07,0.9999911785125732,0,0,1e-08,True,False
