scope,dataset,problem_type,model,method,family,seeds_included,selected_alpha,invariant_feature_fraction,disagreement_reduction,normalized_excess_risk,raw_task_error,method_task_error,trivial_task_error,raw_fallback,inference_multiplier,validation_C,predictive_rank,task_outcome
general,puma8NH,regression,catboost,GuardedGram-G2-g0p0-t01,G2,3,0.75,,0.75,-0.0014734055758078859,3.1168693019940323,3.102543063479853,5.843013733789818,False,2.0,-0.012240964063549423,1.5,W
general,puma8NH,regression,catboost,PureGram,fixed,3,1.0,,1.0,0.00020905755843185166,3.1168693019940323,3.1130497265575654,5.843013733789818,False,1.0,-0.013984858271639294,6.5,W
general,puma8NH,regression,catboost,Raw,fixed,3,0.0,,0.0,0.0,3.1168693019940323,3.1168693019940323,5.843013733789818,True,1.0,0.0,8.0,T
general,puma8NH,regression,catboost,Raw+Gram@0.5,fixed,3,0.5,,0.5,-0.0020703947515874504,3.1168693019940323,3.1035319804218444,5.843013733789818,False,2.0,-0.009315450196607648,3.0,W
general,puma8NH,regression,catboost,Raw+Gram@0.75,fixed,3,0.75,,0.75,-0.0014734055758078859,3.1168693019940323,3.102543063479853,5.843013733789818,False,2.0,-0.012240964063549423,1.5,W
general,puma8NH,regression,catboost,SafeGram-t01,safety_reference,3,1.0,,1.0,-0.0020703947515874504,3.1168693019940323,3.1047719570261405,5.843013733789818,False,1.0,-0.013984858271639294,5.0,W
general,puma8NH,regression,catboost,SafeRankGram-t01,safety_reference,3,1.0,,1.0,-0.005074445378559981,3.1168693019940323,3.104129639321758,5.843013733789818,False,1.0,-0.0074073096601272636,4.0,W
general,puma8NH,regression,controlled_mlp,BlockGuard-Greedy-t01,BlockGuard-Greedy,3,,0.875,0.7395811226695389,-0.003572027236986658,3.22762759575608,3.2364722371888925,5.843013733789818,False,1.0,0.0012710097035454444,4.0,L
general,puma8NH,regression,controlled_mlp,GuardedGram-G2-g0p0-t01,G2,3,0.5,,0.5,0.003413373099892178,3.22762759575608,3.2475719816572988,5.843013733789818,False,2.0,0.001157703882537974,5.0,L
general,puma8NH,regression,controlled_mlp,PureGram,fixed,3,1.0,,1.0,0.022815678118472533,3.22762759575608,3.360939916348043,5.843013733789818,False,1.0,0.024495644983385505,8.0,L
general,puma8NH,regression,controlled_mlp,Raw,fixed,3,0.0,,0.0,0.0,3.22762759575608,3.22762759575608,5.843013733789818,True,1.0,0.0,3.0,T
general,puma8NH,regression,controlled_mlp,Raw+Gram@0.5,fixed,3,0.5,,0.5,0.003413373099892178,3.22762759575608,3.2541165206295575,5.843013733789818,False,2.0,0.004148397919358151,6.0,L
general,puma8NH,regression,controlled_mlp,Raw+Gram@0.75,fixed,3,0.75,,0.75,0.011187228579997375,3.22762759575608,3.2929947259920507,5.843013733789818,False,2.0,0.013509611493967266,7.0,L
general,puma8NH,regression,controlled_mlp,SafeGram-t01,safety_reference,3,0.0,,0.0,0.0,3.22762759575608,3.225623296853455,5.843013733789818,True,1.0,0.0,2.0,W
general,puma8NH,regression,controlled_mlp,SafeRankGram-t01,safety_reference,3,0.25,,0.25,-0.0011418810806817362,3.22762759575608,3.2253294367009033,5.843013733789818,False,2.0,-0.0005700221086988308,1.0,W
general,puma8NH,regression,tabicl_v2,BlockGuard-Greedy-t01,BlockGuard-Greedy,3,,0.875,0.39088191678866013,5.5194530956162263e-05,2.9751541987847716,2.9754767011871786,5.843013733789818,False,1.0,0.0018678270949065883,8.0,L
general,puma8NH,regression,tabicl_v2,GuardedGram-G2-g0p0-t01,G2,3,0.75,,0.75,-0.0010219881666792326,2.9751541987847716,2.969182707891094,5.843013733789818,False,2.0,0.003197838868829082,1.5,W
general,puma8NH,regression,tabicl_v2,PureGram,fixed,3,1.0,,1.0,-0.0008547811474916414,2.9751541987847716,2.9701597008005933,5.843013733789818,False,1.0,0.004944698434612849,5.0,W
general,puma8NH,regression,tabicl_v2,Raw,fixed,3,0.0,,0.0,0.0,2.9751541987847716,2.9751541987847716,5.843013733789818,True,1.0,0.0,7.0,T
general,puma8NH,regression,tabicl_v2,Raw+Gram@0.5,fixed,3,0.5,,0.5,-0.0009351102148713103,2.9751541987847716,2.9696903369566714,5.843013733789818,False,2.0,0.0017897509591202386,4.0,W
general,puma8NH,regression,tabicl_v2,Raw+Gram@0.75,fixed,3,0.75,,0.75,-0.0010219881666792326,2.9751541987847716,2.969182707891094,5.843013733789818,False,2.0,0.003197838868829082,1.5,W
general,puma8NH,regression,tabicl_v2,SafeGram-t01,safety_reference,3,0.25,,0.25,-0.0005942775020708202,2.9751541987847716,2.9716818271784895,5.843013733789818,False,2.0,0.0007231202603746247,6.0,W
general,puma8NH,regression,tabicl_v2,SafeRankGram-t01,safety_reference,3,0.5,,0.5,-0.0010024696654786437,2.9751541987847716,2.969296754761672,5.843013733789818,False,2.0,0.0006554147305208728,3.0,W
general,puma8NH,regression,tabm_d,BlockGuard-Greedy-t01,BlockGuard-Greedy,3,,0.5,0.5066515269161171,0.0005737895463175879,3.0456807850459318,3.0490334452453705,5.843013733789818,False,1.0,0.00418736841312867,6.0,L
general,puma8NH,regression,tabm_d,GuardedGram-G2-g0p0-t01,G2,3,0.5,,0.5,-0.00013534502289015574,3.0456807850459318,3.040868370656525,5.843013733789818,False,2.0,0.0020218284312307905,2.5,W
general,puma8NH,regression,tabm_d,PureGram,fixed,3,1.0,,1.0,0.004092943307999686,3.0456807850459318,3.0655743174443377,5.843013733789818,False,1.0,0.010665770646931532,8.0,L
general,puma8NH,regression,tabm_d,Raw,fixed,3,0.0,,0.0,0.0,3.0456807850459318,3.0456807850459318,5.843013733789818,True,1.0,0.0,5.0,T
general,puma8NH,regression,tabm_d,Raw+Gram@0.5,fixed,3,0.5,,0.5,-0.00013534502289015574,3.0456807850459318,3.040868370656525,5.843013733789818,False,2.0,0.0020218284312307905,2.5,W
general,puma8NH,regression,tabm_d,Raw+Gram@0.75,fixed,3,0.75,,0.75,0.0014374075595837653,3.0456807850459318,3.0500579855957737,5.843013733789818,False,2.0,0.005400798073739977,7.0,L
general,puma8NH,regression,tabm_d,SafeGram-t01,safety_reference,3,0.25,,0.25,-0.0006492965447075055,3.0456807850459318,3.0409138913994602,5.843013733789818,False,2.0,0.00026656140399532446,4.0,W
general,puma8NH,regression,tabm_d,SafeRankGram-t01,safety_reference,3,0.25,,0.25,-0.0018361507157538895,3.0456807850459318,3.03396751278606,5.843013733789818,False,2.0,0.00046141673859483013,1.0,W
general,puma8NH,regression,tabpfn_2_6,BlockGuard-Greedy-t01,BlockGuard-Greedy,3,,1.0,1.0,0.004137030568075562,2.9643294615485285,2.966368419796991,5.843013733789818,False,1.0,0.0029422441896903963,6.5,L
general,puma8NH,regression,tabpfn_2_6,GuardedGram-G2-g0p0-t01,G2,3,0.75,,0.75,0.0027525113408291865,2.9643294615485285,2.95964769972035,5.843013733789818,False,2.0,0.0019734999161770553,1.5,W
general,puma8NH,regression,tabpfn_2_6,PureGram,fixed,3,1.0,,1.0,0.004137030568075562,2.9643294615485285,2.966368419796991,5.843013733789818,False,1.0,0.0029422441896903963,6.5,L
general,puma8NH,regression,tabpfn_2_6,Raw,fixed,3,0.0,,0.0,0.0,2.9643294615485285,2.9643294615485285,5.843013733789818,True,1.0,0.0,5.0,T
general,puma8NH,regression,tabpfn_2_6,Raw+Gram@0.5,fixed,3,0.5,,0.5,0.0016004896707167652,2.9643294615485285,2.9604297736295693,5.843013733789818,False,2.0,0.0011597602482507146,3.5,W
general,puma8NH,regression,tabpfn_2_6,Raw+Gram@0.75,fixed,3,0.75,,0.75,0.0027525113408291865,2.9643294615485285,2.95964769972035,5.843013733789818,False,2.0,0.0019734999161770553,1.5,W
general,puma8NH,regression,tabpfn_2_6,SafeGram-t01,safety_reference,3,0.5,,0.5,0.0016004896707167652,2.9643294615485285,2.9604297736295693,5.843013733789818,False,2.0,0.0011597602482507146,3.5,W
general,puma8NH,regression,tabpfn_2_6,SafeRankGram-t01,safety_reference,3,1.0,,1.0,0.0010844384259616313,2.9643294615485285,2.9706658501648717,5.843013733789818,False,1.0,-0.0023412970224853938,8.0,L
general,waveform-5000,classification,catboost,BlockGuard-Greedy-t01,BlockGuard-Greedy,3,,0.875,0.5389115213544465,-0.0005082016592930422,0.36415761840002936,0.36206840182244765,1.0985714006966874,True,1.0,0.003042094806451965,1.0,W
general,waveform-5000,classification,catboost,GuardedGram-G2-g0p0-t01,G2,3,0.75,,0.75,-0.0019172241723377484,0.36415761840002936,0.36446608420420573,1.0985714006966874,False,2.0,0.006450039750452485,4.5,L
general,waveform-5000,classification,catboost,PureGram,fixed,3,1.0,,1.0,-0.001459301267470269,0.36415761840002936,0.365152025540364,1.0985714006966874,False,1.0,0.010257284122187054,8.0,L
general,waveform-5000,classification,catboost,Raw,fixed,3,0.0,,0.0,0.0,0.36415761840002936,0.36415761840002936,1.0985714006966874,True,1.0,0.0,3.0,T
general,waveform-5000,classification,catboost,Raw+Gram@0.5,fixed,3,0.5,,0.5,-0.0018135075384546476,0.36415761840002936,0.36456684883244556,1.0985714006966874,False,2.0,0.003772508152261566,6.0,L
general,waveform-5000,classification,catboost,Raw+Gram@0.75,fixed,3,0.75,,0.75,-0.0019172241723377484,0.36415761840002936,0.36446608420420573,1.0985714006966874,False,2.0,0.006664185544252072,4.5,L
general,waveform-5000,classification,catboost,SafeGram-t01,safety_reference,3,0.25,,0.2499999999999999,-0.0011727066596026973,0.36415761840002936,0.3646676317158723,1.0985714006966874,False,2.0,0.0015527986107934798,7.0,L
general,waveform-5000,classification,catboost,SafeRankGram-t01,safety_reference,3,0.5,,0.5,-0.0014612955994388534,0.36415761840002936,0.36328424178341706,1.0985714006966874,False,2.0,0.0002272305769514273,2.0,W
general,waveform-5000,classification,controlled_mlp,BlockGuard-Greedy-t01,BlockGuard-Greedy,3,,0.0,0.0,0.0,0.41378524684018825,0.38773141539094025,1.0985714006966874,True,1.0,0.0,4.0,W
general,waveform-5000,classification,controlled_mlp,GuardedGram-G2-g0p0-t01,G2,3,0.75,,0.7499999996756208,-0.02757814866204436,0.41378524684018825,0.3923679961914823,1.0985714006966874,False,2.0,-0.0062879625220535335,5.5,W
general,waveform-5000,classification,controlled_mlp,PureGram,fixed,3,1.0,,1.0,-0.009980266305668704,0.41378524684018825,0.43092686134520175,1.0985714006966874,False,1.0,0.014633371428129427,8.0,L
general,waveform-5000,classification,controlled_mlp,Raw,fixed,3,0.0,,0.0,0.0,0.41378524684018825,0.41378524684018825,1.0985714006966874,True,1.0,0.0,7.0,T
general,waveform-5000,classification,controlled_mlp,Raw+Gram@0.5,fixed,3,0.5,,0.49999999956749497,-0.02752333915997119,0.41378524684018825,0.3835488935873687,1.0985714006966874,False,2.0,-0.011711618891354688,2.5,W
general,waveform-5000,classification,controlled_mlp,Raw+Gram@0.75,fixed,3,0.75,,0.7499999996756208,-0.02757814866204436,0.41378524684018825,0.3923679961914823,1.0985714006966874,False,2.0,-0.0062879625220535335,5.5,W
general,waveform-5000,classification,controlled_mlp,SafeGram-t01,safety_reference,3,0.5,,0.4999999993065355,-0.02752333915997119,0.41378524684018825,0.3835488935873687,1.0985714006966874,False,2.0,-0.011711618891354688,2.5,W
general,waveform-5000,classification,controlled_mlp,SafeRankGram-t01,safety_reference,3,0.25,,0.24999999973726506,-0.032076243026027684,0.41378524684018825,0.3798449750637771,1.0985714006966874,False,2.0,-0.011108311012935803,1.0,W
general,waveform-5000,classification,tabicl_v2,BlockGuard-Greedy-t01,BlockGuard-Greedy,3,,1.0,1.0,0.015308620174389831,0.28203166835984417,0.29884928066755717,1.0985714006966874,False,1.0,-0.0039823975752273895,7.5,L
general,waveform-5000,classification,tabicl_v2,GuardedGram-G2-g0p0-t01,G2,3,0.75,,0.7500000007232229,0.007776685174232934,0.28203166835984417,0.2905749122844784,1.0985714006966874,False,2.0,-0.004612276438118274,5.0,L
general,waveform-5000,classification,tabicl_v2,PureGram,fixed,3,1.0,,1.0,0.015308620174389831,0.28203166835984417,0.29884928066755717,1.0985714006966874,False,1.0,-0.0039823975752273895,7.5,L
general,waveform-5000,classification,tabicl_v2,Raw,fixed,3,0.0,,0.0,0.0,0.28203166835984417,0.28203166835984417,1.0985714006966874,True,1.0,0.0,1.0,T
general,waveform-5000,classification,tabicl_v2,Raw+Gram@0.5,fixed,3,0.5,,0.5000000009642975,0.003349818764338078,0.28203166835984417,0.2857116834518631,1.0985714006966874,False,2.0,-0.004175901923589486,3.0,L
general,waveform-5000,classification,tabicl_v2,Raw+Gram@0.75,fixed,3,0.75,,0.7500000007232229,0.007776685174232934,0.28203166835984417,0.2905749122844784,1.0985714006966874,False,2.0,-0.004612276438118274,5.0,L
general,waveform-5000,classification,tabicl_v2,SafeGram-t01,safety_reference,3,0.75,,0.7500000007232229,0.007776685174232934,0.28203166835984417,0.2905749122844784,1.0985714006966874,False,2.0,-0.004612276438118274,5.0,L
general,waveform-5000,classification,tabicl_v2,SafeRankGram-t01,safety_reference,3,0.25,,0.25000000038335934,0.0012831094317633572,0.28203166835984417,0.28344125568554357,1.0985714006966874,False,2.0,0.0031282476768146822,2.0,L
general,waveform-5000,classification,tabm_d,BlockGuard-Greedy-t01,BlockGuard-Greedy,3,,0.0,0.0,0.0,0.3292352896832944,0.3292352896832944,1.0985714006966874,True,1.0,0.0,5.0,T
general,waveform-5000,classification,tabm_d,GuardedGram-G2-g0p0-t01,G2,3,0.75,,0.7500000001042761,-0.00015102176036017436,0.3292352896832944,0.32906938149647985,1.0985714006966874,False,2.0,-0.006880441679748522,2.5,W
general,waveform-5000,classification,tabm_d,PureGram,fixed,3,1.0,,1.0,0.004990224761239104,0.3292352896832944,0.3404874229305995,1.0985714006966874,False,1.0,-0.007018868754400002,8.0,L
general,waveform-5000,classification,tabm_d,Raw,fixed,3,0.0,,0.0,0.0,0.3292352896832944,0.3292352896832944,1.0985714006966874,True,1.0,0.0,5.0,T
general,waveform-5000,classification,tabm_d,Raw+Gram@0.5,fixed,3,0.5,,0.5000000001390354,-0.00015102176036017436,0.3292352896832944,0.32906938149647985,1.0985714006966874,False,2.0,-0.005753142996884268,2.5,W
general,waveform-5000,classification,tabm_d,Raw+Gram@0.75,fixed,3,0.75,,0.7500000001042761,0.002226796954000063,0.3292352896832944,0.3349133221686833,1.0985714006966874,False,2.0,-0.006880441679748522,7.0,L
general,waveform-5000,classification,tabm_d,SafeGram-t01,safety_reference,3,0.75,,0.7500000001042761,0.0,0.3292352896832944,0.3292352896832944,1.0985714006966874,True,1.0,-0.007018868754400002,5.0,T
general,waveform-5000,classification,tabm_d,SafeRankGram-t01,safety_reference,3,0.75,,0.7499999985064665,-0.0003895572558475401,0.3292352896832944,0.32450453253542555,1.0985714006966874,False,2.0,-0.007579638268186793,1.0,W
general,waveform-5000,classification,tabpfn_2_6,BlockGuard-Greedy-t01,BlockGuard-Greedy,3,,1.0,1.0,-0.0009112862964188286,0.30725959307369843,0.30640667368164604,1.0985714006966874,False,1.0,0.0021521262347324707,6.0,W
general,waveform-5000,classification,tabpfn_2_6,GuardedGram-G2-g0p0-t01,G2,3,0.75,,0.7499999995684192,-0.0019274407784280044,0.30725959307369843,0.305290355429021,1.0985714006966874,False,2.0,0.0002954927581177525,3.5,W
general,waveform-5000,classification,tabpfn_2_6,PureGram,fixed,3,1.0,,1.0,-0.0009112862964188286,0.30725959307369843,0.30640667368164604,1.0985714006966874,False,1.0,0.0021521262347324707,6.0,W
general,waveform-5000,classification,tabpfn_2_6,Raw,fixed,3,0.0,,0.0,0.0,0.30725959307369843,0.30725959307369843,1.0985714006966874,True,1.0,0.0,8.0,T
general,waveform-5000,classification,tabpfn_2_6,Raw+Gram@0.5,fixed,3,0.5,,0.4999999994245593,-0.0021560213547435775,0.30725959307369843,0.30503924334512594,1.0985714006966874,False,2.0,-0.0006231595016514799,2.0,W
general,waveform-5000,classification,tabpfn_2_6,Raw+Gram@0.75,fixed,3,0.75,,0.7499999995684192,-0.0019274407784280044,0.30725959307369843,0.305290355429021,1.0985714006966874,False,2.0,0.0002954927581177525,3.5,W
general,waveform-5000,classification,tabpfn_2_6,SafeGram-t01,safety_reference,3,0.5,,0.5000000015408381,-0.0009112862964188286,0.30725959307369843,0.30640667368164604,1.0985714006966874,False,2.0,-0.0006231595016514799,6.0,W
general,waveform-5000,classification,tabpfn_2_6,SafeRankGram-t01,safety_reference,3,1.0,,1.0,-0.0023399808447343304,0.30725959307369843,0.30246459187879404,1.0985714006966874,False,1.0,-0.005710713169020322,1.0,W
