cell,rho,effect_gap,n_train,seed,world,model,true_ate,plugin_ate,causal_absolute_error,predictive_rmse,predictive_mae,predictive_r2,mean_80_interval_width,runtime_seconds
0,0.25,0.6,512,8,high_effect,tabpfn,0.55,0.2649857997894287,0.28501420021057133,0.97525203,0.77358985,0.07260166633296672,2.3938379287719727,0.8995893001556396
0,0.25,0.6,512,9,low_effect,ridge,-0.04999999999999999,0.31219348311424255,0.36219348311424254,0.9559331,0.76828814,0.05658569321296525,,0.0191802978515625
0,0.25,0.6,512,9,low_effect,tabpfn,-0.04999999999999999,0.35816067457199097,0.40816067457199096,0.95298654,0.7674792,0.06239262445353477,2.3539772033691406,0.793541431427002
0,0.25,0.6,512,9,high_effect,ridge,0.55,0.26671338081359863,0.2832866191864014,0.96508485,0.7717512,0.08522172903843128,,0.010150909423828125
0,0.25,0.6,512,9,high_effect,tabpfn,0.55,0.2782330811023712,0.27176691889762883,0.96477395,0.7709066,0.08581106793008642,2.3240349292755127,1.0746817588806152
0,0.25,0.6,512,10,low_effect,ridge,-0.04999999999999999,0.21106332540512085,0.26106332540512084,0.9879546,0.78584486,0.04908921858926807,,0.0020842552185058594
0,0.25,0.6,512,10,low_effect,tabpfn,-0.04999999999999999,0.20640362799167633,0.2564036279916763,0.9868534,0.7851837,0.051207855480846276,2.414032220840454,0.9192569255828857
0,0.25,0.6,512,10,high_effect,ridge,0.55,0.24600164592266083,0.3039983540773392,0.9430607,0.74693114,0.03888361066696788,,0.0019559860229492188
0,0.25,0.6,512,10,high_effect,tabpfn,0.55,0.3138895332813263,0.23611046671867375,0.937769,0.7418673,0.04963938329082451,2.452181339263916,0.7553274631500244
0,0.25,0.6,512,11,low_effect,ridge,-0.04999999999999999,0.21269366145133972,0.2626936614513397,0.98884183,0.7895074,0.044418535513032764,,0.0019524097442626953
0,0.25,0.6,512,11,low_effect,tabpfn,-0.04999999999999999,0.22206968069076538,0.27206968069076537,0.987414,0.7892411,0.047176053556664654,2.2927091121673584,1.7058863639831543
0,0.25,0.6,512,11,high_effect,ridge,0.55,0.2866044044494629,0.26339559555053715,1.0080113,0.8024288,0.02803862863984463,,0.0019061565399169922
0,0.25,0.6,512,11,high_effect,tabpfn,0.55,0.35510578751564026,0.19489421248435979,1.0041939,0.80061984,0.03538656691164521,2.3445732593536377,1.308784008026123
0,0.25,0.6,512,12,low_effect,ridge,-0.04999999999999999,0.2213592380285263,0.2713592380285263,0.9554506,0.76547575,0.055605510615457154,,0.0020775794982910156
0,0.25,0.6,512,12,low_effect,tabpfn,-0.04999999999999999,0.22732509672641754,0.27732509672641753,0.95443225,0.765438,0.057617647060801414,2.3949294090270996,1.3083889484405518
0,0.25,0.6,512,12,high_effect,ridge,0.55,0.15762344002723694,0.3923765599727631,0.9743224,0.77978873,0.048383148369949946,,0.010181427001953125
0,0.25,0.6,512,12,high_effect,tabpfn,0.55,0.11018913984298706,0.439810860157013,0.9811708,0.7863351,0.034958522589266905,2.4458675384521484,1.4378926753997803
0,0.25,0.6,512,13,low_effect,ridge,-0.04999999999999999,0.2768937945365906,0.32689379453659057,0.9820405,0.7859751,0.04986670918584646,,0.010144710540771484
0,0.25,0.6,512,13,low_effect,tabpfn,-0.04999999999999999,0.2594015598297119,0.3094015598297119,0.9805023,0.784108,0.05284074095938818,2.334115982055664,1.1414241790771484
0,0.25,0.6,512,13,high_effect,ridge,0.55,0.2938634157180786,0.25613658428192143,0.98436725,0.7877132,0.053054542552015915,,0.0019898414611816406
0,0.25,0.6,512,13,high_effect,tabpfn,0.55,0.34999677538871765,0.2000032246112824,0.98554903,0.7874955,0.05077945447854726,2.3672890663146973,1.2481541633605957
0,0.25,0.6,512,14,low_effect,ridge,-0.04999999999999999,0.24511393904685974,0.29511393904685973,0.98650545,0.7859342,0.04976493041210006,,0.025916576385498047
0,0.25,0.6,512,14,low_effect,tabpfn,-0.04999999999999999,0.2568328082561493,0.3068328082561493,0.99631673,0.7968159,0.03076998250431806,2.2466628551483154,1.4750490188598633
0,0.25,0.6,512,14,high_effect,ridge,0.55,0.22756996750831604,0.322430032491684,0.9739778,0.77509946,0.06879977912459379,,0.011091232299804688
0,0.25,0.6,512,14,high_effect,tabpfn,0.55,0.2651846408843994,0.28481535911560063,0.9738149,0.7754909,0.06911122943429016,2.3175511360168457,1.0469529628753662
0,0.25,0.6,512,15,low_effect,ridge,-0.04999999999999999,0.27101659774780273,0.3210165977478027,0.95733595,0.7644458,0.06520390160100054,,0.0019903182983398438
0,0.25,0.6,512,15,low_effect,tabpfn,-0.04999999999999999,0.34428170323371887,0.39428170323371886,0.95557684,0.7634222,0.06863606943039557,2.3363561630249023,1.3805081844329834
0,0.25,0.6,512,15,high_effect,ridge,0.55,0.27506446838378906,0.274935531616211,0.99628603,0.79694617,0.0492703184681097,,0.0019073486328125
0,0.25,0.6,512,15,high_effect,tabpfn,0.55,0.2932630181312561,0.25673698186874394,0.99635637,0.79726607,0.04913610105432742,2.358055830001831,0.8260097503662109
0,0.25,0.6,512,16,low_effect,ridge,-0.04999999999999999,0.2654353976249695,0.31543539762496947,0.96289736,0.7612375,0.052884309910917415,,0.0019423961639404297
0,0.25,0.6,512,16,low_effect,tabpfn,-0.04999999999999999,0.2749454379081726,0.3249454379081726,0.9604247,0.7583725,0.05774227286210876,2.3903756141662598,0.8157954216003418
0,0.25,0.6,512,16,high_effect,ridge,0.55,0.21846731007099152,0.33153268992900853,0.98178804,0.7819277,0.053648648886829964,,0.010499000549316406
0,0.25,0.6,512,16,high_effect,tabpfn,0.55,0.15401750802993774,0.3959824919700623,0.9808123,0.7817967,0.05552871595844966,2.3400986194610596,1.3094031810760498
0,0.25,0.6,512,17,low_effect,ridge,-0.04999999999999999,0.31825923919677734,0.36825923919677733,0.9575655,0.7701446,0.07437664233635732,,0.010114908218383789
0,0.25,0.6,512,17,low_effect,tabpfn,-0.04999999999999999,0.34290602803230286,0.39290602803230285,0.9560762,0.769392,0.07725364661969492,2.354616641998291,1.0912511348724365
0,0.25,0.6,512,17,high_effect,ridge,0.55,0.22971051931381226,0.3202894806861878,0.97545624,0.78495526,0.023653046293945934,,0.001931905746459961
0,0.25,0.6,512,17,high_effect,tabpfn,0.55,0.23628440499305725,0.3137155950069428,0.9678842,0.77763516,0.03875216614688348,2.3392889499664307,0.8467254638671875
0,0.25,0.6,512,18,low_effect,ridge,-0.04999999999999999,0.2907596826553345,0.34075968265533446,0.96649766,0.7707215,0.06269098838554843,,0.0019440650939941406
0,0.25,0.6,512,18,low_effect,tabpfn,-0.04999999999999999,0.2703542113304138,0.3203542113304138,0.9677073,0.77149916,0.06034326455231376,2.3421502113342285,0.8037114143371582
0,0.25,0.6,512,18,high_effect,ridge,0.55,0.2511914074420929,0.29880859255790715,0.9622158,0.7682554,0.07021453755477136,,0.010488033294677734
0,0.25,0.6,512,18,high_effect,tabpfn,0.55,0.22584274411201477,0.3241572558879853,0.9607416,0.76844794,0.0730614864310265,2.5960330963134766,0.7864456176757812
0,0.25,0.6,512,19,low_effect,ridge,-0.04999999999999999,0.26419174671173096,0.31419174671173095,0.98048687,0.777251,0.051701621580937274,,0.0021865367889404297
0,0.25,0.6,512,19,low_effect,tabpfn,-0.04999999999999999,0.2661319077014923,0.3161319077014923,0.97873986,0.7760501,0.05507794870322369,2.300405502319336,1.2809836864471436
0,0.25,0.6,512,19,high_effect,ridge,0.55,0.18554046750068665,0.3644595324993134,0.98424464,0.78797114,0.049861548566892844,,0.002307415008544922
0,0.25,0.6,512,19,high_effect,tabpfn,0.55,0.17042449116706848,0.37957550883293156,0.9785086,0.7827172,0.060903919220567704,2.5440361499786377,1.2528660297393799
0,0.25,0.6,512,20,low_effect,ridge,-0.04999999999999999,0.2971709668636322,0.3471709668636322,0.9662135,0.773775,0.07443612009031975,,0.011292219161987305
0,0.25,0.6,512,20,low_effect,tabpfn,-0.04999999999999999,0.2993983030319214,0.3493983030319214,0.96066785,0.7685138,0.08503040007351337,2.2421751022338867,1.4419136047363281
0,0.25,0.6,512,20,high_effect,ridge,0.55,0.2777941823005676,0.2722058176994324,0.97181094,0.77825534,0.04491364818940957,,0.009976625442504883
0,0.25,0.6,512,20,high_effect,tabpfn,0.55,0.23208807408809662,0.3179119259119034,0.9678918,0.7754828,0.05260149767365019,2.477769374847412,1.6634082794189453
0,0.25,0.6,512,21,low_effect,ridge,-0.04999999999999999,0.27978241443634033,0.3297824144363403,0.99455065,0.8007467,0.04128423515596269,,0.010089635848999023
0,0.25,0.6,512,21,low_effect,tabpfn,-0.04999999999999999,0.2797476649284363,0.32974766492843627,0.990503,0.79724514,0.04907184799717956,2.4036669731140137,1.281184434890747
0,0.25,0.6,512,21,high_effect,ridge,0.55,0.2678702473640442,0.28212975263595585,0.9728593,0.77808523,0.05140179058888894,,0.026117801666259766
0,0.25,0.6,512,21,high_effect,tabpfn,0.55,0.22105640172958374,0.3289435982704163,0.97304684,0.7788143,0.05103611648434636,2.3936076164245605,1.1562581062316895
0,0.25,0.6,512,22,low_effect,ridge,-0.04999999999999999,0.2448916882276535,0.2948916882276535,0.9683436,0.77173996,0.029051201004812843,,0.0022683143615722656
0,0.25,0.6,512,22,low_effect,tabpfn,-0.04999999999999999,0.18616411089897156,0.23616411089897155,0.95971024,0.7649498,0.04628714861118799,2.3601837158203125,1.7342424392700195
0,0.25,0.6,512,22,high_effect,ridge,0.55,0.16666902601718903,0.383330973982811,0.95442224,0.7596579,0.04604585817782869,,0.010057449340820312
0,0.25,0.6,512,22,high_effect,tabpfn,0.55,0.19359445571899414,0.3564055442810059,0.95321816,0.756266,0.04845139878395077,2.2546629905700684,1.2016239166259766
0,0.25,0.6,512,23,low_effect,ridge,-0.04999999999999999,0.25388655066490173,0.3038865506649017,0.9719807,0.772026,0.03579885813095529,,0.01891613006591797
0,0.25,0.6,512,23,low_effect,tabpfn,-0.04999999999999999,0.3032076358795166,0.3532076358795166,0.97160316,0.771117,0.03654773316061366,2.3275012969970703,0.9698574542999268
0,0.25,0.6,512,23,high_effect,ridge,0.55,0.2373456060886383,0.31265439391136174,0.9584221,0.76188374,0.06877041117093319,,0.009950637817382812
0,0.25,0.6,512,23,high_effect,tabpfn,0.55,0.17676058411598206,0.373239415884018,0.9577015,0.76148623,0.07017019851868844,2.447567939758301,0.7498879432678223
0,0.25,0.6,512,24,low_effect,ridge,-0.04999999999999999,0.2820819318294525,0.3320819318294525,0.98582834,0.7820833,0.06143073261988896,,0.013799428939819336
0,0.25,0.6,512,24,low_effect,tabpfn,-0.04999999999999999,0.2879464328289032,0.3379464328289032,0.98502713,0.78129834,0.06295567989814022,2.2964494228363037,1.3005485534667969
0,0.25,0.6,512,24,high_effect,ridge,0.55,0.23119360208511353,0.3188063979148865,1.0122216,0.8103764,0.048783417114798056,,0.0019049644470214844
0,0.25,0.6,512,24,high_effect,tabpfn,0.55,0.25874680280685425,0.2912531971931458,1.0093098,0.80870306,0.05424790639271204,2.4015753269195557,0.7973713874816895
0,0.25,0.6,512,25,low_effect,ridge,-0.04999999999999999,0.3468788266181946,0.39687882661819457,0.9935063,0.7971988,0.021291096560475342,,0.0019893646240234375
0,0.25,0.6,512,25,low_effect,tabpfn,-0.04999999999999999,0.39651966094970703,0.446519660949707,0.9869656,0.7912313,0.03413542447432594,2.352407693862915,0.793790340423584
0,0.25,0.6,512,25,high_effect,ridge,0.55,0.24010838568210602,0.309891614317894,0.9777582,0.7803448,0.03957526186003679,,0.00241851806640625
0,0.25,0.6,512,25,high_effect,tabpfn,0.55,0.1740252673625946,0.37597473263740544,0.9703137,0.774281,0.054144566259445415,2.2810606956481934,1.3566527366638184
0,0.25,0.6,512,26,low_effect,ridge,-0.04999999999999999,0.3361693322658539,0.38616933226585387,0.9518731,0.7633414,0.058184473735180764,,0.011550664901733398
0,0.25,0.6,512,26,low_effect,tabpfn,-0.04999999999999999,0.2974326014518738,0.34743260145187377,0.94813967,0.7598667,0.06555811898618857,2.3698906898498535,1.0712497234344482
0,0.25,0.6,512,26,high_effect,ridge,0.55,0.24377046525478363,0.3062295347452164,0.96218216,0.7693443,0.0453612870420812,,0.01015615463256836
0,0.25,0.6,512,26,high_effect,tabpfn,0.55,0.19603773951530457,0.3539622604846955,0.9610183,0.76820815,0.04766928540025772,2.3798904418945312,1.233978033065796
0,0.25,0.6,512,27,low_effect,ridge,-0.04999999999999999,0.2528431713581085,0.3028431713581085,0.9941739,0.79717344,0.03064567135002405,,0.010095596313476562
0,0.25,0.6,512,27,low_effect,tabpfn,-0.04999999999999999,0.2554597556591034,0.3054597556591034,0.9900976,0.794003,0.03857851775766996,2.4309144020080566,1.4809143543243408
0,0.25,0.6,512,27,high_effect,ridge,0.55,0.2466762363910675,0.30332376360893254,0.9777722,0.78332186,0.03950126183700464,,0.002749204635620117
0,0.25,0.6,512,27,high_effect,tabpfn,0.55,0.2613266110420227,0.28867338895797734,0.9711314,0.77720714,0.05250385816702252,2.2594661712646484,1.2370941638946533
0,0.25,0.6,512,28,low_effect,ridge,-0.04999999999999999,0.3186608552932739,0.3686608552932739,0.95723826,0.75831354,0.06880576969175167,,0.0020728111267089844
0,0.25,0.6,512,28,low_effect,tabpfn,-0.04999999999999999,0.3628629744052887,0.4128629744052887,0.9558903,0.75624454,0.0714265324298965,2.2612972259521484,1.1402535438537598
0,0.25,0.6,512,28,high_effect,ridge,0.55,0.2616378664970398,0.28836213350296025,1.0092821,0.7986378,0.046909969502667126,,0.002062559127807617
0,0.25,0.6,512,28,high_effect,tabpfn,0.55,0.22847695648670197,0.3215230435132981,1.0038162,0.7964668,0.057204943062568514,2.3798351287841797,1.649681806564331
0,0.25,0.6,512,29,low_effect,ridge,-0.04999999999999999,0.3232584595680237,0.37325845956802367,0.9705204,0.77234995,0.05049647255093137,,0.007879972457885742
0,0.25,0.6,512,29,low_effect,tabpfn,-0.04999999999999999,0.33708372712135315,0.38708372712135314,0.9656308,0.7681812,0.060039753754227654,2.3430237770080566,1.1862823963165283
0,0.25,0.6,512,29,high_effect,ridge,0.55,0.2503025531768799,0.29969744682312016,0.9695951,0.7747439,0.06649747404381534,,0.0020880699157714844
0,0.25,0.6,512,29,high_effect,tabpfn,0.55,0.188396155834198,0.36160384416580205,0.9702021,0.77516425,0.06532832876880867,2.4484496116638184,0.834247350692749
0,0.25,0.6,2048,0,low_effect,ridge,-0.04999999999999999,0.23614433407783508,0.28614433407783507,0.9787505,0.7758802,0.05771807446250188,,0.0021910667419433594
0,0.25,0.6,2048,0,low_effect,tabpfn,-0.04999999999999999,0.23372094333171844,0.28372094333171843,0.977577,0.7748916,0.05997638648937664,2.3202829360961914,0.935741662979126
0,0.25,0.6,2048,0,low_effect,tabpfn_shuffled_outcome,-0.04999999999999999,,,1.007018,0.799448,0.0025037945517490945,,
0,0.25,0.6,2048,0,high_effect,ridge,0.55,0.22155623137950897,0.32844376862049107,0.97725356,0.77463776,0.062403720350949876,,0.002428770065307617
0,0.25,0.6,2048,0,high_effect,tabpfn,0.55,0.2630082070827484,0.28699179291725163,0.97708774,0.77438015,0.06272180266421201,2.347133159637451,0.9134416580200195
0,0.25,0.6,2048,0,high_effect,tabpfn_shuffled_outcome,0.55,,,1.0095935,0.80338705,-0.0006783814738473559,,
0,0.25,0.6,2048,1,low_effect,ridge,-0.04999999999999999,0.25282981991767883,0.3028298199176788,0.9715256,0.7708465,0.036870350858496326,,0.0018932819366455078
0,0.25,0.6,2048,1,low_effect,tabpfn,-0.04999999999999999,0.2675120532512665,0.31751205325126647,0.970027,0.76966774,0.039839288175077314,2.3463315963745117,0.8522541522979736
0,0.25,0.6,2048,1,low_effect,tabpfn_shuffled_outcome,-0.04999999999999999,,,0.99057776,0.7881549,-0.0012750079958401273,,
0,0.25,0.6,2048,1,high_effect,ridge,0.55,0.20317226648330688,0.34682773351669316,0.9865755,0.7797706,0.06011146326490313,,0.001996755599975586
0,0.25,0.6,2048,1,high_effect,tabpfn,0.55,0.18488667905330658,0.36511332094669346,0.9879567,0.7812248,0.05747798301447815,2.309335947036743,0.8739254474639893
0,0.25,0.6,2048,1,high_effect,tabpfn_shuffled_outcome,0.55,,,1.0175267,0.80753744,0.00021337128529641536,,
0,0.25,0.6,2048,2,low_effect,ridge,-0.04999999999999999,0.25074344873428345,0.30074344873428344,0.965482,0.7726141,0.04662330815194182,,0.0018856525421142578
0,0.25,0.6,2048,2,low_effect,tabpfn,-0.04999999999999999,0.22494438290596008,0.27494438290596007,0.9657729,0.77249706,0.04604853971547107,2.324286937713623,0.8455469608306885
0,0.25,0.6,2048,2,low_effect,tabpfn_shuffled_outcome,-0.04999999999999999,,,0.9895733,0.7934987,-0.0015488012318054523,,
0,0.25,0.6,2048,2,high_effect,ridge,0.55,0.22529534995555878,0.32470465004444127,0.95115066,0.76754403,0.0507035541373706,,0.0018846988677978516
0,0.25,0.6,2048,2,high_effect,tabpfn,0.55,0.2457154542207718,0.30428454577922825,0.94812214,0.7642901,0.05673921705721907,2.3514370918273926,0.8729374408721924
0,0.25,0.6,2048,2,high_effect,tabpfn_shuffled_outcome,0.55,,,0.977107,0.7871364,-0.0018148546022980216,,
0,0.25,0.6,2048,3,low_effect,ridge,-0.04999999999999999,0.2669042646884918,0.3169042646884918,0.98211414,0.7819803,0.053603145360177185,,0.0025916099548339844
0,0.25,0.6,2048,3,low_effect,tabpfn,-0.04999999999999999,0.2747172713279724,0.3247172713279724,0.98303515,0.7822314,0.05182734173487369,2.372986316680908,1.5026476383209229
0,0.25,0.6,2048,3,high_effect,ridge,0.55,0.2666657865047455,0.28333421349525456,0.9692021,0.77594423,0.049425257828936475,,0.002673625946044922
0,0.25,0.6,2048,3,high_effect,tabpfn,0.55,0.30153489112854004,0.24846510887146,0.9695545,0.7762338,0.04873397086655917,2.3245158195495605,1.5994513034820557
0,0.25,0.6,2048,4,low_effect,ridge,-0.04999999999999999,0.23527994751930237,0.28527994751930236,0.9437599,0.7565374,0.08382702471270975,,0.0025413036346435547
0,0.25,0.6,2048,4,low_effect,tabpfn,-0.04999999999999999,0.23139989376068115,0.28139989376068114,0.9435685,0.7564293,0.08419854265587978,2.3794095516204834,1.6238131523132324
0,0.25,0.6,2048,4,high_effect,ridge,0.55,0.24274273216724396,0.3072572678327561,0.99552447,0.7907926,0.048654675807667025,,0.002184629440307617
0,0.25,0.6,2048,4,high_effect,tabpfn,0.55,0.2134799212217331,0.33652007877826695,0.99394184,0.7896904,0.051677029885825676,2.354001998901367,1.5681366920471191
0,0.25,0.6,2048,5,low_effect,ridge,-0.04999999999999999,0.2770821154117584,0.3270821154117584,0.96287,0.7597571,0.05652445694159747,,0.010482549667358398
0,0.25,0.6,2048,5,low_effect,tabpfn,-0.04999999999999999,0.2626623213291168,0.3126623213291168,0.9627349,0.7597494,0.05678917905895986,2.302175521850586,1.3137028217315674
0,0.25,0.6,2048,5,high_effect,ridge,0.55,0.2575451731681824,0.29245482683181767,0.96360326,0.7666386,0.07425391803904413,,0.016629457473754883
0,0.25,0.6,2048,5,high_effect,tabpfn,0.55,0.25086963176727295,0.2991303682327271,0.96430224,0.76744187,0.07291042295770545,2.356900215148926,1.2657387256622314
0,0.25,0.6,2048,6,low_effect,ridge,-0.04999999999999999,0.2381410300731659,0.2881410300731659,0.97987795,0.7778616,0.06110068510819966,,0.002464771270751953
0,0.25,0.6,2048,6,low_effect,tabpfn,-0.04999999999999999,0.24318747222423553,0.2931874722242355,0.9821412,0.78141016,0.05675853812655962,2.2730891704559326,1.3563761711120605
0,0.25,0.6,2048,6,high_effect,ridge,0.55,0.2760055661201477,0.27399443387985234,0.9568543,0.76265985,0.050025091487585605,,0.01690053939819336
0,0.25,0.6,2048,6,high_effect,tabpfn,0.55,0.3147261440753937,0.23527385592460637,0.95521855,0.7610043,0.05327030918341136,2.371539354324341,1.4040606021881104
0,0.25,0.6,2048,7,low_effect,ridge,-0.04999999999999999,0.22964262962341309,0.2796426296234131,0.9604467,0.75917935,0.07042120076741665,,0.011376619338989258
0,0.25,0.6,2048,7,low_effect,tabpfn,-0.04999999999999999,0.2899627983570099,0.3399627983570099,0.96148723,0.7603645,0.06840600401016905,2.314340829849243,1.1153767108917236
