panel,dataset,model,method,alpha,product_cells,score_bias,absolute_bias,score_rmse,max_absolute_score_error,support_floor
confirmation,polish_bankruptcy_3year,onehot_adam_mlp,disjoint_pair32,0.01,32,-1.6653345369377348e-16,1.6653345369377348e-16,1.6653345369377348e-16,1.6653345369377348e-16,0.005
confirmation,polish_bankruptcy_3year,onehot_linear,independent_pair32,0.01,32,-2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,0.005
confirmation,polish_bankruptcy_3year,ordinal_forest,independent_pair32,0.01,32,1.6653345369377348e-16,1.6653345369377348e-16,1.6653345369377348e-16,1.6653345369377348e-16,0.005
confirmation,polish_bankruptcy_3year,native_histgb,independent_pair32,0.01,32,0.0,0.0,0.0,0.0,0.005
confirmation,polish_bankruptcy_3year,catboost_native,independent_pair32,0.01,32,-8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,0.005
confirmation,polish_bankruptcy_3year,onehot_adam_mlp,independent_pair32,0.01,32,1.987072945762989e-05,1.987072945762989e-05,0.0005702667068896631,0.0018427404613529097,0.005
confirmation,polish_bankruptcy_3year,onehot_linear,mutually_disjoint_pack64,0.01,32,-2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,0.005
confirmation,polish_bankruptcy_3year,ordinal_forest,mutually_disjoint_pack64,0.01,32,1.6653345369377348e-16,1.6653345369377348e-16,1.6653345369377348e-16,1.6653345369377348e-16,0.005
confirmation,polish_bankruptcy_3year,native_histgb,mutually_disjoint_pack64,0.01,32,0.0,0.0,0.0,0.0,0.005
confirmation,polish_bankruptcy_3year,catboost_native,mutually_disjoint_pack64,0.01,32,-8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,0.005
confirmation,polish_bankruptcy_3year,onehot_adam_mlp,mutually_disjoint_pack64,0.01,32,-1.6653345369377348e-16,1.6653345369377348e-16,1.6653345369377348e-16,1.6653345369377348e-16,0.005
confirmation,polish_bankruptcy_3year,onehot_linear,two_disjoint_pairs64,0.01,32,-2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,0.005
confirmation,polish_bankruptcy_3year,ordinal_forest,two_disjoint_pairs64,0.01,32,1.6653345369377348e-16,1.6653345369377348e-16,1.6653345369377348e-16,1.6653345369377348e-16,0.005
confirmation,polish_bankruptcy_3year,native_histgb,two_disjoint_pairs64,0.01,32,0.0,0.0,0.0,0.0,0.005
confirmation,polish_bankruptcy_3year,catboost_native,two_disjoint_pairs64,0.01,32,-8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,0.005
confirmation,polish_bankruptcy_3year,onehot_adam_mlp,two_disjoint_pairs64,0.01,32,-1.6653345369377348e-16,1.6653345369377348e-16,1.6653345369377348e-16,1.6653345369377348e-16,0.005
confirmation,polish_bankruptcy_4year,onehot_linear,disjoint_pair32,1e-06,32,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,5e-07
confirmation,polish_bankruptcy_4year,ordinal_forest,disjoint_pair32,1e-06,32,0.0,0.0,0.0,0.0,5e-07
confirmation,polish_bankruptcy_4year,native_histgb,disjoint_pair32,1e-06,32,4.163336342344337e-17,4.163336342344337e-17,4.163336342344337e-17,4.163336342344337e-17,5e-07
confirmation,polish_bankruptcy_4year,catboost_native,disjoint_pair32,1e-06,32,0.0,0.0,0.0,0.0,5e-07
confirmation,polish_bankruptcy_4year,onehot_adam_mlp,disjoint_pair32,1e-06,32,0.0,0.0,0.0,0.0,5e-07
confirmation,polish_bankruptcy_4year,onehot_linear,independent_pair32,1e-06,32,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,5e-07
confirmation,polish_bankruptcy_4year,ordinal_forest,independent_pair32,1e-06,32,0.0,0.0,0.0,0.0,5e-07
confirmation,polish_bankruptcy_4year,native_histgb,independent_pair32,1e-06,32,4.163336342344337e-17,4.163336342344337e-17,4.163336342344337e-17,4.163336342344337e-17,5e-07
confirmation,polish_bankruptcy_4year,catboost_native,independent_pair32,1e-06,32,0.0,0.0,0.0,0.0,5e-07
confirmation,polish_bankruptcy_4year,onehot_adam_mlp,independent_pair32,1e-06,32,0.0007308644501931951,0.0007308644501931951,0.007568547214334042,0.026698716890901808,5e-07
confirmation,polish_bankruptcy_4year,onehot_linear,mutually_disjoint_pack64,1e-06,32,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,5e-07
confirmation,polish_bankruptcy_4year,ordinal_forest,mutually_disjoint_pack64,1e-06,32,0.0,0.0,0.0,0.0,5e-07
confirmation,polish_bankruptcy_4year,native_histgb,mutually_disjoint_pack64,1e-06,32,4.163336342344337e-17,4.163336342344337e-17,4.163336342344337e-17,4.163336342344337e-17,5e-07
confirmation,polish_bankruptcy_4year,catboost_native,mutually_disjoint_pack64,1e-06,32,0.0,0.0,0.0,0.0,5e-07
confirmation,polish_bankruptcy_4year,onehot_adam_mlp,mutually_disjoint_pack64,1e-06,32,0.0,0.0,0.0,0.0,5e-07
confirmation,polish_bankruptcy_4year,onehot_linear,two_disjoint_pairs64,1e-06,32,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,5e-07
confirmation,polish_bankruptcy_4year,ordinal_forest,two_disjoint_pairs64,1e-06,32,0.0,0.0,0.0,0.0,5e-07
confirmation,polish_bankruptcy_4year,native_histgb,two_disjoint_pairs64,1e-06,32,4.163336342344337e-17,4.163336342344337e-17,4.163336342344337e-17,4.163336342344337e-17,5e-07
confirmation,polish_bankruptcy_4year,catboost_native,two_disjoint_pairs64,1e-06,32,0.0,0.0,0.0,0.0,5e-07
confirmation,polish_bankruptcy_4year,onehot_adam_mlp,two_disjoint_pairs64,1e-06,32,0.0,0.0,0.0,0.0,5e-07
confirmation,polish_bankruptcy_4year,onehot_linear,disjoint_pair32,0.0001,32,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5e-05
confirmation,polish_bankruptcy_4year,ordinal_forest,disjoint_pair32,0.0001,32,0.0,0.0,0.0,0.0,5e-05
confirmation,polish_bankruptcy_4year,native_histgb,disjoint_pair32,0.0001,32,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,5e-05
confirmation,polish_bankruptcy_4year,catboost_native,disjoint_pair32,0.0001,32,0.0,0.0,0.0,0.0,5e-05
confirmation,polish_bankruptcy_4year,onehot_adam_mlp,disjoint_pair32,0.0001,32,-2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,5e-05
confirmation,polish_bankruptcy_4year,onehot_linear,independent_pair32,0.0001,32,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5e-05
confirmation,polish_bankruptcy_4year,ordinal_forest,independent_pair32,0.0001,32,0.0,0.0,0.0,0.0,5e-05
confirmation,polish_bankruptcy_4year,native_histgb,independent_pair32,0.0001,32,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,5e-05
confirmation,polish_bankruptcy_4year,catboost_native,independent_pair32,0.0001,32,0.0,0.0,0.0,0.0,5e-05
confirmation,polish_bankruptcy_4year,onehot_adam_mlp,independent_pair32,0.0001,32,0.0006737501183170784,0.0006737501183170784,0.007398190251000782,0.023548776834828533,5e-05
confirmation,polish_bankruptcy_4year,onehot_linear,mutually_disjoint_pack64,0.0001,32,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5e-05
confirmation,polish_bankruptcy_4year,ordinal_forest,mutually_disjoint_pack64,0.0001,32,0.0,0.0,0.0,0.0,5e-05
confirmation,polish_bankruptcy_4year,native_histgb,mutually_disjoint_pack64,0.0001,32,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,5e-05
confirmation,polish_bankruptcy_4year,catboost_native,mutually_disjoint_pack64,0.0001,32,0.0,0.0,0.0,0.0,5e-05
confirmation,polish_bankruptcy_4year,onehot_adam_mlp,mutually_disjoint_pack64,0.0001,32,-2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,5e-05
confirmation,polish_bankruptcy_4year,onehot_linear,two_disjoint_pairs64,0.0001,32,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5e-05
confirmation,polish_bankruptcy_4year,ordinal_forest,two_disjoint_pairs64,0.0001,32,0.0,0.0,0.0,0.0,5e-05
confirmation,polish_bankruptcy_4year,native_histgb,two_disjoint_pairs64,0.0001,32,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,5e-05
confirmation,polish_bankruptcy_4year,catboost_native,two_disjoint_pairs64,0.0001,32,0.0,0.0,0.0,0.0,5e-05
confirmation,polish_bankruptcy_4year,onehot_adam_mlp,two_disjoint_pairs64,0.0001,32,-2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,5e-05
confirmation,polish_bankruptcy_4year,onehot_linear,disjoint_pair32,0.01,32,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,0.005
confirmation,polish_bankruptcy_4year,ordinal_forest,disjoint_pair32,0.01,32,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,0.005
confirmation,polish_bankruptcy_4year,native_histgb,disjoint_pair32,0.01,32,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,0.005
confirmation,polish_bankruptcy_4year,catboost_native,disjoint_pair32,0.01,32,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,0.005
confirmation,polish_bankruptcy_4year,onehot_adam_mlp,disjoint_pair32,0.01,32,-2.7755575615628914e-16,2.7755575615628914e-16,2.7755575615628914e-16,2.7755575615628914e-16,0.005
confirmation,polish_bankruptcy_4year,onehot_linear,independent_pair32,0.01,32,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,0.005
confirmation,polish_bankruptcy_4year,ordinal_forest,independent_pair32,0.01,32,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,0.005
confirmation,polish_bankruptcy_4year,native_histgb,independent_pair32,0.01,32,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,0.005
confirmation,polish_bankruptcy_4year,catboost_native,independent_pair32,0.01,32,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,0.005
confirmation,polish_bankruptcy_4year,onehot_adam_mlp,independent_pair32,0.01,32,0.00045991757755872503,0.00045991757755872503,0.006991494636487486,0.020075841736074185,0.005
confirmation,polish_bankruptcy_4year,onehot_linear,mutually_disjoint_pack64,0.01,32,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,0.005
confirmation,polish_bankruptcy_4year,ordinal_forest,mutually_disjoint_pack64,0.01,32,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,0.005
confirmation,polish_bankruptcy_4year,native_histgb,mutually_disjoint_pack64,0.01,32,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,0.005
confirmation,polish_bankruptcy_4year,catboost_native,mutually_disjoint_pack64,0.01,32,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,0.005
confirmation,polish_bankruptcy_4year,onehot_adam_mlp,mutually_disjoint_pack64,0.01,32,-2.7755575615628914e-16,2.7755575615628914e-16,2.7755575615628914e-16,2.7755575615628914e-16,0.005
confirmation,polish_bankruptcy_4year,onehot_linear,two_disjoint_pairs64,0.01,32,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,0.005
confirmation,polish_bankruptcy_4year,ordinal_forest,two_disjoint_pairs64,0.01,32,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,0.005
confirmation,polish_bankruptcy_4year,native_histgb,two_disjoint_pairs64,0.01,32,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,0.005
confirmation,polish_bankruptcy_4year,catboost_native,two_disjoint_pairs64,0.01,32,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,0.005
confirmation,polish_bankruptcy_4year,onehot_adam_mlp,two_disjoint_pairs64,0.01,32,-2.7755575615628914e-16,2.7755575615628914e-16,2.7755575615628914e-16,2.7755575615628914e-16,0.005
confirmation,polish_bankruptcy_5year,onehot_linear,disjoint_pair32,1e-06,32,-5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5e-07
confirmation,polish_bankruptcy_5year,ordinal_forest,disjoint_pair32,1e-06,32,-2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,5e-07
confirmation,polish_bankruptcy_5year,native_histgb,disjoint_pair32,1e-06,32,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,5e-07
confirmation,polish_bankruptcy_5year,catboost_native,disjoint_pair32,1e-06,32,-2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,5e-07
confirmation,polish_bankruptcy_5year,onehot_adam_mlp,disjoint_pair32,1e-06,32,0.0,0.0,0.0,0.0,5e-07
confirmation,polish_bankruptcy_5year,onehot_linear,independent_pair32,1e-06,32,-5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5e-07
confirmation,polish_bankruptcy_5year,ordinal_forest,independent_pair32,1e-06,32,-2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,5e-07
confirmation,polish_bankruptcy_5year,native_histgb,independent_pair32,1e-06,32,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,5e-07
confirmation,polish_bankruptcy_5year,catboost_native,independent_pair32,1e-06,32,-2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,5e-07
confirmation,polish_bankruptcy_5year,onehot_adam_mlp,independent_pair32,1e-06,32,0.00029267485710465866,0.00029267485710465866,0.004503422067772791,0.01349652805206697,5e-07
confirmation,polish_bankruptcy_5year,onehot_linear,mutually_disjoint_pack64,1e-06,32,-5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5e-07
confirmation,polish_bankruptcy_5year,ordinal_forest,mutually_disjoint_pack64,1e-06,32,-2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,5e-07
confirmation,polish_bankruptcy_5year,native_histgb,mutually_disjoint_pack64,1e-06,32,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,5e-07
confirmation,polish_bankruptcy_5year,catboost_native,mutually_disjoint_pack64,1e-06,32,-2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,5e-07
confirmation,polish_bankruptcy_5year,onehot_adam_mlp,mutually_disjoint_pack64,1e-06,32,0.0,0.0,0.0,0.0,5e-07
confirmation,polish_bankruptcy_5year,onehot_linear,two_disjoint_pairs64,1e-06,32,-5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5e-07
confirmation,polish_bankruptcy_5year,ordinal_forest,two_disjoint_pairs64,1e-06,32,-2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,5e-07
confirmation,polish_bankruptcy_5year,native_histgb,two_disjoint_pairs64,1e-06,32,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,5e-07
confirmation,polish_bankruptcy_5year,catboost_native,two_disjoint_pairs64,1e-06,32,-2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,5e-07
confirmation,polish_bankruptcy_5year,onehot_adam_mlp,two_disjoint_pairs64,1e-06,32,0.0,0.0,0.0,0.0,5e-07
confirmation,polish_bankruptcy_5year,onehot_linear,disjoint_pair32,0.0001,32,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,5e-05
confirmation,polish_bankruptcy_5year,ordinal_forest,disjoint_pair32,0.0001,32,-8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,5e-05
confirmation,polish_bankruptcy_5year,native_histgb,disjoint_pair32,0.0001,32,0.0,0.0,0.0,0.0,5e-05
confirmation,polish_bankruptcy_5year,catboost_native,disjoint_pair32,0.0001,32,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5e-05
confirmation,polish_bankruptcy_5year,onehot_adam_mlp,disjoint_pair32,0.0001,32,-1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,5e-05
confirmation,polish_bankruptcy_5year,onehot_linear,independent_pair32,0.0001,32,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,5e-05
confirmation,polish_bankruptcy_5year,ordinal_forest,independent_pair32,0.0001,32,-8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,5e-05
confirmation,polish_bankruptcy_5year,native_histgb,independent_pair32,0.0001,32,0.0,0.0,0.0,0.0,5e-05
confirmation,polish_bankruptcy_5year,catboost_native,independent_pair32,0.0001,32,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5e-05
confirmation,polish_bankruptcy_5year,onehot_adam_mlp,independent_pair32,0.0001,32,0.00028762757160227185,0.00028762757160227185,0.004508357785361782,0.01350105802820406,5e-05
confirmation,polish_bankruptcy_5year,onehot_linear,mutually_disjoint_pack64,0.0001,32,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,5e-05
confirmation,polish_bankruptcy_5year,ordinal_forest,mutually_disjoint_pack64,0.0001,32,-8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,5e-05
confirmation,polish_bankruptcy_5year,native_histgb,mutually_disjoint_pack64,0.0001,32,0.0,0.0,0.0,0.0,5e-05
confirmation,polish_bankruptcy_5year,catboost_native,mutually_disjoint_pack64,0.0001,32,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5e-05
confirmation,polish_bankruptcy_5year,onehot_adam_mlp,mutually_disjoint_pack64,0.0001,32,-1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,5e-05
confirmation,polish_bankruptcy_5year,onehot_linear,two_disjoint_pairs64,0.0001,32,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,5e-05
confirmation,polish_bankruptcy_5year,ordinal_forest,two_disjoint_pairs64,0.0001,32,-8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,5e-05
confirmation,polish_bankruptcy_5year,native_histgb,two_disjoint_pairs64,0.0001,32,0.0,0.0,0.0,0.0,5e-05
confirmation,polish_bankruptcy_5year,catboost_native,two_disjoint_pairs64,0.0001,32,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5e-05
confirmation,polish_bankruptcy_5year,onehot_adam_mlp,two_disjoint_pairs64,0.0001,32,-1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,5e-05
confirmation,polish_bankruptcy_5year,onehot_linear,disjoint_pair32,0.01,32,1.3877787807814457e-16,1.3877787807814457e-16,1.3877787807814457e-16,1.3877787807814457e-16,0.005
confirmation,polish_bankruptcy_5year,ordinal_forest,disjoint_pair32,0.01,32,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,0.005
confirmation,polish_bankruptcy_5year,native_histgb,disjoint_pair32,0.01,32,-2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,0.005
confirmation,polish_bankruptcy_5year,catboost_native,disjoint_pair32,0.01,32,-6.938893903907228e-17,6.938893903907228e-17,6.938893903907228e-17,6.938893903907228e-17,0.005
