panel,dataset,task,model,method,mean_selection_score,exact_quotient_validation_loss,score_bias,mc_standard_error,standardized_bias
openml_external,openml-blood-transfusion-1464,binclass,onehot_linear,iid_mean32,0.28314818423628096,0.28314818423628085,1.1102230246251565e-16,3.471142259629647e-18,
openml_external,openml-blood-transfusion-1464,binclass,ordinal_forest,iid_mean32,0.34261596797238636,0.3425952953094907,2.0672662895682148e-05,1.2303165494764796e-05,1.680271870233617
openml_external,openml-blood-transfusion-1464,binclass,native_histgb,iid_mean32,0.3729629248644767,0.37296305170874416,-1.2684426747844313e-07,6.947053721900987e-07,-0.18258714061553788
openml_external,openml-blood-transfusion-1464,binclass,onehot_adam_mlp,iid_mean32,0.35714959509648536,0.35563689125703823,0.001512703839447127,0.0004538813485798705,3.332817803992519
openml_external,openml-ilpd-1480,binclass,onehot_linear,strength2_cross32,0.3557516206907764,0.3557516206907763,1.1102230246251565e-16,3.471142259629647e-18,
openml_external,openml-ilpd-1480,binclass,ordinal_forest,strength2_cross32,0.3570590989008845,0.35706441729388344,-5.3183929989431e-06,4.7480446372247815e-06,-1.1201227884941884
openml_external,openml-ilpd-1480,binclass,native_histgb,strength2_cross32,0.43236015149899854,0.4323601514989987,-1.6653345369377348e-16,5.206713389444471e-18,
openml_external,openml-ilpd-1480,binclass,onehot_adam_mlp,strength2_cross32,0.4122125565026038,0.41229225495729654,-7.969845469274484e-05,0.00013805399954132304,-0.5772991362621774
openml_external,openml-ilpd-1480,binclass,onehot_linear,iid_cross32,0.355751620692645,0.3557516206907763,1.8686718838978322e-12,3.2005599496236952e-12,0.5838577977948954
openml_external,openml-ilpd-1480,binclass,ordinal_forest,iid_cross32,0.3570679352471484,0.35706441729388344,3.517953264975393e-06,2.5060695648620214e-05,0.1403773189021225
openml_external,openml-ilpd-1480,binclass,native_histgb,iid_cross32,0.43235771321210864,0.4323601514989987,-2.438286890060759e-06,2.6025219442822352e-06,-0.9368938830343767
openml_external,openml-ilpd-1480,binclass,onehot_adam_mlp,iid_cross32,0.4119372510877896,0.41229225495729654,-0.0003550038695069313,0.0001605417282809258,-2.2112872043193885
openml_external,openml-ilpd-1480,binclass,onehot_linear,iid_u32,0.355751620692645,0.3557516206907763,1.8686718838978322e-12,3.2005599408635335e-12,0.583857799392956
openml_external,openml-ilpd-1480,binclass,ordinal_forest,iid_u32,0.3570682665191762,0.35706441729388344,3.8492252927846415e-06,2.5045415211517554e-05,0.15368981748861207
openml_external,openml-ilpd-1480,binclass,native_histgb,iid_u32,0.4323577120882972,0.4323601514989987,-2.4394107014935607e-06,2.6026569395559084e-06,-0.9372770818999285
openml_external,openml-ilpd-1480,binclass,onehot_adam_mlp,iid_u32,0.41193562441531884,0.41229225495729654,-0.0003566305419777094,0.00016068309749240833,-2.2194651929370406
openml_external,openml-ilpd-1480,binclass,onehot_linear,strength2_mean32,0.3557516206907764,0.3557516206907763,1.1102230246251565e-16,3.471142259629647e-18,
openml_external,openml-ilpd-1480,binclass,ordinal_forest,strength2_mean32,0.3570632295602767,0.35706441729388344,-1.1877336067445121e-06,4.7463192013210215e-06,-0.25024309498904657
openml_external,openml-ilpd-1480,binclass,native_histgb,strength2_mean32,0.43236015149899854,0.4323601514989987,-1.6653345369377348e-16,5.206713389444471e-18,
openml_external,openml-ilpd-1480,binclass,onehot_adam_mlp,strength2_mean32,0.4123868917819572,0.41229225495729654,9.463682466065437e-05,0.00013703728668450682,0.6905917867341563
openml_external,openml-ilpd-1480,binclass,onehot_linear,iid_mean32,0.355751620692645,0.3557516206907763,1.8686718838978322e-12,3.2005599327234316e-12,0.5838578008779031
openml_external,openml-ilpd-1480,binclass,ordinal_forest,iid_mean32,0.35712187865551115,0.35706441729388344,5.746136162770865e-05,2.5037342713488574e-05,2.2950263646290234
openml_external,openml-ilpd-1480,binclass,native_histgb,iid_mean32,0.4323577969143504,0.4323601514989987,-2.3545846483119526e-06,2.6021212906457093e-06,-0.9048712128740428
openml_external,openml-ilpd-1480,binclass,onehot_adam_mlp,iid_mean32,0.41217604804061037,0.41229225495729654,-0.000116206916686179,0.00015959524401146292,-0.7281352110833105
openml_external,openml-wdbc-1510,binclass,onehot_linear,strength2_cross32,0.05461289811819292,0.05461289811819292,0.0,0.0,
openml_external,openml-wdbc-1510,binclass,ordinal_forest,strength2_cross32,0.06573033967913441,0.0657303396791344,1.3877787807814457e-17,4.338927824537059e-19,
openml_external,openml-wdbc-1510,binclass,native_histgb,strength2_cross32,0.04374715782324922,0.04374715782324921,1.3877787807814457e-17,4.338927824537059e-19,
openml_external,openml-wdbc-1510,binclass,onehot_adam_mlp,strength2_cross32,0.08305478507278355,0.08306456331135599,-9.778238572441533e-06,0.0001613698817329188,-0.06059518955727668
openml_external,openml-wdbc-1510,binclass,onehot_linear,iid_cross32,0.05461289811819292,0.05461289811819292,0.0,0.0,
openml_external,openml-wdbc-1510,binclass,ordinal_forest,iid_cross32,0.06572525438957795,0.0657303396791344,-5.0852895564501566e-06,1.2417648786261167e-05,-0.4095211294811703
openml_external,openml-wdbc-1510,binclass,native_histgb,iid_cross32,0.04374910279323033,0.04374715782324921,1.9449699811199817e-06,4.293986778350641e-06,0.4529520190714379
openml_external,openml-wdbc-1510,binclass,onehot_adam_mlp,iid_cross32,0.08276750873361656,0.08306456331135599,-0.00029705457773943067,0.0003676980478608995,-0.8078764069256269
openml_external,openml-wdbc-1510,binclass,onehot_linear,iid_u32,0.05461289811819292,0.05461289811819292,0.0,0.0,
openml_external,openml-wdbc-1510,binclass,ordinal_forest,iid_u32,0.06572518925446148,0.0657303396791344,-5.150424672917264e-06,1.242380385631676e-05,-0.41456100985517264
openml_external,openml-wdbc-1510,binclass,native_histgb,iid_u32,0.04374905868737853,0.04374715782324921,1.9008641293227768e-06,4.294305005060155e-06,0.4426476757200317
openml_external,openml-wdbc-1510,binclass,onehot_adam_mlp,iid_u32,0.0827653555155912,0.08306456331135599,-0.00029920779576479706,0.00036742742207946034,-0.8143316959616858
openml_external,openml-wdbc-1510,binclass,onehot_linear,strength2_mean32,0.05461289811819292,0.05461289811819292,0.0,0.0,
openml_external,openml-wdbc-1510,binclass,ordinal_forest,strength2_mean32,0.06573033967913441,0.0657303396791344,1.3877787807814457e-17,4.338927824537059e-19,
openml_external,openml-wdbc-1510,binclass,native_histgb,strength2_mean32,0.04374715782324922,0.04374715782324921,1.3877787807814457e-17,4.338927824537059e-19,
openml_external,openml-wdbc-1510,binclass,onehot_adam_mlp,strength2_mean32,0.08327908648884019,0.08306456331135599,0.00021452317748420213,0.0001611616185793694,1.3311058760467405
openml_external,openml-wdbc-1510,binclass,onehot_linear,iid_mean32,0.05461289811819292,0.05461289811819292,0.0,0.0,
openml_external,openml-wdbc-1510,binclass,ordinal_forest,iid_mean32,0.06573922540749579,0.0657303396791344,8.885728361385237e-06,1.2416950815649087e-05,0.7156127533489582
openml_external,openml-wdbc-1510,binclass,native_histgb,iid_mean32,0.043749873562097544,0.04374715782324921,2.715738848337035e-06,4.289712762771637e-06,0.6330817466161446
openml_external,openml-wdbc-1510,binclass,onehot_adam_mlp,iid_mean32,0.0838330344820582,0.08306456331135599,0.000768471170702209,0.0003700250877996033,2.0768082923025872
openml_external,openml-mammography-310,binclass,onehot_linear,strength2_cross32,0.029055688257945304,0.029055688257945304,0.0,0.0,
openml_external,openml-mammography-310,binclass,ordinal_forest,strength2_cross32,0.02223637352347248,0.022236373523472484,-3.469446951953614e-18,1.0847319561342647e-19,
openml_external,openml-mammography-310,binclass,native_histgb,strength2_cross32,0.021389293308119933,0.02138929330811993,3.469446951953614e-18,1.0847319561342647e-19,
openml_external,openml-mammography-310,binclass,onehot_adam_mlp,strength2_cross32,0.02656083476683068,0.0265547580941166,6.0766727140795784e-06,4.859793683170568e-06,1.2503972617444756
openml_external,openml-mammography-310,binclass,onehot_linear,iid_cross32,0.02905568825794492,0.029055688257945304,-3.8510861166685117e-16,5.16883010260797e-16,
openml_external,openml-mammography-310,binclass,ordinal_forest,iid_cross32,0.022234476500257512,0.022236373523472484,-1.8970232149723154e-06,1.236330208891517e-06,-1.5343984975285607
openml_external,openml-mammography-310,binclass,native_histgb,iid_cross32,0.021389293308119933,0.02138929330811993,3.469446951953614e-18,1.0847319561342647e-19,
openml_external,openml-mammography-310,binclass,onehot_adam_mlp,iid_cross32,0.026569075678010104,0.0265547580941166,1.4317583893502794e-05,9.505569357301263e-06,1.506231068894932
openml_external,openml-mammography-310,binclass,onehot_linear,iid_u32,0.02905568825794492,0.029055688257945304,-3.8510861166685117e-16,5.168826739772624e-16,
openml_external,openml-mammography-310,binclass,ordinal_forest,iid_u32,0.022234500984463338,0.022236373523472484,-1.872539009146329e-06,1.2354253044468191e-06,-1.5157039461683905
openml_external,openml-mammography-310,binclass,native_histgb,iid_u32,0.021389293308119933,0.02138929330811993,3.469446951953614e-18,1.0847319561342647e-19,
openml_external,openml-mammography-310,binclass,onehot_adam_mlp,iid_u32,0.026566534742784143,0.0265547580941166,1.1776648667541356e-05,9.37516955742261e-06,1.2561531389282898
openml_external,openml-mammography-310,binclass,onehot_linear,strength2_mean32,0.029055688257945304,0.029055688257945304,0.0,0.0,
openml_external,openml-mammography-310,binclass,ordinal_forest,strength2_mean32,0.02223637352347248,0.022236373523472484,-3.469446951953614e-18,1.0847319561342647e-19,
openml_external,openml-mammography-310,binclass,native_histgb,strength2_mean32,0.021389293308119933,0.02138929330811993,3.469446951953614e-18,1.0847319561342647e-19,
openml_external,openml-mammography-310,binclass,onehot_adam_mlp,strength2_mean32,0.026569670078719573,0.0265547580941166,1.4911984602971468e-05,4.845544333729399e-06,3.0774632478688684
openml_external,openml-mammography-310,binclass,onehot_linear,iid_mean32,0.02905568825794492,0.029055688257945304,-3.8510861166685117e-16,5.16883010260797e-16,
openml_external,openml-mammography-310,binclass,ordinal_forest,iid_mean32,0.022237667331906963,0.022236373523472484,1.2938084344785161e-06,1.23407134481631e-06,1.0484065122435025
openml_external,openml-mammography-310,binclass,native_histgb,iid_mean32,0.021389293308119933,0.02138929330811993,3.469446951953614e-18,1.0847319561342647e-19,
openml_external,openml-mammography-310,binclass,onehot_adam_mlp,iid_mean32,0.02661871143650127,0.0265547580941166,6.395334238466777e-05,9.313793575582828e-06,6.866519197110912
openml_taskbalanced,openml-credit-g-31,binclass,onehot_linear,strength2_cross32,0.3985921892578148,0.39859218925981127,-1.9964585540321877e-12,1.4043670203067174e-11,-0.14216074040218887
openml_taskbalanced,openml-credit-g-31,binclass,ordinal_forest,strength2_cross32,0.3550442454407322,0.3550608336731724,-1.6588232440217787e-05,1.8804002190142814e-05,-0.8821649919246155
openml_taskbalanced,openml-credit-g-31,binclass,onehot_adam_mlp,strength2_cross32,0.36050641170734193,0.36057256912673674,-6.615741939480779e-05,4.5677148630183664e-05,-1.4483701671143867
openml_taskbalanced,openml-credit-g-31,binclass,onehot_linear,iid_cross32,0.39859218928773416,0.39859218925981127,2.7922886225439925e-11,2.725329173440892e-11,1.024569306987075
openml_taskbalanced,openml-credit-g-31,binclass,ordinal_forest,iid_cross32,0.35503391639715887,0.3550608336731724,-2.691727601356053e-05,5.381295132230548e-05,-0.5002007017296469
openml_taskbalanced,openml-credit-g-31,binclass,onehot_adam_mlp,iid_cross32,0.3605813806975643,0.36057256912673674,8.811570827549353e-06,5.871166239249268e-05,0.15008212114048516
openml_taskbalanced,openml-credit-g-31,binclass,onehot_linear,iid_u32,0.39859218928773416,0.39859218925981127,2.7922886225439925e-11,2.7253291525280394e-11,1.0245693148491224
openml_taskbalanced,openml-credit-g-31,binclass,ordinal_forest,iid_u32,0.35503440279583176,0.3550608336731724,-2.6430877340666292e-05,5.369026609819952e-05,-0.4922843424229674
openml_taskbalanced,openml-credit-g-31,binclass,onehot_adam_mlp,iid_u32,0.3606070129536282,0.36057256912673674,3.444382689143932e-05,5.407972031036596e-05,0.6369083769990792
openml_taskbalanced,openml-credit-g-31,binclass,onehot_linear,strength2_mean32,0.39859218925781487,0.39859218925981127,-1.9964030428809565e-12,1.4043670108088566e-11,-0.1421567886111987
openml_taskbalanced,openml-credit-g-31,binclass,ordinal_forest,strength2_mean32,0.3550777905838324,0.3550608336731724,1.6956910659948754e-05,1.879803720987971e-05,0.9020575111446575
openml_taskbalanced,openml-credit-g-31,binclass,onehot_adam_mlp,strength2_mean32,0.36102523046375606,0.36057256912673674,0.0004526613370193222,4.368740722940889e-05,10.361368772523672
openml_taskbalanced,openml-credit-g-31,binclass,onehot_linear,iid_mean32,0.3985921892877343,0.39859218925981127,2.7923052758893618e-11,2.7253292422496014e-11,1.0245753917000044
openml_taskbalanced,openml-credit-g-31,binclass,ordinal_forest,iid_mean32,0.3551948053141229,0.3550608336731724,0.00013397164095046987,5.3486597872320264e-05,2.5047702841425488
openml_taskbalanced,openml-credit-g-31,binclass,onehot_adam_mlp,iid_mean32,0.3613495206449324,0.36057256912673674,0.0007769515181956788,5.2580682898348955e-05,14.776367961932179
openml_taskbalanced,openml-spambase-44,binclass,onehot_linear,strength2_cross32,0.11609077875285158,0.11609077875285158,0.0,0.0,
openml_taskbalanced,openml-spambase-44,binclass,ordinal_forest,strength2_cross32,0.08827284720314578,0.0882728472031458,-1.3877787807814457e-17,4.338927824537059e-19,
openml_taskbalanced,openml-spambase-44,binclass,onehot_adam_mlp,strength2_cross32,0.08606177175406278,0.08606899600417724,-7.2242501144570426e-06,2.5713641990817108e-05,-0.2809500932243273
openml_taskbalanced,openml-spambase-44,binclass,onehot_linear,iid_cross32,0.11609077875285158,0.11609077875285158,0.0,1.6270934144786357e-17,
openml_taskbalanced,openml-spambase-44,binclass,ordinal_forest,iid_cross32,0.08827344934075648,0.0882728472031458,6.021376106890575e-07,4.985489147656042e-06,0.12077804060052084
openml_taskbalanced,openml-spambase-44,binclass,onehot_adam_mlp,iid_cross32,0.08600256353250556,0.08606899600417724,-6.64324716716791e-05,6.156134884377638e-05,-1.0791263173954182
openml_taskbalanced,openml-spambase-44,binclass,onehot_linear,iid_u32,0.11609077875285158,0.11609077875285158,0.0,1.6157858739519836e-17,
openml_taskbalanced,openml-spambase-44,binclass,ordinal_forest,iid_u32,0.08827328677999939,0.0882728472031458,4.395768535975231e-07,4.9892884307478145e-06,0.08810411739047076
openml_taskbalanced,openml-spambase-44,binclass,onehot_adam_mlp,iid_u32,0.08599588689828244,0.08606899600417724,-7.310910589479469e-05,6.130905594532913e-05,-1.1924683028880427
openml_taskbalanced,openml-spambase-44,binclass,onehot_linear,strength2_mean32,0.11609077875285158,0.11609077875285158,0.0,0.0,
openml_taskbalanced,openml-spambase-44,binclass,ordinal_forest,strength2_mean32,0.08827284720314578,0.0882728472031458,-1.3877787807814457e-17,4.338927824537059e-19,
openml_taskbalanced,openml-spambase-44,binclass,onehot_adam_mlp,strength2_mean32,0.0861234894371257,0.08606899600417724,5.449343294845754e-05,2.563471639722411e-05,2.125766952286565
openml_taskbalanced,openml-spambase-44,binclass,onehot_linear,iid_mean32,0.11609077875285158,0.11609077875285158,0.0,1.6270934144786357e-17,
openml_taskbalanced,openml-spambase-44,binclass,ordinal_forest,iid_mean32,0.08829549889317205,0.0882728472031458,2.2651690026256888e-05,4.986412338919308e-06,4.542682892359064
openml_taskbalanced,openml-spambase-44,binclass,onehot_adam_mlp,iid_mean32,0.08621035218020709,0.08606899600417724,0.00014135617602985262,6.090166623660086e-05,2.3210559704670275
openml_taskbalanced,openml-banknote-1462,binclass,onehot_linear,strength2_cross32,0.024478564480932555,0.024478564480932562,-6.938893903907228e-18,2.1694639122685295e-19,
openml_taskbalanced,openml-banknote-1462,binclass,ordinal_forest,strength2_cross32,0.021644487790764947,0.021644487790764947,0.0,0.0,
openml_taskbalanced,openml-banknote-1462,binclass,onehot_adam_mlp,strength2_cross32,0.04395982597847224,0.04403204891527126,-7.222293679901709e-05,0.00012256816165496097,-0.5892471244068288
openml_taskbalanced,openml-banknote-1462,binclass,onehot_linear,iid_cross32,0.024478564480932555,0.024478564480932562,-6.938893903907228e-18,2.1694639122685295e-19,
openml_taskbalanced,openml-banknote-1462,binclass,ordinal_forest,iid_cross32,0.021651067586524218,0.021644487790764947,6.57979575927059e-06,4.7698928322403245e-06,1.3794431008589747
openml_taskbalanced,openml-banknote-1462,binclass,onehot_adam_mlp,iid_cross32,0.04396762116332012,0.04403204891527126,-6.442775195113909e-05,0.00025610417540316557,-0.25156853397534545
openml_taskbalanced,openml-banknote-1462,binclass,onehot_linear,iid_u32,0.024478564480932555,0.024478564480932562,-6.938893903907228e-18,2.1694639122685295e-19,
openml_taskbalanced,openml-banknote-1462,binclass,ordinal_forest,iid_u32,0.021651151628802493,0.021644487790764947,6.66383803754611e-06,4.7526920997042915e-06,1.4021186093584157
openml_taskbalanced,openml-banknote-1462,binclass,onehot_adam_mlp,iid_u32,0.043979962845570306,0.04403204891527126,-5.208606970095314e-05,0.0002547976789495574,-0.20442128796339892
openml_taskbalanced,openml-banknote-1462,binclass,onehot_linear,strength2_mean32,0.024478564480932555,0.024478564480932562,-6.938893903907228e-18,2.1694639122685295e-19,
openml_taskbalanced,openml-banknote-1462,binclass,ordinal_forest,strength2_mean32,0.021644487790764947,0.021644487790764947,0.0,0.0,
openml_taskbalanced,openml-banknote-1462,binclass,onehot_adam_mlp,strength2_mean32,0.04408213273533766,0.04403204891527126,5.008382006640305e-05,0.00012246238977290123,0.408973074584616
openml_taskbalanced,openml-banknote-1462,binclass,onehot_linear,iid_mean32,0.024478564480932555,0.024478564480932562,-6.938893903907228e-18,2.1694639122685295e-19,
openml_taskbalanced,openml-banknote-1462,binclass,ordinal_forest,iid_mean32,0.021662461710816452,0.021644487790764947,1.797392005150472e-05,4.748465066494431e-06,3.7852063350597676
openml_taskbalanced,openml-banknote-1462,binclass,onehot_adam_mlp,iid_mean32,0.04448598173734107,0.04403204891527126,0.00045393282206981217,0.00025496327252359053,1.7803851416592245
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,onehot_linear,strength2_cross32,0.2026098125108059,0.20260981251080584,5.551115123125783e-17,1.7355711298148236e-18,
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,ordinal_forest,strength2_cross32,0.22872078084976846,0.2287207808497685,-2.7755575615628914e-17,8.677855649074118e-19,
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,onehot_adam_mlp,strength2_cross32,0.20517197667663256,0.2050432724301692,0.00012870424646335699,6.184007259737774e-05,2.0812434568327878
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,onehot_linear,iid_cross32,0.20260981251062957,0.20260981251080584,-1.7627566073485923e-13,5.351538363009985e-13,-0.32939250132874426
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,ordinal_forest,iid_cross32,0.22872218639101582,0.2287207808497685,1.4055412473346074e-06,1.0600211126779157e-05,0.13259558989196066
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,onehot_adam_mlp,iid_cross32,0.2049877554804952,0.2050432724301692,-5.551694967401155e-05,0.0001243844687187656,-0.44633345501949984
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,onehot_linear,iid_u32,0.20260981251062957,0.20260981251080584,-1.7627566073485923e-13,5.351538001515623e-13,-0.3293925235790827
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,ordinal_forest,iid_u32,0.22872204263302973,0.2287207808497685,1.2617832612360491e-06,1.0603259232816538e-05,0.11899956735292251
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,onehot_adam_mlp,iid_u32,0.20497713894409864,0.2050432724301692,-6.613348607056868e-05,0.00012315371466328098,-0.5369995233305519
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,onehot_linear,strength2_mean32,0.2026098125108059,0.20260981251080584,5.551115123125783e-17,1.7355711298148236e-18,
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,ordinal_forest,strength2_mean32,0.22872078084976846,0.2287207808497685,-2.7755575615628914e-17,8.677855649074118e-19,
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,onehot_adam_mlp,strength2_mean32,0.20540146340246349,0.2050432724301692,0.0003581909722942811,6.152378623512112e-05,5.821991691561503
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,onehot_linear,iid_mean32,0.20260981251062957,0.20260981251080584,-1.7627566073485923e-13,5.351538381376409e-13,-0.3293925001982726
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,ordinal_forest,iid_mean32,0.22876533637049398,0.2287207808497685,4.455552072549218e-05,1.06029456412929e-05,4.2021832642404435
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,onehot_adam_mlp,iid_mean32,0.20557868003445226,0.2050432724301692,0.0005354076042830558,0.00012545660580969231,4.267671684783394
openml_taskbalanced,openml-abalone-183,regression,onehot_linear,strength2_cross32,0.5315938236583159,0.5315938236583159,0.0,0.0,
openml_taskbalanced,openml-abalone-183,regression,ordinal_forest,strength2_cross32,0.4844654889410671,0.4844614229764413,4.065964625821206e-06,1.2374485566470772e-05,0.32857645709637584
openml_taskbalanced,openml-abalone-183,regression,onehot_adam_mlp,strength2_cross32,0.4451469454346779,0.4451301395314223,1.680590325564557e-05,2.6317091515869145e-05,0.6385927276770554
openml_taskbalanced,openml-abalone-183,regression,onehot_linear,iid_cross32,0.5315938236583159,0.5315938236583159,0.0,0.0,
openml_taskbalanced,openml-abalone-183,regression,ordinal_forest,iid_cross32,0.48445639251320305,0.4844614229764413,-5.030463238242522e-06,1.778494631542348e-05,-0.2828495036771631
openml_taskbalanced,openml-abalone-183,regression,onehot_adam_mlp,iid_cross32,0.4452865086404305,0.4451301395314223,0.00015636910900823642,6.231347111534428e-05,2.5093949383559786
openml_taskbalanced,openml-abalone-183,regression,onehot_linear,iid_u32,0.5315938236583159,0.5315938236583159,0.0,0.0,
openml_taskbalanced,openml-abalone-183,regression,ordinal_forest,iid_u32,0.48445661080974206,0.4844614229764413,-4.81216669923068e-06,1.7729147720633352e-05,-0.2714268488851404
openml_taskbalanced,openml-abalone-183,regression,onehot_adam_mlp,iid_u32,0.44530313240968583,0.4451301395314223,0.00017299287826355592,5.832765110956964e-05,2.965881103948201
openml_taskbalanced,openml-abalone-183,regression,onehot_linear,strength2_mean32,0.5315938236583159,0.5315938236583159,0.0,0.0,
openml_taskbalanced,openml-abalone-183,regression,ordinal_forest,strength2_mean32,0.484514561669363,0.4844614229764413,5.3138692921728126e-05,1.2343890607776075e-05,4.3048577316663215
openml_taskbalanced,openml-abalone-183,regression,onehot_adam_mlp,strength2_mean32,0.44533458697248096,0.4451301395314223,0.00020444744105868606,2.6221234641375108e-05,7.797018098304326
openml_taskbalanced,openml-abalone-183,regression,onehot_linear,iid_mean32,0.5315938236583159,0.5315938236583159,0.0,0.0,
openml_taskbalanced,openml-abalone-183,regression,ordinal_forest,iid_mean32,0.4845454930072479,0.4844614229764413,8.407003080662667e-05,1.7726351844165696e-05,4.74265836228997
openml_taskbalanced,openml-abalone-183,regression,onehot_adam_mlp,iid_mean32,0.4459159585983131,0.4451301395314223,0.0007858190668908471,5.8206749016763656e-05,13.50048027359387
openml_taskbalanced,openml-kin8nm-189,regression,onehot_linear,strength2_cross32,0.5934135766466516,0.5934135766466516,0.0,0.0,
openml_taskbalanced,openml-kin8nm-189,regression,ordinal_forest,strength2_cross32,0.3462192990167757,0.3462192990167757,0.0,0.0,
openml_taskbalanced,openml-kin8nm-189,regression,onehot_adam_mlp,strength2_cross32,0.07344782760168209,0.07344782760168207,1.3877787807814457e-17,4.338927824537059e-19,
openml_taskbalanced,openml-kin8nm-189,regression,onehot_linear,iid_cross32,0.5934135766466516,0.5934135766466516,0.0,0.0,
openml_taskbalanced,openml-kin8nm-189,regression,ordinal_forest,iid_cross32,0.3462397451035497,0.3462192990167757,2.0446086774039696e-05,1.5250209168331064e-05,1.3407086124758545
openml_taskbalanced,openml-kin8nm-189,regression,onehot_adam_mlp,iid_cross32,0.07345444169879647,0.07344782760168207,6.614097114401862e-06,1.47477909661697e-05,0.4484805303773354
openml_taskbalanced,openml-kin8nm-189,regression,onehot_linear,iid_u32,0.593413576646652,0.5934135766466516,3.3306690738754696e-16,6.942284519259294e-18,
openml_taskbalanced,openml-kin8nm-189,regression,ordinal_forest,iid_u32,0.34623826205090935,0.3462192990167757,1.8963034133678836e-05,1.5201363632629432e-05,1.247456122487265
openml_taskbalanced,openml-kin8nm-189,regression,onehot_adam_mlp,iid_u32,0.0734474759174596,0.07344782760168207,-3.5168422246600883e-07,1.3860309309586142e-05,-0.025373475772490522
openml_taskbalanced,openml-kin8nm-189,regression,onehot_linear,strength2_mean32,0.5934135766466516,0.5934135766466516,0.0,0.0,
openml_taskbalanced,openml-kin8nm-189,regression,ordinal_forest,strength2_mean32,0.3462192990167757,0.3462192990167757,0.0,0.0,
openml_taskbalanced,openml-kin8nm-189,regression,onehot_adam_mlp,strength2_mean32,0.07344782760168209,0.07344782760168207,1.3877787807814457e-17,4.338927824537059e-19,
openml_taskbalanced,openml-kin8nm-189,regression,onehot_linear,iid_mean32,0.5934135766466516,0.5934135766466516,0.0,0.0,
openml_taskbalanced,openml-kin8nm-189,regression,ordinal_forest,iid_mean32,0.34634359960652483,0.3462192990167757,0.00012430058974916003,1.5194856579385051e-05,8.180438499024687
openml_taskbalanced,openml-kin8nm-189,regression,onehot_adam_mlp,iid_mean32,0.07385028137884578,0.07344782760168207,0.00040245377716370545,1.3753702833851582e-05,29.261485581407058
openml_taskbalanced,openml-pol-201,regression,onehot_linear,strength2_cross32,0.5459924642086859,0.5459924642086859,0.0,0.0,
openml_taskbalanced,openml-pol-201,regression,ordinal_forest,strength2_cross32,0.03732288233207804,0.03732288233207804,0.0,0.0,
openml_taskbalanced,openml-pol-201,regression,onehot_adam_mlp,strength2_cross32,0.005535575939536737,0.005535575939536737,0.0,0.0,
openml_taskbalanced,openml-pol-201,regression,onehot_linear,iid_cross32,0.5459924642086859,0.5459924642086859,0.0,0.0,
openml_taskbalanced,openml-pol-201,regression,ordinal_forest,iid_cross32,0.03732801304193077,0.03732288233207804,5.1307098527311745e-06,5.149468601710399e-06,0.9963571485855853
openml_taskbalanced,openml-pol-201,regression,onehot_adam_mlp,iid_cross32,0.005538864792841811,0.005535575939536737,3.2888533050747654e-06,2.9096863638086607e-06,1.1303119628226153
openml_taskbalanced,openml-pol-201,regression,onehot_linear,iid_u32,0.5459924642086859,0.5459924642086859,0.0,0.0,
openml_taskbalanced,openml-pol-201,regression,ordinal_forest,iid_u32,0.037327745932416515,0.03732288233207804,4.863600338474161e-06,5.135219296613381e-06,0.947106648723191
openml_taskbalanced,openml-pol-201,regression,onehot_adam_mlp,iid_u32,0.00553808186698774,0.005535575939536737,2.5059274510030177e-06,2.787166784139404e-06,0.8990949035641495
openml_taskbalanced,openml-pol-201,regression,onehot_linear,strength2_mean32,0.5459924642086859,0.5459924642086859,0.0,0.0,
openml_taskbalanced,openml-pol-201,regression,ordinal_forest,strength2_mean32,0.03732288233207804,0.03732288233207804,0.0,0.0,
openml_taskbalanced,openml-pol-201,regression,onehot_adam_mlp,strength2_mean32,0.005535575939536737,0.005535575939536737,0.0,0.0,
openml_taskbalanced,openml-pol-201,regression,onehot_linear,iid_mean32,0.5459924642086859,0.5459924642086859,0.0,0.0,
openml_taskbalanced,openml-pol-201,regression,ordinal_forest,iid_mean32,0.037353573805762146,0.03732288233207804,3.0691473684105186e-05,5.13937091740635e-06,5.971834720112795
openml_taskbalanced,openml-pol-201,regression,onehot_adam_mlp,iid_mean32,0.005612285673748267,0.005535575939536737,7.670973421153044e-05,2.7981425616706367e-06,27.414519639675092
openml_taskbalanced,openml-puma32h-308,regression,onehot_linear,strength2_cross32,0.7916759188469625,0.7916759188469624,1.1102230246251565e-16,3.471142259629647e-18,
