panel,dataset,task,model,method,mean_selection_score,exact_quotient_validation_loss,score_bias,mc_standard_error,standardized_bias,score_rmse
openml_external,openml-sonar-40,binclass,onehot_linear,iid_cross32,0.2699380872284998,0.2699380872284999,-5.551115123125783e-17,1.7355711298148236e-18,,7.852380549353044e-17
openml_external,openml-sonar-40,binclass,ordinal_forest,iid_cross32,0.2931906987681317,0.2933097757321836,-0.0001190769640518,4.942279783613648e-05,-2.4093529558301143,0.0015860059836022842
openml_external,openml-sonar-40,binclass,native_histgb,iid_cross32,0.3028786154449012,0.3028786236391749,-8.194273759531967e-09,1.8177509032318173e-08,-0.450791895906265,5.817380035491365e-07
openml_external,openml-sonar-40,binclass,onehot_adam_mlp,iid_cross32,0.2702702218330651,0.2705213468076661,-0.0002511249746009,0.0004043840300091,-0.6210061623730241,0.012942725452110254
openml_external,openml-sonar-40,binclass,onehot_linear,iid_u32,0.2699380872284998,0.2699380872284999,-5.551115123125783e-17,1.7355711298148236e-18,,7.852380549353044e-17
openml_external,openml-sonar-40,binclass,ordinal_forest,iid_u32,0.2931908198684065,0.2933097757321836,-0.000118955863777,4.940936045208452e-05,-2.407557246008898,0.0015855681112515359
openml_external,openml-sonar-40,binclass,native_histgb,iid_u32,0.3028786153931037,0.3028786236391749,-8.246071270257005e-09,1.8176006916805823e-08,-0.4536789245294883,5.816906725998981e-07
openml_external,openml-sonar-40,binclass,onehot_adam_mlp,iid_u32,0.2703328997432373,0.2705213468076661,-0.0001884470644287,0.0004043057277141,-0.4661004074669804,0.012939155639902397
openml_external,openml-sonar-40,binclass,onehot_linear,strength2_mean32,0.2699380872284998,0.2699380872284999,-5.551115123125783e-17,1.7355711298148236e-18,,7.852380549353044e-17
openml_external,openml-sonar-40,binclass,ordinal_forest,strength2_mean32,0.2933097757321836,0.2933097757321836,0.0,0.0,,0.0
openml_external,openml-sonar-40,binclass,native_histgb,strength2_mean32,0.3028786236391748,0.3028786236391749,-1.1102230246251563e-16,3.471142259629647e-18,,1.5704761098706087e-16
openml_external,openml-sonar-40,binclass,onehot_adam_mlp,strength2_mean32,0.2712605459183697,0.2705213468076661,0.0007391991107035,0.0002063279514747,3.5826416412317106,0.006643745047068325
openml_external,openml-sonar-40,binclass,onehot_linear,iid_mean32,0.2699380872284998,0.2699380872284999,-5.551115123125783e-17,1.7355711298148236e-18,,7.852380549353044e-17
openml_external,openml-sonar-40,binclass,ordinal_forest,iid_mean32,0.2932565788315789,0.2933097757321836,-5.319690060467952e-05,4.942766232324681e-05,-1.0762576683635705,0.0015825795285674077
openml_external,openml-sonar-40,binclass,native_histgb,iid_mean32,0.3028786164730004,0.3028786236391749,-7.166174542660997e-09,1.8175954490356375e-08,-0.3942667520686826,5.816746886467848e-07
openml_external,openml-sonar-40,binclass,onehot_adam_mlp,iid_mean32,0.2713874590858625,0.2705213468076661,0.0008661122781963,0.000404060579573,2.143520853015481,0.012958914356166874
openml_external,openml-pc4-1049,binclass,onehot_linear,strength2_cross32,0.1627361602130276,0.1627361602130277,-5.551115123125783e-17,1.7355711298148236e-18,,7.852380549353044e-17
openml_external,openml-pc4-1049,binclass,ordinal_forest,strength2_cross32,0.1447282981464894,0.1447282981464893,5.551115123125783e-17,1.7355711298148236e-18,,7.852380549353044e-17
openml_external,openml-pc4-1049,binclass,native_histgb,strength2_cross32,0.1635714364812475,0.1635714364812475,0.0,0.0,,0.0
openml_external,openml-pc4-1049,binclass,onehot_adam_mlp,strength2_cross32,0.1421836506964557,0.142192879113103,-9.228416647244496e-06,9.80205639708085e-06,-0.9414776117787704,0.00031380153077390497
openml_external,openml-pc4-1049,binclass,onehot_linear,iid_cross32,0.1627361602130291,0.1627361602130277,1.3877787807814457e-15,1.4289007780978204e-14,0.0971221236668989,4.572503549868021e-13
openml_external,openml-pc4-1049,binclass,ordinal_forest,iid_cross32,0.1447362401959117,0.1447282981464893,7.942049422338116e-06,8.050095963283387e-06,0.986578229447441,0.0002577254706999913
openml_external,openml-pc4-1049,binclass,native_histgb,iid_cross32,0.1635719196337679,0.1635714364812475,4.831525203530251e-07,5.705177136212588e-07,0.8468668173093193,1.826295893306688e-05
openml_external,openml-pc4-1049,binclass,onehot_adam_mlp,iid_cross32,0.1422782083299122,0.142192879113103,8.532921680923233e-05,2.8107243306266838e-05,3.0358443864257296,0.0009034703163633121
openml_external,openml-pc4-1049,binclass,onehot_linear,iid_u32,0.1627361602130291,0.1627361602130277,1.3877787807814457e-15,1.428900855577736e-14,0.0971221184006035,4.57250379780261e-13
openml_external,openml-pc4-1049,binclass,ordinal_forest,iid_u32,0.1447356670600529,0.1447282981464893,7.368913563565727e-06,8.039847694528027e-06,0.9165489003704708,0.00025738063536549116
openml_external,openml-pc4-1049,binclass,native_histgb,iid_u32,0.1635719894521414,0.1635714364812475,5.52970893880067e-07,5.638305651657898e-07,0.980739477501491,1.8051049852399627e-05
openml_external,openml-pc4-1049,binclass,onehot_adam_mlp,iid_u32,0.1422689579660723,0.142192879113103,7.607885296934125e-05,2.7931430435287437e-05,2.723772172914793,0.0008970377658595557
openml_external,openml-pc4-1049,binclass,onehot_linear,strength2_mean32,0.1627361602130276,0.1627361602130277,-5.551115123125783e-17,1.7355711298148236e-18,,7.852380549353044e-17
openml_external,openml-pc4-1049,binclass,ordinal_forest,strength2_mean32,0.1447282981464894,0.1447282981464893,5.551115123125783e-17,1.7355711298148236e-18,,7.852380549353044e-17
openml_external,openml-pc4-1049,binclass,native_histgb,strength2_mean32,0.1635714364812475,0.1635714364812475,0.0,0.0,,0.0
openml_external,openml-pc4-1049,binclass,onehot_adam_mlp,strength2_mean32,0.1422334331156591,0.142192879113103,4.055400255612018e-05,9.723582317300206e-06,4.170685374254144,0.0003137862863137689
openml_external,openml-pc4-1049,binclass,onehot_linear,iid_mean32,0.1627361602130291,0.1627361602130277,1.3877787807814457e-15,1.4289007780978204e-14,0.0971221236668989,4.572503549868021e-13
openml_external,openml-pc4-1049,binclass,ordinal_forest,iid_mean32,0.1447625447712981,0.1447282981464893,3.424662480880358e-05,8.030157384305259e-06,4.264751382798269,0.00025923707526183116
openml_external,openml-pc4-1049,binclass,native_histgb,iid_mean32,0.1635737633293094,0.1635714364812475,2.32684806186767e-06,5.722343559445913e-07,4.066250195737942,1.8458744047775793e-05
openml_external,openml-pc4-1049,binclass,onehot_adam_mlp,iid_mean32,0.142475671237318,0.142192879113103,0.000282792124215,2.783156415117932e-05,10.16084193755613,0.0009344290512038198
openml_external,openml-kc1-1067,binclass,onehot_linear,strength2_cross32,0.2207237600003189,0.2207237600003189,5.551115123125783e-17,1.7355711298148236e-18,,7.852380549353044e-17
openml_external,openml-kc1-1067,binclass,ordinal_forest,strength2_cross32,0.199039195667681,0.1990391956676809,5.551115123125783e-17,1.7355711298148236e-18,,7.852380549353044e-17
openml_external,openml-kc1-1067,binclass,native_histgb,strength2_cross32,0.2266813834636511,0.2266813834636511,5.551115123125783e-17,1.7355711298148236e-18,,7.852380549353044e-17
openml_external,openml-kc1-1067,binclass,onehot_adam_mlp,strength2_cross32,0.2161026904320804,0.2160921145781566,1.0575853923805443e-05,1.0613787014718118e-05,0.9964260550112723,0.00033980580170895816
openml_external,openml-kc1-1067,binclass,onehot_linear,iid_cross32,0.220723759982342,0.2207237600003189,-1.7976869992608613e-11,5.1433052893399556e-11,-0.349519792843477,1.6459558657838955e-09
openml_external,openml-kc1-1067,binclass,ordinal_forest,iid_cross32,0.1990353518284884,0.1990391956676809,-3.84383919246889e-06,7.148109612744805e-06,-0.5377420605883648,0.00022877180210946412
openml_external,openml-kc1-1067,binclass,native_histgb,iid_cross32,0.2266826357333711,0.2266813834636511,1.2522697200312294e-06,2.851856316881497e-06,0.4391068766748338,9.126799361462862e-05
openml_external,openml-kc1-1067,binclass,onehot_adam_mlp,iid_cross32,0.2161001394301975,0.2160921145781566,8.024852040905417e-06,2.1605952734403225e-05,0.3714185687413553,0.0006914370574802995
openml_external,openml-kc1-1067,binclass,onehot_linear,iid_u32,0.220723759982342,0.2207237600003189,-1.7976842237032997e-11,5.1433052887124906e-11,-0.3495192532413935,1.645955865279977e-09
openml_external,openml-kc1-1067,binclass,ordinal_forest,iid_u32,0.199035321365953,0.1990391956676809,-3.874301727907481e-06,7.145766521183985e-06,-0.542181404391246,0.00022869734779695046
openml_external,openml-kc1-1067,binclass,native_histgb,iid_u32,0.2266826678865987,0.2266813834636511,1.284422947611663e-06,2.760059953775648e-06,0.4653605244533277,8.833125739797237e-05
openml_external,openml-kc1-1067,binclass,onehot_adam_mlp,iid_u32,0.2160963521588238,0.2160921145781566,4.237580667171281e-06,2.0537997029426237e-05,0.2063288187791536,0.0006572295662842391
openml_external,openml-kc1-1067,binclass,onehot_linear,strength2_mean32,0.2207237600003189,0.2207237600003189,5.551115123125783e-17,1.7355711298148236e-18,,7.852380549353044e-17
openml_external,openml-kc1-1067,binclass,ordinal_forest,strength2_mean32,0.199039195667681,0.1990391956676809,5.551115123125783e-17,1.7355711298148236e-18,,7.852380549353044e-17
openml_external,openml-kc1-1067,binclass,native_histgb,strength2_mean32,0.2266813834636511,0.2266813834636511,5.551115123125783e-17,1.7355711298148236e-18,,7.852380549353044e-17
openml_external,openml-kc1-1067,binclass,onehot_adam_mlp,strength2_mean32,0.216160671260639,0.2160921145781566,6.855668248237357e-05,1.049672571643691e-05,6.531244536095678,0.0003428200978610845
openml_external,openml-kc1-1067,binclass,onehot_linear,iid_mean32,0.2207237599823425,0.2207237600003189,-1.7976398147823147e-11,5.1433053562878805e-11,-0.3495106143337637,1.6459558820526071e-09
openml_external,openml-kc1-1067,binclass,ordinal_forest,iid_mean32,0.1990604756477687,0.1990391956676809,2.1279980087829387e-05,7.1511089290405954e-06,2.975759465977585,0.00022982279495625024
openml_external,openml-kc1-1067,binclass,native_histgb,iid_mean32,0.2266951465089973,0.2266813834636511,1.3763045346198988e-05,2.68198569120965e-06,5.131662481014756,8.692008858142814e-05
openml_external,openml-kc1-1067,binclass,onehot_adam_mlp,iid_mean32,0.2163498748271335,0.2160921145781566,0.0002577602489769,2.207946829125715e-05,11.674205446287129,0.0007520926379495114
openml_external,openml-blood-transfusion-1464,binclass,onehot_linear,strength2_cross32,0.2831481842362809,0.2831481842362808,1.1102230246251563e-16,3.471142259629647e-18,,1.5704761098706087e-16
openml_external,openml-blood-transfusion-1464,binclass,ordinal_forest,strength2_cross32,0.3425952953094908,0.3425952953094907,1.1102230246251563e-16,3.471142259629647e-18,,1.5704761098706087e-16
openml_external,openml-blood-transfusion-1464,binclass,native_histgb,strength2_cross32,0.3729630517087443,0.3729630517087441,1.1102230246251563e-16,3.471142259629647e-18,,1.5704761098706087e-16
openml_external,openml-blood-transfusion-1464,binclass,onehot_adam_mlp,strength2_cross32,0.3556930820107933,0.3556368912570382,5.619075375506988e-05,9.87449989730976e-05,0.5690491097212798,0.003160339541684934
openml_external,openml-blood-transfusion-1464,binclass,onehot_linear,iid_cross32,0.2831481842362809,0.2831481842362808,1.1102230246251563e-16,3.471142259629647e-18,,1.5704761098706087e-16
openml_external,openml-blood-transfusion-1464,binclass,ordinal_forest,iid_cross32,0.3425953330696237,0.3425952953094907,3.776013307588144e-08,1.2312200198365008e-05,0.0030668875154333,0.00039399040815715026
openml_external,openml-blood-transfusion-1464,binclass,native_histgb,iid_cross32,0.3729628947814937,0.3729630517087441,-1.569272504720054e-07,6.945026258184201e-07,-0.225956309793758,2.2224638061508888e-05
openml_external,openml-blood-transfusion-1464,binclass,onehot_adam_mlp,iid_cross32,0.3562342092974557,0.3556368912570382,0.0005973180404175,0.0004578076260159,1.3047358900847168,0.014662016198948967
openml_external,openml-blood-transfusion-1464,binclass,onehot_linear,iid_u32,0.2831481842362809,0.2831481842362808,1.1102230246251563e-16,3.471142259629647e-18,,1.5704761098706087e-16
openml_external,openml-blood-transfusion-1464,binclass,ordinal_forest,iid_u32,0.3425950579996147,0.3425952953094907,-2.373098759167469e-07,1.230891878239955e-05,-0.019279506194815,0.00039388547252454826
openml_external,openml-blood-transfusion-1464,binclass,native_histgb,iid_u32,0.3729628944533928,0.3729630517087441,-1.5725535129629264e-07,6.945161354725792e-07,-0.2264243309326272,2.2225072678748204e-05
openml_external,openml-blood-transfusion-1464,binclass,onehot_adam_mlp,iid_u32,0.356182476271327,0.3556368912570382,0.0005455850142887,0.0004557374602013,1.1971476166293782,0.014593800561254956
openml_external,openml-blood-transfusion-1464,binclass,onehot_linear,strength2_mean32,0.2831481842362809,0.2831481842362808,1.1102230246251563e-16,3.471142259629647e-18,,1.5704761098706087e-16
openml_external,openml-blood-transfusion-1464,binclass,ordinal_forest,strength2_mean32,0.3425952953094908,0.3425952953094907,1.1102230246251563e-16,3.471142259629647e-18,,1.5704761098706087e-16
openml_external,openml-blood-transfusion-1464,binclass,native_histgb,strength2_mean32,0.3729630517087443,0.3729630517087441,1.1102230246251563e-16,3.471142259629647e-18,,1.5704761098706087e-16
openml_external,openml-blood-transfusion-1464,binclass,onehot_adam_mlp,strength2_mean32,0.355778737684941,0.3556368912570382,0.0001418464279028,9.880145304064786e-05,1.4356714758483191,0.0031648268488185523
openml_external,openml-blood-transfusion-1464,binclass,onehot_linear,iid_mean32,0.2831481842362809,0.2831481842362808,1.1102230246251563e-16,3.471142259629647e-18,,1.5704761098706087e-16
openml_external,openml-blood-transfusion-1464,binclass,ordinal_forest,iid_mean32,0.3426159679723863,0.3425952953094907,2.0672662895682148e-05,1.2303165494764796e-05,1.680271870233617,0.0003942436674588031
openml_external,openml-blood-transfusion-1464,binclass,native_histgb,iid_mean32,0.3729629248644767,0.3729630517087441,-1.2684426747844313e-07,6.947053721900987e-07,-0.1825871406155378,2.223093378420192e-05
openml_external,openml-blood-transfusion-1464,binclass,onehot_adam_mlp,iid_mean32,0.3571495950964853,0.3556368912570382,0.0015127038394471,0.0004538813485798,3.332817803992519,0.01460276515529243
openml_external,openml-ilpd-1480,binclass,onehot_linear,strength2_cross32,0.3557516206907764,0.3557516206907763,1.1102230246251563e-16,3.471142259629647e-18,,1.5704761098706087e-16
openml_external,openml-ilpd-1480,binclass,ordinal_forest,strength2_cross32,0.3570590989008845,0.3570644172938834,-5.3183929989431e-06,4.7480446372247815e-06,-1.1201227884941884,0.00015203048197720123
openml_external,openml-ilpd-1480,binclass,native_histgb,strength2_cross32,0.4323601514989985,0.4323601514989987,-1.6653345369377348e-16,5.206713389444471e-18,,2.3557141648059133e-16
openml_external,openml-ilpd-1480,binclass,onehot_adam_mlp,strength2_cross32,0.4122125565026038,0.4122922549572965,-7.969845469274484e-05,0.0001380539995413,-0.5772991362621774,0.004418446830728424
openml_external,openml-ilpd-1480,binclass,onehot_linear,iid_cross32,0.355751620692645,0.3557516206907763,1.8686718838978322e-12,3.2005599496236952e-12,0.5838577977948954,1.024349644483374e-10
openml_external,openml-ilpd-1480,binclass,ordinal_forest,iid_cross32,0.3570679352471484,0.3570644172938834,3.517953264975393e-06,2.506069564862021e-05,0.1403773189021225,0.0008019499769819643
openml_external,openml-ilpd-1480,binclass,native_histgb,iid_cross32,0.4323577132121086,0.4323601514989987,-2.438286890060759e-06,2.6025219442822352e-06,-0.9368938830343768,8.331638857223784e-05
openml_external,openml-ilpd-1480,binclass,onehot_adam_mlp,iid_cross32,0.4119372510877896,0.4122922549572965,-0.0003550038695069,0.0001605417282809,-2.2112872043193885,0.0051495865643029284
openml_external,openml-ilpd-1480,binclass,onehot_linear,iid_u32,0.355751620692645,0.3557516206907763,1.8686718838978322e-12,3.2005599408635335e-12,0.583857799392956,1.0243496416805886e-10
openml_external,openml-ilpd-1480,binclass,ordinal_forest,iid_u32,0.3570682665191762,0.3570644172938834,3.8492252927846415e-06,2.5045415211517558e-05,0.153689817488612,0.0008014625302579561
openml_external,openml-ilpd-1480,binclass,native_histgb,iid_u32,0.4323577120882972,0.4323601514989987,-2.4394107014935607e-06,2.6026569395559084e-06,-0.9372770818999284,8.332073946545082e-05
openml_external,openml-ilpd-1480,binclass,onehot_adam_mlp,iid_u32,0.4119356244153188,0.4122922549572965,-0.0003566305419777,0.0001606830974924,-2.2194651929370406,0.005154211923359136
openml_external,openml-ilpd-1480,binclass,onehot_linear,strength2_mean32,0.3557516206907764,0.3557516206907763,1.1102230246251563e-16,3.471142259629647e-18,,1.5704761098706087e-16
openml_external,openml-ilpd-1480,binclass,ordinal_forest,strength2_mean32,0.3570632295602767,0.3570644172938834,-1.187733606744512e-06,4.7463192013210215e-06,-0.2502430949890465,0.00015188685846711394
openml_external,openml-ilpd-1480,binclass,native_histgb,strength2_mean32,0.4323601514989985,0.4323601514989987,-1.6653345369377348e-16,5.206713389444471e-18,,2.3557141648059133e-16
openml_external,openml-ilpd-1480,binclass,onehot_adam_mlp,strength2_mean32,0.4123868917819572,0.4122922549572965,9.463682466065436e-05,0.0001370372866845,0.6905917867341563,0.004386214233372109
openml_external,openml-ilpd-1480,binclass,onehot_linear,iid_mean32,0.355751620692645,0.3557516206907763,1.8686718838978322e-12,3.200559932723432e-12,0.5838578008779031,1.0243496390761897e-10
openml_external,openml-ilpd-1480,binclass,ordinal_forest,iid_mean32,0.3571218786555111,0.3570644172938834,5.746136162770865e-05,2.503734271348857e-05,2.2950263646290234,0.0008032528760959738
openml_external,openml-ilpd-1480,binclass,native_histgb,iid_mean32,0.4323577969143504,0.4323601514989987,-2.354584648311953e-06,2.6021212906457093e-06,-0.9048712128740428,8.330116520894122e-05
openml_external,openml-ilpd-1480,binclass,onehot_adam_mlp,iid_mean32,0.4121760480406103,0.4122922549572965,-0.0001162069166861,0.0001595952440114,-0.7281352110833105,0.0051083697364628375
openml_external,openml-wdbc-1510,binclass,onehot_linear,strength2_cross32,0.0546128981181929,0.0546128981181929,0.0,0.0,,0.0
openml_external,openml-wdbc-1510,binclass,ordinal_forest,strength2_cross32,0.0657303396791344,0.0657303396791344,1.3877787807814457e-17,4.338927824537059e-19,,1.963095137338261e-17
openml_external,openml-wdbc-1510,binclass,native_histgb,strength2_cross32,0.0437471578232492,0.0437471578232492,1.3877787807814457e-17,4.338927824537059e-19,,1.963095137338261e-17
openml_external,openml-wdbc-1510,binclass,onehot_adam_mlp,strength2_cross32,0.0830547850727835,0.0830645633113559,-9.778238572441532e-06,0.0001613698817329,-0.0605951895572766,0.005163845473479186
openml_external,openml-wdbc-1510,binclass,onehot_linear,iid_cross32,0.0546128981181929,0.0546128981181929,0.0,0.0,,0.0
openml_external,openml-wdbc-1510,binclass,ordinal_forest,iid_cross32,0.0657252543895779,0.0657303396791344,-5.0852895564501566e-06,1.2417648786261168e-05,-0.4095211294811703,0.00039739729941445353
openml_external,openml-wdbc-1510,binclass,native_histgb,iid_cross32,0.0437491027932303,0.0437471578232492,1.9449699811199817e-06,4.293986778350641e-06,0.4529520190714379,0.00013742134150029675
openml_external,openml-wdbc-1510,binclass,onehot_adam_mlp,iid_cross32,0.0827675087336165,0.0830645633113559,-0.0002970545777394,0.0003676980478608,-0.8078764069256269,0.01177008667463475
openml_external,openml-wdbc-1510,binclass,onehot_linear,iid_u32,0.0546128981181929,0.0546128981181929,0.0,0.0,,0.0
openml_external,openml-wdbc-1510,binclass,ordinal_forest,iid_u32,0.0657251892544614,0.0657303396791344,-5.150424672917264e-06,1.242380385631676e-05,-0.4145610098551726,0.000397595083959533
openml_external,openml-wdbc-1510,binclass,native_histgb,iid_u32,0.0437490586873785,0.0437471578232492,1.9008641293227768e-06,4.294305005060155e-06,0.4426476757200317,0.00013743090661259017
openml_external,openml-wdbc-1510,binclass,onehot_adam_mlp,iid_u32,0.0827653555155912,0.0830645633113559,-0.0002992077957647,0.0003674274220794,-0.8143316959616858,0.011761483990248078
openml_external,openml-wdbc-1510,binclass,onehot_linear,strength2_mean32,0.0546128981181929,0.0546128981181929,0.0,0.0,,0.0
openml_external,openml-wdbc-1510,binclass,ordinal_forest,strength2_mean32,0.0657303396791344,0.0657303396791344,1.3877787807814457e-17,4.338927824537059e-19,,1.963095137338261e-17
openml_external,openml-wdbc-1510,binclass,native_histgb,strength2_mean32,0.0437471578232492,0.0437471578232492,1.3877787807814457e-17,4.338927824537059e-19,,1.963095137338261e-17
openml_external,openml-wdbc-1510,binclass,onehot_adam_mlp,strength2_mean32,0.0832790864888401,0.0830645633113559,0.0002145231774842,0.0001611616185793,1.3311058760467405,0.005161631632735146
openml_external,openml-wdbc-1510,binclass,onehot_linear,iid_mean32,0.0546128981181929,0.0546128981181929,0.0,0.0,,0.0
openml_external,openml-wdbc-1510,binclass,ordinal_forest,iid_mean32,0.0657392254074957,0.0657303396791344,8.885728361385237e-06,1.2416950815649089e-05,0.7156127533489582,0.0003974417690029054
openml_external,openml-wdbc-1510,binclass,native_histgb,iid_mean32,0.0437498735620975,0.0437471578232492,2.715738848337035e-06,4.289712762771637e-06,0.6330817466161446,0.00013729766960392408
openml_external,openml-wdbc-1510,binclass,onehot_adam_mlp,iid_mean32,0.0838330344820582,0.0830645633113559,0.0007684711707022,0.0003700250877996,2.0768082923025872,0.011865713594880358
openml_external,openml-mammography-310,binclass,onehot_linear,strength2_cross32,0.0290556882579453,0.0290556882579453,0.0,0.0,,0.0
openml_external,openml-mammography-310,binclass,ordinal_forest,strength2_cross32,0.0222363735234724,0.0222363735234724,-3.469446951953614e-18,1.0847319561342647e-19,,4.907737843345652e-18
openml_external,openml-mammography-310,binclass,native_histgb,strength2_cross32,0.0213892933081199,0.0213892933081199,3.469446951953614e-18,1.0847319561342647e-19,,4.907737843345652e-18
openml_external,openml-mammography-310,binclass,onehot_adam_mlp,strength2_cross32,0.0265608347668306,0.0265547580941166,6.076672714079578e-06,4.859793683170568e-06,1.2503972617444756,0.00015563207531126168
openml_external,openml-mammography-310,binclass,onehot_linear,iid_cross32,0.0290556882579449,0.0290556882579453,-3.8510861166685117e-16,5.16883010260797e-16,,1.6544738984044247e-14
openml_external,openml-mammography-310,binclass,ordinal_forest,iid_cross32,0.0222344765002575,0.0222363735234724,-1.8970232149723156e-06,1.236330208891517e-06,-1.5343984975285607,3.960802165907699e-05
openml_external,openml-mammography-310,binclass,native_histgb,iid_cross32,0.0213892933081199,0.0213892933081199,3.469446951953614e-18,1.0847319561342647e-19,,4.907737843345652e-18
openml_external,openml-mammography-310,binclass,onehot_adam_mlp,iid_cross32,0.0265690756780101,0.0265547580941166,1.4317583893502794e-05,9.505569357301263e-06,1.506231068894932,0.00030451499533909227
openml_external,openml-mammography-310,binclass,onehot_linear,iid_u32,0.0290556882579449,0.0290556882579453,-3.8510861166685117e-16,5.168826739772624e-16,,1.6544728225886763e-14
openml_external,openml-mammography-310,binclass,ordinal_forest,iid_u32,0.0222345009844633,0.0222363735234724,-1.872539009146329e-06,1.2354253044468191e-06,-1.5157039461683903,3.957793200253281e-05
openml_external,openml-mammography-310,binclass,native_histgb,iid_u32,0.0213892933081199,0.0213892933081199,3.469446951953614e-18,1.0847319561342647e-19,,4.907737843345652e-18
openml_external,openml-mammography-310,binclass,onehot_adam_mlp,iid_u32,0.0265665347427841,0.0265547580941166,1.1776648667541356e-05,9.37516955742261e-06,1.2561531389282898,0.0003002364817702747
openml_external,openml-mammography-310,binclass,onehot_linear,strength2_mean32,0.0290556882579453,0.0290556882579453,0.0,0.0,,0.0
openml_external,openml-mammography-310,binclass,ordinal_forest,strength2_mean32,0.0222363735234724,0.0222363735234724,-3.469446951953614e-18,1.0847319561342647e-19,,4.907737843345652e-18
openml_external,openml-mammography-310,binclass,native_histgb,strength2_mean32,0.0213892933081199,0.0213892933081199,3.469446951953614e-18,1.0847319561342647e-19,,4.907737843345652e-18
openml_external,openml-mammography-310,binclass,onehot_adam_mlp,strength2_mean32,0.0265696700787195,0.0265547580941166,1.4911984602971468e-05,4.845544333729399e-06,3.0774632478688684,0.00015577281653837949
openml_external,openml-mammography-310,binclass,onehot_linear,iid_mean32,0.0290556882579449,0.0290556882579453,-3.8510861166685117e-16,5.16883010260797e-16,,1.6544738984044247e-14
openml_external,openml-mammography-310,binclass,ordinal_forest,iid_mean32,0.0222376673319069,0.0222363735234724,1.293808434478516e-06,1.23407134481631e-06,1.0484065122435025,3.951147168076868e-05
openml_external,openml-mammography-310,binclass,native_histgb,iid_mean32,0.0213892933081199,0.0213892933081199,3.469446951953614e-18,1.0847319561342647e-19,,4.907737843345652e-18
openml_external,openml-mammography-310,binclass,onehot_adam_mlp,iid_mean32,0.0266187114365012,0.0265547580941166,6.395334238466777e-05,9.313793575582828e-06,6.866519197110912,0.0003048256924689652
openml_taskbalanced,openml-credit-g-31,binclass,onehot_linear,strength2_cross32,0.3985921892578148,0.3985921892598112,-1.996458554032188e-12,1.4043670203067174e-11,-0.1421607404021888,4.494018811329289e-10
openml_taskbalanced,openml-credit-g-31,binclass,ordinal_forest,strength2_cross32,0.3550442454407322,0.3550608336731724,-1.6588232440217787e-05,1.8804002190142814e-05,-0.8821649919246155,0.0006019566760018465
openml_taskbalanced,openml-credit-g-31,binclass,onehot_adam_mlp,strength2_cross32,0.3605064117073419,0.3605725691267367,-6.615741939480779e-05,4.5677148630183664e-05,-1.4483701671143867,0.0014631651844178371
openml_taskbalanced,openml-credit-g-31,binclass,onehot_linear,iid_cross32,0.3985921892877341,0.3985921892598112,2.7922886225439925e-11,2.725329173440892e-11,1.024569306987075,8.725522355622153e-10
openml_taskbalanced,openml-credit-g-31,binclass,ordinal_forest,iid_cross32,0.3550339163971588,0.3550608336731724,-2.691727601356053e-05,5.381295132230548e-05,-0.5002007017296469,0.001722224805095204
openml_taskbalanced,openml-credit-g-31,binclass,onehot_adam_mlp,iid_cross32,0.3605813806975643,0.3605725691267367,8.811570827549353e-06,5.871166239249268e-05,0.1500821211404851,0.001878793859871766
openml_taskbalanced,openml-credit-g-31,binclass,onehot_linear,iid_u32,0.3985921892877341,0.3985921892598112,2.7922886225439925e-11,2.7253291525280397e-11,1.0245693148491224,8.725522288735301e-10
openml_taskbalanced,openml-credit-g-31,binclass,ordinal_forest,iid_u32,0.3550344027958317,0.3550608336731724,-2.643087734066629e-05,5.369026609819952e-05,-0.4922843424229674,0.0017182918079130685
openml_taskbalanced,openml-credit-g-31,binclass,onehot_adam_mlp,iid_u32,0.3606070129536282,0.3605725691267367,3.444382689143932e-05,5.407972031036596e-05,0.6369083769990792,0.001730893790395781
openml_taskbalanced,openml-credit-g-31,binclass,onehot_linear,strength2_mean32,0.3985921892578148,0.3985921892598112,-1.9964030428809565e-12,1.4043670108088566e-11,-0.1421567886111987,4.4940187784703976e-10
openml_taskbalanced,openml-credit-g-31,binclass,ordinal_forest,strength2_mean32,0.3550777905838324,0.3550608336731724,1.6956910659948754e-05,1.879803720987971e-05,0.9020575111446576,0.0006017761449524301
openml_taskbalanced,openml-credit-g-31,binclass,onehot_adam_mlp,strength2_mean32,0.361025230463756,0.3605725691267367,0.0004526613370193,4.368740722940889e-05,10.361368772523672,0.0014694549961365218
openml_taskbalanced,openml-credit-g-31,binclass,onehot_linear,iid_mean32,0.3985921892877343,0.3985921892598112,2.7923052758893615e-11,2.725329242249601e-11,1.0245753917000044,8.725522628990428e-10
openml_taskbalanced,openml-credit-g-31,binclass,ordinal_forest,iid_mean32,0.3551948053141229,0.3550608336731724,0.0001339716409504,5.348659787232026e-05,2.5047702841425488,0.0017168063781863008
openml_taskbalanced,openml-credit-g-31,binclass,onehot_adam_mlp,iid_mean32,0.3613495206449324,0.3605725691267367,0.0007769515181956,5.258068289834896e-05,14.77636796193218,0.0018533039019061435
openml_taskbalanced,openml-spambase-44,binclass,onehot_linear,strength2_cross32,0.1160907787528515,0.1160907787528515,0.0,0.0,,0.0
openml_taskbalanced,openml-spambase-44,binclass,ordinal_forest,strength2_cross32,0.0882728472031457,0.0882728472031458,-1.3877787807814457e-17,4.338927824537059e-19,,1.963095137338261e-17
