candidate,dataset,family,features,fit_seconds,input_dimension,invariant_dimension_fraction,invariant_feature_fraction,model,predict_seconds,problem_type,raw_input_dimension,seed,selected_blocks,selected_dimensions,selection_key,validation_C,validation_method_loss,validation_raw_loss,stage
stage_4,california_housing,BlockGuard-Greedy,"[""median_income"",""population"",""longitude"",""total_rooms""]",0.15573559305630624,101,0.5,0.5,tabpfn_2_6,0.12862825393676758,regression,69,1,4,32,n4__ec7ced47f7e22cae,-0.016567360659320435,48059.14639940284,49063.24078032915,4.0
stage_5,california_housing,BlockGuard-Greedy,"[""median_income"",""population"",""longitude"",""total_rooms"",""latitude""]",0.15489807189442217,109,0.625,0.625,tabpfn_2_6,0.13118856493383646,regression,69,1,5,40,n5__ed92e553c17d8c70,0.02186656490847826,50388.50286680467,49063.24078032915,5.0
stage_6,california_housing,BlockGuard-Greedy,"[""median_income"",""population"",""longitude"",""total_rooms"",""latitude"",""housing_median_age""]",0.16717253695242107,117,0.75,0.75,tabpfn_2_6,0.17038390901871026,regression,69,1,6,48,n6__82ca76f150ea35ef,-0.003568582728069717,48846.96047239068,49063.24078032915,6.0
stage_7,california_housing,BlockGuard-Greedy,"[""median_income"",""population"",""longitude"",""total_rooms"",""latitude"",""housing_median_age"",""total_bedrooms""]",0.16131626814603806,125,0.875,0.875,tabpfn_2_6,0.15618452802300453,regression,69,1,7,56,n7__fbf2362d23950b15,-0.01106069586063989,48392.88762081394,49063.24078032915,7.0
stage_8,california_housing,BlockGuard-Greedy,"[""median_income"",""population"",""longitude"",""total_rooms"",""latitude"",""housing_median_age"",""total_bedrooms"",""households""]",0.0,144,1.0,1.0,tabpfn_2_6,0.0,regression,69,1,8,64,n8__1cdc2d23dd8a3d3a,-0.030479959004561807,47215.948613720386,49063.24078032915,8.0
raw_only,phoneme,BlockGuard-Grouped,[],0.0,40,0.0,0.0,controlled_mlp,0.0,classification,40,0,0,0,n0__4f53cda18c2baa0c,0.0,0.2913366492337668,0.2913366492337668,
very_safe_gram,phoneme,BlockGuard-Grouped,"[""V3"",""V2""]",0.1829411401413381,56,0.4,0.4,controlled_mlp,0.00042242114432156086,classification,40,0,2,16,n2__814986be260b9a83,0.07844155288162348,0.31592447907655385,0.2913366492337668,
very_safe_plus_safe_gram,phoneme,BlockGuard-Grouped,"[""V3"",""V2"",""V1""]",0.12216351297684014,64,0.6,0.6,controlled_mlp,0.00040675816126167774,classification,40,0,3,24,n3__480738a2980e7210,0.0828724881752726,0.3173133741078526,0.2913366492337668,
all_except_dangerous_gram,phoneme,BlockGuard-Grouped,"[""V3"",""V2"",""V1"",""V4""]",0.14082383294589818,72,0.8,0.8,controlled_mlp,0.0003898420836776495,classification,40,0,4,32,n4__651b8340fe7db195,-0.029654487634778983,0.2820413271850138,0.2913366492337668,
all_gram,phoneme,BlockGuard-Grouped,"[""V3"",""V2"",""V1"",""V4"",""V5""]",0.0,80,1.0,1.0,controlled_mlp,0.0,classification,40,0,5,40,n5__77285454bf7ec26d,-0.0019275199804933546,0.2907324601074951,0.2913366492337668,
stage_0_raw,phoneme,BlockGuard-Greedy,[],0.0,40,0.0,0.0,controlled_mlp,0.0,classification,40,0,0,0,n0__4f53cda18c2baa0c,0.0,0.2913366492337668,0.2913366492337668,0.0
stage_1,phoneme,BlockGuard-Greedy,"[""V3""]",0.21489284606650472,48,0.2,0.2,controlled_mlp,0.00036369310691952705,classification,40,0,1,8,n1__7bcc5725a781e822,0.0360684227629035,0.3026424458302508,0.2913366492337668,1.0
stage_2,phoneme,BlockGuard-Greedy,"[""V3"",""V1""]",0.21213204110972583,56,0.4,0.4,controlled_mlp,0.00037231692112982273,classification,40,0,2,16,n2__85ee57a88307f0a0,0.06261596928840395,0.31096388431193844,0.2913366492337668,2.0
stage_3,phoneme,BlockGuard-Greedy,"[""V3"",""V1"",""V2""]",0.12216351297684014,64,0.6,0.6,controlled_mlp,0.00040675816126167774,classification,40,0,3,24,n3__480738a2980e7210,0.0828724881752726,0.3173133741078526,0.2913366492337668,3.0
stage_4,phoneme,BlockGuard-Greedy,"[""V3"",""V1"",""V2"",""V4""]",0.14082383294589818,72,0.8,0.8,controlled_mlp,0.0003898420836776495,classification,40,0,4,32,n4__651b8340fe7db195,-0.029654487634778983,0.2820413271850138,0.2913366492337668,4.0
stage_5,phoneme,BlockGuard-Greedy,"[""V3"",""V1"",""V2"",""V4"",""V5""]",0.0,80,1.0,1.0,controlled_mlp,0.0,classification,40,0,5,40,n5__77285454bf7ec26d,-0.0019275199804933546,0.2907324601074951,0.2913366492337668,5.0
raw_only,phoneme,BlockGuard-Grouped,[],0.0,40,0.0,0.0,controlled_mlp,0.0,classification,40,1,0,0,n0__4f53cda18c2baa0c,0.0,0.28825938611357127,0.28825938611357127,
very_safe_gram,phoneme,BlockGuard-Grouped,"[""V3"",""V4""]",0.3961611541453749,56,0.4,0.4,controlled_mlp,0.0006202019285410643,classification,40,1,2,16,n2__b01e854e91c5e759,0.019615631222731186,0.294468349473617,0.28825938611357127,
very_safe_plus_safe_gram,phoneme,BlockGuard-Grouped,"[""V3"",""V4"",""V5""]",0.28028650884516537,64,0.6,0.6,controlled_mlp,0.00048427795991301537,classification,40,1,3,24,n3__14ccaa3170332143,0.03401142841461422,0.2990250714209317,0.28825938611357127,
all_except_dangerous_gram,phoneme,BlockGuard-Grouped,"[""V3"",""V4"",""V5"",""V2""]",0.27080800104886293,72,0.8,0.8,controlled_mlp,0.0004651688504964113,classification,40,1,4,32,n4__4059b573d8dface2,-0.0076443089630322415,0.2858397222380935,0.28825938611357127,
all_gram,phoneme,BlockGuard-Grouped,"[""V3"",""V4"",""V5"",""V2"",""V1""]",0.0,80,1.0,1.0,controlled_mlp,0.0,classification,40,1,5,40,n5__77285454bf7ec26d,0.023777373407153773,0.2957856715849285,0.28825938611357127,
stage_0_raw,phoneme,BlockGuard-Greedy,[],0.0,40,0.0,0.0,controlled_mlp,0.0,classification,40,1,0,0,n0__4f53cda18c2baa0c,0.0,0.28825938611357127,0.28825938611357127,0.0
stage_1,phoneme,BlockGuard-Greedy,"[""V4""]",0.3197834971360862,48,0.2,0.2,controlled_mlp,0.0005478428211063147,classification,40,1,1,8,n1__fbb73c9d2e0fedb8,0.041078020146403146,0.3012618696480637,0.28825938611357127,1.0
stage_2,phoneme,BlockGuard-Greedy,"[""V4"",""V3""]",0.3961611541453749,56,0.4,0.4,controlled_mlp,0.0006202019285410643,classification,40,1,2,16,n2__b01e854e91c5e759,0.019615631222731186,0.294468349473617,0.28825938611357127,2.0
stage_3,phoneme,BlockGuard-Greedy,"[""V4"",""V3"",""V2""]",0.26712506799958646,64,0.6,0.6,controlled_mlp,0.00040636095218360424,classification,40,1,3,24,n3__8b4815ba238a0ef0,0.00887635289562775,0.29106903058914246,0.28825938611357127,3.0
stage_4,phoneme,BlockGuard-Greedy,"[""V4"",""V3"",""V2"",""V5""]",0.27080800104886293,72,0.8,0.8,controlled_mlp,0.0004651688504964113,classification,40,1,4,32,n4__4059b573d8dface2,-0.0076443089630322415,0.2858397222380935,0.28825938611357127,4.0
stage_5,phoneme,BlockGuard-Greedy,"[""V4"",""V3"",""V2"",""V5"",""V1""]",0.0,80,1.0,1.0,controlled_mlp,0.0,classification,40,1,5,40,n5__77285454bf7ec26d,0.023777373407153773,0.2957856715849285,0.28825938611357127,5.0
raw_only,phoneme,BlockGuard-Grouped,[],0.0,40,0.0,0.0,tabm_d,0.0,classification,40,0,0,0,n0__4f53cda18c2baa0c,0.0,0.27648639245039447,0.27648639245039447,
very_safe_gram,phoneme,BlockGuard-Grouped,"[""V4"",""V2""]",0.31197330611757934,56,0.4,0.4,tabm_d,0.03842906700447202,classification,40,0,2,16,n2__ff8ca5e8e20d5f4e,-0.012920726865945956,0.27224446095400223,0.27648639245039447,
very_safe_plus_safe_gram,phoneme,BlockGuard-Grouped,"[""V4"",""V2"",""V3""]",0.33545416593551636,64,0.6,0.6,tabm_d,0.04320488194935024,classification,40,0,3,24,n3__8b4815ba238a0ef0,-0.028041796263361177,0.26728014732044936,0.27648639245039447,
all_except_dangerous_gram,phoneme,BlockGuard-Grouped,"[""V4"",""V2"",""V3"",""V5""]",0.40760894399136305,72,0.8,0.8,tabm_d,0.060392886167392135,classification,40,0,4,32,n4__4059b573d8dface2,-0.008500990542810631,0.27369547984089393,0.27648639245039447,
all_gram,phoneme,BlockGuard-Grouped,"[""V4"",""V2"",""V3"",""V5"",""V1""]",0.0,80,1.0,1.0,tabm_d,0.0,classification,40,0,5,40,n5__77285454bf7ec26d,1.761644419868094e-05,0.27649217600655784,0.27648639245039447,
stage_0_raw,phoneme,BlockGuard-Greedy,[],0.0,40,0.0,0.0,tabm_d,0.0,classification,40,0,0,0,n0__4f53cda18c2baa0c,0.0,0.27648639245039447,0.27648639245039447,0.0
stage_1,phoneme,BlockGuard-Greedy,"[""V4""]",0.34869145206175745,48,0.2,0.2,tabm_d,0.045630163978785276,classification,40,0,1,8,n1__fbb73c9d2e0fedb8,-0.0008152647054816338,0.2762187374594671,0.27648639245039447,1.0
stage_2,phoneme,BlockGuard-Greedy,"[""V4"",""V2""]",0.31197330611757934,56,0.4,0.4,tabm_d,0.03842906700447202,classification,40,0,2,16,n2__ff8ca5e8e20d5f4e,-0.012920726865945956,0.27224446095400223,0.27648639245039447,2.0
stage_3,phoneme,BlockGuard-Greedy,"[""V4"",""V2"",""V3""]",0.33545416593551636,64,0.6,0.6,tabm_d,0.04320488194935024,classification,40,0,3,24,n3__8b4815ba238a0ef0,-0.028041796263361177,0.26728014732044936,0.27648639245039447,3.0
stage_4,phoneme,BlockGuard-Greedy,"[""V4"",""V2"",""V3"",""V5""]",0.40760894399136305,72,0.8,0.8,tabm_d,0.060392886167392135,classification,40,0,4,32,n4__4059b573d8dface2,-0.008500990542810631,0.27369547984089393,0.27648639245039447,4.0
stage_5,phoneme,BlockGuard-Greedy,"[""V4"",""V2"",""V3"",""V5"",""V1""]",0.0,80,1.0,1.0,tabm_d,0.0,classification,40,0,5,40,n5__77285454bf7ec26d,1.761644419868094e-05,0.27649217600655784,0.27648639245039447,5.0
raw_only,phoneme,BlockGuard-Grouped,[],0.0,40,0.0,0.0,tabm_d,0.0,classification,40,1,0,0,n0__4f53cda18c2baa0c,0.0,0.27823566931032584,0.27823566931032584,
very_safe_gram,phoneme,BlockGuard-Grouped,"[""V4"",""V2""]",0.25526695791631937,56,0.4,0.4,tabm_d,0.03407685295678675,classification,40,1,2,16,n2__ff8ca5e8e20d5f4e,-0.022388091306833717,0.2709247233705806,0.27823566931032584,
very_safe_plus_safe_gram,phoneme,BlockGuard-Grouped,"[""V4"",""V2"",""V3""]",0.2736639140639454,64,0.6,0.6,tabm_d,0.038198716938495636,classification,40,1,3,24,n3__8b4815ba238a0ef0,-0.028273465845725217,0.2690028241564276,0.27823566931032584,
all_except_dangerous_gram,phoneme,BlockGuard-Grouped,"[""V4"",""V2"",""V3"",""V5""]",0.34744952199980617,72,0.8,0.8,tabm_d,0.04326998698525131,classification,40,1,4,32,n4__4059b573d8dface2,-0.02003283813866815,0.27169384336169017,0.27823566931032584,
all_gram,phoneme,BlockGuard-Grouped,"[""V4"",""V2"",""V3"",""V5"",""V1""]",0.0,80,1.0,1.0,tabm_d,0.0,classification,40,1,5,40,n5__77285454bf7ec26d,0.018982092935204583,0.28443436902842734,0.27823566931032584,
stage_0_raw,phoneme,BlockGuard-Greedy,[],0.0,40,0.0,0.0,tabm_d,0.0,classification,40,1,0,0,n0__4f53cda18c2baa0c,0.0,0.27823566931032584,0.27823566931032584,0.0
stage_1,phoneme,BlockGuard-Greedy,"[""V4""]",0.2939939550124109,48,0.2,0.2,tabm_d,0.033344921888783574,classification,40,1,1,8,n1__fbb73c9d2e0fedb8,-0.02149133722521047,0.2712175630111797,0.27823566931032584,1.0
stage_2,phoneme,BlockGuard-Greedy,"[""V4"",""V2""]",0.25526695791631937,56,0.4,0.4,tabm_d,0.03407685295678675,classification,40,1,2,16,n2__ff8ca5e8e20d5f4e,-0.022388091306833717,0.2709247233705806,0.27823566931032584,2.0
stage_3,phoneme,BlockGuard-Greedy,"[""V4"",""V2"",""V3""]",0.2736639140639454,64,0.6,0.6,tabm_d,0.038198716938495636,classification,40,1,3,24,n3__8b4815ba238a0ef0,-0.028273465845725217,0.2690028241564276,0.27823566931032584,3.0
stage_4,phoneme,BlockGuard-Greedy,"[""V4"",""V2"",""V3"",""V5""]",0.34744952199980617,72,0.8,0.8,tabm_d,0.04326998698525131,classification,40,1,4,32,n4__4059b573d8dface2,-0.02003283813866815,0.27169384336169017,0.27823566931032584,4.0
stage_5,phoneme,BlockGuard-Greedy,"[""V4"",""V2"",""V3"",""V5"",""V1""]",0.0,80,1.0,1.0,tabm_d,0.0,classification,40,1,5,40,n5__77285454bf7ec26d,0.018982092935204583,0.28443436902842734,0.27823566931032584,5.0
raw_only,phoneme,BlockGuard-Grouped,[],0.0,40,0.0,0.0,catboost,0.0,classification,40,0,0,0,n0__4f53cda18c2baa0c,0.0,0.26336398579293674,0.26336398579293674,
very_safe_gram,phoneme,BlockGuard-Grouped,"[""V5"",""V2""]",1.0912634630221874,56,0.4,0.4,catboost,0.002417078008875251,classification,40,0,2,16,n2__fa51bfbf7ef8c4a2,0.01424631071657686,0.26822805818420103,0.26336398579293674,
very_safe_plus_safe_gram,phoneme,BlockGuard-Grouped,"[""V5"",""V2"",""V3""]",1.1889594639651477,64,0.6,0.6,catboost,0.002002527005970478,classification,40,0,3,24,n3__a89329c5b442fe1b,0.010103863003051623,0.2668137154847842,0.26336398579293674,
all_except_dangerous_gram,phoneme,BlockGuard-Grouped,"[""V5"",""V2"",""V3"",""V4""]",1.4334902330301702,72,0.8,0.8,catboost,0.0012941372115164995,classification,40,0,4,32,n4__4059b573d8dface2,-0.003007922484238422,0.26233700042095387,0.26336398579293674,
all_gram,phoneme,BlockGuard-Grouped,"[""V5"",""V2"",""V3"",""V4"",""V1""]",0.0,80,1.0,1.0,catboost,0.0,classification,40,0,5,40,n5__77285454bf7ec26d,0.01892511819053288,0.2698255284844683,0.26336398579293674,
stage_0_raw,phoneme,BlockGuard-Greedy,[],0.0,40,0.0,0.0,catboost,0.0,classification,40,0,0,0,n0__4f53cda18c2baa0c,0.0,0.26336398579293674,0.26336398579293674,0.0
stage_1,phoneme,BlockGuard-Greedy,"[""V5""]",0.9690576458815485,48,0.2,0.2,catboost,0.002772388979792595,classification,40,0,1,8,n1__0715451ffae0ee40,-0.01745713500494093,0.25740365191440473,0.26336398579293674,1.0
stage_2,phoneme,BlockGuard-Greedy,"[""V5"",""V2""]",1.0912634630221874,56,0.4,0.4,catboost,0.002417078008875251,classification,40,0,2,16,n2__fa51bfbf7ef8c4a2,0.01424631071657686,0.26822805818420103,0.26336398579293674,2.0
stage_3,phoneme,BlockGuard-Greedy,"[""V5"",""V2"",""V3""]",1.1889594639651477,64,0.6,0.6,catboost,0.002002527005970478,classification,40,0,3,24,n3__a89329c5b442fe1b,0.010103863003051623,0.2668137154847842,0.26336398579293674,3.0
stage_4,phoneme,BlockGuard-Greedy,"[""V5"",""V2"",""V3"",""V4""]",1.4334902330301702,72,0.8,0.8,catboost,0.0012941372115164995,classification,40,0,4,32,n4__4059b573d8dface2,-0.003007922484238422,0.26233700042095387,0.26336398579293674,4.0
stage_5,phoneme,BlockGuard-Greedy,"[""V5"",""V2"",""V3"",""V4"",""V1""]",0.0,80,1.0,1.0,catboost,0.0,classification,40,0,5,40,n5__77285454bf7ec26d,0.01892511819053288,0.2698255284844683,0.26336398579293674,5.0
raw_only,phoneme,BlockGuard-Grouped,[],0.0,40,0.0,0.0,catboost,0.0,classification,40,1,0,0,n0__4f53cda18c2baa0c,0.0,0.26604967251655254,0.26604967251655254,
very_safe_gram,phoneme,BlockGuard-Grouped,"[""V5"",""V4""]",1.020814131014049,56,0.4,0.4,catboost,0.0029979401733726263,classification,40,1,2,16,n2__496d82df551aa8e2,-0.009228371605794086,0.2629236435728525,0.26604967251655254,
very_safe_plus_safe_gram,phoneme,BlockGuard-Grouped,"[""V5"",""V4"",""V1""]",1.0033982140012085,64,0.6,0.6,catboost,0.0009618410840630531,classification,40,1,3,24,n3__ce19f5af4a5df184,0.03345244252498182,0.27738139040109233,0.26604967251655254,
all_except_dangerous_gram,phoneme,BlockGuard-Grouped,"[""V5"",""V4"",""V1"",""V2""]",1.5063470220193267,72,0.8,0.8,catboost,0.002335007069632411,classification,40,1,4,32,n4__901163ec6c7219b7,0.01201272647887365,0.27011887695150766,0.26604967251655254,
all_gram,phoneme,BlockGuard-Grouped,"[""V5"",""V4"",""V1"",""V2"",""V3""]",0.0,80,1.0,1.0,catboost,0.0,classification,40,1,5,40,n5__77285454bf7ec26d,0.0008718686666515129,0.2663450102861485,0.26604967251655254,
stage_0_raw,phoneme,BlockGuard-Greedy,[],0.0,40,0.0,0.0,catboost,0.0,classification,40,1,0,0,n0__4f53cda18c2baa0c,0.0,0.26604967251655254,0.26604967251655254,0.0
stage_1,phoneme,BlockGuard-Greedy,"[""V5""]",0.9876875751651824,48,0.2,0.2,catboost,0.008825795957818627,classification,40,1,1,8,n1__0715451ffae0ee40,-0.01931918465365829,0.25950547024818005,0.26604967251655254,1.0
stage_2,phoneme,BlockGuard-Greedy,"[""V5"",""V4""]",1.020814131014049,56,0.4,0.4,catboost,0.0029979401733726263,classification,40,1,2,16,n2__496d82df551aa8e2,-0.009228371605794086,0.2629236435728525,0.26604967251655254,2.0
stage_3,phoneme,BlockGuard-Greedy,"[""V5"",""V4"",""V1""]",1.0033982140012085,64,0.6,0.6,catboost,0.0009618410840630531,classification,40,1,3,24,n3__ce19f5af4a5df184,0.03345244252498182,0.27738139040109233,0.26604967251655254,3.0
stage_4,phoneme,BlockGuard-Greedy,"[""V5"",""V4"",""V1"",""V2""]",1.5063470220193267,72,0.8,0.8,catboost,0.002335007069632411,classification,40,1,4,32,n4__901163ec6c7219b7,0.01201272647887365,0.27011887695150766,0.26604967251655254,4.0
stage_5,phoneme,BlockGuard-Greedy,"[""V5"",""V4"",""V1"",""V2"",""V3""]",0.0,80,1.0,1.0,catboost,0.0,classification,40,1,5,40,n5__77285454bf7ec26d,0.0008718686666515129,0.2663450102861485,0.26604967251655254,5.0
raw_only,phoneme,BlockGuard-Grouped,[],0.0,40,0.0,0.0,tabicl_v2,0.0,classification,40,0,0,0,n0__4f53cda18c2baa0c,0.0,0.2678213435389434,0.2678213435389434,
very_safe_gram,phoneme,BlockGuard-Grouped,"[""V3"",""V1""]",0.21649588295258582,56,0.4,0.4,tabicl_v2,0.054886696161702275,classification,40,0,2,16,n2__85ee57a88307f0a0,-0.021233177976034117,0.2606664112328994,0.2678213435389434,
very_safe_plus_safe_gram,phoneme,BlockGuard-Grouped,"[""V3"",""V1"",""V2""]",0.21471370197832584,64,0.6,0.6,tabicl_v2,0.05813890905119479,classification,40,0,3,24,n3__480738a2980e7210,0.011681958688632496,0.2717578067341141,0.2678213435389434,
all_except_dangerous_gram,phoneme,BlockGuard-Grouped,"[""V3"",""V1"",""V2"",""V5""]",0.2554138549603522,72,0.8,0.8,tabicl_v2,0.07491394598037004,classification,40,0,4,32,n4__b6cff486dcaf2d2c,0.03135781072685145,0.2783879677752965,0.2678213435389434,
all_gram,phoneme,BlockGuard-Grouped,"[""V3"",""V1"",""V2"",""V5"",""V4""]",0.0,80,1.0,1.0,tabicl_v2,0.0,classification,40,0,5,40,n5__77285454bf7ec26d,0.014636765207683778,0.27275348626193285,0.2678213435389434,
stage_0_raw,phoneme,BlockGuard-Greedy,[],0.0,40,0.0,0.0,tabicl_v2,0.0,classification,40,0,0,0,n0__4f53cda18c2baa0c,0.0,0.2678213435389434,0.2678213435389434,0.0
stage_1,phoneme,BlockGuard-Greedy,"[""V3""]",0.2124182740226388,48,0.2,0.2,tabicl_v2,0.047996117966249585,classification,40,0,1,8,n1__7bcc5725a781e822,-0.01080002192701182,0.2641820660893417,0.2678213435389434,1.0
stage_2,phoneme,BlockGuard-Greedy,"[""V3"",""V1""]",0.21649588295258582,56,0.4,0.4,tabicl_v2,0.054886696161702275,classification,40,0,2,16,n2__85ee57a88307f0a0,-0.021233177976034117,0.2606664112328994,0.2678213435389434,2.0
stage_3,phoneme,BlockGuard-Greedy,"[""V3"",""V1"",""V2""]",0.21471370197832584,64,0.6,0.6,tabicl_v2,0.05813890905119479,classification,40,0,3,24,n3__480738a2980e7210,0.011681958688632496,0.2717578067341141,0.2678213435389434,3.0
stage_4,phoneme,BlockGuard-Greedy,"[""V3"",""V1"",""V2"",""V5""]",0.2554138549603522,72,0.8,0.8,tabicl_v2,0.07491394598037004,classification,40,0,4,32,n4__b6cff486dcaf2d2c,0.03135781072685145,0.2783879677752965,0.2678213435389434,4.0
stage_5,phoneme,BlockGuard-Greedy,"[""V3"",""V1"",""V2"",""V5"",""V4""]",0.0,80,1.0,1.0,tabicl_v2,0.0,classification,40,0,5,40,n5__77285454bf7ec26d,0.014636765207683778,0.27275348626193285,0.2678213435389434,5.0
raw_only,phoneme,BlockGuard-Grouped,[],0.0,40,0.0,0.0,tabicl_v2,0.0,classification,40,1,0,0,n0__4f53cda18c2baa0c,0.0,0.2678213435389434,0.2678213435389434,
very_safe_gram,phoneme,BlockGuard-Grouped,"[""V3"",""V1""]",0.21452721999958158,56,0.4,0.4,tabicl_v2,0.050874030916020274,classification,40,1,2,16,n2__85ee57a88307f0a0,-0.021233177976034117,0.2606664112328994,0.2678213435389434,
very_safe_plus_safe_gram,phoneme,BlockGuard-Grouped,"[""V3"",""V1"",""V2""]",0.21489397203549743,64,0.6,0.6,tabicl_v2,0.05275326780974865,classification,40,1,3,24,n3__480738a2980e7210,0.011681958688632496,0.2717578067341141,0.2678213435389434,
all_except_dangerous_gram,phoneme,BlockGuard-Grouped,"[""V3"",""V1"",""V2"",""V5""]",0.2402288590092212,72,0.8,0.8,tabicl_v2,0.05511980899609625,classification,40,1,4,32,n4__b6cff486dcaf2d2c,0.03135781072685145,0.2783879677752965,0.2678213435389434,
all_gram,phoneme,BlockGuard-Grouped,"[""V3"",""V1"",""V2"",""V5"",""V4""]",0.0,80,1.0,1.0,tabicl_v2,0.0,classification,40,1,5,40,n5__77285454bf7ec26d,0.014636765207683778,0.27275348626193285,0.2678213435389434,
stage_0_raw,phoneme,BlockGuard-Greedy,[],0.0,40,0.0,0.0,tabicl_v2,0.0,classification,40,1,0,0,n0__4f53cda18c2baa0c,0.0,0.2678213435389434,0.2678213435389434,0.0
stage_1,phoneme,BlockGuard-Greedy,"[""V3""]",0.21469496889039874,48,0.2,0.2,tabicl_v2,0.04830237105488777,classification,40,1,1,8,n1__7bcc5725a781e822,-0.01080002192701182,0.2641820660893417,0.2678213435389434,1.0
stage_2,phoneme,BlockGuard-Greedy,"[""V3"",""V1""]",0.21452721999958158,56,0.4,0.4,tabicl_v2,0.050874030916020274,classification,40,1,2,16,n2__85ee57a88307f0a0,-0.021233177976034117,0.2606664112328994,0.2678213435389434,2.0
stage_3,phoneme,BlockGuard-Greedy,"[""V3"",""V1"",""V2""]",0.21489397203549743,64,0.6,0.6,tabicl_v2,0.05275326780974865,classification,40,1,3,24,n3__480738a2980e7210,0.011681958688632496,0.2717578067341141,0.2678213435389434,3.0
stage_4,phoneme,BlockGuard-Greedy,"[""V3"",""V1"",""V2"",""V5""]",0.2402288590092212,72,0.8,0.8,tabicl_v2,0.05511980899609625,classification,40,1,4,32,n4__b6cff486dcaf2d2c,0.03135781072685145,0.2783879677752965,0.2678213435389434,4.0
stage_5,phoneme,BlockGuard-Greedy,"[""V3"",""V1"",""V2"",""V5"",""V4""]",0.0,80,1.0,1.0,tabicl_v2,0.0,classification,40,1,5,40,n5__77285454bf7ec26d,0.014636765207683778,0.27275348626193285,0.2678213435389434,5.0
raw_only,phoneme,BlockGuard-Grouped,[],0.0,40,0.0,0.0,tabpfn_2_6,0.0,classification,40,0,0,0,n0__4f53cda18c2baa0c,0.0,0.26849631209848346,0.26849631209848346,
very_safe_gram,phoneme,BlockGuard-Grouped,"[""V3"",""V2""]",0.13952793506905437,56,0.4,0.4,tabpfn_2_6,0.07158290897496045,classification,40,0,2,16,n2__814986be260b9a83,-0.039200697762148205,0.255313333769305,0.26849631209848346,
very_safe_plus_safe_gram,phoneme,BlockGuard-Grouped,"[""V3"",""V2"",""V4""]",0.14576271595433354,64,0.6,0.6,tabpfn_2_6,0.08224271517246962,classification,40,0,3,24,n3__8b4815ba238a0ef0,0.007178292206757399,0.27091033215436033,0.26849631209848346,
all_except_dangerous_gram,phoneme,BlockGuard-Grouped,"[""V3"",""V2"",""V4"",""V5""]",0.14596799411810935,72,0.8,0.8,tabpfn_2_6,0.08582055801525712,classification,40,0,4,32,n4__4059b573d8dface2,-0.022279821193501147,0.261003731181837,0.26849631209848346,
all_gram,phoneme,BlockGuard-Grouped,"[""V3"",""V2"",""V4"",""V5"",""V1""]",0.0,80,1.0,1.0,tabpfn_2_6,0.0,classification,40,0,5,40,n5__77285454bf7ec26d,0.016569562954710064,0.2740685646813653,0.26849631209848346,
stage_0_raw,phoneme,BlockGuard-Greedy,[],0.0,40,0.0,0.0,tabpfn_2_6,0.0,classification,40,0,0,0,n0__4f53cda18c2baa0c,0.0,0.26849631209848346,0.26849631209848346,0.0
stage_1,phoneme,BlockGuard-Greedy,"[""V5""]",0.12702625687234104,48,0.2,0.2,tabpfn_2_6,0.06751270592212677,classification,40,0,1,8,n1__0715451ffae0ee40,-0.0009984101684042128,0.2681605522685548,0.26849631209848346,1.0
stage_2,phoneme,BlockGuard-Greedy,"[""V5"",""V3""]",0.13391789491288364,56,0.4,0.4,tabpfn_2_6,0.06836536899209023,classification,40,0,2,16,n2__b4fcdbdc7e0fa5be,-0.007776372740006415,0.26588116085976987,0.26849631209848346,2.0
stage_3,phoneme,BlockGuard-Greedy,"[""V5"",""V3"",""V4""]",0.1661966759711504,64,0.6,0.6,tabpfn_2_6,0.07709777494892478,classification,40,0,3,24,n3__14ccaa3170332143,0.0026389209342515324,0.2693837666458422,0.26849631209848346,3.0
stage_4,phoneme,BlockGuard-Greedy,"[""V5"",""V3"",""V4"",""V2""]",0.14596799411810935,72,0.8,0.8,tabpfn_2_6,0.08582055801525712,classification,40,0,4,32,n4__4059b573d8dface2,-0.022279821193501147,0.261003731181837,0.26849631209848346,4.0
stage_5,phoneme,BlockGuard-Greedy,"[""V5"",""V3"",""V4"",""V2"",""V1""]",0.0,80,1.0,1.0,tabpfn_2_6,0.0,classification,40,0,5,40,n5__77285454bf7ec26d,0.016569562954710064,0.2740685646813653,0.26849631209848346,5.0
raw_only,phoneme,BlockGuard-Grouped,[],0.0,40,0.0,0.0,tabpfn_2_6,0.0,classification,40,1,0,0,n0__4f53cda18c2baa0c,0.0,0.27549584802062976,0.27549584802062976,
very_safe_gram,phoneme,BlockGuard-Grouped,"[""V5"",""V2""]",0.1351895439438522,56,0.4,0.4,tabpfn_2_6,0.07362487306818366,classification,40,1,2,16,n2__fa51bfbf7ef8c4a2,-0.04275239616974313,0.26141770004969855,0.27549584802062976,
very_safe_plus_safe_gram,phoneme,BlockGuard-Grouped,"[""V5"",""V2"",""V1""]",0.11593431583605707,64,0.6,0.6,tabpfn_2_6,0.07526736403815448,classification,40,1,3,24,n3__235f7ead21273287,0.004999611028026151,0.2771421946621185,0.27549584802062976,
all_except_dangerous_gram,phoneme,BlockGuard-Grouped,"[""V5"",""V2"",""V1"",""V3""]",0.13710747915320098,72,0.8,0.8,tabpfn_2_6,0.08985205600038171,classification,40,1,4,32,n4__b6cff486dcaf2d2c,-0.026378441768950687,0.2668095604733437,0.27549584802062976,
