candidate,family,features,fit_seconds,input_dimension,invariant_dimension_fraction,invariant_feature_fraction,predict_seconds,raw_input_dimension,selected_blocks,selected_dimensions,selection_key,stage,validation_C,validation_method_loss,validation_raw_loss,dataset,model,seed
stage_8,BlockGuard-Greedy,"['att9', 'att46', 'att17', 'att15', 'att45', 'att5', 'att24', 'att54', 'att71', 'att74', 'att19', 'att1', 'att73', 'att63', 'att44', 'att26', 'att40', 'att8', 'att68', 'att33', 'att20', 'att30', 'att6', 'att37', 'att59', 'att27', 'att13', 'att62', 'att58', 'att51', 'att21', 'att14', 'att23', 'att4', 'att48', 'att25', 'att72', 'att29', 'att70', 'att41', 'att31', 'att61', 'att50', 'att43', 'att3', 'att36', 'att75', 'att16', 'att22', 'att52', 'att28', 'att35', 'att65', 'att66', 'att34', 'att60', 'att18', 'att32', 'att67', 'att69', 'att47', 'att55', 'att53', 'att10', 'att57', 'att64', 'att12', 'att56', 'att76', 'att7', 'att39', 'att49', 'att2', 'att38', 'att11', 'att42']",0.0,1216,1.0,1.0,0.0,608,76,608,n76__1f2805343c762161,8,0.026107881587915452,0.520632940719318,0.4728630734829215,mfeat-fourier,tabm_d,1
stage_0_raw,BlockGuard-Greedy,[],0.0,608,0.0,0.0,0.0,608,0,0,n0__4f53cda18c2baa0c,0,0.0,0.46007071806178457,0.46007071806178457,mfeat-fourier,tabm_d,2
stage_1,BlockGuard-Greedy,"['att3', 'att6', 'att14', 'att4', 'att75', 'att5', 'att13', 'att2', 'att51', 'att71']",1.2547524371184409,688,0.13157894736842105,0.13157894736842105,0.27760255499742925,608,10,80,n10__515f28508f2a2ad8,1,-0.011648778678253893,0.4386078091201917,0.46007071806178457,mfeat-fourier,tabm_d,2
stage_2,BlockGuard-Greedy,"['att3', 'att6', 'att14', 'att4', 'att75', 'att5', 'att13', 'att2', 'att51', 'att71', 'att12', 'att41', 'att8', 'att65', 'att54', 'att25', 'att24', 'att49', 'att38', 'att9']",1.2349230430554599,768,0.2631578947368421,0.2631578947368421,0.32239239080809057,608,20,160,n20__f356a4270456f380,2,-0.012508162444461235,0.4370243920058787,0.46007071806178457,mfeat-fourier,tabm_d,2
stage_3,BlockGuard-Greedy,"['att3', 'att6', 'att14', 'att4', 'att75', 'att5', 'att13', 'att2', 'att51', 'att71', 'att12', 'att41', 'att8', 'att65', 'att54', 'att25', 'att24', 'att49', 'att38', 'att9', 'att22', 'att68', 'att50', 'att7', 'att56', 'att16', 'att76', 'att11', 'att35', 'att73']",1.0332855968736112,848,0.39473684210526316,0.39473684210526316,0.35944311204366386,608,30,240,n30__6fe8e6f46d46b4ba,3,-0.007617765542745429,0.446034962666451,0.46007071806178457,mfeat-fourier,tabm_d,2
stage_4,BlockGuard-Greedy,"['att3', 'att6', 'att14', 'att4', 'att75', 'att5', 'att13', 'att2', 'att51', 'att71', 'att12', 'att41', 'att8', 'att65', 'att54', 'att25', 'att24', 'att49', 'att38', 'att9', 'att22', 'att68', 'att50', 'att7', 'att56', 'att16', 'att76', 'att11', 'att35', 'att73', 'att72', 'att36', 'att1', 'att63', 'att52', 'att26', 'att20', 'att37', 'att29', 'att39']",1.3224385189823806,928,0.5263157894736842,0.5263157894736842,0.38005818892270327,608,40,320,n40__107fe3cbe0a67dd2,4,0.0012749584623534761,0.4624198327748051,0.46007071806178457,mfeat-fourier,tabm_d,2
stage_5,BlockGuard-Greedy,"['att3', 'att6', 'att14', 'att4', 'att75', 'att5', 'att13', 'att2', 'att51', 'att71', 'att12', 'att41', 'att8', 'att65', 'att54', 'att25', 'att24', 'att49', 'att38', 'att9', 'att22', 'att68', 'att50', 'att7', 'att56', 'att16', 'att76', 'att11', 'att35', 'att73', 'att72', 'att36', 'att1', 'att63', 'att52', 'att26', 'att20', 'att37', 'att29', 'att39', 'att57', 'att69', 'att64', 'att30', 'att60', 'att21', 'att47', 'att19', 'att66']",1.6242135900538415,1000,0.6447368421052632,0.6447368421052632,0.41922590998001397,608,49,392,n49__f4cbd5f218bede1e,5,0.037837233069853544,0.5297859311678699,0.46007071806178457,mfeat-fourier,tabm_d,2
stage_6,BlockGuard-Greedy,"['att3', 'att6', 'att14', 'att4', 'att75', 'att5', 'att13', 'att2', 'att51', 'att71', 'att12', 'att41', 'att8', 'att65', 'att54', 'att25', 'att24', 'att49', 'att38', 'att9', 'att22', 'att68', 'att50', 'att7', 'att56', 'att16', 'att76', 'att11', 'att35', 'att73', 'att72', 'att36', 'att1', 'att63', 'att52', 'att26', 'att20', 'att37', 'att29', 'att39', 'att57', 'att69', 'att64', 'att30', 'att60', 'att21', 'att47', 'att19', 'att66', 'att74', 'att40', 'att33', 'att61', 'att31', 'att27', 'att23', 'att10', 'att70']",2.0210164298769087,1072,0.7631578947368421,0.7631578947368421,0.44254918582737446,608,58,464,n58__c1a0fc11e5a4f4e9,6,0.015477188043153988,0.48858748250699224,0.46007071806178457,mfeat-fourier,tabm_d,2
stage_7,BlockGuard-Greedy,"['att3', 'att6', 'att14', 'att4', 'att75', 'att5', 'att13', 'att2', 'att51', 'att71', 'att12', 'att41', 'att8', 'att65', 'att54', 'att25', 'att24', 'att49', 'att38', 'att9', 'att22', 'att68', 'att50', 'att7', 'att56', 'att16', 'att76', 'att11', 'att35', 'att73', 'att72', 'att36', 'att1', 'att63', 'att52', 'att26', 'att20', 'att37', 'att29', 'att39', 'att57', 'att69', 'att64', 'att30', 'att60', 'att21', 'att47', 'att19', 'att66', 'att74', 'att40', 'att33', 'att61', 'att31', 'att27', 'att23', 'att10', 'att70', 'att53', 'att58', 'att34', 'att44', 'att55', 'att32', 'att59', 'att67', 'att46']",1.2066563160624355,1144,0.881578947368421,0.881578947368421,0.49036079295910895,608,67,536,n67__51029d3c29c9586f,7,0.017971321660558856,0.49318293102542443,0.46007071806178457,mfeat-fourier,tabm_d,2
stage_8,BlockGuard-Greedy,"['att3', 'att6', 'att14', 'att4', 'att75', 'att5', 'att13', 'att2', 'att51', 'att71', 'att12', 'att41', 'att8', 'att65', 'att54', 'att25', 'att24', 'att49', 'att38', 'att9', 'att22', 'att68', 'att50', 'att7', 'att56', 'att16', 'att76', 'att11', 'att35', 'att73', 'att72', 'att36', 'att1', 'att63', 'att52', 'att26', 'att20', 'att37', 'att29', 'att39', 'att57', 'att69', 'att64', 'att30', 'att60', 'att21', 'att47', 'att19', 'att66', 'att74', 'att40', 'att33', 'att61', 'att31', 'att27', 'att23', 'att10', 'att70', 'att53', 'att58', 'att34', 'att44', 'att55', 'att32', 'att59', 'att67', 'att46', 'att43', 'att45', 'att17', 'att48', 'att18', 'att28', 'att15', 'att62', 'att42']",0.0,1216,1.0,1.0,0.0,608,76,608,n76__1f2805343c762161,8,0.021704526433565473,0.5000613717887415,0.46007071806178457,mfeat-fourier,tabm_d,2
stage_0_raw,BlockGuard-Greedy,[],0.0,608,0.0,0.0,0.0,608,0,0,n0__4f53cda18c2baa0c,0,0.0,0.53411022673058,0.53411022673058,mfeat-fourier,catboost,0
stage_1,BlockGuard-Greedy,"['att5', 'att73', 'att6', 'att3', 'att72', 'att71', 'att14', 'att10', 'att9', 'att23']",65.21825392520986,688,0.13157894736842105,0.13157894736842105,0.004936540964990854,608,10,80,n10__8a9e5f9e77ca06ee,1,-0.010523562808158035,0.5154996907555545,0.53411022673058,mfeat-fourier,catboost,0
stage_2,BlockGuard-Greedy,"['att5', 'att73', 'att6', 'att3', 'att72', 'att71', 'att14', 'att10', 'att9', 'att23', 'att65', 'att13', 'att70', 'att18', 'att36', 'att20', 'att12', 'att43', 'att40', 'att31']",73.8077783039771,768,0.2631578947368421,0.2631578947368421,0.007086016936227679,608,20,160,n20__66f152b5e72f7cfa,2,-0.009894232223684296,0.5166126388793071,0.53411022673058,mfeat-fourier,catboost,0
stage_3,BlockGuard-Greedy,"['att5', 'att73', 'att6', 'att3', 'att72', 'att71', 'att14', 'att10', 'att9', 'att23', 'att65', 'att13', 'att70', 'att18', 'att36', 'att20', 'att12', 'att43', 'att40', 'att31', 'att39', 'att15', 'att26', 'att67', 'att33', 'att34', 'att27', 'att32', 'att41', 'att53']",80.34278227295727,848,0.39473684210526316,0.39473684210526316,0.007390565937384963,608,30,240,n30__3632a3d863b57737,3,-0.003962158016507771,0.5271032951762027,0.53411022673058,mfeat-fourier,catboost,0
stage_4,BlockGuard-Greedy,"['att5', 'att73', 'att6', 'att3', 'att72', 'att71', 'att14', 'att10', 'att9', 'att23', 'att65', 'att13', 'att70', 'att18', 'att36', 'att20', 'att12', 'att43', 'att40', 'att31', 'att39', 'att15', 'att26', 'att67', 'att33', 'att34', 'att27', 'att32', 'att41', 'att53', 'att66', 'att17', 'att38', 'att8', 'att68', 'att25', 'att45', 'att52', 'att76', 'att7']",88.96315139112994,928,0.5263157894736842,0.5263157894736842,0.008564212825149298,608,40,320,n40__b09d9cfe735445dc,4,-0.010970938392436971,0.514708523395474,0.53411022673058,mfeat-fourier,catboost,0
stage_5,BlockGuard-Greedy,"['att5', 'att73', 'att6', 'att3', 'att72', 'att71', 'att14', 'att10', 'att9', 'att23', 'att65', 'att13', 'att70', 'att18', 'att36', 'att20', 'att12', 'att43', 'att40', 'att31', 'att39', 'att15', 'att26', 'att67', 'att33', 'att34', 'att27', 'att32', 'att41', 'att53', 'att66', 'att17', 'att38', 'att8', 'att68', 'att25', 'att45', 'att52', 'att76', 'att7', 'att4', 'att29', 'att74', 'att57', 'att47', 'att35', 'att55', 'att56', 'att46']",96.24234300479293,1000,0.6447368421052632,0.6447368421052632,0.007152308011427522,608,49,392,n49__c7383c05344f62ba,5,-0.011530648385993152,0.5137186967407043,0.53411022673058,mfeat-fourier,catboost,0
stage_6,BlockGuard-Greedy,"['att5', 'att73', 'att6', 'att3', 'att72', 'att71', 'att14', 'att10', 'att9', 'att23', 'att65', 'att13', 'att70', 'att18', 'att36', 'att20', 'att12', 'att43', 'att40', 'att31', 'att39', 'att15', 'att26', 'att67', 'att33', 'att34', 'att27', 'att32', 'att41', 'att53', 'att66', 'att17', 'att38', 'att8', 'att68', 'att25', 'att45', 'att52', 'att76', 'att7', 'att4', 'att29', 'att74', 'att57', 'att47', 'att35', 'att55', 'att56', 'att46', 'att11', 'att54', 'att2', 'att51', 'att50', 'att44', 'att60', 'att30', 'att69']",104.66302966000512,1072,0.7631578947368421,0.7631578947368421,0.007663978962227702,608,58,464,n58__9a348250cac75ac9,6,-0.005689110633516353,0.5240492426284203,0.53411022673058,mfeat-fourier,catboost,0
stage_7,BlockGuard-Greedy,"['att5', 'att73', 'att6', 'att3', 'att72', 'att71', 'att14', 'att10', 'att9', 'att23', 'att65', 'att13', 'att70', 'att18', 'att36', 'att20', 'att12', 'att43', 'att40', 'att31', 'att39', 'att15', 'att26', 'att67', 'att33', 'att34', 'att27', 'att32', 'att41', 'att53', 'att66', 'att17', 'att38', 'att8', 'att68', 'att25', 'att45', 'att52', 'att76', 'att7', 'att4', 'att29', 'att74', 'att57', 'att47', 'att35', 'att55', 'att56', 'att46', 'att11', 'att54', 'att2', 'att51', 'att50', 'att44', 'att60', 'att30', 'att69', 'att63', 'att1', 'att22', 'att16', 'att21', 'att61', 'att24', 'att64', 'att48']",111.97579340287484,1144,0.881578947368421,0.881578947368421,0.006372645031660795,608,67,536,n67__8baeb4f5c70d434c,7,-0.007939030332947919,0.5200703419205033,0.53411022673058,mfeat-fourier,catboost,0
stage_8,BlockGuard-Greedy,"['att5', 'att73', 'att6', 'att3', 'att72', 'att71', 'att14', 'att10', 'att9', 'att23', 'att65', 'att13', 'att70', 'att18', 'att36', 'att20', 'att12', 'att43', 'att40', 'att31', 'att39', 'att15', 'att26', 'att67', 'att33', 'att34', 'att27', 'att32', 'att41', 'att53', 'att66', 'att17', 'att38', 'att8', 'att68', 'att25', 'att45', 'att52', 'att76', 'att7', 'att4', 'att29', 'att74', 'att57', 'att47', 'att35', 'att55', 'att56', 'att46', 'att11', 'att54', 'att2', 'att51', 'att50', 'att44', 'att60', 'att30', 'att69', 'att63', 'att1', 'att22', 'att16', 'att21', 'att61', 'att24', 'att64', 'att48', 'att28', 'att49', 'att19', 'att75', 'att59', 'att62', 'att42', 'att58', 'att37']",0.0,1216,1.0,1.0,0.0,608,76,608,n76__1f2805343c762161,8,-0.00844792053717839,0.5191703882046546,0.53411022673058,mfeat-fourier,catboost,0
stage_0_raw,BlockGuard-Greedy,[],0.0,608,0.0,0.0,0.0,608,0,0,n0__4f53cda18c2baa0c,0,0.0,0.5296014714401343,0.5296014714401343,mfeat-fourier,catboost,1
stage_1,BlockGuard-Greedy,"['att7', 'att5', 'att73', 'att72', 'att33', 'att6', 'att71', 'att75', 'att29', 'att59']",64.13393035996705,688,0.13157894736842105,0.13157894736842105,0.010986940003931522,608,10,80,n10__47ed55bdd45b184d,1,-0.012805013921352568,0.5068985379308071,0.5296014714401343,mfeat-fourier,catboost,1
stage_2,BlockGuard-Greedy,"['att7', 'att5', 'att73', 'att72', 'att33', 'att6', 'att71', 'att75', 'att29', 'att59', 'att43', 'att65', 'att63', 'att23', 'att66', 'att53', 'att31', 'att64', 'att61', 'att55']",73.39487774018198,768,0.2631578947368421,0.2631578947368421,0.009666202124208212,608,20,160,n20__b7998eec14ed0f61,2,-0.0013298285873518869,0.5272437223441252,0.5296014714401343,mfeat-fourier,catboost,1
stage_3,BlockGuard-Greedy,"['att7', 'att5', 'att73', 'att72', 'att33', 'att6', 'att71', 'att75', 'att29', 'att59', 'att43', 'att65', 'att63', 'att23', 'att66', 'att53', 'att31', 'att64', 'att61', 'att55', 'att25', 'att32', 'att60', 'att58', 'att47', 'att4', 'att56', 'att40', 'att20', 'att3']",83.25864031002857,848,0.39473684210526316,0.39473684210526316,0.007401663810014725,608,30,240,n30__6c3bef4ad0031ff5,3,0.0004563118320230312,0.5304104996259345,0.5296014714401343,mfeat-fourier,catboost,1
stage_4,BlockGuard-Greedy,"['att7', 'att5', 'att73', 'att72', 'att33', 'att6', 'att71', 'att75', 'att29', 'att59', 'att43', 'att65', 'att63', 'att23', 'att66', 'att53', 'att31', 'att64', 'att61', 'att55', 'att25', 'att32', 'att60', 'att58', 'att47', 'att4', 'att56', 'att40', 'att20', 'att3', 'att70', 'att74', 'att54', 'att57', 'att21', 'att51', 'att24', 'att1', 'att26', 'att34']",93.09896416193806,928,0.5263157894736842,0.5263157894736842,0.007501384010538459,608,40,320,n40__a30078e2ebf9c359,4,-0.0023395216890643653,0.5254535645595421,0.5296014714401343,mfeat-fourier,catboost,1
stage_5,BlockGuard-Greedy,"['att7', 'att5', 'att73', 'att72', 'att33', 'att6', 'att71', 'att75', 'att29', 'att59', 'att43', 'att65', 'att63', 'att23', 'att66', 'att53', 'att31', 'att64', 'att61', 'att55', 'att25', 'att32', 'att60', 'att58', 'att47', 'att4', 'att56', 'att40', 'att20', 'att3', 'att70', 'att74', 'att54', 'att57', 'att21', 'att51', 'att24', 'att1', 'att26', 'att34', 'att69', 'att49', 'att48', 'att62', 'att8', 'att76', 'att22', 'att2', 'att50']",98.88651313702576,1000,0.6447368421052632,0.6447368421052632,0.00508392509073019,608,49,392,n49__ae15567fe17d5545,5,-0.005779479046978986,0.5193546158468485,0.5296014714401343,mfeat-fourier,catboost,1
stage_6,BlockGuard-Greedy,"['att7', 'att5', 'att73', 'att72', 'att33', 'att6', 'att71', 'att75', 'att29', 'att59', 'att43', 'att65', 'att63', 'att23', 'att66', 'att53', 'att31', 'att64', 'att61', 'att55', 'att25', 'att32', 'att60', 'att58', 'att47', 'att4', 'att56', 'att40', 'att20', 'att3', 'att70', 'att74', 'att54', 'att57', 'att21', 'att51', 'att24', 'att1', 'att26', 'att34', 'att69', 'att49', 'att48', 'att62', 'att8', 'att76', 'att22', 'att2', 'att50', 'att36', 'att37', 'att42', 'att46', 'att12', 'att38', 'att18', 'att30', 'att44']",105.32337419688702,1072,0.7631578947368421,0.7631578947368421,0.008396960096433759,608,58,464,n58__4a17ac020c2d9c7a,6,-0.007370735306357734,0.5165333627599826,0.5296014714401343,mfeat-fourier,catboost,1
stage_7,BlockGuard-Greedy,"['att7', 'att5', 'att73', 'att72', 'att33', 'att6', 'att71', 'att75', 'att29', 'att59', 'att43', 'att65', 'att63', 'att23', 'att66', 'att53', 'att31', 'att64', 'att61', 'att55', 'att25', 'att32', 'att60', 'att58', 'att47', 'att4', 'att56', 'att40', 'att20', 'att3', 'att70', 'att74', 'att54', 'att57', 'att21', 'att51', 'att24', 'att1', 'att26', 'att34', 'att69', 'att49', 'att48', 'att62', 'att8', 'att76', 'att22', 'att2', 'att50', 'att36', 'att37', 'att42', 'att46', 'att12', 'att38', 'att18', 'att30', 'att44', 'att45', 'att27', 'att14', 'att67', 'att39', 'att52', 'att13', 'att35', 'att68']",112.14340679999441,1144,0.881578947368421,0.881578947368421,0.009982367977499962,608,67,536,n67__6e3df8edf9503b65,7,-0.003964535213340018,0.522572460780977,0.5296014714401343,mfeat-fourier,catboost,1
stage_8,BlockGuard-Greedy,"['att7', 'att5', 'att73', 'att72', 'att33', 'att6', 'att71', 'att75', 'att29', 'att59', 'att43', 'att65', 'att63', 'att23', 'att66', 'att53', 'att31', 'att64', 'att61', 'att55', 'att25', 'att32', 'att60', 'att58', 'att47', 'att4', 'att56', 'att40', 'att20', 'att3', 'att70', 'att74', 'att54', 'att57', 'att21', 'att51', 'att24', 'att1', 'att26', 'att34', 'att69', 'att49', 'att48', 'att62', 'att8', 'att76', 'att22', 'att2', 'att50', 'att36', 'att37', 'att42', 'att46', 'att12', 'att38', 'att18', 'att30', 'att44', 'att45', 'att27', 'att14', 'att67', 'att39', 'att52', 'att13', 'att35', 'att68', 'att41', 'att16', 'att9', 'att10', 'att11', 'att28', 'att19', 'att15', 'att17']",0.0,1216,1.0,1.0,0.0,608,76,608,n76__1f2805343c762161,8,0.004100241496648008,0.5368710855649076,0.5296014714401343,mfeat-fourier,catboost,1
stage_0_raw,BlockGuard-Greedy,[],0.0,608,0.0,0.0,0.0,608,0,0,n0__4f53cda18c2baa0c,0,0.0,0.530859239577621,0.530859239577621,mfeat-fourier,catboost,2
stage_1,BlockGuard-Greedy,"['att7', 'att6', 'att3', 'att5', 'att8', 'att71', 'att14', 'att9', 'att18', 'att23']",64.16580634796992,688,0.13157894736842105,0.13157894736842105,0.004994439193978906,608,10,80,n10__5f665227f279faf6,1,-0.005997970100267761,0.5202325494798948,0.530859239577621,mfeat-fourier,catboost,2
stage_2,BlockGuard-Greedy,"['att7', 'att6', 'att3', 'att5', 'att8', 'att71', 'att14', 'att9', 'att18', 'att23', 'att4', 'att13', 'att11', 'att12', 'att16', 'att32', 'att20', 'att31', 'att19', 'att17']",72.95044050179422,768,0.2631578947368421,0.2631578947368421,0.004547086078673601,608,20,160,n20__5621103e01c0a1bb,2,-0.011630136768438338,0.5102539585965025,0.530859239577621,mfeat-fourier,catboost,2
stage_3,BlockGuard-Greedy,"['att7', 'att6', 'att3', 'att5', 'att8', 'att71', 'att14', 'att9', 'att18', 'att23', 'att4', 'att13', 'att11', 'att12', 'att16', 'att32', 'att20', 'att31', 'att19', 'att17', 'att27', 'att22', 'att2', 'att38', 'att15', 'att73', 'att29', 'att52', 'att69', 'att24']",80.92870108294301,848,0.39473684210526316,0.39473684210526316,0.00839035282842815,608,30,240,n30__36076464e1b5eea2,3,-0.006408266981981081,0.5195056205794263,0.530859239577621,mfeat-fourier,catboost,2
stage_4,BlockGuard-Greedy,"['att7', 'att6', 'att3', 'att5', 'att8', 'att71', 'att14', 'att9', 'att18', 'att23', 'att4', 'att13', 'att11', 'att12', 'att16', 'att32', 'att20', 'att31', 'att19', 'att17', 'att27', 'att22', 'att2', 'att38', 'att15', 'att73', 'att29', 'att52', 'att69', 'att24', 'att25', 'att36', 'att33', 'att70', 'att66', 'att55', 'att48', 'att74', 'att45', 'att1']",89.01183076505549,928,0.5263157894736842,0.5263157894736842,0.007019564043730497,608,40,320,n40__f9bf34652cdf82d4,4,-0.008860000857916798,0.5151618483254594,0.530859239577621,mfeat-fourier,catboost,2
stage_5,BlockGuard-Greedy,"['att7', 'att6', 'att3', 'att5', 'att8', 'att71', 'att14', 'att9', 'att18', 'att23', 'att4', 'att13', 'att11', 'att12', 'att16', 'att32', 'att20', 'att31', 'att19', 'att17', 'att27', 'att22', 'att2', 'att38', 'att15', 'att73', 'att29', 'att52', 'att69', 'att24', 'att25', 'att36', 'att33', 'att70', 'att66', 'att55', 'att48', 'att74', 'att45', 'att1', 'att49', 'att21', 'att61', 'att76', 'att62', 'att28', 'att10', 'att51', 'att26']",95.36041214386933,1000,0.6447368421052632,0.6447368421052632,0.005842501996085048,608,49,392,n49__56a8ad51bba678b7,5,-0.008303328104169934,0.5161481134686704,0.530859239577621,mfeat-fourier,catboost,2
stage_6,BlockGuard-Greedy,"['att7', 'att6', 'att3', 'att5', 'att8', 'att71', 'att14', 'att9', 'att18', 'att23', 'att4', 'att13', 'att11', 'att12', 'att16', 'att32', 'att20', 'att31', 'att19', 'att17', 'att27', 'att22', 'att2', 'att38', 'att15', 'att73', 'att29', 'att52', 'att69', 'att24', 'att25', 'att36', 'att33', 'att70', 'att66', 'att55', 'att48', 'att74', 'att45', 'att1', 'att49', 'att21', 'att61', 'att76', 'att62', 'att28', 'att10', 'att51', 'att26', 'att75', 'att58', 'att34', 'att44', 'att42', 'att35', 'att30', 'att60', 'att53']",104.7617572308518,1072,0.7631578947368421,0.7631578947368421,0.010570761980488896,608,58,464,n58__6c04f89a15624d25,6,-0.0057276448783069684,0.520711488572847,0.530859239577621,mfeat-fourier,catboost,2
stage_7,BlockGuard-Greedy,"['att7', 'att6', 'att3', 'att5', 'att8', 'att71', 'att14', 'att9', 'att18', 'att23', 'att4', 'att13', 'att11', 'att12', 'att16', 'att32', 'att20', 'att31', 'att19', 'att17', 'att27', 'att22', 'att2', 'att38', 'att15', 'att73', 'att29', 'att52', 'att69', 'att24', 'att25', 'att36', 'att33', 'att70', 'att66', 'att55', 'att48', 'att74', 'att45', 'att1', 'att49', 'att21', 'att61', 'att76', 'att62', 'att28', 'att10', 'att51', 'att26', 'att75', 'att58', 'att34', 'att44', 'att42', 'att35', 'att30', 'att60', 'att53', 'att47', 'att46', 'att54', 'att41', 'att37', 'att72', 'att56', 'att57', 'att67']",114.33135827304795,1144,0.881578947368421,0.881578947368421,0.0075224158354103565,608,67,536,n67__3be1a51552e8418b,7,-0.0020299616134869204,0.5272627273216092,0.530859239577621,mfeat-fourier,catboost,2
stage_8,BlockGuard-Greedy,"['att7', 'att6', 'att3', 'att5', 'att8', 'att71', 'att14', 'att9', 'att18', 'att23', 'att4', 'att13', 'att11', 'att12', 'att16', 'att32', 'att20', 'att31', 'att19', 'att17', 'att27', 'att22', 'att2', 'att38', 'att15', 'att73', 'att29', 'att52', 'att69', 'att24', 'att25', 'att36', 'att33', 'att70', 'att66', 'att55', 'att48', 'att74', 'att45', 'att1', 'att49', 'att21', 'att61', 'att76', 'att62', 'att28', 'att10', 'att51', 'att26', 'att75', 'att58', 'att34', 'att44', 'att42', 'att35', 'att30', 'att60', 'att53', 'att47', 'att46', 'att54', 'att41', 'att37', 'att72', 'att56', 'att57', 'att67', 'att43', 'att39', 'att50', 'att68', 'att64', 'att65', 'att59', 'att40', 'att63']",0.0,1216,1.0,1.0,0.0,608,76,608,n76__1f2805343c762161,8,-0.0030221600144519144,0.5255048351103686,0.530859239577621,mfeat-fourier,catboost,2
