git_commit,git_dirty,task_id,task_seed,seed,depth,model,split,training_seconds,functional_recovery,exact_program,operator_accuracy,mae,rmse,r2,nrmse,relative_error
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612600,202612600,2,6,MLP,ood,0.9383851441089064,-1.0,-1.0,-1.0,11.081221588887274,13.73210003876137,-0.02876138547037077,1.0142787513649147,0.4198662135965331
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612600,202612600,3,6,OracleExact,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612600,202612600,3,6,BeamCompiled,iid,0.4013720059301704,1.0,0.0,0.5,0.000917480527277803,0.0011512908094182576,0.9999994016929747,0.0007735030867898785,0.0006228512657344981
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612600,202612600,3,6,MLP,iid,0.9048628970049322,-1.0,-1.0,-1.0,0.060950110681005754,0.08260991522219861,0.996919520097564,0.05550207115447113,0.04262137781008506
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612600,202612600,3,6,OracleExact,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612600,202612600,3,6,BeamCompiled,ood,0.4013720059301704,0.0,0.0,0.5,0.017539791777380742,0.019890630986626284,0.9999978415705488,0.0014691594369418339,0.0006868712723652232
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612600,202612600,3,6,MLP,ood,0.9048628970049322,-1.0,-1.0,-1.0,13.003123291069642,15.796204773501172,-0.36127618744262313,1.166737411520957,0.4985362105939206
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612600,202612600,4,6,OracleExact,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612600,202612600,4,6,BeamCompiled,iid,0.5118546718731523,1.0,0.0,0.5,0.0010975121385854436,0.0011935724102242141,0.9999993569398913,0.0008019102871864059,0.0008282734717056826
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612600,202612600,4,6,MLP,iid,0.8884270030539483,-1.0,-1.0,-1.0,0.05485461563512217,0.07192605973318192,0.9976647866461418,0.048324045296914635,0.03722596782359365
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612600,202612600,4,6,OracleExact,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612600,202612600,4,6,BeamCompiled,ood,0.5118546718731523,1.0,0.0,0.5,0.008826531455270015,0.009803753756601979,0.9999994756448639,0.0007241237021917493,0.0003490054604479593
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612600,202612600,4,6,MLP,ood,0.8884270030539483,-1.0,-1.0,-1.0,13.029706789064221,15.614930564123984,-0.3302119718910048,1.1533481572755926,0.5082212734283063
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612601,202612601,0,6,OracleExact,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612601,202612601,0,6,BeamCompiled,iid,0.4035398419946432,0.0,0.0,0.3333333333333333,0.14781710859278974,0.21756034918204586,0.986698760970623,0.11533099769522899,3.657231483387535
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612601,202612601,0,6,MLP,iid,0.885265720076859,-1.0,-1.0,-1.0,0.04925904809169879,0.0691543758346981,0.9986560845851041,0.036659451917559045,2.0308718085289
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612601,202612601,0,6,OracleExact,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612601,202612601,0,6,BeamCompiled,ood,0.4035398419946432,0.0,0.0,0.3333333333333333,43.12334641488269,56.070792728180464,-1.012681113770983,1.4186899286916022,4484.103441238403
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612601,202612601,0,6,MLP,ood,0.885265720076859,-1.0,-1.0,-1.0,14.652885301235074,24.42075511805304,0.6182142131701247,0.617888166928187,22.946715354919434
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612601,202612601,1,6,OracleExact,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612601,202612601,1,6,BeamCompiled,iid,0.40089938417077065,0.0,0.0,0.3333333333333333,0.14780071467703237,0.21770792947148937,0.9866807092759456,0.11540923153740502,4.0333850239394575
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612601,202612601,1,6,MLP,iid,0.8640669090673327,-1.0,-1.0,-1.0,0.050559131132104085,0.0710549374560162,0.9985812001736154,0.03766695934615057,1.38864666223526
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612601,202612601,1,6,OracleExact,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612601,202612601,1,6,BeamCompiled,ood,0.40089938417077065,0.0,0.0,0.3333333333333333,43.19249772420153,56.15408515893867,-1.0186651781467133,1.4207973740638435,4487.843036651611
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612601,202612601,1,6,MLP,ood,0.8640669090673327,-1.0,-1.0,-1.0,14.445275439502439,24.25090857406528,0.6235063916792754,0.6135907498656776,31.309381127357483
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612601,202612601,2,6,OracleExact,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612601,202612601,2,6,BeamCompiled,iid,0.3999301448930055,0.0,0.0,0.3333333333333333,0.14814778091840708,0.217635030240674,0.9866896276785758,0.11537058689901956,4.355453420430422
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612601,202612601,2,6,MLP,iid,0.9399919880088419,-1.0,-1.0,-1.0,0.04281613697276043,0.061012422776828126,0.9989539097709781,0.03234331815107878,1.391744241118431
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612601,202612601,2,6,OracleExact,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612601,202612601,2,6,BeamCompiled,ood,0.3999301448930055,0.0,0.0,0.3333333333333333,43.10890385322273,56.053495829391146,-1.0114395485927,1.4182522866516731,4481.636047363281
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612601,202612601,2,6,MLP,ood,0.9399919880088419,-1.0,-1.0,-1.0,13.710910374000377,23.184278464180863,0.6558967711135395,0.586603127238903,52.96824499964714
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612601,202612601,3,6,OracleExact,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612601,202612601,3,6,BeamCompiled,iid,0.40064536104910076,0.0,0.0,0.3333333333333333,0.1477450918400791,0.21756286004394612,0.9866984539499076,0.11533232872916564,3.4787857439368963
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612601,202612601,3,6,MLP,iid,0.8879257200751454,-1.0,-1.0,-1.0,0.0471938632963429,0.06582291186470036,0.9987824500563558,0.03489340831223257,1.5707823637241054
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612601,202612601,3,6,OracleExact,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612601,202612601,3,6,BeamCompiled,ood,0.40064536104910076,0.0,0.0,0.3333333333333333,43.135104896035045,56.08493361614962,-1.0136964262238615,1.4190477180926162,4485.104322433472
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612601,202612601,3,6,MLP,ood,0.8879257200751454,-1.0,-1.0,-1.0,14.197973174796061,23.84598595512965,0.6359742153711556,0.6033454935845998,16.309311613440514
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612601,202612601,4,6,OracleExact,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612601,202612601,4,6,BeamCompiled,iid,0.5076695580501109,0.0,0.0,0.3333333333333333,0.14767076355019526,0.21751494689425913,0.9867043120158433,0.11530692947154864,3.6289955056509315
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612601,202612601,4,6,MLP,iid,0.9101925410795957,-1.0,-1.0,-1.0,0.04715080567802943,0.06772556430351483,0.9987110446651737,0.03590202410486543,1.5175212160270806
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612601,202612601,4,6,OracleExact,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612601,202612601,4,6,BeamCompiled,ood,0.5076695580501109,0.0,0.0,0.3333333333333333,43.12337259249762,56.07077773373338,-1.0126800373090692,1.4186895493056504,4484.915256500244
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612601,202612601,4,6,MLP,ood,0.9101925410795957,-1.0,-1.0,-1.0,15.270227453191183,25.562724265764977,0.581673044396565,0.6467820000614078,3.2521411776542664
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612602,202612602,0,6,OracleExact,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612602,202612602,0,6,BeamCompiled,iid,0.40096471295692027,1.0,0.0,1.0,0.0006616390248836979,0.0008528135687220597,0.9999997746380882,0.00047472298431268037,0.000685207003617676
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612602,202612602,0,6,MLP,iid,0.8555500390939415,-1.0,-1.0,-1.0,0.07533214550289813,0.11444612702129384,0.9959414162177083,0.06370701517330507,0.05929270706048405
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612602,202612602,0,6,OracleExact,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612602,202612602,0,6,BeamCompiled,ood,0.40096471295692027,1.0,0.0,1.0,0.051753874868154526,0.06003150546280788,0.999999837155508,0.0004035399509861971,0.0004020311538192338
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612602,202612602,0,6,MLP,ood,0.8555500390939415,-1.0,-1.0,-1.0,105.08109754422912,125.56459789517037,0.2875588025942629,0.8440623184372923,0.8107998408657148
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612602,202612602,1,6,OracleExact,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612602,202612602,1,6,BeamCompiled,iid,0.40030041290447116,1.0,0.0,1.0,0.00046817149723210605,0.0006068398592943784,0.9999998858908388,0.0003378004754729726,0.00045384847897878065
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612602,202612602,1,6,MLP,iid,0.8739574940409511,-1.0,-1.0,-1.0,0.08054015930122205,0.12245070546171799,0.995353832119744,0.06816280422822985,0.06892093445616002
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612602,202612602,1,6,OracleExact,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612602,202612602,1,6,BeamCompiled,ood,0.40030041290447116,1.0,0.0,1.0,0.03856891393661499,0.04473598005281343,0.9999999095666713,0.0003007213472101959,0.0003013878419401917
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612602,202612602,1,6,MLP,ood,0.8739574940409511,-1.0,-1.0,-1.0,105.37642838712782,125.72558373826945,0.2857307957767494,0.8451444871873984,0.8117391998483069
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612602,202612602,2,6,OracleExact,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612602,202612602,2,6,BeamCompiled,iid,0.40155745716765523,1.0,0.0,1.0,0.00048326476689908304,0.0006766187109187755,0.9999998581398803,0.0003766432259872312,0.00037445531556934896
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612602,202612602,2,6,MLP,iid,0.8625350138172507,-1.0,-1.0,-1.0,0.0701144079318965,0.10706761703459444,0.9964478721495797,0.059599730288150486,0.05212862237866203
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612602,202612602,2,6,OracleExact,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612602,202612602,2,6,BeamCompiled,ood,0.40155745716765523,1.0,0.0,1.0,0.04829747788608074,0.05601985007610849,0.9999998581927324,0.00037657305742519616,0.00037651090281434443
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612602,202612602,2,6,MLP,ood,0.8625350138172507,-1.0,-1.0,-1.0,104.94685871357797,125.59118430336417,0.28725707331597905,0.844241035892014,0.8043228884514028
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612602,202612602,3,6,OracleExact,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612602,202612602,3,6,BeamCompiled,iid,0.40129392105154693,1.0,0.0,1.0,0.001703416839518468,0.0017519396505595438,0.9999990489341257,0.0009752260631777022,0.0017616488659043198
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612602,202612602,3,6,MLP,iid,0.8653684640303254,-1.0,-1.0,-1.0,0.07517778916371753,0.11251794328342156,0.9960770218856435,0.0626336819479466,0.06234710831910091
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612602,202612602,3,6,OracleExact,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612602,202612602,3,6,BeamCompiled,ood,0.40129392105154693,1.0,0.0,1.0,0.02920999936759472,0.03392625196458582,0.9999999479900579,0.00022805688362115544,0.0002226175281347763
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612602,202612602,3,6,MLP,ood,0.8653684640303254,-1.0,-1.0,-1.0,106.5392196578905,127.05166784006514,0.27058389918906445,0.8540586050213038,0.8215549556741044
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612602,202612602,4,6,OracleExact,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612602,202612602,4,6,BeamCompiled,iid,0.39917718106880784,1.0,0.0,1.0,0.0008390526986659097,0.0008856748640672402,0.9999997569358248,0.0004930153904924051,0.0008902972222448288
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612602,202612602,4,6,MLP,iid,0.8878151951357722,-1.0,-1.0,-1.0,0.07458516157748818,0.11804361253049447,0.9956822519282905,0.06570957366860258,0.055863824339665975
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612602,202612602,4,6,OracleExact,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612602,202612602,4,6,BeamCompiled,ood,0.39917718106880784,1.0,0.0,1.0,0.020454464480280876,0.02374141089108215,0.9999999745300757,0.00015959299560238513,0.0001568924771301571
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612602,202612602,4,6,MLP,ood,0.8878151951357722,-1.0,-1.0,-1.0,104.97835388383828,125.6210137727626,0.2869184624766278,0.8444415536455866,0.8016458653986756
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612603,202612603,0,6,OracleExact,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612603,202612603,0,6,BeamCompiled,iid,0.5087106889113784,0.0,0.0,0.6666666666666666,0.9725176472056773,1.5096241489982902,0.567546257356587,0.6576121521409204,0.41226204203426253
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612603,202612603,0,6,MLP,iid,0.8820684568490833,-1.0,-1.0,-1.0,0.19252627742980621,0.27508643467083665,0.9856404662012858,0.11983127220685874,0.10842856877205496
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612603,202612603,0,6,OracleExact,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612603,202612603,0,6,BeamCompiled,ood,0.5087106889113784,0.0,0.0,0.6666666666666666,138.57714385577128,201.5272781167037,-0.3528395618791871,1.1631163148538441,0.7937514802256544
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612603,202612603,0,6,MLP,ood,0.8820684568490833,-1.0,-1.0,-1.0,133.02963061427,199.35199217076897,-0.3237920746251268,1.1505616344312575,0.7229711758960731
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612603,202612603,1,6,OracleExact,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612603,202612603,1,6,BeamCompiled,iid,0.3996476400643587,0.0,0.0,0.6666666666666666,0.9725720308997552,1.5097317684135887,0.5674845968725983,0.6576590325749367,0.4129719311291754
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612603,202612603,1,6,MLP,iid,0.9292819460388273,-1.0,-1.0,-1.0,0.15860882153947387,0.231355956813538,0.989843048868514,0.10078170038000953,0.0918105994179348
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612603,202612603,1,6,OracleExact,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612603,202612603,1,6,BeamCompiled,ood,0.3996476400643587,0.0,0.0,0.6666666666666666,138.58627962280298,201.538230251783,-0.35298660782122115,1.1631795251899946,0.793823483539627
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612603,202612603,1,6,MLP,ood,0.9292819460388273,-1.0,-1.0,-1.0,132.57054742245236,197.23743557514612,-0.2958576929520267,1.138357453944949,0.739548288523916
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612603,202612603,2,6,OracleExact,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612603,202612603,2,6,BeamCompiled,iid,0.4028797398786992,0.0,0.0,0.6666666666666666,0.9724258865244337,1.5095122317231362,0.5676103756346189,0.6575633995025735,0.41389485244205826
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612603,202612603,2,6,MLP,iid,0.9118872070685029,-1.0,-1.0,-1.0,0.1335125630453149,0.20241135526474865,0.9922255130921922,0.08817305091584259,0.07343730495237229
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612603,202612603,2,6,OracleExact,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612603,202612603,2,6,BeamCompiled,ood,0.4028797398786992,0.0,0.0,0.6666666666666666,138.55330256384332,201.49715459456675,-0.3524351576007898,1.1629424567023037,0.7936542638010186
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612603,202612603,2,6,MLP,ood,0.9118872070685029,-1.0,-1.0,-1.0,118.54461184848333,180.15879446223354,-0.08115895745191226,1.039787938693228,0.6419687742008371
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612603,202612603,3,6,OracleExact,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612603,202612603,3,6,BeamCompiled,iid,0.4010612410493195,0.0,0.0,0.6666666666666666,0.9724449429631932,1.5095380405888112,0.5675955899563057,0.6575746421842119,0.41354900345981255
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612603,202612603,3,6,MLP,iid,0.7699021350126714,-1.0,-1.0,-1.0,0.1451147283391947,0.21011744854428774,0.9916222725380335,0.09152992659216175,0.07883772237501763
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612603,202612603,3,6,OracleExact,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612603,202612603,3,6,BeamCompiled,ood,0.4010612410493195,0.0,0.0,0.6666666666666666,138.5579627868865,201.50300562589635,-0.3525137021875291,1.1629762259769238,0.7936754283330242
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612603,202612603,3,6,MLP,ood,0.7699021350126714,-1.0,-1.0,-1.0,130.55456373823108,194.96579516492966,-0.2661800524864206,1.1252466629528035,0.7184872658142274
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612603,202612603,4,6,OracleExact,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612603,202612603,4,6,BeamCompiled,iid,0.39902000594884157,0.0,0.0,0.6666666666666666,0.9723643402357993,1.5094402285858601,0.567651624279446,0.6575320339881199,0.4137712750114967
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612603,202612603,4,6,MLP,iid,0.898804035037756,-1.0,-1.0,-1.0,0.14982670369727202,0.23024395821759863,0.9899404517825812,0.10029729915316205,0.07745743418027229
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612603,202612603,4,6,OracleExact,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612603,202612603,4,6,BeamCompiled,ood,0.39902000594884157,0.0,0.0,0.6666666666666666,138.52890053470037,201.46594212911194,-0.3520161981740024,1.162762313705601,0.793577177545609
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612603,202612603,4,6,MLP,ood,0.898804035037756,-1.0,-1.0,-1.0,131.2977396841743,197.01042931474703,-0.2928765294126001,1.137047285477873,0.725912418844618
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612604,202612604,0,6,OracleExact,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612604,202612604,0,6,BeamCompiled,iid,0.5011352561414242,0.0,0.0,0.8333333333333334,1.459744581652501,1.9563150618308023,0.7229138883519023,0.5263896956135233,0.8023412830212074
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612604,202612604,0,6,MLP,iid,0.9113167289178818,-1.0,-1.0,-1.0,0.05549429701392228,0.08713068398815843,0.9994503586373075,0.02344443137916788,0.03309188625502767
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612604,202612604,0,6,OracleExact,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612604,202612604,0,6,BeamCompiled,ood,0.5011352561414242,0.0,0.0,0.8333333333333334,169.27654349948352,266.2119332521551,0.3372331417704869,0.8141049430076648,0.6272809532431995
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612604,202612604,0,6,MLP,ood,0.9113167289178818,-1.0,-1.0,-1.0,174.81818905746331,269.4420853892377,0.3210518536903775,0.823983098315507,0.7327544009338107
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612604,202612604,1,6,OracleExact,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612604,202612604,1,6,BeamCompiled,iid,0.4005894800648093,0.0,0.0,0.8333333333333334,1.4597494032695408,1.956306172855648,0.7229164063573243,0.5263873038387948,0.8036185178922179
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612604,202612604,1,6,MLP,iid,0.8996994150802493,-1.0,-1.0,-1.0,0.05862334437546224,0.08635847747615065,0.9994600579948466,0.023236652193321324,0.033678415707164996
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612604,202612604,1,6,OracleExact,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612604,202612604,1,6,BeamCompiled,ood,0.4005894800648093,0.0,0.0,0.8333333333333334,169.28004703745682,266.2146357497937,0.3372196853116507,0.8141132075383308,0.6270022594003077
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612604,202612604,1,6,MLP,ood,0.8996994150802493,-1.0,-1.0,-1.0,175.86824325635098,270.80305300462845,0.31417571855422277,0.8281450847803041,0.7375340001518884
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612604,202612604,2,6,OracleExact,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612604,202612604,2,6,BeamCompiled,iid,0.39759912504814565,0.0,0.0,0.8333333333333334,1.4597434867354764,1.9563090306006752,0.7229155968369627,0.5263880727780953,0.8028918175111774
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612604,202612604,2,6,MLP,iid,0.9135940910782665,-1.0,-1.0,-1.0,0.04690942047449198,0.06583440055503481,0.9996862072306264,0.017714196831175217,0.030431336882989952
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612604,202612604,2,6,OracleExact,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612604,202612604,2,6,BeamCompiled,ood,0.39759912504814565,0.0,0.0,0.8333333333333334,169.27831971342675,266.2133039663385,0.3372263166348848,0.8141091348001909,0.6271426392671668
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612604,202612604,2,6,MLP,ood,0.9135940910782665,-1.0,-1.0,-1.0,173.69901626487263,268.6829551025204,0.32487222227197543,0.8216615956268277,0.714485603206345
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612604,202612604,3,6,OracleExact,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612604,202612604,3,6,BeamCompiled,iid,0.40026851813308895,0.0,0.0,0.8333333333333334,1.4597397982487905,1.9562988328114463,0.7229184855840196,0.5263853288380864,0.8036559306948003
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612604,202612604,3,6,MLP,iid,0.9067133939824998,-1.0,-1.0,-1.0,0.052860737991125006,0.0796367271592542,0.9995408400837947,0.021428017085237058,0.033569175241495455
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612604,202612604,3,6,OracleExact,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
