numeric_seed,condition,method,auroc,accuracy,log_loss
0,ambiguous,structure_only,0.6099841420222707,0.5813888888888888,0.6779564339781234
0,ambiguous,tfidf,0.5482146408165148,0.5417901234567901,1.0676076976625466
0,ambiguous,bge,0.559145227961783,0.5506172839506173,0.8384525890839022
0,ambiguous,e5,0.5530967257232711,0.5458950617283951,0.9300489084751564
0,ambiguous,gte,0.5482146408165148,0.5417901234567901,1.0676076976625466
0,ambiguous,bge_zero_shot,0.597836927880937,0.5751543209876543,0.6899838329134352
0,ambiguous,e5_zero_shot,0.5976157721613844,0.5752160493827161,0.69056040665664
0,ambiguous,gte_zero_shot,0.5749484006821595,0.5611728395061728,0.7389234454019231
0,ambiguous,oracle,0.8795061601927356,0.7939814814814815,0.4339982904966308
0,shuffled_description,structure_only,0.6550843512125308,0.6179320987654321,0.6575303757586225
0,shuffled_description,tfidf,0.33414894104373655,0.381820987654321,1.4816182140024692
0,shuffled_description,bge,0.38894160180832027,0.4242901234567901,1.044386149253999
0,shuffled_description,e5,0.34256109957122943,0.38774691358024693,1.2498337626940001
0,shuffled_description,gte,0.37038095133167787,0.41021604938271605,1.4126976845673966
0,shuffled_description,bge_zero_shot,0.47179215611052844,0.4829938271604938,0.7592997385849145
0,shuffled_description,e5_zero_shot,0.5223551937197916,0.5222222222222223,0.7326930085985358
0,shuffled_description,gte_zero_shot,0.38528919652178906,0.4242901234567901,0.892361043556599
0,shuffled_description,oracle,0.8777518947830878,0.7949382716049382,0.4375533651207946
1,name_only,structure_only,0.6586567708656377,0.6142592592592593,0.654787366417345
1,name_only,tfidf,0.6994910538617597,0.6573148148148148,0.7840920470054884
1,name_only,bge,0.7052630286085061,0.6629012345679013,0.6672763273334528
1,name_only,e5,0.8097297016905189,0.7429629629629629,0.5462452230820677
1,name_only,gte,0.6622212016744145,0.630462962962963,0.8562582300964374
1,name_only,bge_zero_shot,0.6777254054308491,0.6350617283950617,0.6472304710207638
1,name_only,e5_zero_shot,0.7063405765924728,0.658425925925926,0.6307333535709828
1,name_only,gte_zero_shot,0.7089172226908569,0.6642901234567902,0.6329041429984236
