dataset,split_seed,problem_type,model,model_family,transform,matched_normalized_loss_gap,matched_excess_disagreement,matched_disagreement,context_only_disagreement,query_only_disagreement
Food_Delivery_Time,20260831,regression,tabicl_v2_single,TFM,composition,0.005372726968921465,0.03523641388089608,0.03523641388089608,0.4110079332950995,0.934089492481326
Food_Delivery_Time,20260831,regression,tabicl_v2_single,TFM,empirical_cdf,-0.018350393104740452,0.06989186410228478,0.06989186410228478,0.44982205926953506,0.9379719671107453
Food_Delivery_Time,20260831,regression,tabicl_v2_single,TFM,monotone_spline,0.0031236905476377647,0.03405116362483177,0.03405116362483177,0.42905820201464007,0.9358546656121804
Food_Delivery_Time,20260831,regression,tabicl_v2_single,TFM,negative_affine,0.006512511386095279,0.03476593212703812,0.03476593212703812,1.0385121546326348,1.0926565607330596
Food_Delivery_Time,20260831,regression,tabicl_v2_single,TFM,positive_affine,-1.3043929672273372e-05,0.0007405941809845699,0.0007405941809845699,0.40851551455692786,1.0226199534875382
Food_Delivery_Time,20260831,regression,tabicl_v2_single,TFM,quantile_gaussian,-0.02847276811093533,0.11505849551902184,0.11505849551902184,0.4012426590220573,0.9375614164600231
Food_Delivery_Time,20260831,regression,tabicl_v2_single,TFM,random_monotone_pwl,0.0033424609171000103,0.033826937465761577,0.033826937465761577,0.4258654557614994,0.9359010705516337
Food_Delivery_Time,20260831,regression,tabicl_v2_single,TFM,signed_power,0.002118526172650581,0.05180440738492795,0.05180440738492795,0.44014695399339443,0.9358159526436761
Food_Delivery_Time,20260831,regression,tabm_default,trained neural,asinh,0.002145874389650826,0.007179511562102275,0.007179511562102275,0.7687007540987025,1.6685760337431919
Food_Delivery_Time,20260831,regression,tabm_default,trained neural,atomic_spacing,-0.00010961788062486985,0.005149022589297731,0.005149022589297731,0.7648089490765521,0.8713388482773151
Food_Delivery_Time,20260831,regression,tabm_default,trained neural,categorical_bijection,-0.00046422767295959354,0.00657114482998586,0.00657114482998586,0.041244829303084894,0.04135276398676333
Food_Delivery_Time,20260831,regression,tabm_default,trained neural,composition,0.0041815205126615245,0.006951628226919482,0.006951628226919482,0.94809200566919,1.5650107664543664
Food_Delivery_Time,20260831,regression,tabm_default,trained neural,empirical_cdf,-0.0028699280476451186,0.014270238111508833,0.014270238111508833,0.79587801574145,1.6542694895605758
Food_Delivery_Time,20260831,regression,tabm_default,trained neural,monotone_spline,0.0025431525925264753,0.005386843882902341,0.005386843882902341,0.7577071999656725,1.5374822917307993
Food_Delivery_Time,20260831,regression,tabm_default,trained neural,negative_affine,0.002212136250513807,0.025584875455038392,0.025584875455038392,1.3883373699481891,1.3484985029225243
Food_Delivery_Time,20260831,regression,tabm_default,trained neural,positive_affine,0.00012364428360420046,0.005940592451777107,0.005940592451777107,0.607262834965895,0.4602067822093472
Food_Delivery_Time,20260831,regression,tabm_default,trained neural,quantile_gaussian,0.0005435640218240188,0.007252199889969941,0.007252199889969941,0.7534592978394304,1.4089746758170405
Food_Delivery_Time,20260831,regression,tabm_default,trained neural,random_monotone_pwl,0.0024615913009789878,0.0053984503137463405,0.0053984503137463405,0.7623332974701941,1.6688950134750897
Food_Delivery_Time,20260831,regression,tabm_default,trained neural,signed_power,0.004624853257373402,0.009441650525846211,0.009441650525846211,0.9039673108887821,1.6313730276842298
Food_Delivery_Time,20260831,regression,tabpfn_v25_default,TFM,asinh,0.003914303752887254,0.0209679009011657,0.0209679009011657,0.42116153563828457,0.7581463979443531
Food_Delivery_Time,20260831,regression,tabpfn_v25_default,TFM,atomic_spacing,-0.026184891161334933,0.0889836842274845,0.0889836842274845,0.7364008173278019,0.7995812514759107
Food_Delivery_Time,20260831,regression,tabpfn_v25_default,TFM,categorical_bijection,0.0100853030046143,0.023666701212153134,0.023666701212153134,0.024756384740959925,0.008592503968294576
Food_Delivery_Time,20260831,regression,tabpfn_v25_default,TFM,composition,0.004715011892960928,0.022953570271248197,0.022953570271248197,0.4204423641878079,0.758206811512498
Food_Delivery_Time,20260831,regression,tabpfn_v25_default,TFM,empirical_cdf,-0.028503152598122413,0.09032899094306054,0.09032899094306054,1.0111093503612651,0.7745168589285355
Food_Delivery_Time,20260831,regression,tabpfn_v25_default,TFM,monotone_spline,0.015942105503758474,0.03328107487317827,0.03328107487317827,0.4322817117829811,0.764952178104398
Food_Delivery_Time,20260831,regression,tabpfn_v25_default,TFM,negative_affine,-0.0052262220024675565,0.020346171562924398,0.020346171562924398,1.044023014858724,1.0994723549709884
Food_Delivery_Time,20260831,regression,tabpfn_v25_default,TFM,positive_affine,0.008458700483130464,0.018130209312628574,0.018130209312628574,0.46153428279554504,0.909953128891683
Food_Delivery_Time,20260831,regression,tabpfn_v25_default,TFM,quantile_gaussian,-0.030140287257806826,0.13669446874325888,0.13669446874325888,0.5428339588317764,0.7694850829484039
Food_Delivery_Time,20260831,regression,tabpfn_v25_default,TFM,random_monotone_pwl,0.012836221048115458,0.027445272576997692,0.027445272576997692,0.43184707223484636,0.7622138855601849
Food_Delivery_Time,20260831,regression,tabpfn_v25_default,TFM,signed_power,0.008577066336287789,0.03208595999813926,0.03208595999813926,0.4221559268008523,0.755852010937322
Food_Delivery_Time,20260831,regression,tabpfn_v25_single,TFM,asinh,-0.0016765899404690271,0.016193539298036932,0.016193539298036932,0.4266656444652149,0.657528813212278
Food_Delivery_Time,20260831,regression,tabpfn_v25_single,TFM,atomic_spacing,-0.0295664825893286,0.17777076313636078,0.17777076313636078,0.6620402914205168,0.7624891796707765
Food_Delivery_Time,20260831,regression,tabpfn_v25_single,TFM,categorical_bijection,0.0023195306091303635,0.019627502037562826,0.019627502037562826,0.029227993031058663,0.01648228802001635
Food_Delivery_Time,20260831,regression,tabpfn_v25_single,TFM,composition,0.0012352909192555107,0.023645704485870656,0.023645704485870656,0.42424905123580997,0.6596018219871813
Food_Delivery_Time,20260831,regression,tabpfn_v25_single,TFM,empirical_cdf,-0.030405994979745707,0.18074980677918578,0.18074980677918578,1.4252157993104784,0.6885295234748108
Food_Delivery_Time,20260831,regression,tabpfn_v25_single,TFM,monotone_spline,0.005258481025516873,0.031898452279089363,0.031898452279089363,0.42288876679150134,0.6780623119918404
Food_Delivery_Time,20260831,regression,tabpfn_v25_single,TFM,negative_affine,0.000498008453123203,0.019244249414591724,0.019244249414591724,0.9798322209424885,1.1150196244794832
Food_Delivery_Time,20260831,regression,tabpfn_v25_single,TFM,positive_affine,-0.0008579158702027295,0.005701664116427704,0.005701664116427704,0.4648134399284485,0.9067921282933789
Food_Delivery_Time,20260831,regression,tabpfn_v25_single,TFM,quantile_gaussian,-0.03824259997837298,0.1788481108113025,0.1788481108113025,0.4571230462409824,0.6823489441638227
Food_Delivery_Time,20260831,regression,tabpfn_v25_single,TFM,random_monotone_pwl,0.0029027223239406867,0.02390797084978037,0.02390797084978037,0.42351480429273475,0.6712144159923735
Food_Delivery_Time,20260831,regression,tabpfn_v25_single,TFM,signed_power,0.011123676305447187,0.05433602863903254,0.05433602863903254,0.42425764154879547,0.6553107569486705
Food_Delivery_Time,20260831,regression,xgboost,tree,asinh,0.0,0.0,0.0,1.140501453841283,0.591971895562306
Food_Delivery_Time,20260831,regression,xgboost,tree,atomic_spacing,0.0,0.0,0.0,1.1348136419445995,0.5924652574365156
Food_Delivery_Time,20260831,regression,xgboost,tree,categorical_bijection,0.007917181683426451,0.19518117744773494,0.19518117744773494,0.2339534414246074,0.20248141699225358
Food_Delivery_Time,20260831,regression,xgboost,tree,composition,0.0,0.0,0.0,1.1411889898446665,0.5952037366388881
Food_Delivery_Time,20260831,regression,xgboost,tree,empirical_cdf,0.0,0.0,0.0,1.1385669352274583,0.734479931113953
Food_Delivery_Time,20260831,regression,xgboost,tree,monotone_spline,0.0,0.0,0.0,1.1407773269231234,0.5926885270718038
Food_Delivery_Time,20260831,regression,xgboost,tree,negative_affine,0.018457970936913513,0.10955423243434646,0.10955423243434646,1.0697573451524274,1.0326890651802303
Food_Delivery_Time,20260831,regression,xgboost,tree,positive_affine,-7.510784987494623e-05,7.511058153885775e-05,7.511058153885775e-05,1.106886738561582,0.6223773138348981
Food_Delivery_Time,20260831,regression,xgboost,tree,quantile_gaussian,0.0,0.0,0.0,1.1424241377320674,0.5939016509511356
Food_Delivery_Time,20260831,regression,xgboost,tree,random_monotone_pwl,0.0,0.0,0.0,1.1411548100218085,0.593407893321913
Food_Delivery_Time,20260831,regression,xgboost,tree,signed_power,0.0,0.0,0.0,1.1469670996118106,0.5900570610442801
Food_Delivery_Time,20260841,regression,catboost,tree,asinh,0.0008408431761774112,0.009915193851496858,0.009915193851496858,0.7820079120320753,0.6388808336984908
Food_Delivery_Time,20260841,regression,catboost,tree,atomic_spacing,0.0008406917561945416,0.009915309381934493,0.009915309381934493,0.7783267868097642,0.643099085676721
Food_Delivery_Time,20260841,regression,catboost,tree,categorical_bijection,0.0,0.0,0.0,0.08280908262115355,0.08419291044625567
Food_Delivery_Time,20260841,regression,catboost,tree,composition,0.0008408431761774112,0.009915193851496858,0.009915193851496858,0.8075320052611521,0.6362401856290897
Food_Delivery_Time,20260841,regression,catboost,tree,empirical_cdf,0.0008408431761774112,0.009915193851496858,0.009915193851496858,0.7794530575446583,0.7304818637295138
Food_Delivery_Time,20260841,regression,catboost,tree,monotone_spline,0.0008408431761774112,0.009915193851496858,0.009915193851496858,0.781801962872473,0.6373063900697962
Food_Delivery_Time,20260841,regression,catboost,tree,negative_affine,0.014134043916094755,0.06279984257575424,0.06279984257575424,1.0993729315057748,1.1893614773104972
Food_Delivery_Time,20260841,regression,catboost,tree,positive_affine,0.0008464626644160376,0.009913327193424599,0.009913327193424599,0.5838237318957881,0.6894099722078749
Food_Delivery_Time,20260841,regression,catboost,tree,quantile_gaussian,0.0008403889162288025,0.00991554044280976,0.00991554044280976,0.7807758169145029,0.6419812027295086
Food_Delivery_Time,20260841,regression,catboost,tree,random_monotone_pwl,0.0008408431761774112,0.009915193851496858,0.009915193851496858,0.7818179169405145,0.6369586916543475
Food_Delivery_Time,20260841,regression,catboost,tree,signed_power,0.0008424777412814805,0.009915307745522128,0.009915307745522128,0.832512559140668,0.6228453446724305
Food_Delivery_Time,20260841,regression,lightgbm,tree,asinh,0.0033566819566272776,0.1085814861006596,0.1085814861006596,0.9419335792312777,0.8302384983895079
Food_Delivery_Time,20260841,regression,lightgbm,tree,atomic_spacing,-0.0008708717579325632,0.09384347005192245,0.09384347005192245,1.1141763928106883,0.8316111866744059
Food_Delivery_Time,20260841,regression,lightgbm,tree,categorical_bijection,0.050388348904046275,0.2279560717720076,0.2279560717720076,0.26060345800328244,0.18795183763379847
Food_Delivery_Time,20260841,regression,lightgbm,tree,composition,0.0033622898283364824,0.10857951028880027,0.10857951028880027,0.9418668954807542,0.8316051464118349
Food_Delivery_Time,20260841,regression,lightgbm,tree,empirical_cdf,-0.004923811111680743,0.07635545766749154,0.07635545766749154,1.1130387624488052,0.9131845392871426
Food_Delivery_Time,20260841,regression,lightgbm,tree,monotone_spline,0.0033622898283364824,0.10857951028880027,0.10857951028880027,0.9418940970779026,0.8298263930811379
Food_Delivery_Time,20260841,regression,lightgbm,tree,negative_affine,0.0066369025803674035,0.10546085138276647,0.10546085138276647,1.0272357734386093,1.113282089277699
Food_Delivery_Time,20260841,regression,lightgbm,tree,positive_affine,0.003910394064707387,0.07358782145079536,0.07358782145079536,0.5711544876307416,0.6431875500200728
Food_Delivery_Time,20260841,regression,lightgbm,tree,quantile_gaussian,-0.0007485876768699329,0.09880600524559759,0.09880600524559759,0.9562425014615811,0.8388745849258222
Food_Delivery_Time,20260841,regression,lightgbm,tree,random_monotone_pwl,0.0033622898283364824,0.10857951028880027,0.10857951028880027,0.942078381993627,0.8302089286576742
Food_Delivery_Time,20260841,regression,lightgbm,tree,signed_power,0.0033594858924818802,0.10858049819472994,0.10858049819472994,0.9413923954347884,0.8320516729381043
Food_Delivery_Time,20260841,regression,linear,linear,asinh,-0.020543799825798827,0.0635413939569701,0.0635413939569701,16.817190345320764,2.41308542585609
Food_Delivery_Time,20260841,regression,linear,linear,atomic_spacing,-0.03129248808509318,0.08647064192304292,0.08647064192304292,0.6793848996969641,1.5310170473912332
Food_Delivery_Time,20260841,regression,linear,linear,categorical_bijection,-4.854852556693808e-08,5.166664779949375e-07,5.166664779949375e-07,0.3935693801680657,0.3921741427038664
Food_Delivery_Time,20260841,regression,linear,linear,composition,0.04010140968560132,0.0991467905625521,0.0991467905625521,9.73287090436539,2.561917917676696
Food_Delivery_Time,20260841,regression,linear,linear,empirical_cdf,-0.019916279988962973,0.10710028839024764,0.10710028839024764,42.14048069371807,1.942340332710378
Food_Delivery_Time,20260841,regression,linear,linear,monotone_spline,0.0058014409961193725,0.07960390040962045,0.07960390040962045,11.469433939345175,2.2528954504473915
Food_Delivery_Time,20260841,regression,linear,linear,negative_affine,5.23070558735603e-07,7.0977962126739115e-06,7.0977962126739115e-06,1.613168149897156,1.5219971259787275
Food_Delivery_Time,20260841,regression,linear,linear,positive_affine,3.174571038148162e-08,1.7656998810672972e-06,1.7656998810672972e-06,1.768752134010266,1.0095692859934988
Food_Delivery_Time,20260841,regression,linear,linear,quantile_gaussian,-0.020970121417893516,0.11121964267828821,0.11121964267828821,11.101022428157739,2.328621615981042
Food_Delivery_Time,20260841,regression,linear,linear,random_monotone_pwl,0.0052594263941679945,0.06779067771709942,0.06779067771709942,12.219983085497496,2.277898678738715
Food_Delivery_Time,20260841,regression,linear,linear,signed_power,0.09780629621806182,0.18159454257001925,0.18159454257001925,15.71958120605816,5.074297395802389
Food_Delivery_Time,20260841,regression,mitra_default,TFM,asinh,-0.001440567344030833,-0.0177120180198134,0.009057127867238085,0.40177973614120566,1.075591181549718
Food_Delivery_Time,20260841,regression,mitra_default,TFM,atomic_spacing,-6.306971218597472e-05,-0.020309238319733303,0.006459907567318182,0.40123739315514345,1.0620988932631272
Food_Delivery_Time,20260841,regression,mitra_default,TFM,categorical_bijection,-0.0007844689218920563,-0.021508418922248525,0.00526072696480296,0.05436988435273162,0.05427497433017074
Food_Delivery_Time,20260841,regression,mitra_default,TFM,composition,0.0003929792091201937,-0.019439983033739228,0.007329162853312257,0.40064533539535896,1.0499910860992896
Food_Delivery_Time,20260841,regression,mitra_default,TFM,empirical_cdf,-4.639622667993235e-05,-0.01986331186452664,0.006905834022524847,0.40487259767005457,1.1454961794365413
Food_Delivery_Time,20260841,regression,mitra_default,TFM,monotone_spline,-4.393190250873588e-05,-0.01542212541199539,0.011347020475056096,0.40087583116443537,1.064791023585608
Food_Delivery_Time,20260841,regression,mitra_default,TFM,negative_affine,-0.018053489294721812,0.10057298724034387,0.12734213312739537,1.2513103090338582,1.0866459394156185
Food_Delivery_Time,20260841,regression,mitra_default,TFM,positive_affine,0.000462222408298826,-0.009855577263385153,0.016913568623666334,0.4441261777945981,1.012988229366904
