stage,source,task,outer_state_split,inner_fold,base_predictor,geometry_metric,operator,operator_hyperparameters,sample_size_condition,seed,status
synthetic,synthetic_circle,exact_identity,714,none,known,circle,knn_3,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,715,none,known,circle,knn_3,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,716,none,known,circle,knn_3,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,717,none,known,circle,knn_3,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,718,none,known,circle,knn_3,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,719,none,known,circle,knn_3,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,720,none,known,circle,knn_5,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,721,none,known,circle,knn_5,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,722,none,known,circle,knn_5,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,723,none,known,circle,knn_5,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,724,none,known,circle,knn_5,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,725,none,known,circle,knn_5,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,726,none,known,circle,knn_5,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,727,none,known,circle,knn_5,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,728,none,known,circle,knn_5,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,729,none,known,circle,knn_5,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,730,none,known,circle,knn_5,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,731,none,known,circle,knn_5,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,732,none,known,circle,knn_5,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,733,none,known,circle,knn_5,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,734,none,known,circle,knn_5,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,735,none,known,circle,knn_5,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,736,none,known,circle,knn_5,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,737,none,known,circle,knn_5,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,738,none,known,circle,knn_5,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,739,none,known,circle,knn_5,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,740,none,known,circle,knn_5,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,741,none,known,circle,knn_5,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,742,none,known,circle,knn_5,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,743,none,known,circle,knn_5,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,744,none,known,circle,knn_5,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,745,none,known,circle,knn_5,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,746,none,known,circle,knn_5,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,747,none,known,circle,knn_5,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,748,none,known,circle,knn_5,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,749,none,known,circle,knn_5,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,750,none,known,circle,knn_5,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,751,none,known,circle,knn_5,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,752,none,known,circle,knn_5,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,753,none,known,circle,knn_5,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,754,none,known,circle,knn_5,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,755,none,known,circle,knn_5,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,756,none,known,circle,knn_10,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,757,none,known,circle,knn_10,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,758,none,known,circle,knn_10,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,759,none,known,circle,knn_10,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,760,none,known,circle,knn_10,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,761,none,known,circle,knn_10,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,762,none,known,circle,knn_10,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,763,none,known,circle,knn_10,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,764,none,known,circle,knn_10,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,765,none,known,circle,knn_10,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,766,none,known,circle,knn_10,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,767,none,known,circle,knn_10,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,768,none,known,circle,knn_10,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,769,none,known,circle,knn_10,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,770,none,known,circle,knn_10,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,771,none,known,circle,knn_10,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,772,none,known,circle,knn_10,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,773,none,known,circle,knn_10,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,774,none,known,circle,knn_10,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,775,none,known,circle,knn_10,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,776,none,known,circle,knn_10,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,777,none,known,circle,knn_10,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,778,none,known,circle,knn_10,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,779,none,known,circle,knn_10,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,780,none,known,circle,knn_10,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,781,none,known,circle,knn_10,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,782,none,known,circle,knn_10,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,783,none,known,circle,knn_10,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,784,none,known,circle,knn_10,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,785,none,known,circle,knn_10,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,786,none,known,circle,knn_10,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,787,none,known,circle,knn_10,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,788,none,known,circle,knn_10,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,789,none,known,circle,knn_10,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,790,none,known,circle,knn_10,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,791,none,known,circle,knn_10,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,792,none,known,circle,rbf_half,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,793,none,known,circle,rbf_half,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,794,none,known,circle,rbf_half,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,795,none,known,circle,rbf_half,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,796,none,known,circle,rbf_half,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,797,none,known,circle,rbf_half,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,798,none,known,circle,rbf_half,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,799,none,known,circle,rbf_half,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,800,none,known,circle,rbf_half,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,801,none,known,circle,rbf_half,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,802,none,known,circle,rbf_half,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,803,none,known,circle,rbf_half,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,804,none,known,circle,rbf_half,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,805,none,known,circle,rbf_half,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,806,none,known,circle,rbf_half,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,807,none,known,circle,rbf_half,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,808,none,known,circle,rbf_half,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,809,none,known,circle,rbf_half,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,810,none,known,circle,rbf_half,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,811,none,known,circle,rbf_half,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,812,none,known,circle,rbf_half,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,813,none,known,circle,rbf_half,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,814,none,known,circle,rbf_half,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,815,none,known,circle,rbf_half,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,816,none,known,circle,rbf_half,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,817,none,known,circle,rbf_half,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,818,none,known,circle,rbf_half,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,819,none,known,circle,rbf_half,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,820,none,known,circle,rbf_half,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,821,none,known,circle,rbf_half,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,822,none,known,circle,rbf_half,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,823,none,known,circle,rbf_half,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,824,none,known,circle,rbf_half,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,825,none,known,circle,rbf_half,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,826,none,known,circle,rbf_half,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,827,none,known,circle,rbf_half,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,828,none,known,circle,rbf,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,829,none,known,circle,rbf,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,830,none,known,circle,rbf,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,831,none,known,circle,rbf,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,832,none,known,circle,rbf,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,833,none,known,circle,rbf,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,834,none,known,circle,rbf,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,835,none,known,circle,rbf,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,836,none,known,circle,rbf,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,837,none,known,circle,rbf,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,838,none,known,circle,rbf,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,839,none,known,circle,rbf,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,840,none,known,circle,rbf,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,841,none,known,circle,rbf,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,842,none,known,circle,rbf,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,843,none,known,circle,rbf,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,844,none,known,circle,rbf,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,845,none,known,circle,rbf,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,846,none,known,circle,rbf,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,847,none,known,circle,rbf,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,848,none,known,circle,rbf,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,849,none,known,circle,rbf,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,850,none,known,circle,rbf,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,851,none,known,circle,rbf,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,852,none,known,circle,rbf,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,853,none,known,circle,rbf,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,854,none,known,circle,rbf,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,855,none,known,circle,rbf,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,856,none,known,circle,rbf,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,857,none,known,circle,rbf,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,858,none,known,circle,rbf,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,859,none,known,circle,rbf,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,860,none,known,circle,rbf,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,861,none,known,circle,rbf,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,862,none,known,circle,rbf,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,863,none,known,circle,rbf,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,864,none,known,circle,rbf_double,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,865,none,known,circle,rbf_double,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,866,none,known,circle,rbf_double,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,867,none,known,circle,rbf_double,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,868,none,known,circle,rbf_double,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,869,none,known,circle,rbf_double,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,870,none,known,circle,rbf_double,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,871,none,known,circle,rbf_double,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,872,none,known,circle,rbf_double,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,873,none,known,circle,rbf_double,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,874,none,known,circle,rbf_double,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,875,none,known,circle,rbf_double,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,876,none,known,circle,rbf_double,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,877,none,known,circle,rbf_double,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,878,none,known,circle,rbf_double,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,879,none,known,circle,rbf_double,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,880,none,known,circle,rbf_double,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,881,none,known,circle,rbf_double,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,882,none,known,circle,rbf_double,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,883,none,known,circle,rbf_double,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,884,none,known,circle,rbf_double,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,885,none,known,circle,rbf_double,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,886,none,known,circle,rbf_double,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,887,none,known,circle,rbf_double,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,888,none,known,circle,rbf_double,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,889,none,known,circle,rbf_double,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,890,none,known,circle,rbf_double,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,891,none,known,circle,rbf_double,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,892,none,known,circle,rbf_double,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,893,none,known,circle,rbf_double,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,894,none,known,circle,rbf_double,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,895,none,known,circle,rbf_double,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,896,none,known,circle,rbf_double,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,897,none,known,circle,rbf_double,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,898,none,known,circle,rbf_double,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,899,none,known,circle,rbf_double,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,900,none,known,circle,kernel_ridge,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,901,none,known,circle,kernel_ridge,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,902,none,known,circle,kernel_ridge,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,903,none,known,circle,kernel_ridge,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,904,none,known,circle,kernel_ridge,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,905,none,known,circle,kernel_ridge,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,906,none,known,circle,kernel_ridge,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,907,none,known,circle,kernel_ridge,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,908,none,known,circle,kernel_ridge,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,909,none,known,circle,kernel_ridge,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,910,none,known,circle,kernel_ridge,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,911,none,known,circle,kernel_ridge,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,912,none,known,circle,kernel_ridge,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,913,none,known,circle,kernel_ridge,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,914,none,known,circle,kernel_ridge,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,915,none,known,circle,kernel_ridge,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,916,none,known,circle,kernel_ridge,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,917,none,known,circle,kernel_ridge,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,918,none,known,circle,kernel_ridge,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,919,none,known,circle,kernel_ridge,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,920,none,known,circle,kernel_ridge,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,921,none,known,circle,kernel_ridge,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,922,none,known,circle,kernel_ridge,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,923,none,known,circle,kernel_ridge,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,924,none,known,circle,kernel_ridge,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,925,none,known,circle,kernel_ridge,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,926,none,known,circle,kernel_ridge,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,927,none,known,circle,kernel_ridge,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,928,none,known,circle,kernel_ridge,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,929,none,known,circle,kernel_ridge,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,930,none,known,circle,kernel_ridge,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,931,none,known,circle,kernel_ridge,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,932,none,known,circle,kernel_ridge,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,933,none,known,circle,kernel_ridge,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,934,none,known,circle,kernel_ridge,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,935,none,known,circle,kernel_ridge,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,936,none,known,circle,harmonic,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,937,none,known,circle,harmonic,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,938,none,known,circle,harmonic,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,939,none,known,circle,harmonic,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,940,none,known,circle,harmonic,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,941,none,known,circle,harmonic,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,942,none,known,circle,harmonic,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,943,none,known,circle,harmonic,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,944,none,known,circle,harmonic,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,945,none,known,circle,harmonic,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,946,none,known,circle,harmonic,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,947,none,known,circle,harmonic,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,948,none,known,circle,harmonic,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,949,none,known,circle,harmonic,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,950,none,known,circle,harmonic,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,951,none,known,circle,harmonic,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,952,none,known,circle,harmonic,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,953,none,known,circle,harmonic,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,954,none,known,circle,harmonic,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,955,none,known,circle,harmonic,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,956,none,known,circle,harmonic,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,957,none,known,circle,harmonic,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,958,none,known,circle,harmonic,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,959,none,known,circle,harmonic,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,960,none,known,circle,harmonic,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,961,none,known,circle,harmonic,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,962,none,known,circle,harmonic,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,963,none,known,circle,harmonic,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,964,none,known,circle,harmonic,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,965,none,known,circle,harmonic,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,966,none,known,circle,harmonic,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,967,none,known,circle,harmonic,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,968,none,known,circle,harmonic,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,969,none,known,circle,harmonic,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,970,none,known,circle,harmonic,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,971,none,known,circle,harmonic,frozen,100,20260829,complete
