dataset,task,model,seed,representation,selected_columns,utility_statistics,map_metadata,reused_baseline,input_features,parameters,width,best_epoch,val_score,test_score,train_seconds,selected_numeric,members,activation,test_loss,test_auc,test_mae,bins,train_rows,val_rows,test_rows,baseline_score,baseline_loss,primary_gain,loss_gain_pct,win
diamond,regression,resnet,1,residual_map_a0,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0017799077482389708}}","{""alpha"":0.0,""column_metadata"":{},""columns"":[]}",1,553,1397377,384,106,0.1291317076180265,0.1357451975345611,39.47607280011289,,,gelu,0.0184267590989296,,0.0690215035338636,,,,,0.1357451975345611,0.0184267590989296,0.0,0.0,False
diamond,regression,resnet,1,residual_map_a100,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0017799077482389708}}","{""alpha"":100.0,""column_metadata"":{},""columns"":[]}",1,553,1397377,384,106,0.1291317076180265,0.1357451975345611,39.47607280011289,,,gelu,0.0184267590989296,,0.0690215035338636,,,,,0.1357451975345611,0.0184267590989296,0.0,0.0,False
diamond,regression,resnet,1,residual_map_a20,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0017799077482389708}}","{""alpha"":20.0,""column_metadata"":{},""columns"":[]}",1,553,1397377,384,106,0.1291317076180265,0.1357451975345611,39.47607280011289,,,gelu,0.0184267590989296,,0.0690215035338636,,,,,0.1357451975345611,0.0184267590989296,0.0,0.0,False
diamond,regression,resnet,1,residual_map_a5,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0017799077482389708}}","{""alpha"":5.0,""column_metadata"":{},""columns"":[]}",1,553,1397377,384,106,0.1291317076180265,0.1357451975345611,39.47607280011289,,,gelu,0.0184267590989296,,0.0690215035338636,,,,,0.1357451975345611,0.0184267590989296,0.0,0.0,False
diamond,regression,resnet,1,utility_identity,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0017799077482389708}}",{},1,553,1397377,384,106,0.1291317076180265,0.1357451975345611,39.47607280011289,,,gelu,0.0184267590989296,,0.0690215035338636,,,,,0.1357451975345611,0.0184267590989296,0.0,0.0,False
diamond,regression,resnet,2,baseline_ple,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.001475813795919456}}",{},0,553,1397377,384,85,0.129598666975129,0.1348040699958801,31.45063087088056,,,gelu,0.0181721381405534,,0.0710285918876735,,,,,0.1348040699958801,0.0181721381405534,0.0,0.0,False
diamond,regression,resnet,2,residual_map_a0,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.001475813795919456}}","{""alpha"":0.0,""column_metadata"":{},""columns"":[]}",1,553,1397377,384,85,0.129598666975129,0.1348040699958801,31.45063087088056,,,gelu,0.0181721381405534,,0.0710285918876735,,,,,0.1348040699958801,0.0181721381405534,0.0,0.0,False
diamond,regression,resnet,2,residual_map_a100,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.001475813795919456}}","{""alpha"":100.0,""column_metadata"":{},""columns"":[]}",1,553,1397377,384,85,0.129598666975129,0.1348040699958801,31.45063087088056,,,gelu,0.0181721381405534,,0.0710285918876735,,,,,0.1348040699958801,0.0181721381405534,0.0,0.0,False
diamond,regression,resnet,2,residual_map_a20,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.001475813795919456}}","{""alpha"":20.0,""column_metadata"":{},""columns"":[]}",1,553,1397377,384,85,0.129598666975129,0.1348040699958801,31.45063087088056,,,gelu,0.0181721381405534,,0.0710285918876735,,,,,0.1348040699958801,0.0181721381405534,0.0,0.0,False
diamond,regression,resnet,2,residual_map_a5,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.001475813795919456}}","{""alpha"":5.0,""column_metadata"":{},""columns"":[]}",1,553,1397377,384,85,0.129598666975129,0.1348040699958801,31.45063087088056,,,gelu,0.0181721381405534,,0.0710285918876735,,,,,0.1348040699958801,0.0181721381405534,0.0,0.0,False
diamond,regression,resnet,2,utility_identity,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.001475813795919456}}",{},1,553,1397377,384,85,0.129598666975129,0.1348040699958801,31.45063087088056,,,gelu,0.0181721381405534,,0.0710285918876735,,,,,0.1348040699958801,0.0181721381405534,0.0,0.0,False
diamond,regression,tabm,0,baseline_ple,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0013321606774416342}}",{},0,553,890016,512,36,0.1296599302112762,0.1340830028057098,17.465787098975852,,16.0,relu,0.0179782504649936,,0.0681965884561636,,,,,0.1340830028057098,0.0179782504649936,0.0,0.0,False
diamond,regression,tabm,0,residual_map_a0,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0013321606774416342}}","{""alpha"":0.0,""column_metadata"":{},""columns"":[]}",1,553,890016,512,36,0.1296599302112762,0.1340830028057098,17.465787098975852,,16.0,relu,0.0179782504649936,,0.0681965884561636,,,,,0.1340830028057098,0.0179782504649936,0.0,0.0,False
diamond,regression,tabm,0,residual_map_a100,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0013321606774416342}}","{""alpha"":100.0,""column_metadata"":{},""columns"":[]}",1,553,890016,512,36,0.1296599302112762,0.1340830028057098,17.465787098975852,,16.0,relu,0.0179782504649936,,0.0681965884561636,,,,,0.1340830028057098,0.0179782504649936,0.0,0.0,False
diamond,regression,tabm,0,residual_map_a20,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0013321606774416342}}","{""alpha"":20.0,""column_metadata"":{},""columns"":[]}",1,553,890016,512,36,0.1296599302112762,0.1340830028057098,17.465787098975852,,16.0,relu,0.0179782504649936,,0.0681965884561636,,,,,0.1340830028057098,0.0179782504649936,0.0,0.0,False
diamond,regression,tabm,0,residual_map_a5,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0013321606774416342}}","{""alpha"":5.0,""column_metadata"":{},""columns"":[]}",1,553,890016,512,36,0.1296599302112762,0.1340830028057098,17.465787098975852,,16.0,relu,0.0179782504649936,,0.0681965884561636,,,,,0.1340830028057098,0.0179782504649936,0.0,0.0,False
diamond,regression,tabm,0,utility_identity,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0013321606774416342}}",{},1,553,890016,512,36,0.1296599302112762,0.1340830028057098,17.465787098975852,,16.0,relu,0.0179782504649936,,0.0681965884561636,,,,,0.1340830028057098,0.0179782504649936,0.0,0.0,False
diamond,regression,tabm,1,baseline_ple,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0017799077482389708}}",{},0,553,890016,512,84,0.1287273197146836,0.1334122717380523,34.68844679510221,,16.0,relu,0.0177988339912238,,0.0681539830693049,,,,,0.1334122717380523,0.0177988339912238,0.0,0.0,False
diamond,regression,tabm,1,residual_map_a0,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0017799077482389708}}","{""alpha"":0.0,""column_metadata"":{},""columns"":[]}",1,553,890016,512,84,0.1287273197146836,0.1334122717380523,34.68844679510221,,16.0,relu,0.0177988339912238,,0.0681539830693049,,,,,0.1334122717380523,0.0177988339912238,0.0,0.0,False
diamond,regression,tabm,1,residual_map_a100,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0017799077482389708}}","{""alpha"":100.0,""column_metadata"":{},""columns"":[]}",1,553,890016,512,84,0.1287273197146836,0.1334122717380523,34.68844679510221,,16.0,relu,0.0177988339912238,,0.0681539830693049,,,,,0.1334122717380523,0.0177988339912238,0.0,0.0,False
diamond,regression,tabm,1,residual_map_a20,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0017799077482389708}}","{""alpha"":20.0,""column_metadata"":{},""columns"":[]}",1,553,890016,512,84,0.1287273197146836,0.1334122717380523,34.68844679510221,,16.0,relu,0.0177988339912238,,0.0681539830693049,,,,,0.1334122717380523,0.0177988339912238,0.0,0.0,False
diamond,regression,tabm,1,residual_map_a5,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0017799077482389708}}","{""alpha"":5.0,""column_metadata"":{},""columns"":[]}",1,553,890016,512,84,0.1287273197146836,0.1334122717380523,34.68844679510221,,16.0,relu,0.0177988339912238,,0.0681539830693049,,,,,0.1334122717380523,0.0177988339912238,0.0,0.0,False
diamond,regression,tabm,1,utility_identity,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0017799077482389708}}",{},1,553,890016,512,84,0.1287273197146836,0.1334122717380523,34.68844679510221,,16.0,relu,0.0177988339912238,,0.0681539830693049,,,,,0.1334122717380523,0.0177988339912238,0.0,0.0,False
diamond,regression,tabm,2,baseline_ple,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.001475813795919456}}",{},0,553,890016,512,27,0.1316075986462648,0.1352176964282989,14.879976402968168,,16.0,relu,0.0182838270554961,,0.0698819951861862,,,,,0.1352176964282989,0.0182838270554961,0.0,0.0,False
diamond,regression,tabm,2,residual_map_a0,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.001475813795919456}}","{""alpha"":0.0,""column_metadata"":{},""columns"":[]}",1,553,890016,512,27,0.1316075986462648,0.1352176964282989,14.879976402968168,,16.0,relu,0.0182838270554961,,0.0698819951861862,,,,,0.1352176964282989,0.0182838270554961,0.0,0.0,False
diamond,regression,tabm,2,residual_map_a100,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.001475813795919456}}","{""alpha"":100.0,""column_metadata"":{},""columns"":[]}",1,553,890016,512,27,0.1316075986462648,0.1352176964282989,14.879976402968168,,16.0,relu,0.0182838270554961,,0.0698819951861862,,,,,0.1352176964282989,0.0182838270554961,0.0,0.0,False
diamond,regression,tabm,2,residual_map_a20,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.001475813795919456}}","{""alpha"":20.0,""column_metadata"":{},""columns"":[]}",1,553,890016,512,27,0.1316075986462648,0.1352176964282989,14.879976402968168,,16.0,relu,0.0182838270554961,,0.0698819951861862,,,,,0.1352176964282989,0.0182838270554961,0.0,0.0,False
diamond,regression,tabm,2,residual_map_a5,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.001475813795919456}}","{""alpha"":5.0,""column_metadata"":{},""columns"":[]}",1,553,890016,512,27,0.1316075986462648,0.1352176964282989,14.879976402968168,,16.0,relu,0.0182838270554961,,0.0698819951861862,,,,,0.1352176964282989,0.0182838270554961,0.0,0.0,False
diamond,regression,tabm,2,utility_identity,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.001475813795919456}}",{},1,553,890016,512,27,0.1316075986462648,0.1352176964282989,14.879976402968168,,16.0,relu,0.0182838270554961,,0.0698819951861862,,,,,0.1352176964282989,0.0182838270554961,0.0,0.0,False
higgs-small,binclass,mlp,0,baseline_ple,,"{""8"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-0.00023405811153293622},""12"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.623535752653433e-05},""16"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.23730440980786e-05},""20"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-9.028555826367272e-05}}",{},0,3108,1489921,384,6,0.7217618561958185,0.717542070372259,21.57672732602805,,,gelu,0.5436176180150658,0.7948327370605145,,,,,,0.717542070372259,0.5436176180150658,0.0,0.0,False
higgs-small,binclass,mlp,0,residual_map_a0,,"{""8"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-0.00023405811153293622},""12"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.623535752653433e-05},""16"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.23730440980786e-05},""20"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-9.028555826367272e-05}}","{""alpha"":0.0,""column_metadata"":{},""columns"":[]}",1,3108,1489921,384,6,0.7217618561958185,0.717542070372259,21.57672732602805,,,gelu,0.5436176180150658,0.7948327370605145,,,,,,0.717542070372259,0.5436176180150658,0.0,0.0,False
higgs-small,binclass,mlp,0,residual_map_a100,,"{""8"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-0.00023405811153293622},""12"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.623535752653433e-05},""16"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.23730440980786e-05},""20"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-9.028555826367272e-05}}","{""alpha"":100.0,""column_metadata"":{},""columns"":[]}",1,3108,1489921,384,6,0.7217618561958185,0.717542070372259,21.57672732602805,,,gelu,0.5436176180150658,0.7948327370605145,,,,,,0.717542070372259,0.5436176180150658,0.0,0.0,False
higgs-small,binclass,mlp,0,residual_map_a20,,"{""8"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-0.00023405811153293622},""12"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.623535752653433e-05},""16"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.23730440980786e-05},""20"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-9.028555826367272e-05}}","{""alpha"":20.0,""column_metadata"":{},""columns"":[]}",1,3108,1489921,384,6,0.7217618561958185,0.717542070372259,21.57672732602805,,,gelu,0.5436176180150658,0.7948327370605145,,,,,,0.717542070372259,0.5436176180150658,0.0,0.0,False
higgs-small,binclass,mlp,0,residual_map_a5,,"{""8"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-0.00023405811153293622},""12"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.623535752653433e-05},""16"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.23730440980786e-05},""20"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-9.028555826367272e-05}}","{""alpha"":5.0,""column_metadata"":{},""columns"":[]}",1,3108,1489921,384,6,0.7217618561958185,0.717542070372259,21.57672732602805,,,gelu,0.5436176180150658,0.7948327370605145,,,,,,0.717542070372259,0.5436176180150658,0.0,0.0,False
higgs-small,binclass,mlp,0,utility_identity,,"{""8"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-0.00023405811153293622},""12"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.623535752653433e-05},""16"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.23730440980786e-05},""20"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-9.028555826367272e-05}}",{},1,3108,1489921,384,6,0.7217618561958185,0.717542070372259,21.57672732602805,,,gelu,0.5436176180150658,0.7948327370605145,,,,,,0.717542070372259,0.5436176180150658,0.0,0.0,False
higgs-small,binclass,mlp,1,baseline_ple,,"{""8"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-0.00010540627374697711},""12"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.734783454382907e-05},""16"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.595198738572778e-05},""20"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.0001453596927558529}}",{},0,3108,1489921,384,15,0.716598674145844,0.7156042835288118,30.454214160097763,,,gelu,0.5461324886773714,0.7947963371551668,,,,,,0.7156042835288118,0.5461324886773714,0.0,0.0,False
higgs-small,binclass,mlp,1,residual_map_a0,,"{""8"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-0.00010540627374697711},""12"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.734783454382907e-05},""16"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.595198738572778e-05},""20"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.0001453596927558529}}","{""alpha"":0.0,""column_metadata"":{},""columns"":[]}",1,3108,1489921,384,15,0.716598674145844,0.7156042835288118,30.454214160097763,,,gelu,0.5461324886773714,0.7947963371551668,,,,,,0.7156042835288118,0.5461324886773714,0.0,0.0,False
higgs-small,binclass,mlp,1,residual_map_a100,,"{""8"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-0.00010540627374697711},""12"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.734783454382907e-05},""16"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.595198738572778e-05},""20"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.0001453596927558529}}","{""alpha"":100.0,""column_metadata"":{},""columns"":[]}",1,3108,1489921,384,15,0.716598674145844,0.7156042835288118,30.454214160097763,,,gelu,0.5461324886773714,0.7947963371551668,,,,,,0.7156042835288118,0.5461324886773714,0.0,0.0,False
higgs-small,binclass,mlp,1,residual_map_a20,,"{""8"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-0.00010540627374697711},""12"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.734783454382907e-05},""16"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.595198738572778e-05},""20"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.0001453596927558529}}","{""alpha"":20.0,""column_metadata"":{},""columns"":[]}",1,3108,1489921,384,15,0.716598674145844,0.7156042835288118,30.454214160097763,,,gelu,0.5461324886773714,0.7947963371551668,,,,,,0.7156042835288118,0.5461324886773714,0.0,0.0,False
higgs-small,binclass,mlp,1,residual_map_a5,,"{""8"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-0.00010540627374697711},""12"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.734783454382907e-05},""16"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.595198738572778e-05},""20"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.0001453596927558529}}","{""alpha"":5.0,""column_metadata"":{},""columns"":[]}",1,3108,1489921,384,15,0.716598674145844,0.7156042835288118,30.454214160097763,,,gelu,0.5461324886773714,0.7947963371551668,,,,,,0.7156042835288118,0.5461324886773714,0.0,0.0,False
higgs-small,binclass,mlp,1,utility_identity,,"{""8"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-0.00010540627374697711},""12"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.734783454382907e-05},""16"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.595198738572778e-05},""20"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.0001453596927558529}}",{},1,3108,1489921,384,15,0.716598674145844,0.7156042835288118,30.454214160097763,,,gelu,0.5461324886773714,0.7947963371551668,,,,,,0.7156042835288118,0.5461324886773714,0.0,0.0,False
higgs-small,binclass,mlp,2,baseline_ple,,"{""8"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.00016273754194493124},""12"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.00013192228062391086},""16"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.0003615673119061167},""20"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-4.475883194345199e-05}}",{},0,3108,1489921,384,7,0.7206782253952065,0.717389087200408,23.29748359299265,,,gelu,0.5439524199326823,0.7958874942375078,,,,,,0.717389087200408,0.5439524199326823,0.0,0.0,False
higgs-small,binclass,mlp,2,residual_map_a0,,"{""8"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.00016273754194493124},""12"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.00013192228062391086},""16"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.0003615673119061167},""20"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-4.475883194345199e-05}}","{""alpha"":0.0,""column_metadata"":{},""columns"":[]}",1,3108,1489921,384,7,0.7206782253952065,0.717389087200408,23.29748359299265,,,gelu,0.5439524199326823,0.7958874942375078,,,,,,0.717389087200408,0.5439524199326823,0.0,0.0,False
higgs-small,binclass,mlp,2,residual_map_a100,,"{""8"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.00016273754194493124},""12"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.00013192228062391086},""16"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.0003615673119061167},""20"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-4.475883194345199e-05}}","{""alpha"":100.0,""column_metadata"":{},""columns"":[]}",1,3108,1489921,384,7,0.7206782253952065,0.717389087200408,23.29748359299265,,,gelu,0.5439524199326823,0.7958874942375078,,,,,,0.717389087200408,0.5439524199326823,0.0,0.0,False
