dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,selected_lr_multiplier,task_error,disagreement,fit_seconds
bike-sharing,regression,controlled_mlp,1,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,test,2.0,81.38814653853841,0.021476081543809318,0.6121785680297762
bike-sharing,regression,controlled_mlp,1,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,2.0,77.19347170049622,0.009238997430821835,0.5968337638769299
bike-sharing,regression,controlled_mlp,1,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,test,2.0,82.07877607473236,0.008568771305805231,0.5968337638769299
bike-sharing,regression,controlled_mlp,1,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,2.0,76.96540312024368,0.007863346112767124,0.5724201819393784
bike-sharing,regression,controlled_mlp,1,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,test,2.0,81.69628364266816,0.007816803708918893,0.5724201819393784
bike-sharing,regression,controlled_mlp,1,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,2.0,76.97580148463351,0.008181296294420779,0.5669372431002557
bike-sharing,regression,controlled_mlp,1,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,test,2.0,81.62870620874997,0.009165435029402263,0.5669372431002557
bike-sharing,regression,controlled_mlp,1,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,2.0,77.08406948672643,0.0069500304044757,0.515514028025791
bike-sharing,regression,controlled_mlp,1,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,test,2.0,81.96960580286401,0.007047489412257459,0.515514028025791
bike-sharing,regression,controlled_mlp,2,AdamW[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,validation,2.0,66.56014798657291,0.0,0.5017752218991518
bike-sharing,regression,controlled_mlp,2,AdamW[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,test,2.0,71.67585335135321,0.0,0.5017752218991518
bike-sharing,regression,controlled_mlp,2,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,2.0,69.20043744074215,0.12907443157615384,0.4384393128566444
bike-sharing,regression,controlled_mlp,2,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,test,2.0,69.35451195038927,0.13607230202412146,0.4384393128566444
bike-sharing,regression,controlled_mlp,2,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,2.0,67.68192077899056,0.1514293088698766,0.4244831218384206
bike-sharing,regression,controlled_mlp,2,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,test,2.0,72.1864619187369,0.14036618988965965,0.4244831218384206
bike-sharing,regression,controlled_mlp,2,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,2.0,72.26462219356263,0.16168387380646682,0.3958883809391409
bike-sharing,regression,controlled_mlp,2,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,test,2.0,74.50530306770582,0.15273046504550525,0.3958883809391409
bike-sharing,regression,controlled_mlp,2,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,2.0,69.03434154904842,0.15273551894836263,0.2978590258862823
bike-sharing,regression,controlled_mlp,2,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,test,2.0,78.36391700129023,0.18093156980968406,0.2978590258862823
bike-sharing,regression,controlled_mlp,2,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,2.0,67.832388395655,0.14748278354729932,0.4911289759911597
bike-sharing,regression,controlled_mlp,2,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,test,2.0,72.66992586221481,0.16133432545851947,0.4911289759911597
bike-sharing,regression,controlled_mlp,2,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,2.0,68.18390976286042,0.14995895841804163,0.3074491210281849
bike-sharing,regression,controlled_mlp,2,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,test,2.0,73.46797323700953,0.17316189106753235,0.3074491210281849
bike-sharing,regression,controlled_mlp,2,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,2.0,67.80476166062033,0.14943493679844125,0.3565165479667485
bike-sharing,regression,controlled_mlp,2,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,test,2.0,70.9135895539582,0.14842875449856116,0.3565165479667485
bike-sharing,regression,controlled_mlp,2,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,2.0,69.4776042009278,0.13276489309061676,0.4228526661172509
bike-sharing,regression,controlled_mlp,2,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,test,2.0,67.52329404126608,0.1400751932811387,0.4228526661172509
bike-sharing,regression,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,validation,2.0,73.13958962949079,0.0,0.5898667669389397
bike-sharing,regression,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,test,2.0,83.10591444144531,0.0,0.5898667669389397
bike-sharing,regression,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,2.0,73.13956288325355,1.7359462638076251e-06,0.4808389048557728
bike-sharing,regression,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,test,2.0,83.10585368537917,1.5937179945122766e-06,0.4808389048557728
bike-sharing,regression,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,2.0,73.13958889990803,6.284079329891062e-07,0.504746716003865
bike-sharing,regression,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,test,2.0,83.10589786764332,5.711337969353998e-07,0.504746716003865
bike-sharing,regression,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,2.0,73.13958895853723,5.750797529785972e-07,0.4536473890766501
bike-sharing,regression,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,test,2.0,83.10590636374343,5.056561774831333e-07,0.4536473890766501
bike-sharing,regression,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,2.0,73.13954476555627,2.224316829877339e-06,0.394571676151827
bike-sharing,regression,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,test,2.0,83.10583279939658,2.036644688151999e-06,0.394571676151827
bike-sharing,regression,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,2.0,73.13955581101177,1.3895876476791533e-06,0.3996268310584128
bike-sharing,regression,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,test,2.0,83.10585953406124,1.3111687188786714e-06,0.3996268310584128
bike-sharing,regression,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,2.0,73.13956183463824,2.1205445601015344e-06,0.4629569700919091
bike-sharing,regression,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,test,2.0,83.10583937604646,1.9826591023049333e-06,0.4629569700919091
bike-sharing,regression,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,2.0,73.1396226045251,1.7232562133654875e-06,0.4829801712185144
bike-sharing,regression,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,test,2.0,83.1059664601368,1.7948998727177246e-06,0.4829801712185144
bike-sharing,regression,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,2.0,73.13957172372635,1.1788180876916163e-06,0.4309990550391376
bike-sharing,regression,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,test,2.0,83.1058853664361,1.0278408508719714e-06,0.4309990550391376
bike-sharing,regression,controlled_mlp,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,validation,2.0,73.85458256585117,0.0,0.736761731095612
bike-sharing,regression,controlled_mlp,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,test,2.0,76.94721764643074,0.0,0.736761731095612
bike-sharing,regression,controlled_mlp,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,2.0,73.85456982812862,6.244989781316667e-07,0.7112999600358307
bike-sharing,regression,controlled_mlp,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,test,2.0,76.94721304548095,6.66400232887017e-07,0.7112999600358307
bike-sharing,regression,controlled_mlp,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,2.0,73.85458308889412,7.00529218111861e-07,0.7421066809911281
bike-sharing,regression,controlled_mlp,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,test,2.0,76.9471966710126,6.437847887857518e-07,0.7421066809911281
bike-sharing,regression,controlled_mlp,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,2.0,73.85457457716407,8.424157052350132e-07,0.7779003351461142
bike-sharing,regression,controlled_mlp,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,test,2.0,76.94720697067925,9.524795466253829e-07,0.7779003351461142
bike-sharing,regression,controlled_mlp,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,2.0,73.85457716375629,6.301593503633219e-07,0.7419255680870265
bike-sharing,regression,controlled_mlp,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,test,2.0,76.9472076379205,6.236876824179002e-07,0.7419255680870265
bike-sharing,regression,controlled_mlp,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,2.0,73.85457553632351,8.275902398078791e-07,0.7585251808632165
bike-sharing,regression,controlled_mlp,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,test,2.0,76.94719032813255,9.002394698379702e-07,0.7585251808632165
bike-sharing,regression,controlled_mlp,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,2.0,73.85458335657295,1.0379617727466448e-06,0.7091503699775785
bike-sharing,regression,controlled_mlp,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,test,2.0,76.94721802118697,1.0570177547684734e-06,0.7091503699775785
bike-sharing,regression,controlled_mlp,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,2.0,73.8545700475588,1.2808497657850779e-06,0.7364229599479586
bike-sharing,regression,controlled_mlp,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,test,2.0,76.94719004147836,1.295213420818012e-06,0.7364229599479586
bike-sharing,regression,controlled_mlp,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,2.0,73.85457857313378,1.4257108681720534e-06,0.8165374209638685
bike-sharing,regression,controlled_mlp,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,test,2.0,76.94718407180827,1.4378710451254533e-06,0.8165374209638685
bike-sharing,regression,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,validation,2.0,72.92267594527999,0.0,0.5651418089400977
bike-sharing,regression,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,test,2.0,82.60249925033433,0.0,0.5651418089400977
bike-sharing,regression,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,2.0,73.74215090361432,0.04468061946749353,0.6460004700347781
bike-sharing,regression,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,test,2.0,84.02300256975191,0.04346489828779349,0.6460004700347781
bike-sharing,regression,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,2.0,73.82009829933244,0.04637446566160314,0.5530958150047809
bike-sharing,regression,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,test,2.0,84.10182241884523,0.04471714862726687,0.5530958150047809
bike-sharing,regression,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,2.0,73.09483415617372,0.01751019598040857,0.5173288520891219
bike-sharing,regression,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,test,2.0,83.03110116595028,0.018120835953667588,0.5173288520891219
bike-sharing,regression,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,2.0,74.23203197119363,0.058172845082958655,0.5768842559773475
bike-sharing,regression,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,test,2.0,84.7873356476229,0.05742385309494008,0.5768842559773475
bike-sharing,regression,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,2.0,73.60402536856846,0.040143445992209044,0.6395093728788197
bike-sharing,regression,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,test,2.0,83.84201768392496,0.03868817521289345,0.6395093728788197
bike-sharing,regression,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,2.0,73.72082414025182,0.04126760908954762,0.6191801531240344
bike-sharing,regression,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,test,2.0,83.88692426126276,0.04055186498058606,0.6191801531240344
bike-sharing,regression,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,2.0,74.05277537686803,0.05439237591373274,0.6242069241125137
bike-sharing,regression,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,test,2.0,84.36090565670763,0.05402648467789926,0.6242069241125137
bike-sharing,regression,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,2.0,73.31717169289924,0.026121145118732616,0.6387897599488497
bike-sharing,regression,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,test,2.0,83.3735768987954,0.026021804707140973,0.6387897599488497
bike-sharing,regression,tabm_d,0,AdamW[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,validation,2.0,62.39661754203905,0.0,0.3947502609807998
bike-sharing,regression,tabm_d,0,AdamW[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,test,2.0,63.58371306143935,0.0,0.3947502609807998
bike-sharing,regression,tabm_d,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,2.0,58.96779987893672,0.08613502041414925,0.3973505089525133
bike-sharing,regression,tabm_d,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,test,2.0,58.52402612900176,0.08846470877728298,0.3973505089525133
bike-sharing,regression,tabm_d,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,2.0,63.15248580960846,0.05594383698240869,0.4714059978723526
bike-sharing,regression,tabm_d,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,test,2.0,64.01965853878198,0.060171902881018,0.4714059978723526
bike-sharing,regression,tabm_d,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,2.0,57.677483888716,0.08467573206398774,0.3730389850679785
bike-sharing,regression,tabm_d,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,test,2.0,59.04272201357234,0.09119192357486808,0.3730389850679785
bike-sharing,regression,tabm_d,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,2.0,62.606514156013546,0.0887997736633044,0.4341525579802692
bike-sharing,regression,tabm_d,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,test,2.0,60.29827073646808,0.08465392663806927,0.4341525579802692
bike-sharing,regression,tabm_d,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,2.0,63.22848747620792,0.08621158510790698,0.4025174821726978
bike-sharing,regression,tabm_d,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,test,2.0,62.45027891537801,0.07991185922701033,0.4025174821726978
bike-sharing,regression,tabm_d,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,2.0,60.98277225820264,0.06997875746122648,0.5608924820553511
bike-sharing,regression,tabm_d,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,test,2.0,59.95226934392382,0.08073723206796798,0.5608924820553511
bike-sharing,regression,tabm_d,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,2.0,58.99835693702496,0.08509799030753841,0.4471353238914162
bike-sharing,regression,tabm_d,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,test,2.0,57.65977165817975,0.09452761082354239,0.4471353238914162
bike-sharing,regression,tabm_d,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,2.0,66.20752605573476,0.11282508687795573,0.3981189460027963
bike-sharing,regression,tabm_d,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,test,2.0,65.93912374505223,0.12847593611718003,0.3981189460027963
bike-sharing,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,validation,1.0,78.70753801769504,0.0,0.3927929510828107
bike-sharing,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,test,1.0,85.44176290810265,0.0,0.3927929510828107
bike-sharing,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,1.0,78.65496325027661,0.010906276864158754,0.3444260300602764
bike-sharing,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,test,1.0,85.36885469523955,0.012022633597425622,0.3444260300602764
bike-sharing,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,1.0,78.68669274955435,0.009866638819459097,0.3872918831184506
bike-sharing,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,test,1.0,85.41743623965786,0.00954322004778053,0.3872918831184506
bike-sharing,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,1.0,78.51512305935219,0.010798366940002154,0.3038613719400018
bike-sharing,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,test,1.0,85.32849479685791,0.009732881431776533,0.3038613719400018
bike-sharing,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,1.0,78.62223621418286,0.010458448355784482,0.3163907171692699
bike-sharing,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,test,1.0,85.53003947137965,0.009126478319476241,0.3163907171692699
bike-sharing,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,1.0,78.6762667264447,0.0019345160282890617,0.3958102350588888
bike-sharing,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,test,1.0,85.41627684991188,0.002060593718547977,0.3958102350588888
