dataset,problem_type,model,seed,method,transform_family,representation_id,member,is_reference,split,coordinate_error,task_error,disagreement,fit_seconds,track
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m2,2,False,validation,0.9918425870554722,0.2988541566670114,0.0627984312267368,0.0,exploratory_interface
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m2,2,False,test,0.9918425870554722,0.3715971532918961,0.0477534596804954,0.0,exploratory_interface
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m3,3,False,validation,0.9918425870554722,0.3029111875792842,0.0946211191905416,0.0,exploratory_interface
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m3,3,False,test,0.9918425870554722,0.3967533262192806,0.0835223223487183,0.0,exploratory_interface
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m4,4,False,validation,0.9918425870554722,0.2990262717614093,0.061672321211977,0.0,exploratory_interface
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m4,4,False,test,0.9918425870554722,0.379269136650506,0.0571623986020294,0.0,exploratory_interface
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m5,5,False,validation,0.9918425870554722,0.3068086764276012,0.0705366710643002,0.0,exploratory_interface
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m5,5,False,test,0.9918425870554722,0.363302107724248,0.0694528604482108,0.0,exploratory_interface
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m6,6,False,validation,0.9918425870554722,0.3035183087551718,0.0555712296794093,0.0,exploratory_interface
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m6,6,False,test,0.9918425870554722,0.3689722930521421,0.0494044378954005,0.0,exploratory_interface
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m7,7,False,validation,0.9918425870554722,0.308563110693068,0.0640631802109154,0.0,exploratory_interface
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m7,7,False,test,0.9918425870554722,0.3637044715707404,0.0636591627873543,0.0,exploratory_interface
wine-quality-red,regression,controlled_mlp,0,Raw,condition_le_3_all,rbf_reference,-1,True,validation,0.0,0.6524152444340998,0.0,0.0,baseline
wine-quality-red,regression,controlled_mlp,0,Raw,condition_le_3_all,rbf_reference,-1,True,test,0.0,0.691096529890026,0.0,0.0,baseline
wine-quality-red,regression,controlled_mlp,0,Raw,condition_le_3_all,condition_le_3_all__m0,0,False,validation,0.0,0.6544535905287864,0.2950057863963768,0.0,baseline
wine-quality-red,regression,controlled_mlp,0,Raw,condition_le_3_all,condition_le_3_all__m0,0,False,test,0.0,0.7348194628373691,0.2889009532827399,0.0,baseline
wine-quality-red,regression,controlled_mlp,0,Raw,condition_le_3_all,condition_le_3_all__m1,1,False,validation,0.0,0.6589587303230631,0.1694486671538845,0.0,baseline
wine-quality-red,regression,controlled_mlp,0,Raw,condition_le_3_all,condition_le_3_all__m1,1,False,test,0.0,0.7088642631268712,0.169984191552789,0.0,baseline
wine-quality-red,regression,controlled_mlp,0,Raw,condition_le_3_all,condition_le_3_all__m2,2,False,validation,0.0,0.6642560769949729,0.189304582362832,0.0,baseline
wine-quality-red,regression,controlled_mlp,0,Raw,condition_le_3_all,condition_le_3_all__m2,2,False,test,0.0,0.7166522518520617,0.1996447423725716,0.0,baseline
wine-quality-red,regression,controlled_mlp,0,Raw,condition_le_3_all,condition_le_3_all__m3,3,False,validation,0.0,0.655154455700898,0.1491610478101885,0.0,baseline
wine-quality-red,regression,controlled_mlp,0,Raw,condition_le_3_all,condition_le_3_all__m3,3,False,test,0.0,0.6930787922855733,0.1453623232217749,0.0,baseline
wine-quality-red,regression,controlled_mlp,0,Raw,condition_le_3_all,condition_le_3_all__m4,4,False,validation,0.0,0.6568606623778074,0.1340438897914254,0.0,baseline
wine-quality-red,regression,controlled_mlp,0,Raw,condition_le_3_all,condition_le_3_all__m4,4,False,test,0.0,0.700653104412979,0.1314146212390373,0.0,baseline
wine-quality-red,regression,controlled_mlp,0,Raw,condition_le_3_all,condition_le_3_all__m5,5,False,validation,0.0,0.666931294401467,0.14539476868943,0.0,baseline
wine-quality-red,regression,controlled_mlp,0,Raw,condition_le_3_all,condition_le_3_all__m5,5,False,test,0.0,0.7006978705694795,0.14203382275402,0.0,baseline
wine-quality-red,regression,controlled_mlp,0,Raw,condition_le_3_all,condition_le_3_all__m6,6,False,validation,0.0,0.6691998177092794,0.1460222270975265,0.0,baseline
wine-quality-red,regression,controlled_mlp,0,Raw,condition_le_3_all,condition_le_3_all__m6,6,False,test,0.0,0.6972178712876904,0.1428337774100499,0.0,baseline
wine-quality-red,regression,controlled_mlp,0,Raw,condition_le_3_all,condition_le_3_all__m7,7,False,validation,0.0,0.6482347954579675,0.131619782048576,0.0,baseline
wine-quality-red,regression,controlled_mlp,0,Raw,condition_le_3_all,condition_le_3_all__m7,7,False,test,0.0,0.7127188981704221,0.1333386670014593,0.0,baseline
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,rbf_reference,-1,True,validation,0.0,0.6769635796617545,0.0,0.0,optimizer
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,rbf_reference,-1,True,test,0.0,0.7208526689998404,0.0,0.0,optimizer
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m0,0,False,validation,0.0,0.6796961301969923,0.1585684768731182,0.0,optimizer
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m0,0,False,test,0.0,0.7115693999705615,0.1619639882116064,0.0,optimizer
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m1,1,False,validation,0.0,0.6910001864520828,0.1872241517351142,0.0,optimizer
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m1,1,False,test,0.0,0.7103083804855996,0.2044159718010808,0.0,optimizer
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m2,2,False,validation,0.0,0.6771943074548562,0.2176450298853377,0.0,optimizer
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m2,2,False,test,0.0,0.7519999962691111,0.2209507637232201,0.0,optimizer
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m3,3,False,validation,0.0,0.6846189416150928,0.1607978360204359,0.0,optimizer
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m3,3,False,test,0.0,0.698917021276705,0.1566191657271943,0.0,optimizer
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m4,4,False,validation,0.0,0.6772134734578974,0.1672948117854283,0.0,optimizer
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m4,4,False,test,0.0,0.7172507356413139,0.1749634354714148,0.0,optimizer
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m5,5,False,validation,0.0,0.681239980707359,0.1653138707757689,0.0,optimizer
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m5,5,False,test,0.0,0.7347152276423866,0.2103537163266304,0.0,optimizer
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m6,6,False,validation,0.0,0.6914185005450174,0.1589137492567568,0.0,optimizer
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m6,6,False,test,0.0,0.7222570966021469,0.1760629077970098,0.0,optimizer
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m7,7,False,validation,0.0,0.6699355974510062,0.1319646837170176,0.0,optimizer
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m7,7,False,test,0.0,0.7179124123711916,0.1563694230975278,0.0,optimizer
wine-quality-red,regression,controlled_mlp,0,GramAnchor,condition_le_3_all,rbf_reference,-1,True,validation,1.0966175285197597,0.6780009183636825,0.0,0.0,interface
wine-quality-red,regression,controlled_mlp,0,GramAnchor,condition_le_3_all,rbf_reference,-1,True,test,1.0966175285197597,0.6903123753832792,0.0,0.0,interface
wine-quality-red,regression,controlled_mlp,0,GramAnchor,condition_le_3_all,condition_le_3_all__m0,0,False,validation,1.0966175285197597,0.6938958765439663,0.2014583227766836,0.0,interface
wine-quality-red,regression,controlled_mlp,0,GramAnchor,condition_le_3_all,condition_le_3_all__m0,0,False,test,1.0966175285197597,0.7357778385636958,0.2155071118738937,0.0,interface
wine-quality-red,regression,controlled_mlp,0,GramAnchor,condition_le_3_all,condition_le_3_all__m1,1,False,validation,1.0966175285197597,0.6650818220903059,0.3913607283939059,0.0,interface
wine-quality-red,regression,controlled_mlp,0,GramAnchor,condition_le_3_all,condition_le_3_all__m1,1,False,test,1.0966175285197597,0.7365885109944544,0.3535619967452377,0.0,interface
wine-quality-red,regression,controlled_mlp,0,GramAnchor,condition_le_3_all,condition_le_3_all__m2,2,False,validation,1.0966175285197597,0.6692196839102207,0.2221765204246872,0.0,interface
wine-quality-red,regression,controlled_mlp,0,GramAnchor,condition_le_3_all,condition_le_3_all__m2,2,False,test,1.0966175285197597,0.7213058844194113,0.2417109575345461,0.0,interface
wine-quality-red,regression,controlled_mlp,0,GramAnchor,condition_le_3_all,condition_le_3_all__m3,3,False,validation,1.0966175285197597,0.6796237151113681,0.1851123129934422,0.0,interface
wine-quality-red,regression,controlled_mlp,0,GramAnchor,condition_le_3_all,condition_le_3_all__m3,3,False,test,1.0966175285197597,0.7085923808524562,0.1943936065783057,0.0,interface
wine-quality-red,regression,controlled_mlp,0,GramAnchor,condition_le_3_all,condition_le_3_all__m4,4,False,validation,1.0966175285197597,0.6778413821929302,0.314772549046863,0.0,interface
wine-quality-red,regression,controlled_mlp,0,GramAnchor,condition_le_3_all,condition_le_3_all__m4,4,False,test,1.0966175285197597,0.7334401157321966,0.2759586322343759,0.0,interface
wine-quality-red,regression,controlled_mlp,0,GramAnchor,condition_le_3_all,condition_le_3_all__m5,5,False,validation,1.0966175285197597,0.6897432462552361,0.3321972061593591,0.0,interface
wine-quality-red,regression,controlled_mlp,0,GramAnchor,condition_le_3_all,condition_le_3_all__m5,5,False,test,1.0966175285197597,0.7383793113751352,0.3317736440243704,0.0,interface
wine-quality-red,regression,controlled_mlp,0,GramAnchor,condition_le_3_all,condition_le_3_all__m6,6,False,validation,1.0966175285197597,0.6908797878357876,0.3465186514219661,0.0,interface
wine-quality-red,regression,controlled_mlp,0,GramAnchor,condition_le_3_all,condition_le_3_all__m6,6,False,test,1.0966175285197597,0.7238859074396857,0.3292009619093346,0.0,interface
wine-quality-red,regression,controlled_mlp,0,GramAnchor,condition_le_3_all,condition_le_3_all__m7,7,False,validation,1.0966175285197597,0.677396270671613,0.1710294077696779,0.0,interface
wine-quality-red,regression,controlled_mlp,0,GramAnchor,condition_le_3_all,condition_le_3_all__m7,7,False,test,1.0966175285197597,0.7124843640770927,0.1687721987332928,0.0,interface
wine-quality-red,regression,controlled_mlp,0,Raw+GramAnchor@0.75,condition_le_3_all,rbf_reference,-1,True,validation,1.0966175285197597,0.6665878513635103,0.0,0.0,hybrid_prediction_mixture
wine-quality-red,regression,controlled_mlp,0,Raw+GramAnchor@0.75,condition_le_3_all,rbf_reference,-1,True,test,1.0966175285197597,0.6851618181539864,0.0,0.0,hybrid_prediction_mixture
wine-quality-red,regression,controlled_mlp,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m0,0,False,validation,1.0966175285197597,0.6751356640555908,0.1894231684511987,0.0,hybrid_prediction_mixture
wine-quality-red,regression,controlled_mlp,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m0,0,False,test,1.0966175285197597,0.7273107590892463,0.1962361129561884,0.0,hybrid_prediction_mixture
wine-quality-red,regression,controlled_mlp,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m1,1,False,validation,1.0966175285197597,0.6508382050258433,0.3086346444256606,0.0,hybrid_prediction_mixture
wine-quality-red,regression,controlled_mlp,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m1,1,False,test,1.0966175285197597,0.7187612304946129,0.2810693010293085,0.0,hybrid_prediction_mixture
wine-quality-red,regression,controlled_mlp,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m2,2,False,validation,1.0966175285197597,0.6638762295346118,0.1924725332541116,0.0,hybrid_prediction_mixture
wine-quality-red,regression,controlled_mlp,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m2,2,False,test,1.0966175285197597,0.7168384073667675,0.2086442985514857,0.0,hybrid_prediction_mixture
wine-quality-red,regression,controlled_mlp,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m3,3,False,validation,1.0966175285197597,0.6688444194103584,0.1517571254380819,0.0,hybrid_prediction_mixture
wine-quality-red,regression,controlled_mlp,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m3,3,False,test,1.0966175285197597,0.7001377425642247,0.1593016576806086,0.0,hybrid_prediction_mixture
wine-quality-red,regression,controlled_mlp,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m4,4,False,validation,1.0966175285197597,0.6641620717163134,0.2514438375079338,0.0,hybrid_prediction_mixture
wine-quality-red,regression,controlled_mlp,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m4,4,False,test,1.0966175285197597,0.7174700742652941,0.2184933280901558,0.0,hybrid_prediction_mixture
wine-quality-red,regression,controlled_mlp,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m5,5,False,validation,1.0966175285197597,0.6738816101350925,0.2581703388363363,0.0,hybrid_prediction_mixture
wine-quality-red,regression,controlled_mlp,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m5,5,False,test,1.0966175285197597,0.7185659841304775,0.2582820508604209,0.0,hybrid_prediction_mixture
wine-quality-red,regression,controlled_mlp,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m6,6,False,validation,1.0966175285197597,0.6747686742423994,0.2667017822979141,0.0,hybrid_prediction_mixture
wine-quality-red,regression,controlled_mlp,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m6,6,False,test,1.0966175285197597,0.7077885074597106,0.2534852160255907,0.0,hybrid_prediction_mixture
wine-quality-red,regression,controlled_mlp,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m7,7,False,validation,1.0966175285197597,0.6659100615914553,0.148331971951892,0.0,hybrid_prediction_mixture
wine-quality-red,regression,controlled_mlp,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m7,7,False,test,1.0966175285197597,0.7084773454660365,0.1467211770154036,0.0,hybrid_prediction_mixture
wine-quality-red,regression,controlled_mlp,0,MahalanobisGram-lambda1e-06,condition_le_3_all,rbf_reference,-1,True,validation,1.1749141667177554,0.6906035954599536,0.0,0.0,exploratory_interface
wine-quality-red,regression,controlled_mlp,0,MahalanobisGram-lambda1e-06,condition_le_3_all,rbf_reference,-1,True,test,1.1749141667177554,0.7075398437742706,0.0,0.0,exploratory_interface
wine-quality-red,regression,controlled_mlp,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m0,0,False,validation,1.1749141667177554,0.6704809345554458,0.1599672625909012,0.0,exploratory_interface
wine-quality-red,regression,controlled_mlp,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m0,0,False,test,1.1749141667177554,0.700669021353525,0.1713126322044273,0.0,exploratory_interface
wine-quality-red,regression,controlled_mlp,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m1,1,False,validation,1.1749141667177554,0.6754533845382628,0.1543698203808948,0.0,exploratory_interface
