dataset,problem_type,model,model_seed,repair,disagreement,task_error,raw_disagreement,raw_task_error,disagreement_reduction,relative_task_change
phoneme,classification,tabm_d,1,pca_canonical,0.0,0.3569385381416157,0.08954973678941897,0.3313458844398028,1.0,0.07723848372247535
phoneme,classification,tabm_d,1,raw,0.08954973678941897,0.3313458844398028,0.08954973678941897,0.3313458844398028,0.0,0.0
phoneme,classification,tabm_d,1,standardization,0.09779764408876654,0.3097547159937114,0.08954973678941897,0.3313458844398028,-0.09210420482578274,-0.06516202391526596
phoneme,classification,tabm_d,1,whitening,0.10772799363987685,0.3664698375050559,0.08954973678941897,0.3313458844398028,-0.20299620637864124,0.1060038911442531
phoneme,classification,tabm_d,2,ORACLE INVERSE — NOT A METHOD,0.0,0.3244702335785402,0.08800507756846163,0.3244702335785402,1.0,0.0
phoneme,classification,tabm_d,2,pca_canonical,0.0,0.34060702730261,0.08800507756846163,0.3244702335785402,1.0,0.049732739876010124
phoneme,classification,tabm_d,2,raw,0.08800507756846163,0.3244702335785402,0.08800507756846163,0.3244702335785402,0.0,0.0
phoneme,classification,tabm_d,2,standardization,0.10021476763587564,0.3240761190633408,0.08800507756846163,0.3244702335785402,-0.13873847287863317,-0.0012146399712935194
phoneme,classification,tabm_d,2,whitening,0.12080760992483543,0.3646376389546141,0.08800507756846163,0.3244702335785402,-0.3727345428547095,0.1237938067016896
phoneme,classification,tabpfn_2_6,0,ORACLE INVERSE — NOT A METHOD,0.045042421857261226,0.2733860621868599,0.09328193070779496,0.2733860621868599,0.5171366896515434,0.0
phoneme,classification,tabpfn_2_6,0,pca_canonical,0.007872817967750714,0.2829810322157253,0.09328193070779496,0.2733860621868599,0.9156018973019302,0.035096778351148016
phoneme,classification,tabpfn_2_6,0,raw,0.09328193070779496,0.2733860621868599,0.09328193070779496,0.2733860621868599,0.0,0.0
phoneme,classification,tabpfn_2_6,0,standardization,0.08600265369805402,0.2713681121483748,0.09328193070779496,0.2733860621868599,0.07803523098748066,-0.007381320109530023
phoneme,classification,tabpfn_2_6,0,whitening,0.10517149625613233,0.3089379670980409,0.09328193070779496,0.2733860621868599,-0.12745839905030865,0.13004285817204972
phoneme,classification,tabpfn_2_6,1,ORACLE INVERSE — NOT A METHOD,0.035494127016439364,0.2720780444511647,0.09410478647450941,0.2720780444511647,0.6228233616357675,0.0
phoneme,classification,tabpfn_2_6,1,pca_canonical,0.0061731512713451755,0.2966531821153957,0.09410478647450941,0.2720780444511647,0.9344013040928867,0.09032385436981492
phoneme,classification,tabpfn_2_6,1,raw,0.09410478647450941,0.2720780444511647,0.09410478647450941,0.2720780444511647,0.0,0.0
phoneme,classification,tabpfn_2_6,1,standardization,0.08903689714371643,0.2670099492959255,0.09410478647450941,0.2720780444511647,0.05385368290661541,-0.018627358063612067
phoneme,classification,tabpfn_2_6,1,whitening,0.10046831954225469,0.3140289613343954,0.09410478647450941,0.2720780444511647,-0.06762177893543164,0.1541870714627269
phoneme,classification,tabpfn_2_6,2,ORACLE INVERSE — NOT A METHOD,0.03526607827783451,0.2760179448922226,0.09756729571074436,0.2760179448922226,0.6385461130091472,0.0
phoneme,classification,tabpfn_2_6,2,pca_canonical,0.005874473186464387,0.2863564876094697,0.09756729571074436,0.2760179448922226,0.9397905502692182,0.037456052798610674
phoneme,classification,tabpfn_2_6,2,raw,0.09756729571074436,0.2760179448922226,0.09756729571074436,0.2760179448922226,0.0,0.0
phoneme,classification,tabpfn_2_6,2,standardization,0.09566789746832897,0.276378893913375,0.09756729571074436,0.2760179448922226,0.019467570855366323,0.001307701284760138
phoneme,classification,tabpfn_2_6,2,whitening,0.09650934183483266,0.312970811729907,0.09756729571074436,0.2760179448922226,0.01084332478629102,0.13387849421208275
wine-quality-red,regression,catboost,0,ORACLE INVERSE — NOT A METHOD,0.10903187263873643,0.6547961723811623,0.1375436311699223,0.6547961723811623,0.2072924663153778,0.0
wine-quality-red,regression,catboost,0,pca_canonical,0.0,0.6475517889395563,0.1375436311699223,0.6547961723811623,1.0,-0.011063570233255614
wine-quality-red,regression,catboost,0,raw,0.1375436311699223,0.6547961723811623,0.1375436311699223,0.6547961723811623,0.0,0.0
wine-quality-red,regression,catboost,0,standardization,0.14297862177455573,0.6537192955640236,0.1375436311699223,0.6547961723811623,-0.03951466569847217,-0.0016445985217393422
wine-quality-red,regression,catboost,0,whitening,0.15682906579151476,0.6641243045511427,0.1375436311699223,0.6547961723811623,-0.14021321421830946,0.014245856288467161
wine-quality-red,regression,catboost,1,ORACLE INVERSE — NOT A METHOD,0.11082854618601219,0.6434968461287921,0.13295678571259392,0.6434968461287921,0.16643181773674376,0.0
wine-quality-red,regression,catboost,1,pca_canonical,0.0,0.6493435971405662,0.13295678571259392,0.6434968461287921,1.0,0.00908590468927322
wine-quality-red,regression,catboost,1,raw,0.13295678571259392,0.6434968461287921,0.13295678571259392,0.6434968461287921,0.0,0.0
wine-quality-red,regression,catboost,1,standardization,0.13736368657757642,0.6448425112911975,0.13295678571259392,0.6434968461287921,-0.03314536254289924,0.002091176002649889
wine-quality-red,regression,catboost,1,whitening,0.16110473686468357,0.663909306038078,0.13295678571259392,0.6434968461287921,-0.2117075183581505,0.03172114988921085
wine-quality-red,regression,catboost,2,ORACLE INVERSE — NOT A METHOD,0.11146262079774946,0.6467352901325547,0.1418757804675368,0.6467352901325547,0.2143647038949421,0.0
wine-quality-red,regression,catboost,2,pca_canonical,0.0,0.6594610046229323,0.1418757804675368,0.6467352901325547,1.0,0.01967685185042147
wine-quality-red,regression,catboost,2,raw,0.1418757804675368,0.6467352901325547,0.1418757804675368,0.6467352901325547,0.0,0.0
wine-quality-red,regression,catboost,2,standardization,0.13574761886631143,0.6529028057070674,0.1418757804675368,0.6467352901325547,0.04319385296793188,0.00953638322913936
wine-quality-red,regression,catboost,2,whitening,0.1541130528143006,0.6496500537465576,0.1418757804675368,0.6467352901325547,-0.08625342751551512,0.004506888148017223
wine-quality-red,regression,controlled_mlp,0,ORACLE INVERSE — NOT A METHOD,0.0,0.691096529890026,0.10737053303019814,0.691096529890026,1.0,0.0
wine-quality-red,regression,controlled_mlp,0,orbit_consistency_lambda_1,0.4591649826457105,0.7172148596273719,0.10737053303019814,0.691096529890026,-3.276452483630398,0.03779259279669954
wine-quality-red,regression,controlled_mlp,0,pca_canonical,0.0,0.7018776834318262,0.10737053303019814,0.691096529890026,1.0,0.015600068985320771
wine-quality-red,regression,controlled_mlp,0,raw,0.10737053303019814,0.691096529890026,0.10737053303019814,0.691096529890026,0.0,0.0
wine-quality-red,regression,controlled_mlp,0,standardization,0.28214181768750624,0.715642848820339,0.10737053303019814,0.691096529890026,-1.6277397506087947,0.03551793109743881
wine-quality-red,regression,controlled_mlp,0,whitening,0.19489674256877645,0.6949837455834009,0.10737053303019814,0.691096529890026,-0.8151790539585142,0.005624707295221818
wine-quality-red,regression,controlled_mlp,1,ORACLE INVERSE — NOT A METHOD,0.0,0.6897238525837522,0.14420252201531386,0.6897238525837522,1.0,0.0
wine-quality-red,regression,controlled_mlp,1,orbit_consistency_lambda_1,0.6603281530694876,0.7067334166479373,0.14420252201531386,0.6897238525837522,-3.579172013367164,0.024661411955619775
wine-quality-red,regression,controlled_mlp,1,pca_canonical,0.0,0.7213040612355388,0.14420252201531386,0.6897238525837522,1.0,0.04578674281523681
wine-quality-red,regression,controlled_mlp,1,raw,0.14420252201531386,0.6897238525837522,0.14420252201531386,0.6897238525837522,0.0,0.0
wine-quality-red,regression,controlled_mlp,1,standardization,0.3000850355068443,0.7300563220219479,0.14420252201531386,0.6897238525837522,-1.0809971373106513,0.05847625725441787
wine-quality-red,regression,controlled_mlp,1,whitening,0.24449757233306524,0.7079136727655314,0.14420252201531386,0.6897238525837522,-0.6955152303584562,0.026372612914050853
wine-quality-red,regression,controlled_mlp,2,ORACLE INVERSE — NOT A METHOD,0.0,0.6962309332751172,0.1327100872568743,0.6962309332751172,1.0,0.0
wine-quality-red,regression,controlled_mlp,2,orbit_consistency_lambda_1,0.542803251051779,0.7114564526534976,0.1327100872568743,0.6962309332751172,-3.0901431253008393,0.02186849025331075
wine-quality-red,regression,controlled_mlp,2,pca_canonical,0.0,0.7140570336361587,0.1327100872568743,0.6962309332751172,1.0,0.02560371783136137
wine-quality-red,regression,controlled_mlp,2,raw,0.1327100872568743,0.6962309332751172,0.1327100872568743,0.6962309332751172,0.0,0.0
wine-quality-red,regression,controlled_mlp,2,standardization,0.38545280187094544,0.7451746089460705,0.1327100872568743,0.6962309332751172,-1.9044725223099364,0.07029804815008565
wine-quality-red,regression,controlled_mlp,2,whitening,0.20204995336131962,0.7023859143299153,0.1327100872568743,0.6962309332751172,-0.5224913006818444,0.00884043032366375
wine-quality-red,regression,tabicl_v2,0,ORACLE INVERSE — NOT A METHOD,0.0,0.6392270357231158,0.15072341903765646,0.6392270357231158,1.0,0.0
wine-quality-red,regression,tabicl_v2,0,pca_canonical,0.0,0.6427015252198147,0.15072341903765646,0.6392270357231158,1.0,0.005435454545142112
wine-quality-red,regression,tabicl_v2,0,raw,0.15072341903765646,0.6392270357231158,0.15072341903765646,0.6392270357231158,0.0,0.0
wine-quality-red,regression,tabicl_v2,0,standardization,0.1506451585163993,0.6391408461309663,0.15072341903765646,0.6392270357231158,0.0005192326564565919,-0.00013483408450012477
wine-quality-red,regression,tabicl_v2,0,whitening,0.1700115058597185,0.6329886090960356,0.15072341903765646,0.6392270357231158,-0.1279700722370367,-0.009759328499025484
wine-quality-red,regression,tabicl_v2,1,ORACLE INVERSE — NOT A METHOD,0.0,0.6392270357231158,0.15072341903765646,0.6392270357231158,1.0,0.0
wine-quality-red,regression,tabicl_v2,1,pca_canonical,0.0,0.6427015252198147,0.15072341903765646,0.6392270357231158,1.0,0.005435454545142112
wine-quality-red,regression,tabicl_v2,1,raw,0.15072341903765646,0.6392270357231158,0.15072341903765646,0.6392270357231158,0.0,0.0
wine-quality-red,regression,tabicl_v2,1,standardization,0.1506451585163993,0.6391408461309663,0.15072341903765646,0.6392270357231158,0.0005192326564565919,-0.00013483408450012477
wine-quality-red,regression,tabicl_v2,1,whitening,0.1700115058597185,0.6329886090960356,0.15072341903765646,0.6392270357231158,-0.1279700722370367,-0.009759328499025484
wine-quality-red,regression,tabicl_v2,2,ORACLE INVERSE — NOT A METHOD,0.0,0.6392270357231158,0.15072341903765646,0.6392270357231158,1.0,0.0
wine-quality-red,regression,tabicl_v2,2,pca_canonical,0.0,0.6427015252198147,0.15072341903765646,0.6392270357231158,1.0,0.005435454545142112
wine-quality-red,regression,tabicl_v2,2,raw,0.15072341903765646,0.6392270357231158,0.15072341903765646,0.6392270357231158,0.0,0.0
wine-quality-red,regression,tabicl_v2,2,standardization,0.1506451585163993,0.6391408461309663,0.15072341903765646,0.6392270357231158,0.0005192326564565919,-0.00013483408450012477
wine-quality-red,regression,tabicl_v2,2,whitening,0.1700115058597185,0.6329886090960356,0.15072341903765646,0.6392270357231158,-0.1279700722370367,-0.009759328499025484
wine-quality-red,regression,tabm_d,0,ORACLE INVERSE — NOT A METHOD,0.0,0.6734519602982222,0.3115208228510798,0.6734519602982222,1.0,0.0
wine-quality-red,regression,tabm_d,0,pca_canonical,0.0,0.6789985429825951,0.3115208228510798,0.6734519602982222,1.0,0.008236048020287507
wine-quality-red,regression,tabm_d,0,raw,0.3115208228510798,0.6734519602982222,0.3115208228510798,0.6734519602982222,0.0,0.0
wine-quality-red,regression,tabm_d,0,standardization,0.3385203930765083,0.6735287351595192,0.3115208228510798,0.6734519602982222,-0.0866701942371777,0.00011400198651583394
wine-quality-red,regression,tabm_d,0,whitening,0.24429045993323056,0.6543919070415573,0.3115208228510798,0.6734519602982222,0.21581338384557425,-0.028302023574516944
wine-quality-red,regression,tabm_d,1,ORACLE INVERSE — NOT A METHOD,0.0,0.6722873576048889,0.3100545759667733,0.6722873576048889,1.0,0.0
wine-quality-red,regression,tabm_d,1,pca_canonical,0.0,0.6776574557407478,0.3100545759667733,0.6722873576048889,1.0,0.007987801756365823
wine-quality-red,regression,tabm_d,1,raw,0.3100545759667733,0.6722873576048889,0.3100545759667733,0.6722873576048889,0.0,0.0
wine-quality-red,regression,tabm_d,1,standardization,0.3136818041567751,0.6718344404831624,0.3100545759667733,0.6722873576048889,-0.011698676527162277,-0.0006736957293679231
wine-quality-red,regression,tabm_d,1,whitening,0.25479976214875927,0.6594599185684579,0.3100545759667733,0.6722873576048889,0.17820996076489248,-0.019080291918816442
wine-quality-red,regression,tabm_d,2,ORACLE INVERSE — NOT A METHOD,0.0,0.6736118524271372,0.2970799573979625,0.6736118524271372,1.0,0.0
wine-quality-red,regression,tabm_d,2,pca_canonical,0.0,0.6809644564043525,0.2970799573979625,0.6736118524271372,1.0,0.010915193892035458
wine-quality-red,regression,tabm_d,2,raw,0.2970799573979625,0.6736118524271372,0.2970799573979625,0.6736118524271372,0.0,0.0
wine-quality-red,regression,tabm_d,2,standardization,0.3445743626141614,0.6754284417926236,0.2970799573979625,0.6736118524271372,-0.15987078237181906,0.0026967894922587483
wine-quality-red,regression,tabm_d,2,whitening,0.2513254368054371,0.6523962162746522,0.2970799573979625,0.6736118524271372,0.15401416168655746,-0.031495342720056795
wine-quality-red,regression,tabpfn_2_6,0,ORACLE INVERSE — NOT A METHOD,0.11132912212004051,0.6487749137296394,0.24811643387135232,0.6487749137296394,0.5513029089489319,0.0
wine-quality-red,regression,tabpfn_2_6,0,pca_canonical,0.018211887502047275,0.6290202326218887,0.24811643387135232,0.6487749137296394,0.9265994306870858,-0.030449206172578614
wine-quality-red,regression,tabpfn_2_6,0,raw,0.24811643387135232,0.6487749137296394,0.24811643387135232,0.6487749137296394,0.0,0.0
wine-quality-red,regression,tabpfn_2_6,0,standardization,0.21627418457077957,0.6406953790457922,0.24811643387135232,0.6487749137296394,0.12833591392452004,-0.012453525117671378
wine-quality-red,regression,tabpfn_2_6,0,whitening,0.20912541434472706,0.6203153445117272,0.24811643387135232,0.6487749137296394,0.15714807325838798,-0.04386663019120983
wine-quality-red,regression,tabpfn_2_6,1,ORACLE INVERSE — NOT A METHOD,0.10559201356104375,0.6354549617066447,0.20218858806613593,0.6354549617066447,0.47775482992885543,0.0
wine-quality-red,regression,tabpfn_2_6,1,pca_canonical,0.005218094161057662,0.6315632964700874,0.20218858806613593,0.6354549617066447,0.9741919451984559,-0.006124218821276503
wine-quality-red,regression,tabpfn_2_6,1,raw,0.20218858806613593,0.6354549617066447,0.20218858806613593,0.6354549617066447,0.0,0.0
wine-quality-red,regression,tabpfn_2_6,1,standardization,0.20886946581367588,0.6354295761008002,0.20218858806613593,0.6354549617066447,-0.033042803312690605,-3.994870978165287e-05
wine-quality-red,regression,tabpfn_2_6,1,whitening,0.20713959219065892,0.6212516271021927,0.20218858806613593,0.6354549617066447,-0.024487060184146037,-0.022351441817852882
wine-quality-red,regression,tabpfn_2_6,2,ORACLE INVERSE — NOT A METHOD,0.10414568019845995,0.6308499021905694,0.19468363510805275,0.6308499021905694,0.46505169712566075,0.0
wine-quality-red,regression,tabpfn_2_6,2,pca_canonical,0.019116494726945175,0.6255017695368648,0.19468363510805275,0.6308499021905694,0.9018073875786468,-0.008477662650233737
wine-quality-red,regression,tabpfn_2_6,2,raw,0.19468363510805275,0.6308499021905694,0.19468363510805275,0.6308499021905694,0.0,0.0
wine-quality-red,regression,tabpfn_2_6,2,standardization,0.20872422889149794,0.6401619166081507,0.19468363510805275,0.6308499021905694,-0.07212005146530376,0.014761061839347535
wine-quality-red,regression,tabpfn_2_6,2,whitening,0.21717165804541938,0.6177742244471702,0.19468363510805275,0.6308499021905694,-0.11551059710224432,-0.020727082144254942
