panel,dataset,feature,basis_a,basis_b,scope,member,dimension,condition_number,orthogonality_error,reconstruction_error,passes
development,house_16H,P18p2,rbf,condition_le_3_all,all,6,8,3.0,2.5909619978968745,3.047701168956563e-16,True
development,house_16H,P27p4,rbf,condition_le_3_all,all,6,8,3.0000000000000004,2.590961997896874,2.222359210879557e-16,True
development,house_16H,P5p1,rbf,condition_le_3_all,all,6,8,2.9999999999999973,2.590961997896874,2.268891361007989e-16,True
development,house_16H,P6p2,rbf,condition_le_3_all,all,6,8,2.999999999999999,2.590961997896875,3.5421103693007117e-16,True
development,house_16H,H10p1,rbf,condition_le_3_all,all,7,8,2.9999999999999996,2.5909619978968763,2.9436658414277184e-16,True
development,house_16H,H13p1,rbf,condition_le_3_all,all,7,8,2.9999999999999996,2.590961997896876,1.9848777702443454e-16,True
development,house_16H,H18pA,rbf,condition_le_3_all,all,7,8,2.9999999999999987,2.5909619978968736,2.118677357461599e-16,True
development,house_16H,H2p2,rbf,condition_le_3_all,all,7,8,2.9999999999999996,2.590961997896875,2.718802101256887e-16,True
development,house_16H,H40p4,rbf,condition_le_3_all,all,7,8,2.999999999999998,2.5909619978968736,2.535513257679232e-16,True
development,house_16H,H8p2,rbf,condition_le_3_all,all,7,8,2.999999999999999,2.590961997896876,2.4955297651513224e-16,True
development,house_16H,P1,rbf,condition_le_3_all,all,7,8,3.0000000000000004,2.590961997896878,2.5647819423262758e-16,True
development,house_16H,P11p4,rbf,condition_le_3_all,all,7,8,3.0000000000000004,2.590961997896875,2.412935055693279e-16,True
development,house_16H,P14p9,rbf,condition_le_3_all,all,7,8,3.0,2.5909619978968763,2.8448146448279136e-16,True
development,house_16H,P15p1,rbf,condition_le_3_all,all,7,8,3.0,2.5909619978968754,1.9821280843403309e-16,True
development,house_16H,P15p3,rbf,condition_le_3_all,all,7,8,2.9999999999999987,2.5909619978968754,1.4743506657691524e-16,True
development,house_16H,P16p2,rbf,condition_le_3_all,all,7,8,2.9999999999999973,2.590961997896874,3.1238836773275462e-16,True
development,house_16H,P18p2,rbf,condition_le_3_all,all,7,8,2.9999999999999982,2.5909619978968736,1.7163876800522056e-16,True
development,house_16H,P27p4,rbf,condition_le_3_all,all,7,8,2.9999999999999996,2.5909619978968754,2.528662318946734e-16,True
development,house_16H,P5p1,rbf,condition_le_3_all,all,7,8,2.999999999999999,2.5909619978968754,2.2937227304709195e-16,True
development,house_16H,P6p2,rbf,condition_le_3_all,all,7,8,2.9999999999999996,2.5909619978968754,2.4947444094179123e-16,True
development,pendigits,input15,rbf,orthogonal_one,one,0,8,1.0000000000000007,1.1977828291496494e-15,2.091382846713159e-16,True
development,pendigits,input15,rbf,orthogonal_one,one,1,8,1.0000000000000004,8.585287130797711e-16,2.7543435529019705e-16,True
development,pendigits,input15,rbf,orthogonal_one,one,2,8,1.0000000000000009,1.3799320932740397e-15,2.2170586526715732e-16,True
development,pendigits,input15,rbf,orthogonal_one,one,3,8,1.0000000000000007,1.058290816595587e-15,2.3792847959104704e-16,True
development,pendigits,input15,rbf,orthogonal_one,one,4,8,1.0000000000000004,1.035882069876736e-15,3.0729545203845185e-16,True
development,pendigits,input15,rbf,orthogonal_one,one,5,8,1.0000000000000007,1.2181564990198383e-15,3.314057414287397e-16,True
development,pendigits,input15,rbf,orthogonal_one,one,6,8,1.0000000000000007,1.1568832514551275e-15,3.0228385346228616e-16,True
development,pendigits,input15,rbf,orthogonal_one,one,7,8,1.0000000000000007,1.0530573065220579e-15,2.4495841050112096e-16,True
development,pendigits,input1,rbf,orthogonal_all,all,0,8,1.0000000000000007,1.3706805508685888e-15,1.9153365509097152e-16,True
development,pendigits,input10,rbf,orthogonal_all,all,0,8,1.0000000000000007,1.0608078919605779e-15,2.513681501558244e-16,True
development,pendigits,input11,rbf,orthogonal_all,all,0,8,1.0000000000000007,1.1916144346894535e-15,2.0097035533933076e-16,True
development,pendigits,input12,rbf,orthogonal_all,all,0,8,1.0000000000000009,8.62592103452514e-16,2.1483728771804426e-16,True
development,pendigits,input13,rbf,orthogonal_all,all,0,8,1.0000000000000007,1.3402952877830476e-15,2.5796167576862317e-16,True
development,pendigits,input14,rbf,orthogonal_all,all,0,8,1.0000000000000007,1.2455919926098284e-15,2.446961828272462e-16,True
development,pendigits,input15,rbf,orthogonal_all,all,0,8,1.0000000000000009,7.843941392941017e-16,2.6869548600211405e-16,True
development,pendigits,input16,rbf,orthogonal_all,all,0,8,1.0000000000000007,8.831469742003738e-16,2.7480298138039196e-16,True
development,pendigits,input2,rbf,orthogonal_all,all,0,8,1.0000000000000004,1.1980940852659599e-15,2.6774785138273936e-16,True
development,pendigits,input3,rbf,orthogonal_all,all,0,8,1.0000000000000009,1.1123783298443124e-15,2.498647399358285e-16,True
development,pendigits,input4,rbf,orthogonal_all,all,0,8,1.0000000000000007,1.4429929977281881e-15,1.9290214357096274e-16,True
development,pendigits,input5,rbf,orthogonal_all,all,0,8,1.0000000000000007,1.917268431013309e-15,2.3472845062159977e-16,True
development,pendigits,input6,rbf,orthogonal_all,all,0,8,1.0000000000000013,1.977535263788321e-15,2.1673068471504286e-16,True
development,pendigits,input7,rbf,orthogonal_all,all,0,8,1.0000000000000007,1.065939640925076e-15,2.0363292449621894e-16,True
development,pendigits,input8,rbf,orthogonal_all,all,0,8,1.0000000000000007,1.1119354912349329e-15,2.4314889149615973e-16,True
development,pendigits,input9,rbf,orthogonal_all,all,0,8,1.0000000000000007,1.0252498742267842e-15,2.574856739252425e-16,True
development,pendigits,input1,rbf,orthogonal_all,all,1,8,1.0000000000000002,8.847838250863154e-16,2.628274999513587e-16,True
development,pendigits,input10,rbf,orthogonal_all,all,1,8,1.0000000000000007,9.072879396002179e-16,1.8035895613710747e-16,True
development,pendigits,input11,rbf,orthogonal_all,all,1,8,1.0000000000000002,9.131888833831295e-16,2.5970861484391705e-16,True
development,pendigits,input12,rbf,orthogonal_all,all,1,8,1.0000000000000004,7.458797494022705e-16,2.5155143859872345e-16,True
development,pendigits,input13,rbf,orthogonal_all,all,1,8,1.0000000000000004,1.2106592077521842e-15,2.311273798941956e-16,True
development,pendigits,input14,rbf,orthogonal_all,all,1,8,1.0000000000000004,1.31493307583653e-15,2.711686454141511e-16,True
development,pendigits,input15,rbf,orthogonal_all,all,1,8,1.0000000000000009,1.1459706552748275e-15,3.101328288188557e-16,True
development,pendigits,input16,rbf,orthogonal_all,all,1,8,1.0000000000000009,1.6379366827988662e-15,2.212107210010419e-16,True
development,pendigits,input2,rbf,orthogonal_all,all,1,8,1.0000000000000007,9.802811437451085e-16,4.111293389565667e-16,True
development,pendigits,input3,rbf,orthogonal_all,all,1,8,1.0000000000000004,7.3870634964423615e-16,2.2742885149401074e-16,True
development,pendigits,input4,rbf,orthogonal_all,all,1,8,1.0000000000000002,7.816210335843662e-16,3.0705142968883837e-16,True
development,pendigits,input5,rbf,orthogonal_all,all,1,8,1.0000000000000007,1.2510728108993692e-15,2.610769022059825e-16,True
development,pendigits,input6,rbf,orthogonal_all,all,1,8,1.0000000000000004,1.4011872573649933e-15,2.0088961844766538e-16,True
development,pendigits,input7,rbf,orthogonal_all,all,1,8,1.0000000000000007,1.5413810081047542e-15,2.42329643621031e-16,True
development,pendigits,input8,rbf,orthogonal_all,all,1,8,1.0000000000000004,9.368420690271391e-16,2.315998057859301e-16,True
development,pendigits,input9,rbf,orthogonal_all,all,1,8,1.0000000000000004,9.246375334440194e-16,2.3311564389595196e-16,True
development,pendigits,input1,rbf,orthogonal_all,all,2,8,1.0000000000000007,1.3261019271786694e-15,2.3041871238590985e-16,True
development,pendigits,input10,rbf,orthogonal_all,all,2,8,1.0000000000000007,1.5146330767154776e-15,3.1147110595273124e-16,True
development,pendigits,input11,rbf,orthogonal_all,all,2,8,1.0000000000000004,1.545024512852914e-15,3.4975586330420385e-16,True
development,pendigits,input12,rbf,orthogonal_all,all,2,8,1.0000000000000004,9.033593920991094e-16,3.0937254945175234e-16,True
development,pendigits,input13,rbf,orthogonal_all,all,2,8,1.0000000000000007,1.2503131473445603e-15,2.7571774793136885e-16,True
development,pendigits,input14,rbf,orthogonal_all,all,2,8,1.0000000000000007,1.6502206592764628e-15,2.0614994376414737e-16,True
development,pendigits,input15,rbf,orthogonal_all,all,2,8,1.0000000000000009,7.067115682362139e-16,1.5965374262462009e-16,True
development,pendigits,input16,rbf,orthogonal_all,all,2,8,1.0000000000000004,1.072305803932675e-15,2.0448127534925415e-16,True
development,pendigits,input2,rbf,orthogonal_all,all,2,8,1.0000000000000004,1.3137342446639198e-15,2.515743748543841e-16,True
development,pendigits,input3,rbf,orthogonal_all,all,2,8,1.0000000000000004,1.590765988389053e-15,1.762144305687928e-16,True
development,pendigits,input4,rbf,orthogonal_all,all,2,8,1.0000000000000002,1.6416690596248748e-15,2.0752465455964807e-16,True
development,pendigits,input5,rbf,orthogonal_all,all,2,8,1.0000000000000009,9.82313276590032e-16,2.2194885415636217e-16,True
development,pendigits,input6,rbf,orthogonal_all,all,2,8,1.0000000000000009,1.4103005273802814e-15,2.7121886239672327e-16,True
development,pendigits,input7,rbf,orthogonal_all,all,2,8,1.0000000000000007,5.850901692599019e-16,2.1605980220621374e-16,True
development,pendigits,input8,rbf,orthogonal_all,all,2,8,1.0000000000000004,8.476069068422392e-16,2.3420030778701987e-16,True
development,pendigits,input9,rbf,orthogonal_all,all,2,8,1.0000000000000007,1.081430298690316e-15,2.1670053610618514e-16,True
development,pendigits,input1,rbf,orthogonal_all,all,3,8,1.0000000000000004,1.0934933085139785e-15,2.6401088513891674e-16,True
development,pendigits,input10,rbf,orthogonal_all,all,3,8,1.0000000000000009,9.282658827140702e-16,1.8690154179625037e-16,True
development,pendigits,input11,rbf,orthogonal_all,all,3,8,1.0000000000000007,1.046132482170939e-15,1.8176804455810046e-16,True
development,pendigits,input12,rbf,orthogonal_all,all,3,8,1.0000000000000007,1.228393927078391e-15,1.874926248515936e-16,True
development,pendigits,input13,rbf,orthogonal_all,all,3,8,1.0000000000000004,1.1944918632004673e-15,2.1059595177030507e-16,True
development,pendigits,input14,rbf,orthogonal_all,all,3,8,1.000000000000001,7.956275534487073e-16,2.3466945730385444e-16,True
development,pendigits,input15,rbf,orthogonal_all,all,3,8,1.0000000000000009,1.675231540686485e-15,1.9417627970760684e-16,True
development,pendigits,input16,rbf,orthogonal_all,all,3,8,1.0000000000000004,1.0717304003001688e-15,2.2106168487506118e-16,True
development,pendigits,input2,rbf,orthogonal_all,all,3,8,1.0000000000000007,1.2397842499746267e-15,2.455904630877278e-16,True
development,pendigits,input3,rbf,orthogonal_all,all,3,8,1.0000000000000004,9.188111587913876e-16,2.4657643532939307e-16,True
development,pendigits,input4,rbf,orthogonal_all,all,3,8,1.0000000000000009,1.7884625517516225e-15,1.8824932870761995e-16,True
development,pendigits,input5,rbf,orthogonal_all,all,3,8,1.0000000000000007,9.540583729148541e-16,2.33394930477543e-16,True
development,pendigits,input6,rbf,orthogonal_all,all,3,8,1.0000000000000009,1.1940370239238266e-15,1.734378215222904e-16,True
development,pendigits,input7,rbf,orthogonal_all,all,3,8,1.0000000000000007,1.1802867989428109e-15,2.028159601017068e-16,True
development,pendigits,input8,rbf,orthogonal_all,all,3,8,1.0000000000000007,1.2851175403585893e-15,2.0773149634275893e-16,True
development,pendigits,input9,rbf,orthogonal_all,all,3,8,1.0000000000000007,1.0727060057865696e-15,1.7653256500148455e-16,True
development,pendigits,input1,rbf,orthogonal_all,all,4,8,1.0000000000000009,9.757275091505625e-16,2.5018834870712874e-16,True
development,pendigits,input10,rbf,orthogonal_all,all,4,8,1.0000000000000007,1.6982565765045928e-15,2.9554406775955015e-16,True
development,pendigits,input11,rbf,orthogonal_all,all,4,8,1.0000000000000007,1.3322812140327988e-15,2.4280677174314297e-16,True
development,pendigits,input12,rbf,orthogonal_all,all,4,8,1.0000000000000007,1.0361412850585651e-15,3.7142269344016515e-16,True
development,pendigits,input13,rbf,orthogonal_all,all,4,8,1.0000000000000007,8.160337313391139e-16,2.4795475874711104e-16,True
development,pendigits,input14,rbf,orthogonal_all,all,4,8,1.0000000000000009,1.3303173906600101e-15,2.1619750328757933e-16,True
development,pendigits,input15,rbf,orthogonal_all,all,4,8,1.0000000000000007,7.933733709444547e-16,2.2220345404063856e-16,True
development,pendigits,input16,rbf,orthogonal_all,all,4,8,1.0000000000000009,1.610603341566218e-15,3.356903866075158e-16,True
development,pendigits,input2,rbf,orthogonal_all,all,4,8,1.0000000000000009,1.408353320705217e-15,1.6451778979171468e-16,True
development,pendigits,input3,rbf,orthogonal_all,all,4,8,1.0000000000000009,1.0358869682355382e-15,2.576634483177741e-16,True
development,pendigits,input4,rbf,orthogonal_all,all,4,8,1.0000000000000007,1.994157870587864e-15,2.2086622303893934e-16,True
development,pendigits,input5,rbf,orthogonal_all,all,4,8,1.0000000000000007,1.5918938492471713e-15,2.6531708200353884e-16,True
development,pendigits,input6,rbf,orthogonal_all,all,4,8,1.0000000000000009,1.0607735196353962e-15,2.193523012200015e-16,True
development,pendigits,input7,rbf,orthogonal_all,all,4,8,1.0000000000000004,1.6744476831973178e-15,2.506801110512861e-16,True
development,pendigits,input8,rbf,orthogonal_all,all,4,8,1.0000000000000009,1.073959096485736e-15,2.482802817628531e-16,True
development,pendigits,input9,rbf,orthogonal_all,all,4,8,1.0000000000000004,1.6511643768527625e-15,2.7610975910293613e-16,True
development,pendigits,input1,rbf,orthogonal_all,all,5,8,1.0000000000000004,1.3247213167024446e-15,1.9293862187749947e-16,True
development,pendigits,input10,rbf,orthogonal_all,all,5,8,1.0000000000000004,1.2186254645531898e-15,2.060819698176318e-16,True
development,pendigits,input11,rbf,orthogonal_all,all,5,8,1.000000000000001,1.5065713130919816e-15,3.1266700672029783e-16,True
development,pendigits,input12,rbf,orthogonal_all,all,5,8,1.0000000000000009,1.1948649761717526e-15,2.473256352752758e-16,True
development,pendigits,input13,rbf,orthogonal_all,all,5,8,1.0000000000000009,7.695004719073152e-16,2.1777814308498533e-16,True
development,pendigits,input14,rbf,orthogonal_all,all,5,8,1.0000000000000007,7.855507547803408e-16,3.263737238508477e-16,True
development,pendigits,input15,rbf,orthogonal_all,all,5,8,1.0000000000000004,8.93920060878013e-16,2.314786751185641e-16,True
development,pendigits,input16,rbf,orthogonal_all,all,5,8,1.0000000000000004,8.712881540260627e-16,1.8693483780883276e-16,True
development,pendigits,input2,rbf,orthogonal_all,all,5,8,1.0000000000000007,1.122628173471108e-15,2.664830342353923e-16,True
development,pendigits,input3,rbf,orthogonal_all,all,5,8,1.0000000000000004,1.3187204560129721e-15,2.874197246605215e-16,True
development,pendigits,input4,rbf,orthogonal_all,all,5,8,1.0000000000000007,1.4080486816626552e-15,2.0054928694179187e-16,True
development,pendigits,input5,rbf,orthogonal_all,all,5,8,1.0000000000000007,1.0225163749114848e-15,2.8919430233232e-16,True
development,pendigits,input6,rbf,orthogonal_all,all,5,8,1.0000000000000007,1.2932091767875053e-15,2.3762462383393545e-16,True
development,pendigits,input7,rbf,orthogonal_all,all,5,8,1.0000000000000002,7.692094858624364e-16,1.7628565138986772e-16,True
development,pendigits,input8,rbf,orthogonal_all,all,5,8,1.0000000000000004,9.632868278149826e-16,2.6989187359900107e-16,True
development,pendigits,input9,rbf,orthogonal_all,all,5,8,1.0000000000000007,1.1957178566038775e-15,2.160503751453219e-16,True
development,pendigits,input1,rbf,orthogonal_all,all,6,8,1.0000000000000007,1.5734191591755494e-15,2.2847207169168856e-16,True
development,pendigits,input10,rbf,orthogonal_all,all,6,8,1.0000000000000009,1.4810859789985412e-15,1.9107473103658936e-16,True
development,pendigits,input11,rbf,orthogonal_all,all,6,8,1.0000000000000004,9.063281688462225e-16,2.2097008342068575e-16,True
development,pendigits,input12,rbf,orthogonal_all,all,6,8,1.0000000000000009,8.97493334016495e-16,2.7847929045552977e-16,True
development,pendigits,input13,rbf,orthogonal_all,all,6,8,1.0000000000000004,1.3560073417745535e-15,2.1784702845469872e-16,True
development,pendigits,input14,rbf,orthogonal_all,all,6,8,1.0000000000000007,1.142439180616103e-15,2.451817141319493e-16,True
development,pendigits,input15,rbf,orthogonal_all,all,6,8,1.0000000000000009,1.499916769838635e-15,2.0905289954753336e-16,True
development,pendigits,input16,rbf,orthogonal_all,all,6,8,1.0000000000000009,1.109258307103773e-15,2.5902848635691853e-16,True
development,pendigits,input2,rbf,orthogonal_all,all,6,8,1.0000000000000007,5.687634532812665e-16,2.292006396601888e-16,True
development,pendigits,input3,rbf,orthogonal_all,all,6,8,1.0000000000000007,1.0443028637572422e-15,2.40487078494683e-16,True
development,pendigits,input4,rbf,orthogonal_all,all,6,8,1.0000000000000009,1.3076228428922978e-15,2.2252481600868946e-16,True
development,pendigits,input5,rbf,orthogonal_all,all,6,8,1.0000000000000007,8.713076634329243e-16,3.1734166879752403e-16,True
development,pendigits,input6,rbf,orthogonal_all,all,6,8,1.0000000000000007,1.31747040615525e-15,2.0964610480752635e-16,True
development,pendigits,input7,rbf,orthogonal_all,all,6,8,1.0000000000000007,1.2111766829382009e-15,2.1277551242625368e-16,True
development,pendigits,input8,rbf,orthogonal_all,all,6,8,1.0000000000000007,8.278018676728784e-16,2.37689107700539e-16,True
development,pendigits,input9,rbf,orthogonal_all,all,6,8,1.0000000000000007,1.2347677724895884e-15,2.426062575473843e-16,True
development,pendigits,input1,rbf,orthogonal_all,all,7,8,1.0000000000000007,1.1913748140564019e-15,2.731499392512638e-16,True
development,pendigits,input10,rbf,orthogonal_all,all,7,8,1.0000000000000007,1.1424278277543636e-15,1.993980707760636e-16,True
development,pendigits,input11,rbf,orthogonal_all,all,7,8,1.0000000000000004,7.344849208082233e-16,2.1793654500383436e-16,True
