dataset,openml_id,openml_version,panel,problem_type,model,model_seed,split,representation_id,variant,scope,member,is_reference,selected_feature,n_train,n_validation,n_test,n_raw_features,n_encoded_features,log_loss,accuracy,roc_auc,probability_rmse,probability_mad,js_divergence,label_flip_rate,fit_seconds,predict_seconds,max_reconstruction_error,max_orthogonality_error,max_condition_number,rmse,mae,prediction_rmse_normalized,prediction_pearson,prediction_spearman,best_epoch,best_validation_loss,architecture,checkpoint,checkpoint_sha256,checkpoint_bytes,checkpoint_version,prediction_disagreement,task_error
bank-marketing,1461,1,development,classification,catboost,2,validation,orthogonal_all__m5,orthogonal_all,all,5,False,V6,1024,256,512,16,106,0.238783745310339,0.88671875,0.9113569321533924,0.0498093785473497,0.0272089643486222,0.001969126565923,0.0234375,0.5055182729847729,0.0374870179221034,3.161275967835406e-16,1.1926041739233188e-15,1.0000000000000009,,,,,,,,,,,,,0.0498093785473497,0.238783745310339
bank-marketing,1461,1,development,classification,catboost,2,test,orthogonal_all__m5,orthogonal_all,all,5,False,V6,1024,256,512,16,106,0.2544116550465713,0.890625,0.8873525073746312,0.0443734640088956,0.0236294245289013,0.001669490222585,0.021484375,0.5055182729847729,0.0374870179221034,3.161275967835406e-16,1.1926041739233188e-15,1.0000000000000009,,,,,,,,,,,,,0.0443734640088956,0.2544116550465713
bank-marketing,1461,1,development,classification,catboost,2,validation,orthogonal_all__m6,orthogonal_all,all,6,False,V6,1024,256,512,16,106,0.250593651947961,0.88671875,0.8976401179941003,0.0462847258828216,0.0271855492220812,0.0019904509668345,0.0234375,0.3787034437991678,0.0044331990648061,3.523839110764977e-16,1.3480979952639546e-15,1.0000000000000009,,,,,,,,,,,,,0.0462847258828216,0.250593651947961
bank-marketing,1461,1,development,classification,catboost,2,test,orthogonal_all__m6,orthogonal_all,all,6,False,V6,1024,256,512,16,106,0.2546668059686224,0.88671875,0.8895648967551621,0.0466212870371862,0.0271681432964962,0.0019898652029191,0.021484375,0.3787034437991678,0.0044331990648061,3.523839110764977e-16,1.3480979952639546e-15,1.0000000000000009,,,,,,,,,,,,,0.0466212870371862,0.2546668059686224
bank-marketing,1461,1,development,classification,catboost,2,validation,orthogonal_all__m7,orthogonal_all,all,7,False,V6,1024,256,512,16,106,0.2508307020793578,0.89453125,0.8964601769911504,0.0407799631147191,0.0247018897305768,0.0017411392201107,0.015625,0.3110828781500458,0.0067015059757977,3.446363438356474e-16,1.41138687825207e-15,1.0000000000000009,,,,,,,,,,,,,0.0407799631147191,0.2508307020793578
bank-marketing,1461,1,development,classification,catboost,2,test,orthogonal_all__m7,orthogonal_all,all,7,False,V6,1024,256,512,16,106,0.2585066420157066,0.88671875,0.8837758112094395,0.0431279795145487,0.0262547971717753,0.0019201862563384,0.017578125,0.3110828781500458,0.0067015059757977,3.446363438356474e-16,1.41138687825207e-15,1.0000000000000009,,,,,,,,,,,,,0.0431279795145487,0.2585066420157066
bank-marketing,1461,1,development,classification,catboost,2,validation,condition_le_3_all__m0,condition_le_3_all,all,0,False,V6,1024,256,512,16,106,0.2545969337471352,0.88671875,0.8855457227138643,0.0543206115501705,0.0289952762787209,0.0024317293189374,0.0234375,0.5721585329156369,0.0309169988613575,3.957871981725623e-16,2.5909619978968776,3.0000000000000013,,,,,,,,,,,,,0.0543206115501705,0.2545969337471352
bank-marketing,1461,1,development,classification,catboost,2,test,condition_le_3_all__m0,condition_le_3_all,all,0,False,V6,1024,256,512,16,106,0.2596208089785146,0.88671875,0.8817109144542773,0.0430365964109716,0.024476038418036,0.0017865217613649,0.017578125,0.5721585329156369,0.0309169988613575,3.957871981725623e-16,2.5909619978968776,3.0000000000000013,,,,,,,,,,,,,0.0430365964109716,0.2596208089785146
bank-marketing,1461,1,development,classification,catboost,2,validation,condition_le_3_all__m1,condition_le_3_all,all,1,False,V6,1024,256,512,16,106,0.24902839959381,0.88671875,0.8966076696165192,0.0454671012219718,0.026123202394239,0.001746073807367,0.0234375,0.437004990875721,0.0163786560297012,4.1000428054710405e-16,2.5909619978968776,3.0000000000000004,,,,,,,,,,,,,0.0454671012219718,0.24902839959381
bank-marketing,1461,1,development,classification,catboost,2,test,condition_le_3_all__m1,condition_le_3_all,all,1,False,V6,1024,256,512,16,106,0.2571564197174645,0.89453125,0.8835545722713865,0.0435251085162643,0.0227379802832254,0.0015644999306705,0.021484375,0.437004990875721,0.0163786560297012,4.1000428054710405e-16,2.5909619978968776,3.0000000000000004,,,,,,,,,,,,,0.0435251085162643,0.2571564197174645
bank-marketing,1461,1,development,classification,catboost,2,validation,condition_le_3_all__m2,condition_le_3_all,all,2,False,V6,1024,256,512,16,106,0.2486730753871565,0.89453125,0.9010324483775812,0.0469794729277162,0.0264871473648873,0.0018813760753054,0.03125,0.40170664107427,0.0133473798632621,2.7912766452692947e-16,2.590961997896876,3.000000000000001,,,,,,,,,,,,,0.0469794729277162,0.2486730753871565
bank-marketing,1461,1,development,classification,catboost,2,test,condition_le_3_all__m2,condition_le_3_all,all,2,False,V6,1024,256,512,16,106,0.2615166119695684,0.884765625,0.8819321533923303,0.0463829569313916,0.0267135507605569,0.0019157629419574,0.02734375,0.40170664107427,0.0133473798632621,2.7912766452692947e-16,2.590961997896876,3.000000000000001,,,,,,,,,,,,,0.0463829569313916,0.2615166119695684
bank-marketing,1461,1,development,classification,catboost,2,validation,condition_le_3_all__m3,condition_le_3_all,all,3,False,V6,1024,256,512,16,106,0.2490965550076465,0.890625,0.8963126843657817,0.0480111591520245,0.0261544921933116,0.0020797204626867,0.01953125,0.3934352688957006,0.0327500710263848,3.4099210262344945e-16,2.5909619978968754,3.0,,,,,,,,,,,,,0.0480111591520245,0.2490965550076465
bank-marketing,1461,1,development,classification,catboost,2,test,condition_le_3_all__m3,condition_le_3_all,all,3,False,V6,1024,256,512,16,106,0.2638143720392473,0.890625,0.8761799410029498,0.0464533995187761,0.0260615580587422,0.0019247535419034,0.021484375,0.3934352688957006,0.0327500710263848,3.4099210262344945e-16,2.5909619978968754,3.0,,,,,,,,,,,,,0.0464533995187761,0.2638143720392473
bank-marketing,1461,1,development,classification,catboost,2,validation,condition_le_3_all__m4,condition_le_3_all,all,4,False,V6,1024,256,512,16,106,0.2378280337124402,0.88671875,0.9160766961651916,0.0407054180682821,0.0242699511603733,0.0016095454033574,0.0234375,0.4905514840502292,0.0048588002100586,2.9415002935097396e-16,2.5909619978968768,3.0000000000000013,,,,,,,,,,,,,0.0407054180682821,0.2378280337124402
bank-marketing,1461,1,development,classification,catboost,2,test,condition_le_3_all__m4,condition_le_3_all,all,4,False,V6,1024,256,512,16,106,0.259182859643679,0.890625,0.8887536873156342,0.0434611346026314,0.0236926799683732,0.0015687397698993,0.013671875,0.4905514840502292,0.0048588002100586,2.9415002935097396e-16,2.5909619978968768,3.0000000000000013,,,,,,,,,,,,,0.0434611346026314,0.259182859643679
bank-marketing,1461,1,development,classification,catboost,2,validation,condition_le_3_all__m5,condition_le_3_all,all,5,False,V6,1024,256,512,16,106,0.2413954172452624,0.89453125,0.9064896755162244,0.0522787153202875,0.0300216119580364,0.0027184417739438,0.03125,0.7317495429888368,0.0363390280399471,2.8034202919645013e-16,2.5909619978968754,3.000000000000001,,,,,,,,,,,,,0.0522787153202875,0.2413954172452624
bank-marketing,1461,1,development,classification,catboost,2,test,condition_le_3_all__m5,condition_le_3_all,all,5,False,V6,1024,256,512,16,106,0.2558820767817922,0.888671875,0.8884218289085546,0.0582759239692744,0.0311356609334584,0.0031836539869726,0.01171875,0.7317495429888368,0.0363390280399471,2.8034202919645013e-16,2.5909619978968754,3.000000000000001,,,,,,,,,,,,,0.0582759239692744,0.2558820767817922
bank-marketing,1461,1,development,classification,catboost,2,validation,condition_le_3_all__m6,condition_le_3_all,all,6,False,V6,1024,256,512,16,106,0.2418115293837437,0.89453125,0.9095870206489676,0.051324597486328,0.0285599545685632,0.0022881477931478,0.03125,0.6585812771227211,0.0118080300744622,2.9823674220580042e-16,2.590961997896876,3.0000000000000004,,,,,,,,,,,,,0.051324597486328,0.2418115293837437
bank-marketing,1461,1,development,classification,catboost,2,test,condition_le_3_all__m6,condition_le_3_all,all,6,False,V6,1024,256,512,16,106,0.2629867426046289,0.888671875,0.8777654867256638,0.0467804961656077,0.0266066768443135,0.0021149668244245,0.015625,0.6585812771227211,0.0118080300744622,2.9823674220580042e-16,2.590961997896876,3.0000000000000004,,,,,,,,,,,,,0.0467804961656077,0.2629867426046289
bank-marketing,1461,1,development,classification,catboost,2,validation,condition_le_3_all__m7,condition_le_3_all,all,7,False,V6,1024,256,512,16,106,0.2485127629823433,0.88671875,0.8942477876106194,0.0497986503082574,0.0260692626020426,0.0018610468665299,0.0390625,0.8854387109167874,0.0090442060027271,3.015535804424336e-16,2.5909619978968768,3.0,,,,,,,,,,,,,0.0497986503082574,0.2485127629823433
bank-marketing,1461,1,development,classification,catboost,2,test,condition_le_3_all__m7,condition_le_3_all,all,7,False,V6,1024,256,512,16,106,0.2679426654323605,0.88671875,0.8740412979351033,0.0504087210769108,0.0271658329949302,0.0020966876152647,0.005859375,0.8854387109167874,0.0090442060027271,3.015535804424336e-16,2.5909619978968768,3.0,,,,,,,,,,,,,0.0504087210769108,0.2679426654323605
bike-sharing,42712,2,development,regression,catboost,0,validation,rbf_reference,reference,reference,-1,True,feel_temp,1024,256,512,12,72,,,,,,,,0.4053153169807046,0.0227580878417938,0.0,0.0,1.0,58.2026050403966,38.315614267208446,0.0,1.0,0.9999999999999998,,,,,,,,0.0,58.2026050403966
bike-sharing,42712,2,development,regression,catboost,0,test,rbf_reference,reference,reference,-1,True,feel_temp,1024,256,512,12,72,,,,,,,,0.4053153169807046,0.0227580878417938,0.0,0.0,1.0,59.054785423077206,38.11617845365066,0.0,1.0,1.0,,,,,,,,0.0,59.054785423077206
bike-sharing,42712,2,development,regression,catboost,0,validation,orthogonal_one__m0,orthogonal_one,one,0,False,feel_temp,1024,256,512,12,72,,,,,,,,0.3564148740842938,0.0203423579223454,1.963212998579057e-16,9.809437398421569e-16,1.0000000000000009,58.49823584692282,38.55640973731697,0.0568534190631972,0.99804852799403,0.9960810540169373,,,,,,,,0.0568534190631972,58.49823584692282
bike-sharing,42712,2,development,regression,catboost,0,test,orthogonal_one__m0,orthogonal_one,one,0,False,feel_temp,1024,256,512,12,72,,,,,,,,0.3564148740842938,0.0203423579223454,1.963212998579057e-16,9.809437398421569e-16,1.0000000000000009,60.85412567808231,39.17026167055583,0.0510714924728368,0.9985242750473324,0.9976724595449812,,,,,,,,0.0510714924728368,60.85412567808231
bike-sharing,42712,2,development,regression,catboost,0,validation,orthogonal_one__m1,orthogonal_one,one,1,False,feel_temp,1024,256,512,12,72,,,,,,,,0.3586722449399531,0.0087242031004279,2.8250062237896383e-16,1.2123339232997006e-15,1.0000000000000009,57.9686468110819,37.77393088873059,0.0517129774349775,0.9983770787293262,0.9971904325932708,,,,,,,,0.0517129774349775,57.9686468110819
bike-sharing,42712,2,development,regression,catboost,0,test,orthogonal_one__m1,orthogonal_one,one,1,False,feel_temp,1024,256,512,12,72,,,,,,,,0.3586722449399531,0.0087242031004279,2.8250062237896383e-16,1.2123339232997006e-15,1.0000000000000009,60.56278804204961,38.33089683007794,0.0490704021446676,0.9986344584028718,0.9980828390897334,,,,,,,,0.0490704021446676,60.56278804204961
bike-sharing,42712,2,development,regression,catboost,0,validation,orthogonal_one__m2,orthogonal_one,one,2,False,feel_temp,1024,256,512,12,72,,,,,,,,0.3702110690064728,0.0079046990722417,2.5968481247741233e-16,1.333514917627642e-15,1.0000000000000009,58.41152236816178,38.74072269742646,0.0552390997617334,0.998148098939258,0.9967441062027922,,,,,,,,0.0552390997617334,58.41152236816178
bike-sharing,42712,2,development,regression,catboost,0,test,orthogonal_one__m2,orthogonal_one,one,2,False,feel_temp,1024,256,512,12,72,,,,,,,,0.3702110690064728,0.0079046990722417,2.5968481247741233e-16,1.333514917627642e-15,1.0000000000000009,60.36151523488661,38.4875288007659,0.0552359116815834,0.9982676269279984,0.9976665586626384,,,,,,,,0.0552359116815834,60.36151523488661
bike-sharing,42712,2,development,regression,catboost,0,validation,orthogonal_one__m3,orthogonal_one,one,3,False,feel_temp,1024,256,512,12,72,,,,,,,,0.2982648750767112,0.0256011909805238,2.319857730317869e-16,1.3363344157218998e-15,1.0000000000000002,59.386784851934046,39.236513457994654,0.0554381171370593,0.9981329147972262,0.9970466639963376,,,,,,,,0.0554381171370593,59.386784851934046
bike-sharing,42712,2,development,regression,catboost,0,test,orthogonal_one__m3,orthogonal_one,one,3,False,feel_temp,1024,256,512,12,72,,,,,,,,0.2982648750767112,0.0256011909805238,2.319857730317869e-16,1.3363344157218998e-15,1.0000000000000002,59.795314941936525,38.14003246849814,0.0502491223729424,0.9985592124330872,0.997902593956352,,,,,,,,0.0502491223729424,59.795314941936525
bike-sharing,42712,2,development,regression,catboost,0,validation,orthogonal_one__m4,orthogonal_one,one,4,False,feel_temp,1024,256,512,12,72,,,,,,,,0.3568893792107701,0.0090641260612756,3.289464259430626e-16,6.166014155826502e-16,1.0000000000000002,59.85832839397147,39.28661643977502,0.0604690371374592,0.9977897970101408,0.9962047951476308,,,,,,,,0.0604690371374592,59.85832839397147
bike-sharing,42712,2,development,regression,catboost,0,test,orthogonal_one__m4,orthogonal_one,one,4,False,feel_temp,1024,256,512,12,72,,,,,,,,0.3568893792107701,0.0090641260612756,3.289464259430626e-16,6.166014155826502e-16,1.0000000000000002,60.546515736161375,39.08695694641183,0.0532102758415183,0.9984039899209968,0.9975369180657124,,,,,,,,0.0532102758415183,60.546515736161375
bike-sharing,42712,2,development,regression,catboost,0,validation,orthogonal_one__m5,orthogonal_one,one,5,False,feel_temp,1024,256,512,12,72,,,,,,,,0.3163291211239993,0.0062641180120408,1.8567275414021608e-16,1.0480629136197656e-15,1.0000000000000009,58.27692047623707,38.02439424957352,0.0537754814640154,0.99824349470049,0.996761272602426,,,,,,,,0.0537754814640154,58.27692047623707
bike-sharing,42712,2,development,regression,catboost,0,test,orthogonal_one__m5,orthogonal_one,one,5,False,feel_temp,1024,256,512,12,72,,,,,,,,0.3163291211239993,0.0062641180120408,1.8567275414021608e-16,1.0480629136197656e-15,1.0000000000000009,59.73594900060065,38.190506496305446,0.0496992477366965,0.99860252734402,0.9979593675970748,,,,,,,,0.0496992477366965,59.73594900060065
bike-sharing,42712,2,development,regression,catboost,0,validation,orthogonal_one__m6,orthogonal_one,one,6,False,feel_temp,1024,256,512,12,72,,,,,,,,0.3562038361560553,0.0329139481764286,1.954040556885648e-16,1.4418317708657014e-15,1.0000000000000004,60.21870525045109,38.902503238176976,0.0576748327105633,0.997990550030044,0.9955796520943004,,,,,,,,0.0576748327105633,60.21870525045109
bike-sharing,42712,2,development,regression,catboost,0,test,orthogonal_one__m6,orthogonal_one,one,6,False,feel_temp,1024,256,512,12,72,,,,,,,,0.3562038361560553,0.0329139481764286,1.954040556885648e-16,1.4418317708657014e-15,1.0000000000000004,60.64707178488217,39.06803484570608,0.0531858735144943,0.9983937242714012,0.997422297896568,,,,,,,,0.0531858735144943,60.64707178488217
bike-sharing,42712,2,development,regression,catboost,0,validation,orthogonal_one__m7,orthogonal_one,one,7,False,feel_temp,1024,256,512,12,72,,,,,,,,0.3930285370443016,0.0045176560524851,2.6217931849391413e-16,1.1978721953685429e-15,1.0000000000000009,57.88510916203634,37.790964743646114,0.0576230006168909,0.997999132025117,0.9961146715495536,,,,,,,,0.0576230006168909,57.88510916203634
bike-sharing,42712,2,development,regression,catboost,0,test,orthogonal_one__m7,orthogonal_one,one,7,False,feel_temp,1024,256,512,12,72,,,,,,,,0.3930285370443016,0.0045176560524851,2.6217931849391413e-16,1.1978721953685429e-15,1.0000000000000009,59.86102960790709,38.39712424701731,0.0526508813033785,0.9984213947973158,0.9978701391034664,,,,,,,,0.0526508813033785,59.86102960790709
bike-sharing,42712,2,development,regression,catboost,0,validation,orthogonal_all__m0,orthogonal_all,all,0,False,feel_temp,1024,256,512,12,72,,,,,,,,0.404943817993626,0.0303694040048867,3.179027361283076e-16,1.0512398844763517e-15,1.0000000000000009,57.739487315263865,37.516775526320565,0.0951321488929228,0.9944973772070628,0.9919654097047378,,,,,,,,0.0951321488929228,57.739487315263865
bike-sharing,42712,2,development,regression,catboost,0,test,orthogonal_all__m0,orthogonal_all,all,0,False,feel_temp,1024,256,512,12,72,,,,,,,,0.404943817993626,0.0303694040048867,3.179027361283076e-16,1.0512398844763517e-15,1.0000000000000009,59.923771041492174,37.57340866700196,0.089579927730472,0.995413850003454,0.99322355188771,,,,,,,,0.089579927730472,59.923771041492174
bike-sharing,42712,2,development,regression,catboost,0,validation,orthogonal_all__m1,orthogonal_all,all,1,False,feel_temp,1024,256,512,12,72,,,,,,,,0.4700590700376779,0.0044273200910538,3.401298745647194e-16,1.676240409275256e-15,1.000000000000001,59.56261574029953,38.6953047476156,0.1000322035839981,0.9938996541482866,0.9911986438544288,,,,,,,,0.1000322035839981,59.56261574029953
bike-sharing,42712,2,development,regression,catboost,0,test,orthogonal_all__m1,orthogonal_all,all,1,False,feel_temp,1024,256,512,12,72,,,,,,,,0.4700590700376779,0.0044273200910538,3.401298745647194e-16,1.676240409275256e-15,1.000000000000001,59.32227256146618,37.246371250595686,0.0908096189986874,0.9953041266633168,0.9940626394754009,,,,,,,,0.0908096189986874,59.32227256146618
bike-sharing,42712,2,development,regression,catboost,0,validation,orthogonal_all__m2,orthogonal_all,all,2,False,feel_temp,1024,256,512,12,72,,,,,,,,0.399800858926028,0.0289344720076769,3.518814137519538e-16,1.2843836721636134e-15,1.0000000000000009,56.53276878917921,37.39356196974347,0.1086994186920797,0.9928152598530928,0.988137302586404,,,,,,,,0.1086994186920797,56.53276878917921
