backbone,source,task,split,operator,fold,state,gain
mlp,STRING_BENCHMARK,medical_charges,1,knn_1,12,9,0.0007720783520810969
mlp,STRING_BENCHMARK,medical_charges,1,knn_1,12,37,-0.017728960459083738
mlp,STRING_BENCHMARK,medical_charges,1,knn_1,12,45,-0.004120259055481319
mlp,STRING_BENCHMARK,medical_charges,1,knn_3,12,5,0.016880646530310767
mlp,STRING_BENCHMARK,medical_charges,1,knn_3,12,9,0.00469342807101535
mlp,STRING_BENCHMARK,medical_charges,1,knn_3,12,37,0.0012878260031420356
mlp,STRING_BENCHMARK,medical_charges,1,knn_3,12,45,-0.007428794242943282
mlp,STRING_BENCHMARK,medical_charges,1,knn_5,12,5,-0.019422743689096005
mlp,STRING_BENCHMARK,medical_charges,1,knn_5,12,9,0.004686731406427731
mlp,STRING_BENCHMARK,medical_charges,1,knn_5,12,37,0.010896798444365929
mlp,STRING_BENCHMARK,medical_charges,1,knn_5,12,45,-0.004752442624520729
mlp,STRING_BENCHMARK,medical_charges,1,knn_10,12,5,-0.058930670139781365
mlp,STRING_BENCHMARK,medical_charges,1,knn_10,12,9,0.0026060702449789155
mlp,STRING_BENCHMARK,medical_charges,1,knn_10,12,37,0.014317542992993607
mlp,STRING_BENCHMARK,medical_charges,1,knn_10,12,45,-0.003311043322111399
mlp,STRING_BENCHMARK,medical_charges,1,rbf_half,12,5,-0.00427485819470194
mlp,STRING_BENCHMARK,medical_charges,1,rbf_half,12,9,-0.0010664827335852118
mlp,STRING_BENCHMARK,medical_charges,1,rbf_half,12,37,-0.0010502816607776946
mlp,STRING_BENCHMARK,medical_charges,1,rbf_half,12,45,-6.187319032009514e-05
mlp,STRING_BENCHMARK,medical_charges,1,rbf,12,5,-0.004262894877472112
mlp,STRING_BENCHMARK,medical_charges,1,rbf,12,9,-0.0013758452147834338
mlp,STRING_BENCHMARK,medical_charges,1,rbf,12,37,-0.0035225431837449016
mlp,STRING_BENCHMARK,medical_charges,1,rbf,12,45,-0.0006329816253266545
mlp,STRING_BENCHMARK,medical_charges,1,rbf_double,12,5,-0.004259917252216537
mlp,STRING_BENCHMARK,medical_charges,1,rbf_double,12,9,-0.001454947638192406
mlp,STRING_BENCHMARK,medical_charges,1,rbf_double,12,37,-0.0041586254693941616
mlp,STRING_BENCHMARK,medical_charges,1,rbf_double,12,45,-0.0007227645939652459
mlp,STRING_BENCHMARK,medical_charges,1,kernel_ridge,12,5,-0.006184922339868672
mlp,STRING_BENCHMARK,medical_charges,1,kernel_ridge,12,9,-0.022702069563081243
mlp,STRING_BENCHMARK,medical_charges,1,kernel_ridge,12,37,0.034739154857485265
mlp,STRING_BENCHMARK,medical_charges,1,kernel_ridge,12,45,0.0008693513759164971
mlp,STRING_BENCHMARK,medical_charges,1,harmonic,12,5,-0.0043301976969214616
mlp,STRING_BENCHMARK,medical_charges,1,harmonic,12,9,-0.0008443756480550023
mlp,STRING_BENCHMARK,medical_charges,1,harmonic,12,37,-0.0033351048505955725
mlp,STRING_BENCHMARK,medical_charges,1,harmonic,12,45,-0.0005651332300171045
mlp,STRING_BENCHMARK,medical_charges,1,knn_1,13,8,0.03347602232090101
mlp,STRING_BENCHMARK,medical_charges,1,knn_1,13,23,-0.05734118721335841
mlp,STRING_BENCHMARK,medical_charges,1,knn_1,13,58,0.0021529968459989878
mlp,STRING_BENCHMARK,medical_charges,1,knn_1,13,78,-0.0278504452975118
mlp,STRING_BENCHMARK,medical_charges,1,knn_3,13,8,0.036745717835760965
mlp,STRING_BENCHMARK,medical_charges,1,knn_3,13,23,0.0003306676948378455
mlp,STRING_BENCHMARK,medical_charges,1,knn_3,13,58,0.009151971266290018
mlp,STRING_BENCHMARK,medical_charges,1,knn_3,13,78,-0.01182591724994551
mlp,STRING_BENCHMARK,medical_charges,1,knn_5,13,8,0.04091896087044589
mlp,STRING_BENCHMARK,medical_charges,1,knn_5,13,23,0.01142579939606449
mlp,STRING_BENCHMARK,medical_charges,1,knn_5,13,58,0.010846132656825968
mlp,STRING_BENCHMARK,medical_charges,1,knn_5,13,78,-0.010523823395081013
mlp,STRING_BENCHMARK,medical_charges,1,knn_10,13,8,0.03689629853871803
mlp,STRING_BENCHMARK,medical_charges,1,knn_10,13,23,-0.0037806408546045855
mlp,STRING_BENCHMARK,medical_charges,1,knn_10,13,58,0.01009310107869389
mlp,STRING_BENCHMARK,medical_charges,1,knn_10,13,78,0.0002559548685740721
mlp,STRING_BENCHMARK,medical_charges,1,rbf_half,13,8,-0.0025404619052343553
mlp,STRING_BENCHMARK,medical_charges,1,rbf_half,13,23,0.001808540962707571
mlp,STRING_BENCHMARK,medical_charges,1,rbf_half,13,58,-0.00014090508425497665
mlp,STRING_BENCHMARK,medical_charges,1,rbf_half,13,78,-0.0002218256445641437
mlp,STRING_BENCHMARK,medical_charges,1,rbf,13,8,-0.0025636221796499223
mlp,STRING_BENCHMARK,medical_charges,1,rbf,13,23,0.0019782593943747043
mlp,STRING_BENCHMARK,medical_charges,1,rbf,13,58,-0.0009857664821829957
mlp,STRING_BENCHMARK,medical_charges,1,rbf,13,78,-0.0005389306308105052
mlp,STRING_BENCHMARK,medical_charges,1,rbf_double,13,8,-0.0025694116332245004
mlp,STRING_BENCHMARK,medical_charges,1,rbf_double,13,23,0.002021856799183747
mlp,STRING_BENCHMARK,medical_charges,1,rbf_double,13,58,-0.00118518541429284
mlp,STRING_BENCHMARK,medical_charges,1,rbf_double,13,78,-0.0006202724255494865
mlp,STRING_BENCHMARK,medical_charges,1,kernel_ridge,13,8,-0.006111527527599714
mlp,STRING_BENCHMARK,medical_charges,1,kernel_ridge,13,23,-0.020622012644547185
mlp,STRING_BENCHMARK,medical_charges,1,kernel_ridge,13,58,0.01057076733696862
mlp,STRING_BENCHMARK,medical_charges,1,kernel_ridge,13,78,-0.010883177964351447
mlp,STRING_BENCHMARK,medical_charges,1,harmonic,13,8,-0.0022319556952741606
mlp,STRING_BENCHMARK,medical_charges,1,harmonic,13,23,0.0017921442978270968
mlp,STRING_BENCHMARK,medical_charges,1,harmonic,13,58,-0.0006460126912405401
mlp,STRING_BENCHMARK,medical_charges,1,harmonic,13,78,-0.0001516245358094135
mlp,STRING_BENCHMARK,medical_charges,1,knn_1,14,24,0.009580022802050683
mlp,STRING_BENCHMARK,medical_charges,1,knn_1,14,30,0.01366897526095215
mlp,STRING_BENCHMARK,medical_charges,1,knn_1,14,83,-0.03367783947070603
mlp,STRING_BENCHMARK,medical_charges,1,knn_1,14,91,0.04549123053414819
mlp,STRING_BENCHMARK,medical_charges,1,knn_3,14,24,-0.012444109249252279
mlp,STRING_BENCHMARK,medical_charges,1,knn_3,14,30,-0.002488048766986465
mlp,STRING_BENCHMARK,medical_charges,1,knn_3,14,83,-0.0005731318208337324
mlp,STRING_BENCHMARK,medical_charges,1,knn_3,14,91,0.1730204305529331
mlp,STRING_BENCHMARK,medical_charges,1,knn_5,14,24,-0.01774260394082389
mlp,STRING_BENCHMARK,medical_charges,1,knn_5,14,30,-0.006850748580583184
mlp,STRING_BENCHMARK,medical_charges,1,knn_5,14,83,0.00013375760395962114
mlp,STRING_BENCHMARK,medical_charges,1,knn_5,14,91,0.09933440259616248
mlp,STRING_BENCHMARK,medical_charges,1,knn_10,14,24,-0.015602992094281386
mlp,STRING_BENCHMARK,medical_charges,1,knn_10,14,30,0.00910248800377965
mlp,STRING_BENCHMARK,medical_charges,1,knn_10,14,83,-0.00024175375567881934
mlp,STRING_BENCHMARK,medical_charges,1,knn_10,14,91,0.022827286624225285
mlp,STRING_BENCHMARK,medical_charges,1,rbf_half,14,24,-0.00878200940886613
mlp,STRING_BENCHMARK,medical_charges,1,rbf_half,14,30,-0.014989215074204493
mlp,STRING_BENCHMARK,medical_charges,1,rbf_half,14,83,0.0008184548833338071
mlp,STRING_BENCHMARK,medical_charges,1,rbf_half,14,91,-0.05257765527276146
mlp,STRING_BENCHMARK,medical_charges,1,rbf,14,24,-0.008886328968114181
mlp,STRING_BENCHMARK,medical_charges,1,rbf,14,30,-0.01601711053688312
mlp,STRING_BENCHMARK,medical_charges,1,rbf,14,83,0.0008187350233619453
mlp,STRING_BENCHMARK,medical_charges,1,rbf,14,91,-0.052626086808258137
mlp,STRING_BENCHMARK,medical_charges,1,rbf_double,14,24,-0.008893775332963233
mlp,STRING_BENCHMARK,medical_charges,1,rbf_double,14,30,-0.016289842584862615
mlp,STRING_BENCHMARK,medical_charges,1,rbf_double,14,83,0.0008181818804318781
mlp,STRING_BENCHMARK,medical_charges,1,rbf_double,14,91,-0.052637166861010824
mlp,STRING_BENCHMARK,medical_charges,1,kernel_ridge,14,24,0.030707830906306733
mlp,STRING_BENCHMARK,medical_charges,1,kernel_ridge,14,30,0.0593437163201053
mlp,STRING_BENCHMARK,medical_charges,1,kernel_ridge,14,83,-0.0014592726955230324
mlp,STRING_BENCHMARK,medical_charges,1,kernel_ridge,14,91,0.17495977462003162
mlp,STRING_BENCHMARK,medical_charges,1,harmonic,14,24,-0.008840269326821089
mlp,STRING_BENCHMARK,medical_charges,1,harmonic,14,30,-0.015913580511295676
mlp,STRING_BENCHMARK,medical_charges,1,harmonic,14,83,0.0008159122811836565
mlp,STRING_BENCHMARK,medical_charges,1,harmonic,14,91,-0.05193394508334216
mlp,STRING_BENCHMARK,medical_charges,1,knn_1,15,12,0.0003777398336515339
mlp,STRING_BENCHMARK,medical_charges,1,knn_1,15,16,-0.0016924057149297618
mlp,STRING_BENCHMARK,medical_charges,1,knn_1,15,51,-0.044316337574470906
mlp,STRING_BENCHMARK,medical_charges,1,knn_1,15,54,-0.0217676096965484
mlp,STRING_BENCHMARK,medical_charges,1,knn_3,15,12,0.0007559257246685348
mlp,STRING_BENCHMARK,medical_charges,1,knn_3,15,16,-0.010829834307663981
mlp,STRING_BENCHMARK,medical_charges,1,knn_3,15,51,-0.02876334330817187
mlp,STRING_BENCHMARK,medical_charges,1,knn_3,15,54,-0.011467396823421561
mlp,STRING_BENCHMARK,medical_charges,1,knn_5,15,12,0.0006185522757086968
mlp,STRING_BENCHMARK,medical_charges,1,knn_5,15,16,-0.005884511157054196
mlp,STRING_BENCHMARK,medical_charges,1,knn_5,15,51,-0.07310912040824613
mlp,STRING_BENCHMARK,medical_charges,1,knn_5,15,54,-0.020214314088572837
mlp,STRING_BENCHMARK,medical_charges,1,knn_10,15,12,-0.016148153246339374
mlp,STRING_BENCHMARK,medical_charges,1,knn_10,15,16,-0.0011761263413876872
mlp,STRING_BENCHMARK,medical_charges,1,knn_10,15,51,-0.0380727764354079
mlp,STRING_BENCHMARK,medical_charges,1,knn_10,15,54,-0.012540368213397754
mlp,STRING_BENCHMARK,medical_charges,1,rbf_half,15,12,-0.0003379979472566297
mlp,STRING_BENCHMARK,medical_charges,1,rbf_half,15,16,1.9011138861344005e-05
mlp,STRING_BENCHMARK,medical_charges,1,rbf_half,15,51,-0.00247057142821459
mlp,STRING_BENCHMARK,medical_charges,1,rbf_half,15,54,0.0003823913831923622
mlp,STRING_BENCHMARK,medical_charges,1,rbf,15,12,-0.00030278192649645753
mlp,STRING_BENCHMARK,medical_charges,1,rbf,15,16,4.4670945031543205e-05
mlp,STRING_BENCHMARK,medical_charges,1,rbf,15,51,-0.000857643619738775
mlp,STRING_BENCHMARK,medical_charges,1,rbf,15,54,0.0003810217986740738
mlp,STRING_BENCHMARK,medical_charges,1,rbf_double,15,12,-0.0002941115904659496
mlp,STRING_BENCHMARK,medical_charges,1,rbf_double,15,16,4.658940515495726e-05
mlp,STRING_BENCHMARK,medical_charges,1,rbf_double,15,51,-0.0005726186339820241
mlp,STRING_BENCHMARK,medical_charges,1,rbf_double,15,54,0.00038055269223961566
mlp,STRING_BENCHMARK,medical_charges,1,kernel_ridge,15,12,-0.015860494220961367
mlp,STRING_BENCHMARK,medical_charges,1,kernel_ridge,15,16,-0.008333139512037192
mlp,STRING_BENCHMARK,medical_charges,1,kernel_ridge,15,51,-0.007315224358141182
mlp,STRING_BENCHMARK,medical_charges,1,kernel_ridge,15,54,0.0024117776472218186
mlp,STRING_BENCHMARK,medical_charges,1,harmonic,15,12,-0.0003740949168473606
mlp,STRING_BENCHMARK,medical_charges,1,harmonic,15,16,4.140018959549596e-05
mlp,STRING_BENCHMARK,medical_charges,1,harmonic,15,51,-0.0010051173726649387
mlp,STRING_BENCHMARK,medical_charges,1,harmonic,15,54,0.000355010050946518
mlp,STRING_BENCHMARK,medical_charges,1,knn_1,16,11,0.0018966122709777131
mlp,STRING_BENCHMARK,medical_charges,1,knn_1,16,71,-0.04468653410160235
mlp,STRING_BENCHMARK,medical_charges,1,knn_1,16,72,-0.03715096318863123
mlp,STRING_BENCHMARK,medical_charges,1,knn_1,16,75,0.016261065638566392
mlp,STRING_BENCHMARK,medical_charges,1,knn_3,16,11,-0.0011024235563255583
mlp,STRING_BENCHMARK,medical_charges,1,knn_3,16,71,-0.020974643630096698
mlp,STRING_BENCHMARK,medical_charges,1,knn_3,16,72,-0.0007527428615204397
mlp,STRING_BENCHMARK,medical_charges,1,knn_3,16,75,0.013599398013432476
mlp,STRING_BENCHMARK,medical_charges,1,knn_5,16,11,0.0014431876931781079
mlp,STRING_BENCHMARK,medical_charges,1,knn_5,16,71,-0.01612134306865607
mlp,STRING_BENCHMARK,medical_charges,1,knn_5,16,72,0.0002846717499958744
mlp,STRING_BENCHMARK,medical_charges,1,knn_5,16,75,0.017102683906834212
mlp,STRING_BENCHMARK,medical_charges,1,knn_10,16,11,-0.012004863269711669
mlp,STRING_BENCHMARK,medical_charges,1,knn_10,16,71,-0.0070815686225646724
mlp,STRING_BENCHMARK,medical_charges,1,knn_10,16,72,-0.00045680158105505634
mlp,STRING_BENCHMARK,medical_charges,1,knn_10,16,75,0.008723189796983492
mlp,STRING_BENCHMARK,medical_charges,1,rbf_half,16,11,0.0006692258290997404
mlp,STRING_BENCHMARK,medical_charges,1,rbf_half,16,71,-0.00020262547664269133
mlp,STRING_BENCHMARK,medical_charges,1,rbf_half,16,72,-0.00016183720675492616
mlp,STRING_BENCHMARK,medical_charges,1,rbf_half,16,75,-0.0009407739554685699
mlp,STRING_BENCHMARK,medical_charges,1,rbf,16,11,0.0005840667411854483
mlp,STRING_BENCHMARK,medical_charges,1,rbf,16,71,-0.00014978111176915581
mlp,STRING_BENCHMARK,medical_charges,1,rbf,16,72,-0.00019574033158231794
mlp,STRING_BENCHMARK,medical_charges,1,rbf,16,75,-0.001211285865350382
mlp,STRING_BENCHMARK,medical_charges,1,rbf_double,16,11,0.0005628596830004955
mlp,STRING_BENCHMARK,medical_charges,1,rbf_double,16,71,-0.0001374491267742853
mlp,STRING_BENCHMARK,medical_charges,1,rbf_double,16,72,-0.0002046002590718826
mlp,STRING_BENCHMARK,medical_charges,1,rbf_double,16,75,-0.001279387061744562
mlp,STRING_BENCHMARK,medical_charges,1,kernel_ridge,16,11,0.003429528617845197
mlp,STRING_BENCHMARK,medical_charges,1,kernel_ridge,16,71,-0.01885470189383781
mlp,STRING_BENCHMARK,medical_charges,1,kernel_ridge,16,72,-0.00027067902426417976
mlp,STRING_BENCHMARK,medical_charges,1,kernel_ridge,16,75,0.017549753623342636
mlp,STRING_BENCHMARK,medical_charges,1,harmonic,16,11,0.0007685881868508309
mlp,STRING_BENCHMARK,medical_charges,1,harmonic,16,71,-0.00023011330849782857
mlp,STRING_BENCHMARK,medical_charges,1,harmonic,16,72,-0.00015913756582161174
mlp,STRING_BENCHMARK,medical_charges,1,harmonic,16,75,-0.0005796821343847127
mlp,STRING_BENCHMARK,medical_charges,1,knn_1,17,15,0.009703430863585697
mlp,STRING_BENCHMARK,medical_charges,1,knn_1,17,18,0.008966490978781647
mlp,STRING_BENCHMARK,medical_charges,1,knn_1,17,42,0.026727437821932414
mlp,STRING_BENCHMARK,medical_charges,1,knn_1,17,43,0.02122520572519827
mlp,STRING_BENCHMARK,medical_charges,1,knn_3,17,15,0.014828215512939719
mlp,STRING_BENCHMARK,medical_charges,1,knn_3,17,18,0.010624491984411401
mlp,STRING_BENCHMARK,medical_charges,1,knn_3,17,42,0.02804206842825536
mlp,STRING_BENCHMARK,medical_charges,1,knn_3,17,43,0.04017096323296892
mlp,STRING_BENCHMARK,medical_charges,1,knn_5,17,15,0.016810383492355727
mlp,STRING_BENCHMARK,medical_charges,1,knn_5,17,18,0.016173560297020086
mlp,STRING_BENCHMARK,medical_charges,1,knn_5,17,42,0.026987046815079123
mlp,STRING_BENCHMARK,medical_charges,1,knn_5,17,43,0.0375634692948898
mlp,STRING_BENCHMARK,medical_charges,1,knn_10,17,15,0.016465575185360855
mlp,STRING_BENCHMARK,medical_charges,1,knn_10,17,18,0.02002021356470961
mlp,STRING_BENCHMARK,medical_charges,1,knn_10,17,42,0.023178329549972756
mlp,STRING_BENCHMARK,medical_charges,1,knn_10,17,43,0.01945413330946345
mlp,STRING_BENCHMARK,medical_charges,1,rbf_half,17,15,8.77561402845763e-05
mlp,STRING_BENCHMARK,medical_charges,1,rbf_half,17,18,-3.199591777521367e-05
mlp,STRING_BENCHMARK,medical_charges,1,rbf_half,17,42,-0.0021183332575726915
mlp,STRING_BENCHMARK,medical_charges,1,rbf_half,17,43,-0.004627362130774879
mlp,STRING_BENCHMARK,medical_charges,1,rbf,17,15,-0.0024699642049518327
mlp,STRING_BENCHMARK,medical_charges,1,rbf,17,18,-0.0028237131455342485
mlp,STRING_BENCHMARK,medical_charges,1,rbf,17,42,-0.0037052829124309774
mlp,STRING_BENCHMARK,medical_charges,1,rbf,17,43,-0.005415444463216476
mlp,STRING_BENCHMARK,medical_charges,1,rbf_double,17,15,-0.003117574287107827
mlp,STRING_BENCHMARK,medical_charges,1,rbf_double,17,18,-0.0035388094010541794
mlp,STRING_BENCHMARK,medical_charges,1,rbf_double,17,42,-0.004105341008096691
mlp,STRING_BENCHMARK,medical_charges,1,rbf_double,17,43,-0.005609741799168854
mlp,STRING_BENCHMARK,medical_charges,1,kernel_ridge,17,15,0.01693838126250389
mlp,STRING_BENCHMARK,medical_charges,1,kernel_ridge,17,18,0.019120676203880152
mlp,STRING_BENCHMARK,medical_charges,1,kernel_ridge,17,42,0.024234147890313206
mlp,STRING_BENCHMARK,medical_charges,1,kernel_ridge,17,43,0.04630064434889635
mlp,STRING_BENCHMARK,medical_charges,1,harmonic,17,15,-0.0020897167631009584
mlp,STRING_BENCHMARK,medical_charges,1,harmonic,17,18,-0.00228460036093134
mlp,STRING_BENCHMARK,medical_charges,1,harmonic,17,42,-0.002317252990373899
mlp,STRING_BENCHMARK,medical_charges,1,harmonic,17,43,-0.004401513960453996
mlp,STRING_BENCHMARK,medical_charges,1,knn_1,18,1,0.007976839945477777
mlp,STRING_BENCHMARK,medical_charges,1,knn_1,18,6,0.014553884725331069
mlp,STRING_BENCHMARK,medical_charges,1,knn_1,18,67,-0.008222593816773174
mlp,STRING_BENCHMARK,medical_charges,1,knn_1,18,68,-0.007586282749156389
mlp,STRING_BENCHMARK,medical_charges,1,knn_3,18,1,0.003273337094123873
mlp,STRING_BENCHMARK,medical_charges,1,knn_3,18,6,0.015913948917163346
mlp,STRING_BENCHMARK,medical_charges,1,knn_3,18,67,-0.02659393141511201
mlp,STRING_BENCHMARK,medical_charges,1,knn_3,18,68,0.014888657333977217
mlp,STRING_BENCHMARK,medical_charges,1,knn_5,18,1,0.006963917243590827
mlp,STRING_BENCHMARK,medical_charges,1,knn_5,18,6,0.014507611300041566
mlp,STRING_BENCHMARK,medical_charges,1,knn_5,18,67,0.0314132196638335
mlp,STRING_BENCHMARK,medical_charges,1,knn_5,18,68,0.011161255238405322
mlp,STRING_BENCHMARK,medical_charges,1,knn_10,18,1,0.008083975768948332
mlp,STRING_BENCHMARK,medical_charges,1,knn_10,18,6,0.016163778466700862
mlp,STRING_BENCHMARK,medical_charges,1,knn_10,18,67,0.051803960916695514
mlp,STRING_BENCHMARK,medical_charges,1,knn_10,18,68,0.006933184824023821
mlp,STRING_BENCHMARK,medical_charges,1,rbf_half,18,1,0.00032966912515072403
mlp,STRING_BENCHMARK,medical_charges,1,rbf_half,18,6,0.0012757085813729595
mlp,STRING_BENCHMARK,medical_charges,1,rbf_half,18,67,-1.85881833410514e-05
mlp,STRING_BENCHMARK,medical_charges,1,rbf_half,18,68,-0.00041425021762707853
mlp,STRING_BENCHMARK,medical_charges,1,rbf,18,1,0.00017354419563684763
mlp,STRING_BENCHMARK,medical_charges,1,rbf,18,6,0.00044830741462155454
mlp,STRING_BENCHMARK,medical_charges,1,rbf,18,67,-0.00034407708551674297
mlp,STRING_BENCHMARK,medical_charges,1,rbf,18,68,-0.0002850862278252116
mlp,STRING_BENCHMARK,medical_charges,1,rbf_double,18,1,0.00013495664818244675
mlp,STRING_BENCHMARK,medical_charges,1,rbf_double,18,6,0.00024075103015087774
mlp,STRING_BENCHMARK,medical_charges,1,rbf_double,18,67,-0.0004257150993789525
mlp,STRING_BENCHMARK,medical_charges,1,rbf_double,18,68,-0.0002531008812298626
mlp,STRING_BENCHMARK,medical_charges,1,kernel_ridge,18,1,0.008103713009429513
mlp,STRING_BENCHMARK,medical_charges,1,kernel_ridge,18,6,0.016155277279260832
mlp,STRING_BENCHMARK,medical_charges,1,kernel_ridge,18,67,0.035667627923648505
mlp,STRING_BENCHMARK,medical_charges,1,kernel_ridge,18,68,-0.01375217809769498
mlp,STRING_BENCHMARK,medical_charges,1,harmonic,18,1,0.0004772335924845086
mlp,STRING_BENCHMARK,medical_charges,1,harmonic,18,6,0.0011502306984433669
mlp,STRING_BENCHMARK,medical_charges,1,harmonic,18,67,0.00040081060105513544
mlp,STRING_BENCHMARK,medical_charges,1,harmonic,18,68,-0.0005918652457473772
mlp,STRING_BENCHMARK,medical_charges,1,knn_1,19,25,-0.0315553278293665
mlp,STRING_BENCHMARK,medical_charges,1,knn_1,19,28,-0.027099716146539422
mlp,STRING_BENCHMARK,medical_charges,1,knn_1,19,55,-0.0577134022232654
mlp,STRING_BENCHMARK,medical_charges,1,knn_1,19,84,0.009257948334775324
mlp,STRING_BENCHMARK,medical_charges,1,knn_3,19,25,-0.0002856152792136659
mlp,STRING_BENCHMARK,medical_charges,1,knn_3,19,28,-0.08092838118709621
mlp,STRING_BENCHMARK,medical_charges,1,knn_3,19,55,-0.018914282699515783
mlp,STRING_BENCHMARK,medical_charges,1,knn_3,19,84,-0.0024559750664907413
mlp,STRING_BENCHMARK,medical_charges,1,knn_5,19,25,-0.0003089490810596147
mlp,STRING_BENCHMARK,medical_charges,1,knn_5,19,28,-0.019167074547070364
mlp,STRING_BENCHMARK,medical_charges,1,knn_5,19,55,-0.025730871746069667
mlp,STRING_BENCHMARK,medical_charges,1,knn_5,19,84,-0.00043044060187350446
mlp,STRING_BENCHMARK,medical_charges,1,knn_10,19,25,-0.004309682817840158
mlp,STRING_BENCHMARK,medical_charges,1,knn_10,19,28,0.005582330298315936
mlp,STRING_BENCHMARK,medical_charges,1,knn_10,19,55,-0.0032764140937179176
mlp,STRING_BENCHMARK,medical_charges,1,knn_10,19,84,0.019790821636912738
mlp,STRING_BENCHMARK,medical_charges,1,rbf_half,19,25,5.64920293566262e-05
mlp,STRING_BENCHMARK,medical_charges,1,rbf_half,19,28,-0.00286829807204253
mlp,STRING_BENCHMARK,medical_charges,1,rbf_half,19,55,0.001195614284638555
mlp,STRING_BENCHMARK,medical_charges,1,rbf_half,19,84,0.0005865114772063958
mlp,STRING_BENCHMARK,medical_charges,1,rbf,19,25,0.00023788055353943442
mlp,STRING_BENCHMARK,medical_charges,1,rbf,19,28,-0.003497573858729829
mlp,STRING_BENCHMARK,medical_charges,1,rbf,19,55,0.0014095556053434408
mlp,STRING_BENCHMARK,medical_charges,1,rbf,19,84,-0.0016843574168530267
mlp,STRING_BENCHMARK,medical_charges,1,rbf_double,19,25,0.00028864698884616
mlp,STRING_BENCHMARK,medical_charges,1,rbf_double,19,28,-0.0036876995170268254
mlp,STRING_BENCHMARK,medical_charges,1,rbf_double,19,55,0.0014499128235660047
mlp,STRING_BENCHMARK,medical_charges,1,rbf_double,19,84,-0.002266100545190695
mlp,STRING_BENCHMARK,medical_charges,1,kernel_ridge,19,25,0.0005083474045718385
mlp,STRING_BENCHMARK,medical_charges,1,kernel_ridge,19,28,0.04014387721287764
mlp,STRING_BENCHMARK,medical_charges,1,kernel_ridge,19,55,0.010924101667400935
mlp,STRING_BENCHMARK,medical_charges,1,kernel_ridge,19,84,0.027908349091647768
mlp,STRING_BENCHMARK,medical_charges,1,harmonic,19,25,0.00022416111069058765
mlp,STRING_BENCHMARK,medical_charges,1,harmonic,19,28,-0.003330758934257441
