dataset,problem_type,model,pipeline,family,variant,scope,repair,reference_id,model_seed,pred_disagreement,task_metric_original,orbit_mean,orbit_worst,orbit_best,orbit_span,orbit_members,probability_mad,js_divergence,label_flip_rate,prediction_rmse_normalized,prediction_pearson,prediction_spearman,kill_effect_magnitude,kill_effect_pass
bike-sharing,regression,catboost,numeric_code,T5,cyclic_shift,one,none,original__numeric_code,1,0.06417662816116224,55.97718960079364,55.712907805493394,56.1612092150432,55.14332209733412,1.0178871177090798,8,,,,0.06417662816116224,0.9973416854570729,0.9951501452689944,0.06417662816116224,True
bike-sharing,regression,catboost,numeric_code,T5,cyclic_shift,one,none,original__numeric_code,2,0.06406461109600696,54.97981536570575,55.513530311864145,56.36803609193856,54.91746219040478,1.4505739015337866,8,,,,0.06406461109600696,0.9974937546594758,0.9951342642958709,0.06406461109600696,True
bike-sharing,regression,catboost,numeric_code,T6,cond_le_10,one,none,basis_reference__humidity,0,0.049759143293258076,56.40707346690096,56.26621450884376,56.96965177963264,55.60041745154092,1.3692343280917214,8,,,,0.049759143293258076,0.998551459906739,0.9972524910664218,0.049759143293258076,False
bike-sharing,regression,catboost,numeric_code,T6,cond_le_10,one,none,basis_reference__humidity,1,0.051949567935271036,55.64896780100339,56.40946324400703,57.22387791184687,55.73545517625367,1.488422735593197,8,,,,0.051949567935271036,0.9984263178700857,0.9969989207643823,0.051949567935271036,True
bike-sharing,regression,catboost,numeric_code,T6,cond_le_10,one,none,basis_reference__humidity,2,0.049121658106551114,55.54821199803051,56.07299338124649,56.61679743572781,55.50220211148266,1.1145953242451512,8,,,,0.049121658106551114,0.9985939370566488,0.9974864923438734,0.049121658106551114,False
bike-sharing,regression,catboost,numeric_code,T6,cond_le_3,one,none,basis_reference__humidity,0,0.048215450472179996,56.40707346690096,56.48661644897033,57.11750584866,55.88981701689914,1.2276888317608652,8,,,,0.048215450472179996,0.9986442054310932,0.997297105313226,0.048215450472179996,False
bike-sharing,regression,catboost,numeric_code,T6,cond_le_3,one,none,basis_reference__humidity,1,0.049682919500381735,55.64896780100339,56.75152971882819,57.21362038200323,56.38045819187138,0.8331621901318513,8,,,,0.049682919500381735,0.998569741280829,0.9971162231527735,0.049682919500381735,False
bike-sharing,regression,catboost,numeric_code,T6,cond_le_3,one,none,basis_reference__humidity,2,0.047000438296495264,55.54821199803051,56.269829988247196,57.423635913935776,55.85091403928983,1.5727218746459428,8,,,,0.047000438296495264,0.9987171132055361,0.9977242152005299,0.047000438296495264,False
bike-sharing,regression,catboost,numeric_code,T6,orthogonal,one,none,basis_reference__humidity,0,0.049267282826034126,56.40707346690096,56.28727911066329,57.00346265889541,55.39600665151741,1.6074560073779978,8,,,,0.049267282826034126,0.9985884176145698,0.9972960212496138,0.049267282826034126,False
bike-sharing,regression,catboost,numeric_code,T6,orthogonal,one,none,basis_reference__humidity,1,0.051813460611589576,55.64896780100339,56.279084881537685,56.64396822990117,55.87410416540694,0.7698640644942287,8,,,,0.051813460611589576,0.9984324079305711,0.9971513602249059,0.051813460611589576,True
bike-sharing,regression,catboost,numeric_code,T6,orthogonal,one,none,basis_reference__humidity,2,0.04860584573937821,55.54821199803051,56.02045915188245,56.64980378873681,55.317084108570754,1.3327196801660577,8,,,,0.04860584573937821,0.9986236790745798,0.9977166714588984,0.04860584573937821,False
bike-sharing,regression,tabicl_v2,numeric_code,T0,column_permutation,all,none,original__numeric_code,0,0.06182762601355006,45.79978064598804,46.50153516942826,47.48498801904423,45.233068845856245,2.2519191731879857,8,,,,0.06182762601355006,0.9980322643424943,0.9980756039624405,0.06182762601355006,True
