dataset,openml_id,openml_version,problem_type,model,model_seed,pipeline,representation_id,reference_id,family,variant,scope,member,repair,is_reference,n_train,n_validation,n_test,rmse,mae,prediction_rmse_normalized,prediction_pearson,prediction_spearman,fit_seconds,predict_seconds,transform_metadata_json,probability_mad,js_divergence,label_flip_rate,log_loss,prediction_disagreement,task_error
california_housing,43939,1,regression,tabm_d,0,numeric_code,T6_basis_orthogonal_m1,basis_reference__median_income,T6,orthogonal,one,1,none,False,2048,512,512,61817.81355906595,42291.10359191895,0.0938625013175321,0.9940046519454788,0.9941360428754534,0.5240717048291117,0.0070121570024639,"{""centers"":[1.580375,2.230103571428571,2.7243414285714285,3.205756428571428,3.704909285714286,4.327883571428571,5.276332142857141,7.076659999999999],""condition_number"":1.000000000000001,""feature"":""median_income"",""matrix"":[[-0.14224181471608496,0.2840606427607255,-0.3748870354172527,0.38115600470323985,-0.5457579781842096,0.35158437473545834,-0.3429698685940332,-0.27233243299709625],[-0.45701385181543713,0.5016475305709351,-0.067188455770232,-0.5849887835792559,-0.23218647062475103,0.06788785261393086,0.2767707007771896,0.24008454830781675],[-0.5063948940990411,-0.1978167007938852,0.15130956284447125,-0.19328772913741804,0.4004393897332861,0.36078556644434306,-0.5946326046333911,-0.008495279661976529],[0.32838418954027476,0.3540322069428516,-0.060393082504890956,-0.2088462090953767,-0.02119429297743808,-0.48413458171810475,-0.6562493539997544,0.23251290532769567],[0.5284345914657563,0.22472960019149507,-0.3650400500981182,-0.2880010474813029,0.38986963092458443,0.5336051441676487,0.06389632997257454,-0.11506140895544699],[-0.1484694134351587,-0.5010762592200786,-0.7874801014072416,-0.15657020803697727,-0.022549189912205673,-0.20602062702552876,0.0006265039609291942,0.19820927912241817],[-0.19249566862028142,0.3568022583570622,-0.18478957939607493,0.5690738068305572,0.43611236367723183,0.003783258041328647,0.10169569773843574,0.5263981933742494],[0.2613288619049955,-0.2725809848755519,0.20218104986193222,-0.015083330561394652,-0.38044182257897796,0.4243040031107878,-0.08422203322186461,0.6960164728887798]],""width"":0.6229742857142853}",,,,,0.0938625013175321,61817.81355906595
california_housing,43939,1,regression,tabm_d,0,numeric_code,T6_basis_orthogonal_m2,basis_reference__median_income,T6,orthogonal,one,2,none,False,2048,512,512,62248.44088085837,42399.10089111328,0.0956168777492179,0.9938215125927669,0.9945479423444455,0.6013507680036128,0.0091889419127255,"{""centers"":[1.580375,2.230103571428571,2.7243414285714285,3.205756428571428,3.704909285714286,4.327883571428571,5.276332142857141,7.076659999999999],""condition_number"":1.0000000000000004,""feature"":""median_income"",""matrix"":[[0.08322219360066234,-0.6663195947382397,0.41922645977380035,-0.12198819827587931,0.3338855286411429,0.04926488798761157,0.06093153162974752,-0.49075563378930165],[0.24027354265156067,-0.33050490269286786,-0.0615258930414813,-0.4453150111429531,-0.0008082179130518396,0.13461149666329753,-0.6151110783678602,0.48421244547496567],[-0.5704998275314371,0.09831720063687274,0.2884363544438648,-0.22479216408420458,-0.10741746530793782,-0.6146854019994737,-0.360823195038099,-0.10754810033219428],[0.3872991165064985,0.36957219821999565,0.7115294243071408,-0.18570412648672,0.10549816091031,-0.10848604531160357,0.23445934339342558,0.30787233185168483],[-0.27706495946772286,-0.0018534256218232365,-0.22651707861698944,-0.7623011631348816,0.02410033361459599,0.10876107643962679,0.5257971681010376,0.04411420423097581],[0.49751623519324784,-0.25040844142772994,-0.2865787019423053,-0.05052043820893004,-0.25369372716267047,-0.7003337149611453,0.22300613217393953,-0.02310815001175853],[0.36664960109009914,0.4778334358709311,-0.16452782555074108,-0.3341216501088293,0.09106068405404145,0.06450911625498316,-0.3262232589514988,-0.6161667843944725],[-0.03395152881102131,0.09747928069387905,-0.2654945253648163,0.08064257956710988,0.8902909891023145,-0.28876918149180203,-0.012047252351251246,0.1902726810223528]],""width"":0.6229742857142853}",,,,,0.0956168777492179,62248.44088085837
california_housing,43939,1,regression,tabm_d,0,numeric_code,T6_basis_orthogonal_m3,basis_reference__median_income,T6,orthogonal,one,3,none,False,2048,512,512,61933.9555432327,42080.1238861084,0.0898556320797289,0.994678181672476,0.9942510206738308,0.5574489000719041,0.009758514817804,"{""centers"":[1.580375,2.230103571428571,2.7243414285714285,3.205756428571428,3.704909285714286,4.327883571428571,5.276332142857141,7.076659999999999],""condition_number"":1.0000000000000007,""feature"":""median_income"",""matrix"":[[0.7660706345529639,0.19329817876912414,-0.04493806411405685,0.03938595096154007,0.4260183226297248,-0.10520996893727944,-0.41860761938271146,0.06639146357331083],[-0.17523906518008536,-0.009863129510881372,-0.015812918935036103,0.002626304176532226,0.06831192273364783,-0.9002137879671596,0.03444569186664307,0.3907673915646829],[0.49078023729069714,-0.46865308965073704,0.18457044120810806,0.2987991204594528,-0.09346192339205596,-0.13763041304467089,0.6072288080821245,-0.14052683376060246],[-0.09116308414556669,0.48940038178421436,-0.3415553975132665,0.03390032612584745,0.3731173267890187,-0.16503619828691687,0.4367104612092228,-0.5264957013042891],[-0.113406727362528,-0.4528311258868801,-0.6533651345345686,0.4295291315988523,-0.016898439086817315,-0.07095392737394657,-0.34067511162431174,-0.22208571085485732],[-0.20049711209492835,-0.3655608673726414,-0.06858205118688983,-0.11301024445679736,0.7504178350683272,0.2650310113446398,0.21507750587679555,0.35925568818459885],[0.15612034314447024,-0.3382646336942601,-0.22634840582019308,-0.8403252372301725,-0.08259768733519138,-0.15024376092302083,-0.014761059835148478,-0.27241497089546945],[0.23625698798416891,0.22422386558202384,-0.6034741809410864,-0.06781303948541888,-0.30928196995061785,0.18578976443751108,0.3187515473064878,0.5416187551486527]],""width"":0.6229742857142853}",,,,,0.0898556320797289,61933.9555432327
california_housing,43939,1,regression,tabm_d,0,numeric_code,T6_basis_orthogonal_m4,basis_reference__median_income,T6,orthogonal,one,4,none,False,2048,512,512,62667.35526053598,42975.91230773926,0.0951846870551029,0.9938691518010454,0.9935708992801638,0.5933996120002121,0.0086010389495641,"{""centers"":[1.580375,2.230103571428571,2.7243414285714285,3.205756428571428,3.704909285714286,4.327883571428571,5.276332142857141,7.076659999999999],""condition_number"":1.0000000000000007,""feature"":""median_income"",""matrix"":[[0.5254461157368133,-0.27550229051269887,-0.2985240202385618,0.09526661013691474,-0.6841886173080335,0.025402411966805125,0.11289727381414413,0.26135686080664433],[0.7094878899757193,0.01652777463278029,-0.1591272752077656,-0.3632603916244577,0.535100190269768,0.18985701115842676,-0.12751518445427612,-0.02088406632163178],[-0.17962335392933906,0.15092321611177445,-0.28992490961962314,0.006064361129510497,0.2922771706766778,-0.03151362598394557,0.4173636125006417,0.7747599406956922],[-0.10930956010836607,-0.5609466950069706,0.03869063362789361,-0.2380781253665752,0.10539511931109162,-0.5463241328533656,-0.4698197032502145,0.2913817489932764],[-0.3112288817855618,-0.6077404706163269,-0.21234730157737727,-0.022355660256701916,0.10433535858346704,0.6897148409622351,-0.010691137811043309,-0.038603395742485426],[0.1757099638551414,-0.10693670637666092,-0.11321163005244712,0.8907896216373434,0.31564274532160946,-0.07165159750090015,-0.21578049358850798,0.006481567982337715],[-0.09774972459984442,-0.13992352181768936,-0.6461534827246711,-0.060854967579794784,0.11197287967244182,-0.40708969976211357,0.36177442455669234,-0.4904162164616469],[-0.1975544666976079,0.4313047391736748,-0.5697244319612217,-0.06737164072844243,-0.16113817405870545,0.13146607584932338,-0.6312803565713889,0.06371702657123345]],""width"":0.6229742857142853}",,,,,0.0951846870551029,62667.35526053598
california_housing,43939,1,regression,tabm_d,0,numeric_code,T6_basis_orthogonal_m5,basis_reference__median_income,T6,orthogonal,one,5,none,False,2048,512,512,61459.48718962328,41748.17817687988,0.0926830140817538,0.9945645840155845,0.9951687866927592,0.5987369408831,0.0078050750307738,"{""centers"":[1.580375,2.230103571428571,2.7243414285714285,3.205756428571428,3.704909285714286,4.327883571428571,5.276332142857141,7.076659999999999],""condition_number"":1.0000000000000007,""feature"":""median_income"",""matrix"":[[0.03100832071334417,0.035206055404375436,0.12347759239386948,0.5922944582713047,-0.29314739484996855,0.520245532154246,-0.03829693400179954,-0.523146358679291],[-0.09406918447949336,-0.33556340059240275,-0.038646322402271095,-0.36629126338205065,0.18660205065189672,0.7952907228114805,-0.12732411898838153,0.24365195356351912],[0.07341390650212638,0.27365765321208757,-0.3120770659971587,0.6030004614318195,0.32314824105386464,0.12108261011775115,-0.08123337029819316,0.5770923591099004],[-0.4440519336077867,0.5037613427069242,-0.48663671142490056,-0.2054133233519348,0.1618960393509029,0.15405428183948092,0.3576985091240201,-0.3035476812565699],[0.5484450708082179,0.29292320990523674,-0.15021740555772484,-0.20689207493276815,0.36481850248457215,0.024484130218023367,-0.5346808111141994,-0.35841151717145464],[-0.20039611583494035,0.6274894456570822,0.6822547583846794,-0.13241878813542582,-0.030121333879536503,0.13382116226094629,-0.15244354462848544,0.20257756300981228],[0.22067182493711335,0.24757537340390792,-0.3687436648515047,-0.20189681667251078,-0.7812593812030635,0.09757087575159501,-0.15958685395783642,0.260618312371445],[0.6308495049633833,0.12904712104495697,0.15825184761766917,-0.0900688873578142,0.06513916720303947,0.1744588213911697,0.7163688028254366,0.06600331632979346]],""width"":0.6229742857142853}",,,,,0.0926830140817538,61459.48718962328
california_housing,43939,1,regression,tabm_d,0,numeric_code,T6_basis_orthogonal_m6,basis_reference__median_income,T6,orthogonal,one,6,none,False,2048,512,512,62238.20529627663,41889.22161865234,0.0901569957449176,0.9947731756731436,0.9956571294102836,0.6007070611231029,0.0103298518806695,"{""centers"":[1.580375,2.230103571428571,2.7243414285714285,3.205756428571428,3.704909285714286,4.327883571428571,5.276332142857141,7.076659999999999],""condition_number"":1.0000000000000007,""feature"":""median_income"",""matrix"":[[0.3192125738967323,-0.4579649527430532,-0.26727737806246377,0.06976099955705384,0.26694903415769466,0.6479542208514016,0.2502944002306301,-0.24148270103352795],[-0.07686111732102457,-0.14139305709468558,-0.13491700126980863,-0.49848732844343485,-0.7816842197644899,0.14914050740636714,0.019792474562569936,-0.2715571869270152],[0.1939614721413621,0.2653205812194693,-0.14774729139973064,0.24594126036656183,-0.10427758902482602,0.3048757500765366,-0.8240703523046136,-0.1635621800247762],[0.6052980217788938,0.12427649677530685,-0.59567649318664,-0.04332217297748456,-0.13675356285974213,-0.2961503017317236,0.10898804564151673,0.3783879354707396],[-0.054241936015027865,-0.4759292464114927,0.13652461646945252,-0.349689923853532,0.07589554454598785,0.15196076664122918,-0.38207616143456674,0.6743832364642636],[-0.5885246152295988,0.23348353209653278,-0.4497989162167027,0.2657421247091003,-0.13251902821240502,0.36846029039316797,0.17481971408699679,0.37722680812147413],[-0.2929961632240141,0.08446109039712235,-0.4785438753284861,-0.5401463134013903,0.49809407497747676,-0.16891585687434332,-0.18869745862090453,-0.2720666957350111],[0.23030152289531566,0.6295073977753854,0.28937550474611684,-0.4467884426988176,0.1292807300328626,0.4357414206068789,0.18395590521549277,0.16401122390822614]],""width"":0.6229742857142853}",,,,,0.0901569957449176,62238.20529627663
california_housing,43939,1,regression,tabm_d,0,numeric_code,T6_basis_orthogonal_m7,basis_reference__median_income,T6,orthogonal,one,7,none,False,2048,512,512,62566.43924633713,42204.11276245117,0.090328265792835,0.995060491068162,0.9948648912521028,0.5336441418621689,0.0099280809517949,"{""centers"":[1.580375,2.230103571428571,2.7243414285714285,3.205756428571428,3.704909285714286,4.327883571428571,5.276332142857141,7.076659999999999],""condition_number"":1.0000000000000002,""feature"":""median_income"",""matrix"":[[-0.3600465692873363,0.59920417967859,-0.008566397071258199,-0.13588565535351857,-0.41662486924322284,0.5051540973084129,-0.1655898377635945,-0.19132586453615355],[0.5500929391742512,-0.055082390805880066,-0.5739456405523762,0.10876642630459214,-0.2869867197088817,0.4035985626270406,0.18396864207468658,0.2720704254102446],[0.03475955147612725,-0.24475696134779704,0.17666907489173816,-0.6471740893397733,-0.5860499658158445,-0.24522928838678423,-0.04604471155275484,0.28831832709643507],[0.2582279290256661,-0.5132248628159548,0.31434663001855695,-0.001984374814082832,-0.12770008233348581,0.41233543470491496,-0.16236450633424995,-0.5986741857244214],[-0.24255936394230979,-0.16553498588117338,-0.43620818960084756,-0.6358263614064994,0.42090431853460697,0.191218611496603,0.24432265314397386,-0.21399022243051932],[0.45331149298475704,0.4338710797181011,-0.0027487576180180266,-0.15640141634737378,-0.10329388142583851,-0.4012397473891612,0.3603763915004127,-0.5293973115085504],[0.3061445503171262,0.23869708318197724,0.5735855141266293,-0.24124918884171012,0.346784171596249,0.3856528984835949,0.2678049233045821,0.34841183523838626],[0.3765946044094428,0.2049202490046789,-0.1456082770511788,-0.2528418033281463,0.2760636423132864,-0.0740511528980154,-0.8055861323577629,0.019741406271377614]],""width"":0.6229742857142853}",,,,,0.090328265792835,62566.43924633713
california_housing,43939,1,regression,tabm_d,0,numeric_code,T6_basis_cond_le_3_m0,basis_reference__median_income,T6,cond_le_3,one,0,none,False,2048,512,512,62138.1154148824,42891.473861694336,0.1052189453943635,0.9926881470499652,0.9933075053501336,0.681462248088792,0.0092547598760575,"{""centers"":[1.580375,2.230103571428571,2.7243414285714285,3.205756428571428,3.704909285714286,4.327883571428571,5.276332142857141,7.076659999999999],""condition_number"":2.294409658643197,""feature"":""median_income"",""matrix"":[[-0.6581970432855775,-0.4147714796446567,0.3333721675723221,0.21201856392591456,0.34137359163917186,0.16739471296545097,-0.8542945164421464,-0.7802993447440488],[0.1741626388040621,0.6793841174764663,-0.7463342446821991,-0.5904653500342907,-0.05637435065083758,0.6547224057282406,-0.16689491613468707,0.15911335511696678],[-0.6603402721159818,-0.11502260882681817,0.9204021649862253,-0.4857837431990987,-0.43243366702776764,0.5996064043660182,-0.18673274867850156,0.3826313488780412],[0.014557625971944146,1.497230952339969,0.6724792442470736,0.42711390372571284,0.3831809956986089,-0.25176151202831426,-0.20075309345769934,0.47414144954767135],[-0.9309087963380988,-0.29219179442000465,-0.3694908769237859,0.007230159093696054,0.366474852846702,-0.45831438985863787,-0.1625726662880709,1.1470315920604484],[1.0762195481801955,-0.5477253246619622,0.02703857540755262,-0.5195756816503068,0.5053951776350415,-0.02443705714962438,-0.5009064150126158,0.35137688235135606],[0.8898486536676536,0.15715766387483338,0.1742867306691198,0.4801006740934596,-1.0112498222012114,0.29335353302089767,-1.2330374552275634,-0.23653945514875227],[0.397971250748401,-0.7124016200294103,0.14761300262740273,0.6238791097798262,0.646347023969687,0.9978045683001856,-0.13120400665108573,0.2112528978498003]],""width"":0.6229742857142853}",,,,,0.1052189453943635,62138.1154148824
california_housing,43939,1,regression,tabm_d,0,numeric_code,T6_basis_cond_le_3_m1,basis_reference__median_income,T6,cond_le_3,one,1,none,False,2048,512,512,62573.17388346797,42864.28254699707,0.0906104038005948,0.9944467588142788,0.9953953448118013,0.67092274595052,0.0109587460756301,"{""centers"":[1.580375,2.230103571428571,2.7243414285714285,3.205756428571428,3.704909285714286,4.327883571428571,5.276332142857141,7.076659999999999],""condition_number"":2.7772317883042157,""feature"":""median_income"",""matrix"":[[-0.16747587366909678,-0.05215910072341729,0.26697333095284126,0.08698505764987044,0.8429835350662909,-0.5108559848500734,1.1574982206337892,-0.8399056559405935],[0.016378620862849733,-0.0459573647404204,-1.211937973418962,0.7359512725196672,0.9127430286483617,-0.36871317770733747,0.16835395894143332,1.4287344039495509],[-0.0444728622704182,-0.7110910385175596,-0.7626619616225814,-0.5776985510325424,0.26816398374052075,1.1270634731505065,0.09769361487512246,1.0773832024850059],[0.6299460005400367,0.5407188047894523,0.14576983773749413,0.6966335774935049,-0.63215903809467,0.6904669483912034,0.5831479787451743,0.5504392519066832],[0.947741521298211,0.7464506332117199,-0.13393971962767057,0.17604675267234143,1.5550302806166556,0.10241830630496634,-1.0100071983795822,-0.027499783111872612],[0.5484729859199486,-0.7183232525114268,0.11571856915913334,0.8647427902995865,0.012290160577517188,0.44024445124141565,-0.8699511360075017,-0.10023808829757787],[0.5640858931401345,0.14625860607068247,-1.1314120447687943,-0.0802379824399547,-0.49798714500070274,-0.017980832079410727,0.4121543515781284,-0.45685676052489277],[-1.3077135705447853,0.14589144481341967,-0.18097824425143602,0.6708946762982482,0.34552539831403783,-0.07572088324560426,-0.3034614467621204,-0.7182599316166636]],""width"":0.6229742857142853}",,,,,0.0906104038005948,62573.17388346797
california_housing,43939,1,regression,tabm_d,0,numeric_code,T6_basis_cond_le_3_m2,basis_reference__median_income,T6,cond_le_3,one,2,none,False,2048,512,512,61826.3971842037,42018.860290527344,0.1105751848397089,0.9920459652734834,0.9945027022464836,0.6252636688295752,0.0109070488251745,"{""centers"":[1.580375,2.230103571428571,2.7243414285714285,3.205756428571428,3.704909285714286,4.327883571428571,5.276332142857141,7.076659999999999],""condition_number"":1.3732605728333507,""feature"":""median_income"",""matrix"":[[0.5495893277750319,0.6671338198720059,0.23220269384319964,0.15200066182929872,-0.20504351765500822,-0.37401558380258854,0.44028730334124394,0.24724511806391283],[-0.5717996005801897,0.6291739442628853,-0.13264489281168398,-0.2118702521440804,0.06393990160784045,0.21113222051394806,0.3386381797953631,-0.5406895491198388],[-0.6620405851922111,0.05454828874111122,0.901209722144774,0.11411088156625819,0.06188496342055336,-0.34682906372911143,-0.22758987632345126,0.28378867436961813],[-0.01377550107532342,0.19764486135601678,-0.09578974953057312,-0.10164371423191502,0.8736148950840374,0.09091910390687515,0.05212920874099206,0.729407268941922],[-0.036796901662201655,-0.3515273197241352,0.20406898408563418,-0.8618953970339007,0.22290362284925896,-0.4919263031258184,0.3414631383578263,-0.2743577124019205],[-0.18979822150471912,0.006245151524575075,0.23577878103614078,-0.6416309291697248,-0.4607757908931358,0.5795330929195311,0.3202780137733911,0.5031944492875786],[0.23605939166751858,0.4305255758671081,-0.13737729502432097,-0.6317082823306751,-0.15669727279688594,-0.2200510845881281,-0.8051931162313143,0.16703024711633152],[0.6412916623634883,0.1274654984794661,0.7580575709201054,-0.1730537349339275,0.3924031925027388,0.5039655295416889,-0.18084203348733385,-0.3914444923883002]],""width"":0.6229742857142853}",,,,,0.1105751848397089,61826.3971842037
