git_commit,git_dirty,task_id,task_seed,seed,model,multiplier,training_seconds,mean_node_validation_nrmse,mae,rmse,r2,nrmse,relative_error
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608503,202608503,1,NeuralPrimitives,8.0,1.061271479120478,0.0047214883379638195,1.2271296045801137,1.6340657139460308,0.9858525699320372,0.11894296981311193,0.11172651609480919
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608503,202608503,2,ExactPrimitives,1.0,0.0,0.0027416390366852283,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608503,202608503,2,NeuralPrimitives,1.0,1.0560206701047719,0.0027416390366852283,0.003452360530900478,0.004525884708103222,0.9999921528090362,0.002801283806358314,0.0025055362981529342
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608503,202608503,2,ExactPrimitives,2.0,0.0,0.0027416390366852283,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608503,202608503,2,NeuralPrimitives,2.0,1.0560206701047719,0.0027416390366852283,0.09634365463671202,0.1189195963696249,0.9993069863348055,0.02632515270980317,0.027729004476332517
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608503,202608503,2,ExactPrimitives,4.0,0.0,0.0027416390366852283,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608503,202608503,2,NeuralPrimitives,4.0,1.0560206701047719,0.0027416390366852283,0.2845413719132921,0.354617808009456,0.9978085552009095,0.046812870015525775,0.04422159222613935
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608503,202608503,2,ExactPrimitives,8.0,0.0,0.0027416390366852283,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608503,202608503,2,NeuralPrimitives,8.0,1.0560206701047719,0.0027416390366852283,0.5761944607111218,0.7116569340230843,0.9973166341341257,0.0518012149073187,0.047527597964156426
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608503,202608503,3,ExactPrimitives,1.0,0.0,0.001752501237206161,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608503,202608503,3,NeuralPrimitives,1.0,1.0585177391767502,0.001752501237206161,0.0023402911829180084,0.0030300862798589177,0.9999964826366168,0.0018754635115737692,0.001653095704607059
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608503,202608503,3,ExactPrimitives,2.0,0.0,0.001752501237206161,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608503,202608503,3,NeuralPrimitives,2.0,1.0585177391767502,0.001752501237206161,0.04951449057080026,0.06552974426270224,0.9997895679473402,0.01450627631957397,0.01551448052503347
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608503,202608503,3,ExactPrimitives,4.0,0.0,0.001752501237206161,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608503,202608503,3,NeuralPrimitives,4.0,1.0585177391767502,0.001752501237206161,0.19266938372402365,0.2560924068483572,0.9988571141462144,0.033806594826832875,0.03406271761780642
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608503,202608503,3,ExactPrimitives,8.0,0.0,0.001752501237206161,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608503,202608503,3,NeuralPrimitives,8.0,1.0585177391767502,0.001752501237206161,0.5614554012336157,0.7249924135575757,0.9972151266794997,0.05277189896621376,0.05752939560738309
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608503,202608503,4,ExactPrimitives,1.0,0.0,0.003390071913599968,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608503,202608503,4,NeuralPrimitives,1.0,1.068431309890002,0.003390071913599968,0.004195494334453542,0.005833150584527349,0.9999869649222998,0.003610412400304856,0.0029568578861872835
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608503,202608503,4,ExactPrimitives,2.0,0.0,0.003390071913599968,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608503,202608503,4,NeuralPrimitives,2.0,1.068431309890002,0.003390071913599968,0.15083244367542648,0.1933413332776767,0.9981681733892144,0.04279984358365883,0.0466119009790482
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608503,202608503,4,ExactPrimitives,4.0,0.0,0.003390071913599968,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608503,202608503,4,NeuralPrimitives,4.0,1.068431309890002,0.003390071913599968,0.4926621846607304,0.6129041182867074,0.9934537206714872,0.08090908063074766,0.08182166466256041
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608503,202608503,4,ExactPrimitives,8.0,0.0,0.003390071913599968,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608503,202608503,4,NeuralPrimitives,8.0,1.068431309890002,0.003390071913599968,1.2443662427785966,1.4792904738121209,0.988405675757367,0.10767694387673224,0.11616024471561408
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608504,202608504,0,ExactPrimitives,1.0,0.0,0.00321594369597733,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608504,202608504,0,NeuralPrimitives,1.0,1.0652130011003464,0.00321594369597733,0.0034918260662379907,0.00459246989107028,0.9999919923125371,0.00282978576271101,0.002802570794196668
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608504,202608504,0,ExactPrimitives,2.0,0.0,0.00321594369597733,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608504,202608504,0,NeuralPrimitives,2.0,1.0652130011003464,0.00321594369597733,0.07963218591157784,0.105206431231905,0.9994343813867531,0.023782737715554916,0.026125435721628548
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608504,202608504,0,ExactPrimitives,4.0,0.0,0.00321594369597733,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608504,202608504,0,NeuralPrimitives,4.0,1.0652130011003464,0.00321594369597733,0.29280017890869203,0.3745966632759228,0.9976899727882755,0.04806274244905774,0.04640880483638278
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608504,202608504,0,ExactPrimitives,8.0,0.0,0.00321594369597733,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608504,202608504,0,NeuralPrimitives,8.0,1.0652130011003464,0.00321594369597733,0.6897065167777328,0.8851388925366617,0.9961959461735399,0.06167701213953319,0.052185609190930585
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608504,202608504,1,ExactPrimitives,1.0,0.0,0.004491438623517752,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608504,202608504,1,NeuralPrimitives,1.0,0.6258203911129385,0.004491438623517752,0.005771020406427851,0.0077688216923711825,0.9999770847401357,0.004786988600809097,0.00475690834680027
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608504,202608504,1,ExactPrimitives,2.0,0.0,0.004491438623517752,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608504,202608504,1,NeuralPrimitives,2.0,0.6258203911129385,0.004491438623517752,0.14626905090881337,0.19687595675970368,0.9980192736539528,0.0445053518809506,0.04872572837488913
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608504,202608504,1,ExactPrimitives,4.0,0.0,0.004491438623517752,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608504,202608504,1,NeuralPrimitives,4.0,0.6258203911129385,0.004491438623517752,0.48950386434626125,0.6708333252751472,0.992591700271915,0.08607148034096421,0.07880259844833244
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608504,202608504,1,ExactPrimitives,8.0,0.0,0.004491438623517752,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608504,202608504,1,NeuralPrimitives,8.0,0.6258203911129385,0.004491438623517752,1.2490096160272515,1.6741083173001512,0.9863921061162901,0.11665287773437004,0.10606938251192977
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608504,202608504,2,ExactPrimitives,1.0,0.0,0.002829613396897912,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608504,202608504,2,NeuralPrimitives,1.0,0.6661242030095309,0.002829613396897912,0.0036859136234852485,0.004721450433087222,0.9999915362008556,0.0029092609275185094,0.0026759358250464317
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608504,202608504,2,ExactPrimitives,2.0,0.0,0.002829613396897912,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608504,202608504,2,NeuralPrimitives,2.0,0.6661242030095309,0.002829613396897912,0.08996536526865384,0.111675745581114,0.9993626810438264,0.02524517688933096,0.025580369786871275
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608504,202608504,2,ExactPrimitives,4.0,0.0,0.002829613396897912,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608504,202608504,2,NeuralPrimitives,4.0,0.6661242030095309,0.002829613396897912,0.3091986140152585,0.37770286350172017,0.9976515039100463,0.04846128444391192,0.04691358061041227
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608504,202608504,2,ExactPrimitives,8.0,0.0,0.002829613396897912,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608504,202608504,2,NeuralPrimitives,8.0,0.6661242030095309,0.002829613396897912,0.5758639566356578,0.721313031389633,0.9974737788755271,0.05026152727954975,0.049015252420068364
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608504,202608504,3,ExactPrimitives,1.0,0.0,0.0018548696534708142,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608504,202608504,3,NeuralPrimitives,1.0,0.5247318898327649,0.0018548696534708142,0.002329211612959625,0.003152930510851622,0.9999962256403782,0.0019427711192562137,0.001505722164660985
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608504,202608504,3,ExactPrimitives,2.0,0.0,0.0018548696534708142,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608504,202608504,3,NeuralPrimitives,2.0,0.5247318898327649,0.0018548696534708142,0.04972851212187379,0.06609599940974942,0.9997767510307544,0.014941518304565717,0.016875714655730033
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608504,202608504,3,ExactPrimitives,4.0,0.0,0.0018548696534708142,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608504,202608504,3,NeuralPrimitives,4.0,0.5247318898327649,0.0018548696534708142,0.22799880523780303,0.3030062588226223,0.9984885545232496,0.03887731313697551,0.03872030465257485
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608504,202608504,3,ExactPrimitives,8.0,0.0,0.0018548696534708142,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608504,202608504,3,NeuralPrimitives,8.0,0.5247318898327649,0.0018548696534708142,0.5934691847287468,0.776011470124127,0.9970761163490386,0.05407294749652001,0.060719260220045465
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608504,202608504,4,ExactPrimitives,1.0,0.0,0.0032854231540113688,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608504,202608504,4,NeuralPrimitives,1.0,0.655918711097911,0.0032854231540113688,0.003964321602325072,0.005393720007598695,0.9999889543500621,0.0033234996521654347,0.002851575266695699
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608504,202608504,4,ExactPrimitives,2.0,0.0,0.0032854231540113688,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608504,202608504,4,NeuralPrimitives,2.0,0.655918711097911,0.0032854231540113688,0.13549592792151088,0.17189269344948555,0.998490079962794,0.038857689550538095,0.044625334309266365
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608504,202608504,4,ExactPrimitives,4.0,0.0,0.0032854231540113688,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608504,202608504,4,NeuralPrimitives,4.0,0.655918711097911,0.0032854231540113688,0.4920547175615866,0.6082752404742003,0.993908986460568,0.07804494563667744,0.08199710645068209
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608504,202608504,4,ExactPrimitives,8.0,0.0,0.0032854231540113688,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608504,202608504,4,NeuralPrimitives,8.0,0.655918711097911,0.0032854231540113688,1.241712022729189,1.4560453955483152,0.9897062495281425,0.10145812176389618,0.10783944847407782
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608505,202608505,0,ExactPrimitives,1.0,0.0,0.006768213352188468,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608505,202608505,0,NeuralPrimitives,1.0,1.880110738798976,0.006768213352188468,0.014356629250400044,0.020389336693785173,0.9997671875064932,0.015258194306890316,0.01755169033280598
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608505,202608505,0,ExactPrimitives,2.0,0.0,0.006768213352188468,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608505,202608505,0,NeuralPrimitives,2.0,1.880110738798976,0.006768213352188468,1.9738370482809842,2.2133368403502693,0.9499853581854,0.22363953544621762,0.1920673026358634
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608505,202608505,0,ExactPrimitives,4.0,0.0,0.006768213352188468,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608505,202608505,0,NeuralPrimitives,4.0,1.880110738798976,0.006768213352188468,12.60113382851705,15.337302826909138,0.7175299435635735,0.5314791213551352,0.44607646996886413
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608505,202608505,0,ExactPrimitives,8.0,0.0,0.006768213352188468,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608505,202608505,0,NeuralPrimitives,8.0,1.880110738798976,0.006768213352188468,62.74274932639673,77.62254977870391,0.4126798925923112,0.7663681278652504,0.7088590542429105
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608505,202608505,1,ExactPrimitives,1.0,0.0,0.008726415185568234,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608505,202608505,1,NeuralPrimitives,1.0,1.5348395730834454,0.008726415185568234,0.018361225515505897,0.02617278459071593,0.9996163811413434,0.01958619050904452,0.022711931175578126
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608505,202608505,1,ExactPrimitives,2.0,0.0,0.008726415185568234,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608505,202608505,1,NeuralPrimitives,2.0,1.5348395730834454,0.008726415185568234,2.1597458315081894,2.4043202133578823,0.94098169226934,0.24293683897396037,0.20972185801990123
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608505,202608505,1,ExactPrimitives,4.0,0.0,0.008726415185568234,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608505,202608505,1,NeuralPrimitives,4.0,1.5348395730834454,0.008726415185568234,13.249528678134084,16.018715987025363,0.6918729441212799,0.5550919346186901,0.4779535862739985
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608505,202608505,1,ExactPrimitives,8.0,0.0,0.008726415185568234,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608505,202608505,1,NeuralPrimitives,8.0,1.5348395730834454,0.008726415185568234,64.32353325933218,79.23360740662962,0.3880472102093113,0.7822741142276719,0.7301721727641183
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608505,202608505,2,ExactPrimitives,1.0,0.0,0.008412914971510569,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608505,202608505,2,NeuralPrimitives,1.0,1.5117662900593132,0.008412914971510569,0.016073015152429537,0.023362734073317654,0.999694333799555,0.01748331205593086,0.020882008003964406
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608505,202608505,2,ExactPrimitives,2.0,0.0,0.008412914971510569,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608505,202608505,2,NeuralPrimitives,2.0,1.5117662900593132,0.008412914971510569,2.174158327281475,2.4395816582065732,0.9392378886385574,0.24649971878572716,0.2098272217106404
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608505,202608505,2,ExactPrimitives,4.0,0.0,0.008412914971510569,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608505,202608505,2,NeuralPrimitives,4.0,1.5117662900593132,0.008412914971510569,13.340520985424519,16.175011350427503,0.6858307901565708,0.5605079926668568,0.47953658535085913
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608505,202608505,2,ExactPrimitives,8.0,0.0,0.008412914971510569,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608505,202608505,2,NeuralPrimitives,8.0,1.5117662900593132,0.008412914971510569,64.36616447614506,79.39413012940739,0.38556513630746325,0.783858956504636,0.7309936760364757
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608505,202608505,3,ExactPrimitives,1.0,0.0,0.008010310508931676,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608505,202608505,3,NeuralPrimitives,1.0,2.864143284969032,0.008010310508931676,0.014205480820706828,0.020882075634953246,0.9997557990123157,0.015626931486516442,0.017118572159386718
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608505,202608505,3,ExactPrimitives,2.0,0.0,0.008010310508931676,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608505,202608505,3,NeuralPrimitives,2.0,2.864143284969032,0.008010310508931676,1.7887996644712985,2.004259820351789,0.9589880728044134,0.2025140172817343,0.17122295848261276
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608505,202608505,3,ExactPrimitives,4.0,0.0,0.008010310508931676,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608505,202608505,3,NeuralPrimitives,4.0,2.864143284969032,0.008010310508931676,11.99325887253508,14.71296032613354,0.7400591352763528,0.5098439611524757,0.42229318666900795
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608505,202608505,3,ExactPrimitives,8.0,0.0,0.008010310508931676,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608505,202608505,3,NeuralPrimitives,8.0,2.864143284969032,0.008010310508931676,61.48916582064703,76.28166042332482,0.4327959332249157,0.7531295152728276,0.6943343689320791
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608505,202608505,4,ExactPrimitives,1.0,0.0,0.0065255805384367704,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608505,202608505,4,NeuralPrimitives,1.0,3.0499023250304163,0.0065255805384367704,0.01248505637478603,0.01774092546791398,0.9998237404609706,0.013276277303125817,0.014728618885812554
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608505,202608505,4,ExactPrimitives,2.0,0.0,0.0065255805384367704,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608505,202608505,4,NeuralPrimitives,2.0,3.0499023250304163,0.0065255805384367704,1.8200460625812411,2.042929133872292,0.957390274040887,0.20642123427378548,0.17669136514851203
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608505,202608505,4,ExactPrimitives,4.0,0.0,0.0065255805384367704,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608505,202608505,4,NeuralPrimitives,4.0,3.0499023250304163,0.0065255805384367704,12.061575553379953,14.700771495085233,0.7404896486204026,0.5094215851135456,0.42944450822060554
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608505,202608505,4,ExactPrimitives,8.0,0.0,0.0065255805384367704,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608505,202608505,4,NeuralPrimitives,8.0,3.0499023250304163,0.0065255805384367704,61.77318669017404,76.43829857306707,0.43046412728783734,0.754676005125486,0.7005080214636329
