dataset,task,K,pair_id,base_id,i,j,interaction,absolute_interaction,cosine_similarity,euclidean_distance,label_or_bin_agreement
house_16H,regression,32,31,2,19,146,-0.0028002696207312,0.0028002696207312,-0.2355053424835205,4.650301456451416,0
house_16H,regression,32,32,0,119,158,0.0105272542683316,0.0105272542683316,0.2310068309307098,3.946860074996948,1
house_16H,regression,32,32,1,119,158,-0.0026236258790974,0.0026236258790974,0.2310068309307098,3.946860074996948,1
house_16H,regression,32,32,2,119,158,0.0001492943894869,0.0001492943894869,0.2310068309307098,3.946860074996948,1
house_16H,regression,32,33,0,55,95,0.0033666123693099,0.0033666123693099,-0.0513666570186615,2.733705282211304,0
house_16H,regression,32,33,1,55,95,-0.0034318291777786,0.0034318291777786,-0.0513666570186615,2.733705282211304,0
house_16H,regression,32,33,2,55,95,-0.0209020664604233,0.0209020664604233,-0.0513666570186615,2.733705282211304,0
house_16H,regression,32,34,0,16,250,-0.0007910840620648,0.0007910840620648,-0.077826589345932,10.540035247802734,0
house_16H,regression,32,34,1,16,250,0.030373282382363,0.030373282382363,-0.077826589345932,10.540035247802734,0
house_16H,regression,32,34,2,16,250,-0.0129299900144246,0.0129299900144246,-0.077826589345932,10.540035247802734,0
house_16H,regression,32,35,0,73,98,0.0022343721469322,0.0022343721469322,-0.1726527065038681,6.293313026428223,0
house_16H,regression,32,35,1,73,98,-0.0341107784802139,0.0341107784802139,-0.1726527065038681,6.293313026428223,0
house_16H,regression,32,35,2,73,98,-0.0069165058361102,0.0069165058361102,-0.1726527065038681,6.293313026428223,0
house_16H,regression,32,36,0,93,179,-0.0340528411531408,0.0340528411531408,-0.0900405049324035,10.116154670715332,0
house_16H,regression,32,36,1,93,179,0.0096829751644242,0.0096829751644242,-0.0900405049324035,10.116154670715332,0
house_16H,regression,32,36,2,93,179,0.0159717403622197,0.0159717403622197,-0.0900405049324035,10.116154670715332,0
house_16H,regression,32,37,0,54,226,-0.0170315551318847,0.0170315551318847,0.1549156159162521,4.431732177734375,1
house_16H,regression,32,37,1,54,226,0.0629760498836582,0.0629760498836582,0.1549156159162521,4.431732177734375,1
house_16H,regression,32,37,2,54,226,-0.0012211177873633,0.0012211177873633,0.1549156159162521,4.431732177734375,1
house_16H,regression,32,38,0,101,162,-0.0075194223168815,0.0075194223168815,-0.0511801727116107,4.70246171951294,0
house_16H,regression,32,38,1,101,162,0.0237434472867268,0.0237434472867268,-0.0511801727116107,4.70246171951294,0
house_16H,regression,32,38,2,101,162,-0.0060413165242461,0.0060413165242461,-0.0511801727116107,4.70246171951294,0
house_16H,regression,32,39,0,12,185,0.0011775213332692,0.0011775213332692,-0.0354900509119033,7.887195587158203,0
house_16H,regression,32,39,1,12,185,-0.0155885256672092,0.0155885256672092,-0.0354900509119033,7.887195587158203,0
house_16H,regression,32,39,2,12,185,-0.0563450538923269,0.0563450538923269,-0.0354900509119033,7.887195587158203,0
house_16H,regression,32,40,0,86,113,0.0358315030777631,0.0358315030777631,0.3240826725959778,4.486567497253418,0
house_16H,regression,32,40,1,86,113,-0.0055442541031014,0.0055442541031014,0.3240826725959778,4.486567497253418,0
house_16H,regression,32,40,2,86,113,-0.0015168594974828,0.0015168594974828,0.3240826725959778,4.486567497253418,0
house_16H,regression,32,41,0,147,165,-0.0061081092153572,0.0061081092153572,0.6515193581581116,2.696143627166748,0
house_16H,regression,32,41,1,147,165,0.0040416657966273,0.0040416657966273,0.6515193581581116,2.696143627166748,0
house_16H,regression,32,41,2,147,165,-0.0189664626045158,0.0189664626045158,0.6515193581581116,2.696143627166748,0
house_16H,regression,32,42,0,116,252,0.0055320418674724,0.0055320418674724,-0.0642486438155174,5.355233192443848,0
house_16H,regression,32,42,1,116,252,-0.0134027529779778,0.0134027529779778,-0.0642486438155174,5.355233192443848,0
house_16H,regression,32,42,2,116,252,-0.0139109519891591,0.0139109519891591,-0.0642486438155174,5.355233192443848,0
house_16H,regression,32,43,0,54,202,0.0020339126500117,0.0020339126500117,-0.0860569775104522,5.711999416351318,0
house_16H,regression,32,43,1,54,202,-0.0068132224988513,0.0068132224988513,-0.0860569775104522,5.711999416351318,0
house_16H,regression,32,43,2,54,202,0.0024488663252706,0.0024488663252706,-0.0860569775104522,5.711999416351318,0
house_16H,regression,32,44,0,22,23,-0.0041485076937137,0.0041485076937137,-0.0413294285535812,5.976108551025391,0
house_16H,regression,32,44,1,22,23,0.0023800596450915,0.0023800596450915,-0.0413294285535812,5.976108551025391,0
house_16H,regression,32,44,2,22,23,-0.0052437043877873,0.0052437043877873,-0.0413294285535812,5.976108551025391,0
house_16H,regression,32,45,0,47,178,0.0016607564001631,0.0016607564001631,-0.2819288074970245,8.053315162658691,0
house_16H,regression,32,45,1,47,178,0.001076587847431,0.001076587847431,-0.2819288074970245,8.053315162658691,0
house_16H,regression,32,45,2,47,178,-0.0075258069639094,0.0075258069639094,-0.2819288074970245,8.053315162658691,0
house_16H,regression,32,46,0,64,172,0.0188054336285083,0.0188054336285083,0.3311516344547272,1.7698214054107666,0
house_16H,regression,32,46,1,64,172,0.0171050867693769,0.0171050867693769,0.3311516344547272,1.7698214054107666,0
house_16H,regression,32,46,2,64,172,0.0007324671995969,0.0007324671995969,0.3311516344547272,1.7698214054107666,0
house_16H,regression,32,47,0,18,126,-0.0081507345662792,0.0081507345662792,0.2215491980314254,5.228448867797852,0
house_16H,regression,32,47,1,18,126,0.0049344231447521,0.0049344231447521,0.2215491980314254,5.228448867797852,0
house_16H,regression,32,47,2,18,126,-0.0033512095502246,0.0033512095502246,0.2215491980314254,5.228448867797852,0
house_16H,regression,32,48,0,71,84,-0.0761178557671518,0.0761178557671518,0.4185192286968231,4.929500579833984,1
house_16H,regression,32,48,1,71,84,0.018454811217839,0.018454811217839,0.4185192286968231,4.929500579833984,1
house_16H,regression,32,48,2,71,84,-0.015809521098379,0.015809521098379,0.4185192286968231,4.929500579833984,1
house_16H,regression,32,49,0,63,176,0.0380274655053962,0.0380274655053962,0.0038691195659339,6.988321781158447,0
house_16H,regression,32,49,1,63,176,0.0008636358478113,0.0008636358478113,0.0038691195659339,6.988321781158447,0
house_16H,regression,32,49,2,63,176,-0.0207570953994482,0.0207570953994482,0.0038691195659339,6.988321781158447,0
house_16H,regression,32,50,0,232,247,-0.0022592008803259,0.0022592008803259,0.2160955369472503,3.762443065643311,0
house_16H,regression,32,50,1,232,247,-0.0259522017718221,0.0259522017718221,0.2160955369472503,3.762443065643311,0
house_16H,regression,32,50,2,232,247,0.0292572987354926,0.0292572987354926,0.2160955369472503,3.762443065643311,0
house_16H,regression,32,51,0,25,82,0.0084654273990276,0.0084654273990276,-0.1597242951393127,4.064980506896973,0
house_16H,regression,32,51,1,25,82,0.0019755913619727,0.0019755913619727,-0.1597242951393127,4.064980506896973,0
house_16H,regression,32,51,2,25,82,-0.0040636476044852,0.0040636476044852,-0.1597242951393127,4.064980506896973,0
house_16H,regression,32,52,0,159,238,0.003339298895316,0.003339298895316,-0.406438261270523,7.009096622467041,0
house_16H,regression,32,52,1,159,238,0.0059527189506056,0.0059527189506056,-0.406438261270523,7.009096622467041,0
house_16H,regression,32,52,2,159,238,0.0175525962762443,0.0175525962762443,-0.406438261270523,7.009096622467041,0
house_16H,regression,32,53,0,86,187,0.0047377950239113,0.0047377950239113,0.0089057628065347,2.982717037200928,0
house_16H,regression,32,53,1,86,187,0.0090459424950928,0.0090459424950928,0.0089057628065347,2.982717037200928,0
house_16H,regression,32,53,2,86,187,-0.0074375334939169,0.0074375334939169,0.0089057628065347,2.982717037200928,0
house_16H,regression,32,54,0,88,169,-0.0002249225706147,0.0002249225706147,0.4104939699172973,8.171778678894043,1
house_16H,regression,32,54,1,88,169,-0.0014279648209261,0.0014279648209261,0.4104939699172973,8.171778678894043,1
house_16H,regression,32,54,2,88,169,-0.0062213333606784,0.0062213333606784,0.4104939699172973,8.171778678894043,1
house_16H,regression,32,55,0,110,214,0.0019626211229415,0.0019626211229415,0.2251661121845245,5.246592998504639,0
house_16H,regression,32,55,1,110,214,-0.0013146410957307,0.0013146410957307,0.2251661121845245,5.246592998504639,0
house_16H,regression,32,55,2,110,214,0.006193914132158,0.006193914132158,0.2251661121845245,5.246592998504639,0
house_16H,regression,32,56,0,20,101,-0.0564748906936782,0.0564748906936782,0.5086122155189514,2.6818361282348637,1
house_16H,regression,32,56,1,20,101,0.0066672060298182,0.0066672060298182,0.5086122155189514,2.6818361282348637,1
house_16H,regression,32,56,2,20,101,0.0134249740779848,0.0134249740779848,0.5086122155189514,2.6818361282348637,1
house_16H,regression,32,57,0,107,210,-0.0210913736935405,0.0210913736935405,0.1520653218030929,3.12941575050354,0
house_16H,regression,32,57,1,107,210,0.0050397824859704,0.0050397824859704,0.1520653218030929,3.12941575050354,0
house_16H,regression,32,57,2,107,210,0.0065560727950331,0.0065560727950331,0.1520653218030929,3.12941575050354,0
house_16H,regression,32,58,0,65,218,0.0115149776391865,0.0115149776391865,-0.1585974246263504,4.061844348907471,0
house_16H,regression,32,58,1,65,218,-0.0343986565432408,0.0343986565432408,-0.1585974246263504,4.061844348907471,0
house_16H,regression,32,58,2,65,218,0.0113506755966823,0.0113506755966823,-0.1585974246263504,4.061844348907471,0
house_16H,regression,32,59,0,16,112,-0.0182450691439313,0.0182450691439313,-0.0108242686837911,10.638418197631836,0
house_16H,regression,32,59,1,16,112,0.0063872028582698,0.0063872028582698,-0.0108242686837911,10.638418197631836,0
house_16H,regression,32,59,2,16,112,0.0270134469319824,0.0270134469319824,-0.0108242686837911,10.638418197631836,0
house_16H,regression,32,60,0,98,247,0.034959691382759,0.034959691382759,-0.251962274312973,6.915092468261719,0
house_16H,regression,32,60,1,98,247,0.0166926065413484,0.0166926065413484,-0.251962274312973,6.915092468261719,0
house_16H,regression,32,60,2,98,247,-0.0031700803589225,0.0031700803589225,-0.251962274312973,6.915092468261719,0
house_16H,regression,32,61,0,46,124,0.0050047643246715,0.0050047643246715,-0.2533187568187713,5.463755130767822,0
house_16H,regression,32,61,1,46,124,0.0110976195031322,0.0110976195031322,-0.2533187568187713,5.463755130767822,0
house_16H,regression,32,61,2,46,124,0.0190519497604326,0.0190519497604326,-0.2533187568187713,5.463755130767822,0
house_16H,regression,32,62,0,155,159,0.0023609548078267,0.0023609548078267,-0.2958443164825439,7.0448808670043945,0
house_16H,regression,32,62,1,155,159,0.0051167269099554,0.0051167269099554,-0.2958443164825439,7.0448808670043945,0
house_16H,regression,32,62,2,155,159,0.0185549010385548,0.0185549010385548,-0.2958443164825439,7.0448808670043945,0
house_16H,regression,32,63,0,53,193,-0.0329870774919009,0.0329870774919009,-0.3974106609821319,5.751511573791504,0
house_16H,regression,32,63,1,53,193,-0.0103950900692457,0.0103950900692457,-0.3974106609821319,5.751511573791504,0
house_16H,regression,32,63,2,53,193,-0.0091948919519324,0.0091948919519324,-0.3974106609821319,5.751511573791504,0
house_16H,regression,32,64,0,29,73,-0.0021458750270568,0.0021458750270568,-0.5215464234352112,6.440215110778809,0
house_16H,regression,32,64,1,29,73,0.00038614888761,0.00038614888761,-0.5215464234352112,6.440215110778809,0
house_16H,regression,32,64,2,29,73,0.0460821059012572,0.0460821059012572,-0.5215464234352112,6.440215110778809,0
house_16H,regression,32,65,0,121,173,-0.0024681415364686,0.0024681415364686,-0.1297700405120849,5.869423389434815,0
house_16H,regression,32,65,1,121,173,0.0012163528163646,0.0012163528163646,-0.1297700405120849,5.869423389434815,0
house_16H,regression,32,65,2,121,173,-0.0159077702507035,0.0159077702507035,-0.1297700405120849,5.869423389434815,0
house_16H,regression,32,66,0,64,234,-0.0050207257747751,0.0050207257747751,-0.071218766272068,3.936439514160156,0
house_16H,regression,32,66,1,64,234,0.0011561369545809,0.0011561369545809,-0.071218766272068,3.936439514160156,0
house_16H,regression,32,66,2,64,234,0.0029256670428063,0.0029256670428063,-0.071218766272068,3.936439514160156,0
house_16H,regression,32,67,0,19,199,0.0029530146943852,0.0029530146943852,-0.1589455604553222,6.71722412109375,0
house_16H,regression,32,67,1,19,199,-0.0024538686052459,0.0024538686052459,-0.1589455604553222,6.71722412109375,0
house_16H,regression,32,67,2,19,199,-0.0070335602307101,0.0070335602307101,-0.1589455604553222,6.71722412109375,0
house_16H,regression,32,68,0,178,208,0.0005271091712573,0.0005271091712573,-0.2893878817558288,7.544524192810059,1
house_16H,regression,32,68,1,178,208,-0.0027867667734751,0.0027867667734751,-0.2893878817558288,7.544524192810059,1
house_16H,regression,32,68,2,178,208,-0.0052206318378049,0.0052206318378049,-0.2893878817558288,7.544524192810059,1
house_16H,regression,32,69,0,102,243,-0.0100511158350418,0.0100511158350418,-0.2042800188064575,4.493476867675781,0
house_16H,regression,32,69,1,102,243,-0.0242585572509244,0.0242585572509244,-0.2042800188064575,4.493476867675781,0
house_16H,regression,32,69,2,102,243,0.003364298000211,0.003364298000211,-0.2042800188064575,4.493476867675781,0
house_16H,regression,32,70,0,94,100,0.0015682047967533,0.0015682047967533,0.1631233245134353,6.674008369445801,0
house_16H,regression,32,70,1,94,100,0.019130033431397,0.019130033431397,0.1631233245134353,6.674008369445801,0
house_16H,regression,32,70,2,94,100,-0.0327486626642745,0.0327486626642745,0.1631233245134353,6.674008369445801,0
house_16H,regression,32,71,0,40,117,-0.0068362547245428,0.0068362547245428,0.0720839202404022,5.222708702087402,0
house_16H,regression,32,71,1,40,117,-0.044195262978419,0.044195262978419,0.0720839202404022,5.222708702087402,0
house_16H,regression,32,71,2,40,117,-0.0026805717201248,0.0026805717201248,0.0720839202404022,5.222708702087402,0
house_16H,regression,32,72,0,82,229,-0.0043820823245389,0.0043820823245389,-0.0064191739074885,5.544989585876465,0
house_16H,regression,32,72,1,82,229,0.0028767207377267,0.0028767207377267,-0.0064191739074885,5.544989585876465,0
house_16H,regression,32,72,2,82,229,-0.0059859514336468,0.0059859514336468,-0.0064191739074885,5.544989585876465,0
house_16H,regression,32,73,0,31,74,0.0110950157989473,0.0110950157989473,0.1058505177497863,4.95958137512207,0
house_16H,regression,32,73,1,31,74,-0.019995933729187,0.019995933729187,0.1058505177497863,4.95958137512207,0
house_16H,regression,32,73,2,31,74,0.0409301675920508,0.0409301675920508,0.1058505177497863,4.95958137512207,0
house_16H,regression,32,74,0,14,145,-0.0124397540310006,0.0124397540310006,0.640217661857605,2.13285231590271,0
house_16H,regression,32,74,1,14,145,-0.0262217897670791,0.0262217897670791,0.640217661857605,2.13285231590271,0
house_16H,regression,32,74,2,14,145,0.0768255552684105,0.0768255552684105,0.640217661857605,2.13285231590271,0
house_16H,regression,32,75,0,53,97,0.013008237368812,0.013008237368812,-0.3190375864505768,5.706533432006836,0
house_16H,regression,32,75,1,53,97,-0.0230550641251487,0.0230550641251487,-0.3190375864505768,5.706533432006836,0
house_16H,regression,32,75,2,53,97,0.0044955634524275,0.0044955634524275,-0.3190375864505768,5.706533432006836,0
house_16H,regression,32,76,0,26,46,-0.0040139152692069,0.0040139152692069,0.1412971317768097,3.620106458663941,0
house_16H,regression,32,76,1,26,46,-0.0010620724732084,0.0010620724732084,0.1412971317768097,3.620106458663941,0
house_16H,regression,32,76,2,26,46,-0.0300982915340779,0.0300982915340779,0.1412971317768097,3.620106458663941,0
house_16H,regression,32,77,0,23,31,-0.0055526723072949,0.0055526723072949,0.322916179895401,5.654197216033936,0
house_16H,regression,32,77,1,23,31,-0.0140429193311637,0.0140429193311637,0.322916179895401,5.654197216033936,0
house_16H,regression,32,77,2,23,31,-0.0009462605534722,0.0009462605534722,0.322916179895401,5.654197216033936,0
house_16H,regression,32,78,0,69,119,0.0068020876162266,0.0068020876162266,0.1750031411647796,4.153772830963135,0
house_16H,regression,32,78,1,69,119,0.00019252093435,0.00019252093435,0.1750031411647796,4.153772830963135,0
house_16H,regression,32,78,2,69,119,-0.0026322329821488,0.0026322329821488,0.1750031411647796,4.153772830963135,0
house_16H,regression,32,79,0,159,234,-0.0026436976406793,0.0026436976406793,-0.2906801700592041,8.0888671875,0
house_16H,regression,32,79,1,159,234,-0.0049044481816935,0.0049044481816935,-0.2906801700592041,8.0888671875,0
house_16H,regression,32,79,2,159,234,0.0059563978609051,0.0059563978609051,-0.2906801700592041,8.0888671875,0
house_16H,regression,32,80,0,17,101,0.0014146479249576,0.0014146479249576,-0.2101729661226272,8.499061584472656,0
house_16H,regression,32,80,1,17,101,-0.0122904683306255,0.0122904683306255,-0.2101729661226272,8.499061584472656,0
house_16H,regression,32,80,2,17,101,-0.0220399992162729,0.0220399992162729,-0.2101729661226272,8.499061584472656,0
house_16H,regression,32,81,0,20,234,-0.0238167796141117,0.0238167796141117,0.4244866669178009,3.5342793464660645,0
house_16H,regression,32,81,1,20,234,0.0147423965329329,0.0147423965329329,0.4244866669178009,3.5342793464660645,0
house_16H,regression,32,81,2,20,234,0.0028995931661797,0.0028995931661797,0.4244866669178009,3.5342793464660645,0
house_16H,regression,32,82,0,58,240,-0.0058859617815976,0.0058859617815976,-0.0693930089473724,7.232043266296387,0
house_16H,regression,32,82,1,58,240,9.30433899326566e-05,9.30433899326566e-05,-0.0693930089473724,7.232043266296387,0
house_16H,regression,32,82,2,58,240,-0.0089806329811665,0.0089806329811665,-0.0693930089473724,7.232043266296387,0
house_16H,regression,32,83,0,24,175,0.0219330889036657,0.0219330889036657,-0.069726638495922,3.5208373069763184,0
house_16H,regression,32,83,1,24,175,0.0128435771401222,0.0128435771401222,-0.069726638495922,3.5208373069763184,0
house_16H,regression,32,83,2,24,175,0.0283857440937167,0.0283857440937167,-0.069726638495922,3.5208373069763184,0
house_16H,regression,32,84,0,52,107,-0.0014494353005796,0.0014494353005796,0.6955004930496216,1.9869459867477417,1
house_16H,regression,32,84,1,52,107,0.0139373747916871,0.0139373747916871,0.6955004930496216,1.9869459867477417,1
house_16H,regression,32,84,2,52,107,0.0084419601564067,0.0084419601564067,0.6955004930496216,1.9869459867477417,1
house_16H,regression,32,85,0,227,233,-0.011655697586181,0.011655697586181,-0.124125175178051,5.338096618652344,0
house_16H,regression,32,85,1,227,233,0.0132840920147498,0.0132840920147498,-0.124125175178051,5.338096618652344,0
house_16H,regression,32,85,2,227,233,0.0159076251619221,0.0159076251619221,-0.124125175178051,5.338096618652344,0
house_16H,regression,32,86,0,28,154,-0.0158467685380248,0.0158467685380248,-0.0816895961761474,4.5055131912231445,0
house_16H,regression,32,86,1,28,154,-0.0507770771999478,0.0507770771999478,-0.0816895961761474,4.5055131912231445,0
house_16H,regression,32,86,2,28,154,0.0097449486397598,0.0097449486397598,-0.0816895961761474,4.5055131912231445,0
house_16H,regression,32,87,0,54,200,-0.0005208768434783,0.0005208768434783,-0.2097489535808563,4.596014022827148,0
house_16H,regression,32,87,1,54,200,0.010185996808633,0.010185996808633,-0.2097489535808563,4.596014022827148,0
house_16H,regression,32,87,2,54,200,-0.018378370044261,0.018378370044261,-0.2097489535808563,4.596014022827148,0
house_16H,regression,32,88,0,0,161,0.0270096613353727,0.0270096613353727,0.1125291064381599,5.160562515258789,0
house_16H,regression,32,88,1,0,161,-0.0113297864236179,0.0113297864236179,0.1125291064381599,5.160562515258789,0
house_16H,regression,32,88,2,0,161,0.0028749852699407,0.0028749852699407,0.1125291064381599,5.160562515258789,0
house_16H,regression,32,89,0,109,212,-0.0055365800289615,0.0055365800289615,-0.2580735683441162,8.021440505981445,1
house_16H,regression,32,89,1,109,212,-0.0017413353301767,0.0017413353301767,-0.2580735683441162,8.021440505981445,1
house_16H,regression,32,89,2,109,212,0.005042815102823,0.005042815102823,-0.2580735683441162,8.021440505981445,1
house_16H,regression,32,90,0,26,222,0.0158066046652654,0.0158066046652654,0.0869188085198402,4.796300411224365,0
house_16H,regression,32,90,1,26,222,-0.0194793128404341,0.0194793128404341,0.0869188085198402,4.796300411224365,0
house_16H,regression,32,90,2,26,222,-0.0273080825884997,0.0273080825884997,0.0869188085198402,4.796300411224365,0
house_16H,regression,32,91,0,206,211,0.0121790188820831,0.0121790188820831,-0.3614753782749176,3.42833948135376,0
house_16H,regression,32,91,1,206,211,-0.0158281054610387,0.0158281054610387,-0.3614753782749176,3.42833948135376,0
house_16H,regression,32,91,2,206,211,0.02089180372372,0.02089180372372,-0.3614753782749176,3.42833948135376,0
house_16H,regression,32,92,0,80,184,0.0840545025024683,0.0840545025024683,0.2717021703720093,11.597527503967283,0
house_16H,regression,32,92,1,80,184,-0.0597118070950621,0.0597118070950621,0.2717021703720093,11.597527503967283,0
house_16H,regression,32,92,2,80,184,-0.000938045160465,0.000938045160465,0.2717021703720093,11.597527503967283,0
house_16H,regression,32,93,0,0,26,-0.0007313781996101,0.0007313781996101,0.0495667494833469,3.656243562698364,0
house_16H,regression,32,93,1,0,26,-0.007571945944941,0.007571945944941,0.0495667494833469,3.656243562698364,0
house_16H,regression,32,93,2,0,26,5.720684532839471e-05,5.720684532839471e-05,0.0495667494833469,3.656243562698364,0
house_16H,regression,32,94,0,80,93,-0.0565285642772523,0.0565285642772523,0.7614653706550598,3.659717798233032,1
house_16H,regression,32,94,1,80,93,-0.0076932637438273,0.0076932637438273,0.7614653706550598,3.659717798233032,1
house_16H,regression,32,94,2,80,93,-0.0168431110033178,0.0168431110033178,0.7614653706550598,3.659717798233032,1
house_16H,regression,32,95,0,0,2,0.0003596016129314,0.0003596016129314,-0.328431487083435,4.448817729949951,0
house_16H,regression,32,95,1,0,2,-0.0065082835447531,0.0065082835447531,-0.328431487083435,4.448817729949951,0
house_16H,regression,32,95,2,0,2,-0.0229824262156077,0.0229824262156077,-0.328431487083435,4.448817729949951,0
house_16H,regression,32,96,0,2,11,-0.0162482415135374,0.0162482415135374,-0.0605868585407733,5.616013050079346,0
house_16H,regression,32,96,1,2,11,-0.0005822593685294,0.0005822593685294,-0.0605868585407733,5.616013050079346,0
house_16H,regression,32,96,2,2,11,0.0122801693630525,0.0122801693630525,-0.0605868585407733,5.616013050079346,0
house_16H,regression,32,97,0,93,255,0.0138771734963234,0.0138771734963234,-0.0737724751234054,11.45151710510254,0
house_16H,regression,32,97,1,93,255,0.0148415057205,0.0148415057205,-0.0737724751234054,11.45151710510254,0
house_16H,regression,32,97,2,93,255,-0.0031444659214205,0.0031444659214205,-0.0737724751234054,11.45151710510254,0
house_16H,regression,32,98,0,103,128,0.0124828946922836,0.0124828946922836,-0.203813374042511,6.5951128005981445,0
house_16H,regression,32,98,1,103,128,-0.0037509658635883,0.0037509658635883,-0.203813374042511,6.5951128005981445,0
house_16H,regression,32,98,2,103,128,-0.003243960358187,0.003243960358187,-0.203813374042511,6.5951128005981445,0
house_16H,regression,32,99,0,7,109,0.0117426959267352,0.0117426959267352,0.1349037438631057,6.19784688949585,0
house_16H,regression,32,99,1,7,109,-0.001752395524682,0.001752395524682,0.1349037438631057,6.19784688949585,0
house_16H,regression,32,99,2,7,109,0.0392341729229102,0.0392341729229102,0.1349037438631057,6.19784688949585,0
